"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2008";"2009";"2010";"2011";"2012";"2013" 
"0811 Centralstyrelsen "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"081102 Renter "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"08110210 Renter "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"083 Erhvervsfremme og byggeri "; -3,0; -24,0; 0,0; 0,0; 0,0; 0,0
"0836 Afvikling af ophørte ordninger m.v. "; -3,0; -24,0; 0,0; 0,0; 0,0; 0,0
"083606 Afvikling af Investeringsfonden Vækstmarkeder "; -3,0; -24,0; 0,0; 0,0; 0,0; 0,0
"08360610 Afvik Investeringsfonden for Vækstmarkeder "; -3,0; -24,0; 0,0; 0,0; 0,0; 0,0
"087 Søfart "; -1,5; -2,0; -1,2; -1,4; -1,4; -1,4
"0871 Søfart "; -1,5; -2,0; -1,2; -1,4; -1,4; -1,4
"087103 Registreringsafgift for fritidsfartøjer "; -1,5; -2,0; -1,2; -1,4; -1,4; -1,4
"08710310 Registreringsafgift for fritidsfartøjer "; -1,4; -1,9; -1,2; -1,4; -1,4; -1,4
"08710320 Gebyr ifm. udskrifter fra Skibsregisteret "; 0,0; -0,1; 0,0; 0,0; 0,0; 0,0
"09 Skatteministeriet "; -1088,4; -1123,0; -986,0; -1086,0; -1086,0; -1086,0
"091 Fællesudgifter "; -52,5; -46,0; -49,0; -49,0; -49,0; -49,0
"0911 Centralstyrelsen "; -52,5; -46,0; -49,0; -49,0; -49,0; -49,0
"091121 Klagegebyr "; -0,9; -1,0; -1,0; -1,0; -1,0; -1,0
"09112110 Klagegebyr "; -0,9; -1,0; -1,0; -1,0; -1,0; -1,0
"091141 Det Danske Klasselotteri A/S "; -38,4; -35,0; -38,0; -38,0; -38,0; -38,0
"09114110 Betaling for ret til at drive klasselotteri "; -38,4; -35,0; -38,0; -38,0; -38,0; -38,0
"091161 Renter "; -13,2; -10,0; -10,0; -10,0; -10,0; -10,0
"09116110 Renter "; -0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"09116130 Renteindtægter og udbytter "; -12,6; -10,0; -10,0; -10,0; -10,0; -10,0
"092 Forvaltning "; -1035,9; -1077,0; -937,0; -1037,0; -1037,0; -1037,0
"0921 Skatte- og afgiftsforvaltning "; -1035,9; -1077,0; -937,0; -1037,0; -1037,0; -1037,0
"092103 Gebyrer, retsafgifter mv. "; -1035,9; -1077,0; -937,0; -1037,0; -1037,0; -1037,0
"09210310 Bøder, konfiskation, gebyrer "; -87,1; -65,0; -85,0; -85,0; -85,0; -85,0
"09210320 Gebyrer og formålsbestemte afgifter "; -15,5; -10,0; -8,0; -8,0; -8,0; -8,0
"09210330 Gebyrer på spilleområdet "; -23,8; -22,0; -24,0; -24,0; -24,0; -24,0
"09210340 Gebyrer på motorområdet "; -738,6; -780,0; -650,0; -750,0; -750,0; -750,0
"09210350 Gebyrer på inddrivelsesområdet "; -170,9; -200,0; -170,0; -170,0; -170,0; -170,0
"11 Justitsministeriet "; -2217,4; -2245,0; -2245,0; -2245,0; -2245,0; -2245,0
"112 Politivæsenet "; -1466,3; -1570,0; -1510,0; -1510,0; -1510,0; -1510,0
"1123 Politi "; -1466,3; -1570,0; -1510,0; -1510,0; -1510,0; -1510,0
"112302 Bøder, park.afg., kørekort mv. "; -1357,0; -1480,0; -1400,0; -1400,0; -1400,0; -1400,0
"11230210 Bøder, konfiskationer og gebyrer "; -1357,0; -1480,0; -1400,0; -1400,0; -1400,0; -1400,0
"112307 Kommunal parkeringskontrol "; -109,4; -90,0; -110,0; -110,0; -110,0; -110,0
"11230710 Parkeringskontrol "; -109,4; -90,0; -110,0; -110,0; -110,0; -110,0
"114 Retsvæsenet "; -751,1; -675,0; -735,0; -735,0; -735,0; -735,0
"1143 Sagsindtægter "; -751,1; -675,0; -735,0; -735,0; -735,0; -735,0
"114301 Retsafgifter mv. "; -484,7; -425,0; -485,0; -485,0; -485,0; -485,0
"11430110 Retsafgifter mv. "; -484,7; -425,0; -485,0; -485,0; -485,0; -485,0
"114302 Indtægter ved EDB i tinglysningen "; -266,3; -250,0; -250,0; -250,0; -250,0; -250,0
"11430250 EDB i tinglysningen "; -266,3; -250,0; -250,0; -250,0; -250,0; -250,0
"12 Forsvarsministeriet "; -21,3; -17,9; -18,8; -18,8; -18,8; -18,8
"122 Militært forsvar "; -21,3; -17,9; -18,8; -18,8; -18,8; -18,8
"1221 Forsvarskommandoen og Hjemmeværnet "; -21,3; -17,9; -18,8; -18,8; -18,8; -18,8
"122109 Isafgifter fra skibe og havne "; -21,3; -17,9; -18,8; -18,8; -18,8; -18,8
"12210910 Isafgifter fra skibe og havne "; -21,3; -17,9; -18,8; -18,8; -18,8; -18,8
"15 Socialministeriet "; -7,8; -7,9; 0,0; -7,9; -7,9; -7,9
"151 Fællesudgifter "; -7,8; -7,9; 0,0; -7,9; -7,9; -7,9
"1517 Regional statsforvaltning "; -7,8; -7,9; 0,0; -7,9; -7,9; -7,9
"151705 Gebyrordninger for statsforvaltningerne "; -7,8; -7,9; 0,0; -7,9; -7,9; -7,9
"15170510 Gebyr for skilsmissebevillinger "; -7,8; -7,9; 0,0; -7,9; -7,9; -7,9
"16 Indenrigs- og Sundhedsministeriet "; 0,0; 0,0; -7,9; 0,0; 0,0; 0,0
"161 Fællesudgifter "; 0,0; 0,0; -7,9; 0,0; 0,0; 0,0
"1613 Regional statsforvaltning "; 0,0; 0,0; -7,9; 0,0; 0,0; 0,0
"161305 Gebyrordninger for statsforvaltningerne "; 0,0; 0,0; -7,9; 0,0; 0,0; 0,0
"16130510 Gebyr f. skilsmissebev. og navnebeviser "; 0,0; 0,0; -7,9; 0,0; 0,0; 0,0
"17 Beskæftigelsesministeriet "; -13772,9; -14447,5; -13654,7; -13649,7; -13628,5; -13625,5
"171 Fællesudgifter "; -11,4; -9,5; -9,5; -9,5; -9,5; -9,5
"1719 Øvrige fællesudgifter "; -11,4; -9,5; -9,5; -9,5; -9,5; -9,5
"171938 Renter "; -11,4; -9,5; -9,5; -9,5; -9,5; -9,5
"17193810 Arbejdsløshedskasser "; -5,1; -5,0; -5,0; -5,0; -5,0; -5,0
"17193820 Øvrige ministerområde "; -6,4; -4,5; -4,5; -4,5; -4,5; -4,5
"172 Arbejdsmiljø "; -109,6; -109,8; -100,0; -100,0; -100,0; -100,0
"1722 Arbejdsmarkedets parters arbejdsmiljøindsats "; -109,6; -109,8; -100,0; -100,0; -100,0; -100,0
"172201 Partsindsatsen, jf. # 68 i arbejdsmiljøloven "; -93,8; -99,8; -90,0; -90,0; -90,0; -90,0
"17220110 45 mio.kr. bidraget, jf. # 68, (arb.miljølov)"; -45,0; -45,0; -45,0; -45,0; -45,0; -45,0
"17220120 2%-bidraget, jf. # 68, stk. 3 (arb.miljølov) "; -47,4; -53,4; -43,6; -43,6; -43,6; -43,6
"17220130 Beskæft.min. bidrag, jf. #68, (arb.m.lov) "; -1,4; -1,4; -1,4; -1,4; -1,4; -1,4
"172212 Sekretariat for Arbejdsmiljørådet "; -2,6; 0,0; 0,0; 0,0; 0,0; 0,0
"17221210 Sekretariat for Arbejdsmiljørådet "; -2,6; 0,0; 0,0; 0,0; 0,0; 0,0
"172213 Udvikling og forsøg, AMR "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"17221320 Arbejdsmiljørådets udviklingsmidler "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"172214 Videncenter "; -13,1; -10,0; -10,0; -10,0; -10,0; -10,0
"17221410 Videncenter "; -9,5; -6,0; -6,0; -6,0; -6,0; -6,0
"17221490 Indtægtsdækket virksomhed "; -3,6; -4,0; -4,0; -4,0; -4,0; -4,0
"173 Arbejdsmarkedsrelateret forsørgelse "; -13651,9; -14328,2; -13545,2; -13540,2; -13519,0; -13516,0
"1731 Fællesudgifter "; -13651,9; -14328,2; -13545,2; -13540,2; -13519,0; -13516,0
"173151 Medlemsbidrag fra arbejdsløshedskasser "; -13128,7; -13765,2; -12981,0; -12975,8; -12954,6; -12951,6
"17315110 Medlemsbidrag fra arbejdsløshedskasser "; -13128,7; -13765,2; -12981,0; -12975,8; -12954,6; -12951,6
"173155 Forsikringsordninger vedrørende sygedagpenge "; -523,3; -563,0; -564,2; -564,4; -564,4; -564,4
"17315510 Bidrag fra frivilligt forsikrede "; -191,7; -191,5; -208,0; -208,2; -208,2; -208,2
"17315520 Bidrag fra forsikrede mindre arbejdsgivere "; -331,6; -371,5; -356,2; -356,2; -356,2; -356,2
"19 Videnskabsministeriet "; -388,9; -390,6; -612,0; -392,8; -180,0; -180,0
"196 IT-, Tele- og Oplysningsområdet "; -388,9; -390,6; -612,0; -392,8; -180,0; -180,0
"1963 Udlån og kapitalindtægter "; -388,9; -390,6; -612,0; -392,8; -180,0; -180,0
"196303 Frekvensauktioner "; -253,7; -253,8; -474,0; -253,8; -40,0; -40,0
"19630310 3G-auktion "; -253,7; -253,8; -253,8; -253,8; -40,0; -40,0
"19630320 2,5 GHz-auktion "; 0,0; 0,0; -207,7; 0,0; 0,0; 0,0
"19630330 Auktionsprovenu, jf. Lov om radiofrekvenser "; 0,0; 0,0; -12,5; 0,0; 0,0; 0,0
"196304 Frekvens- og nummerafgifter "; -135,1; -136,8; -138,0; -139,0; -140,0; -140,0
"19630410 Frekvens- og nummerafgifter "; -135,1; -136,8; -138,0; -139,0; -140,0; -140,0
"20 Undervisningsministeriet "; -32,8; -33,1; -27,5; -27,2; -27,2; -27,2
"209 Støtteordninger mv. "; -32,8; -33,1; -27,5; -27,2; -27,2; -27,2
"2091 Statens uddannelsesstøtte "; -28,7; -29,4; -23,8; -23,5; -23,5; -23,5
"209113 Forrentning af øvrig lånevirksomhed "; -28,7; -29,4; -23,8; -23,5; -23,5; -23,5
"20911315 Renter af statslån (adm. af Økonomistyrelsen)"; -28,7; -29,4; -23,8; -23,5; -23,5; -23,5
"2093 Støtteordninger for voksne "; -4,1; -3,7; -3,7; -3,7; -3,7; -3,7
"209329 ATP-bidrag for modtagere af VEU-godtgørelse "; -4,1; -3,7; -3,7; -3,7; -3,7; -3,7
"20932920 Bidrag fra a-kasser "; -1,9; -1,7; -1,7; -1,7; -1,7; -1,7
"20932930 Indbetaling fra arbejdsgivere "; -2,3; -2,0; -2,0; -2,0; -2,0; -2,0
"21 Kulturministeriet "; -77,4; -76,5; -76,5; -76,5; -45,5; -45,5
"218 Radio og tv "; -77,4; -76,5; -76,5; -76,5; -45,5; -45,5
"2181 Radio og tv "; -77,4; -76,5; -76,5; -76,5; -45,5; -45,5
"218125 Analoge FM-sendemuligheder, salg af "; -77,4; -76,5; -76,5; -76,5; -45,5; -45,5
"21812510 Femte landsdækkende FM-radiokanal "; -54,0; -54,0; -54,0; -54,0; -23,0; -23,0
"21812520 Sjette landsdækkende FM-radiokanal "; -23,4; -22,5; -22,5; -22,5; -22,5; -22,5
"23 Miljøministeriet "; -62,2; -70,7; -40,8; -40,8; -40,8; -40,8
"231 Fællesudgifter "; -0,6; -0,7; -0,8; -0,8; -0,8; -0,8
"2311 Centralstyrelsen "; -0,6; -0,7; -0,8; -0,8; -0,8; -0,8
"231113 Klagesagsgebyrer "; -0,6; -0,7; -0,8; -0,8; -0,8; -0,8
"23111310 Klagesagsgebyr, Naturklagenævnet "; -0,6; -0,7; -0,8; -0,8; -0,8; -0,8
"239 Kort og geodata "; -61,6; -70,0; -40,0; -40,0; -40,0; -40,0
"2391 Kort og geodata "; -61,6; -70,0; -40,0; -40,0; -40,0; -40,0
"239102 Udstykningsafgift "; -61,6; -70,0; -40,0; -40,0; -40,0; -40,0
"23910210 Udstykningsafgift, L 42 1998 "; -61,6; -70,0; -40,0; -40,0; -40,0; -40,0
"24 Fødevareministeriet "; -0,3; -0,3; -0,3; -0,3; -0,3; -0,3
"242 Generelle jordbrugs- og fiskeriforhold "; -0,3; -0,3; -0,3; -0,3; -0,3; -0,3
"2421 Fællesudgifter inden for jordbrug og fiskeri "; -0,3; -0,3; -0,3; -0,3; -0,3; -0,3
"242106 Renter "; -0,3; -0,3; -0,3; -0,3; -0,3; -0,3
"24210610 Renter vedr. jordfordelingsaktiviteter "; -0,2; -0,1; -0,1; -0,1; -0,1; -0,1
"24210620 Renter vedrørende læplantningsordningen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"24210630 Renter vedr. tilskudsforvaltningen "; -0,1; -0,1; -0,1; -0,1; -0,1; -0,1
"24210640 Øvrige renter "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"28 Transportministeriet "; -1064,9; -968,6; -596,6; -759,6; -759,0; -758,2
"281 Fællesudgifter "; -1064,9; -968,6; -596,6; -759,6; -759,0; -758,2
"2811 Centralstyrelsen "; -1064,9; -968,6; -596,6; -759,6; -759,0; -758,2
"281166 Aktieudbytte mv. "; -1060,6; -968,6; -592,0; -759,6; -759,0; -758,2
"28116640 Udbytte fra Posten Norden AB "; -405,6; -600,0; -434,0; -600,0; -600,0; -600,0
"28116660 Udbytte fra DSB og DSB S-tog a/s "; -655,0; -368,6; -158,0; -159,6; -159,0; -158,2
"281167 Salg af statslige aktiver "; -4,3; 0,0; -4,6; 0,0; 0,0; 0,0
"28116740 Scandlines A/S fusion og udlodning "; 0,0; 0,0; -1,8; 0,0; 0,0; 0,0
"28116750 Overdragelse af statshavne "; -4,3; 0,0; -2,8; 0,0; 0,0; 0,0
"29 Klima- og Energiministeriet "; -13663,0; -7049,6; -8678,6; -8116,9; -4154,0; -222,0
"292 Energi "; -13663,0; -7049,6; -8678,6; -8116,9; -4154,0; -222,0
"2923 Efterforskning og indvinding af energi m.m. "; -13663,0; -7049,6; -8678,6; -8116,9; -4154,0; -222,0
"292301 Koncessionsafgifter m.v. "; -2,0; -0,9; -1,0; -0,7; -0,7; -0,4
"29230110 Koncessionsafgifter m.v. "; -2,0; -0,9; -1,0; -0,7; -0,7; -0,4
"292302 Olierørledningsafgift m.v. "; -2510,7; -1364,5; -1728,1; -1633,3; -839,6; -215,7
"29230210 Olierørledningsafgift m.v. "; -2184,0; -1174,9; -1367,8; -1325,8; -598,0; -0,9
"29230220 Dispensationsafgift "; -326,7; -189,6; -360,3; -307,5; -241,6; -214,8
"292303 Gebyrindtægter i forbindelse med udbudsrunder "; -0,2; -0,2; -0,3; -0,2; -0,2; -0,2
"29230310 Gebyrindtægter i forbindelse med udbudsrunder"; -0,2; -0,2; -0,3; -0,2; -0,2; -0,2
"292304 Oversk. v. statsdel. i Nordsøakt. "; -11145,1; -5678,5; -6943,5; -6477,0; -3307,8; 0,0
"29230410 Oversk.del. v. statsdel. i Nordsøaktiviteter "; -11145,1; -5678,5; -6943,5; -6477,0; -3307,8; 0,0
"292306 Koncessionsafgift fra Akzo Nobel Salt A/S "; -5,1; -5,5; -5,7; -5,7; -5,7; -5,7
"29230610 Koncessionsafgift fra Akzo Nobel A/S "; -5,1; -5,5; -5,7; -5,7; -5,7; -5,7
"35 Generelle reserver "; 0,0; -2000,0; 0,0; -2000,0; -1000,0; 0,0
"351 Reserver mv. "; 0,0; -2000,0; 0,0; -2000,0; -1000,0; 0,0
"3511 Reserver mv. "; 0,0; -2000,0; 0,0; -2000,0; -1000,0; 0,0
"351123 Ændret skøn for Nordsøaktiviteterne "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"35112310 Ændret skøn for Nordsøaktiviteterne "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"351129 Forstærket indsats for flere praktikpladser "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"35112910 Arbejdsmarkedets feriefond "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"351152 Omlægning af statslige aktiver "; 0,0; -2000,0; 0,0; -2000,0; -1000,0; 0,0
"35115210 Omlægning af statslige aktiver "; 0,0; -2000,0; 0,0; -2000,0; -1000,0; 0,0
"37 Renter "; -21286,0; -27279,9; -25228,2; 0,0; 0,0; 0,0
"372 Mellemværende m. National-, Hypotekbanken m.v "; -8784,8; -12748,4; -3783,0; 0,0; 0,0; 0,0
"3721 Mellemværende med Danmarks Nationalbank "; -7002,7; -10500,0; -1600,0; 0,0; 0,0; 0,0
"372101 Renter, Nationalbanken "; -4165,3; -7000,0; 0,0; 0,0; 0,0; 0,0
"37210110 Renter af statens mellemværende med DN "; -4165,3; -7000,0; 0,0; 0,0; 0,0; 0,0
"372102 Overskud fra Danmarks Nationalbank "; -2837,4; -3500,0; -1600,0; 0,0; 0,0; 0,0
"37210210 Overskud fra Danmarks Nationalbank "; -2837,4; -3500,0; -1600,0; 0,0; 0,0; 0,0
"3722 Mellemværende med Hypotekbanken "; -29,1; -25,7; 0,0; 0,0; 0,0; 0,0
"372202 Renter vedr. afvikling af Hypotekbanken "; -29,1; -25,7; 0,0; 0,0; 0,0; 0,0
"37220220 Renteindtægter vedr. overtagne udlån "; -29,1; -25,7; 0,0; 0,0; 0,0; 0,0
"3723 Fællesstatslige mellemværender "; -1753,0; -2222,7; -2183,0; 0,0; 0,0; 0,0
"372301 Fællesstatslige mellemværender "; -28,4; -12,0; -29,0; 0,0; 0,0; 0,0
"37230110 Renteindtægt af statslige pengeinstitutkonti "; -28,4; -12,0; -29,0; 0,0; 0,0; 0,0
"372302 Renter vedr. inkonverterbare realkreditlån,ØS "; -24,2; -32,0; -42,5; 0,0; 0,0; 0,0
"37230220 Renteindtægter vedr. obligationer "; -24,2; -32,0; -42,5; 0,0; 0,0; 0,0
"372303 SKB/OBS, pengeformid., selvstændig likviditet "; -1700,4; -2178,7; -2111,5; 0,0; 0,0; 0,0
"37230310 Finansministeriets renter vedr. inst. m. S.L."; -5,0; -9,0; -5,5; 0,0; 0,0; 0,0
"37230315 Finansministeriets renter vedr selvstændig li"; -499,3; -850,0; -850,0; 0,0; 0,0; 0,0
"37230320 Finansministeriets renter vedr. inst. selvej."; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"37230330 Finansministeriets renter vedr. drift ejend.v"; -1196,1; -1319,6; -1256,0; 0,0; 0,0; 0,0
"37230355 Administration af SKB/OBS "; 0,0; -0,1; 0,0; 0,0; 0,0; 0,0
"373 Fastrenteaftaler mv. "; -241,7; -214,2; -186,7; 0,0; 0,0; 0,0
"3731 Fastrenteaftaler mv. "; -241,7; -214,2; -186,7; 0,0; 0,0; 0,0
"373101 Fastrenteaftaler mv. "; -241,7; -214,2; -186,7; 0,0; 0,0; 0,0
"37310110 Betalte renter "; -241,7; -214,2; -186,7; 0,0; 0,0; 0,0
"375 Fonde "; -7925,6; -9306,4; -9838,1; 0,0; 0,0; 0,0
"3751 Den sociale pensionsfond "; -6758,5; -6555,7; -7097,5; 0,0; 0,0; 0,0
"375101 Driftsbudget "; -6758,5; -6555,7; -7097,5; 0,0; 0,0; 0,0
"37510140 Modtagne renter "; -5696,8; -5048,0; -4791,3; 0,0; 0,0; 0,0
"37510150 Periodiserede renter "; -802,5; -1507,7; -2306,2; 0,0; 0,0; 0,0
"37510160 Fordelte opkøbskurstab "; -259,2; 0,0; 0,0; 0,0; 0,0; 0,0
"3752 Højteknologifonden "; -2530,2; -2601,1; -2631,3; 0,0; 0,0; 0,0
"375201 Driftsbudget "; -2530,2; -2601,1; -2631,3; 0,0; 0,0; 0,0
"37520140 Modtagne renter "; -472,7; -536,4; -558,4; 0,0; 0,0; 0,0
"37520150 Periodiserede renter "; -56,1; -64,7; -72,9; 0,0; 0,0; 0,0
"37520160 Fordelte opkøbskurstab "; -1,4; 0,0; 0,0; 0,0; 0,0; 0,0
"37520170 Modtaget kapitaltilførsel fra staten "; -2000,0; -2000,0; -2000,0; 0,0; 0,0; 0,0
"3753 Finansieringsfonden vedr. Grundforskningsfond "; 1519,6; 0,0; 0,0; 0,0; 0,0; 0,0
"375301 Driftsbudget "; 1519,6; 0,0; 0,0; 0,0; 0,0; 0,0
"37530140 Modtagne renter "; -15,8; 0,0; 0,0; 0,0; 0,0; 0,0
"37530170 Modtaget kapitaltilførsel fra staten "; 1535,4; 0,0; 0,0; 0,0; 0,0; 0,0
"3754 Forebyggelsesfonden "; -156,4; -149,6; -109,3; 0,0; 0,0; 0,0
"375401 Driftsbudget "; -156,4; -149,6; -109,3; 0,0; 0,0; 0,0
"37540140 Modtagne renter "; -139,2; -135,2; -95,9; 0,0; 0,0; 0,0
"37540150 Periodiserede renter "; -16,7; -14,4; -13,4; 0,0; 0,0; 0,0
"37540160 Fordelte opkøbskurstab "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"376 Renter til genudlån mv. "; -3456,8; -4048,5; -10503,4; 0,0; 0,0; 0,0
"3761 Renter af genudlån mv. "; -3226,3; -3743,4; -5570,6; 0,0; 0,0; 0,0
"376101 Renter af indenlandske genudlån "; -2722,8; -3143,2; -4868,1; 0,0; 0,0; 0,0
"37610105 Genudlån til Finansiel Stabilitet A/S "; 16,1; -122,0; -1482,1; 0,0; 0,0; 0,0
"37610106 Finansiel Stabilitet A/S, periodiserede rente"; -22,0; -15,3; -90,7; 0,0; 0,0; 0,0
"37610110 Genudlån, Statens Uddannelsesstøtte "; -783,8; -877,0; -701,8; 0,0; 0,0; 0,0
"37610111 Genudlån til TV2 "; -5,5; 0,0; -14,9; 0,0; 0,0; 0,0
"37610125 Genudlån til Energinet.dk "; -239,5; -304,8; -273,0; 0,0; 0,0; 0,0
"37610126 Genudl. Energinet.dk, per.renter "; -34,7; -42,0; -40,5; 0,0; 0,0; 0,0
"37610130 Videreudlån itl ØEM "; 0,0; -0,1; 0,0; 0,0; 0,0; 0,0
"37610135 Genudlån til Landsbyggefonden, Indenrigs-min."; -9,7; -11,5; -8,9; 0,0; 0,0; 0,0
"37610136 Statslån til Landsbyggefonden "; -31,7; -70,1; -85,4; 0,0; 0,0; 0,0
"37610145 Genudlån til udviklingsselskabet By og Havn "; -558,5; -555,5; -550,5; 0,0; 0,0; 0,0
"37610146 Genudlån By og Havn, periodiserede renter "; -67,8; -65,6; -69,8; 0,0; 0,0; 0,0
"37610147 Genudlån til Metroselskabet I/S "; 0,0; 0,0; -9,0; 0,0; 0,0; 0,0
"37610148 Genudlån til Metroselskabet I/S, per. renter "; 0,0; 0,0; -2,7; 0,0; 0,0; 0,0
"37610151 Genudlån til Statens Serums Institut "; 0,0; -7,9; -17,8; 0,0; 0,0; 0,0
"37610152 Genudlån til SSI, periodiserede renter "; 0,0; -1,6; -2,6; 0,0; 0,0; 0,0
"37610162 Genudlån via Eksport Kredit Fonden "; 0,0; 0,0; -182,9; 0,0; 0,0; 0,0
"37610163 Genudlån via EKF, periodiserede renter "; 0,0; 0,0; -93,4; 0,0; 0,0; 0,0
"37610165 Genudlån til Nordsøfonden "; -4,4; -16,8; -19,4; 0,0; 0,0; 0,0
"37610166 Genudlån til Nordsøfonden, per.rent "; -0,9; -3,2; -3,2; 0,0; 0,0; 0,0
"37610170 Genudlån til A/S Storebælt "; -435,1; -463,3; -540,5; 0,0; 0,0; 0,0
"37610171 Genudlån til A/S Storebælt, periodis. renter "; -57,2; -59,9; -62,6; 0,0; 0,0; 0,0
"37610175 Genudlån til Danmarks Radio "; -82,2; -117,1; -156,2; 0,0; 0,0; 0,0
"37610176 Genudl. DR, per. renter "; -15,5; -14,7; -18,9; 0,0; 0,0; 0,0
"37610178 Genudlån til Sund og Bælt Holding A/S "; 0,0; 0,0; -14,0; 0,0; 0,0; 0,0
"37610179 Genudlån til Sund og Bælt Holding A/S "; 0,0; 0,0; -1,8; 0,0; 0,0; 0,0
"37610180 Genudlån til A/S Øresundsforbindelsen "; -345,5; -347,8; -375,6; 0,0; 0,0; 0,0
"37610181 Genudlån til A/S Øresundsforbindelsen "; -44,9; -47,0; -49,9; 0,0; 0,0; 0,0
"376102 Renter af udenlandske genudlån "; -503,5; -600,2; -702,5; 0,0; 0,0; 0,0
"37610210 Genudlån DK Skibskredit A/S "; -373,4; -454,7; -411,4; 0,0; 0,0; 0,0
"37610211 Genudlån til Danmarks Skibskredit A/S "; -117,9; -108,9; -100,8; 0,0; 0,0; 0,0
"37610213 Realiserede valutakursreguleringer "; -12,2; -36,6; -10,0; 0,0; 0,0; 0,0
"37610215 Genudlån til Island, indtægt "; 0,0; 0,0; -88,0; 0,0; 0,0; 0,0
"37610220 Genudlån til Letland, kuponrente "; 0,0; 0,0; -92,3; 0,0; 0,0; 0,0
"3762 Provision af lån med statsgaranti "; -89,3; -94,2; -138,0; 0,0; 0,0; 0,0
"376201 Garantiprovision af udlån med statsgaranti "; -89,3; -94,2; -138,0; 0,0; 0,0; 0,0
"37620110 Garantiprovision af udlån med statsgaranti,ØS"; -55,2; -55,2; -55,2; 0,0; 0,0; 0,0
"37620120 Garantiprovision fra genudlån af statslån "; -34,2; -39,0; -82,8; 0,0; 0,0; 0,0
"3763 Renter af særlige mellemværender "; -141,1; -210,9; -4794,8; 0,0; 0,0; 0,0
"376301 Renter af særlige mellemværender, ØS "; -37,4; -105,9; -113,4; 0,0; 0,0; 0,0
"37630130 Renteindtægter m.v., Økonomistyrelsen "; -35,1; -105,1; -114,0; 0,0; 0,0; 0,0
"37630140 Refinansieringsordningen for landbruget "; -2,3; -0,8; 0,6; 0,0; 0,0; 0,0
"376302 Renter af særlig mellemværende, SKAT "; -103,7; -105,0; -103,8; 0,0; 0,0; 0,0
"37630215 Genudlån af indfriede statsgaranterede studie"; -4,2; -5,0; -3,8; 0,0; 0,0; 0,0
"37630230 Renteindtægter m.v., misligholdte studielån "; -99,5; -100,0; -100,0; 0,0; 0,0; 0,0
