"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2004";"2005";"2006";"2007";"2008";"2009" 
"092 Forvaltning "; -87,1; -108,0; -96,0; -96,0; -828,6; -827,1
"0921 Skatte- og afgiftsforvaltning "; -87,1; -108,0; -96,0; -96,0; -828,6; -827,1
"092103 Gebyrer, retsafgifter m.v. "; -87,1; -108,0; -96,0; -96,0; -828,6; -827,1
"09210310 Bøder, konfiskation, gebyrer "; -60,4; -75,0; -68,0; -68,0; -68,0; -68,0
"09210320 Gebyrer og formålsbestemte afgifter "; -9,8; -17,0; -12,0; -12,0; -12,0; -12,0
"09210330 Gebyrer på spilleområdet "; -17,0; -16,0; -16,0; -16,0; -16,0; -16,0
"09210340 Gebyrer på motorområdet "; 0,0; 0,0; 0,0; 0,0; -732,6; -731,1
"11 Justitsministeriet "; -2762,9; -2555,0; -2575,0; -2575,0; -1840,0; -1840,0
"112 Politivæsenet "; -2030,7; -1880,0; -1900,0; -1900,0; -1165,0; -1165,0
"1123 Politi "; -2030,7; -1880,0; -1900,0; -1900,0; -1165,0; -1165,0
"112302 Bøder, park.afg., salg af pas, køreprøv. m.v. "; -1937,2; -1810,0; -1810,0; -1810,0; -1075,0; -1075,0
"11230210 Bøder, konfiskationer og gebyrer "; -1937,2; -1810,0; -1810,0; -1810,0; -1075,0; -1075,0
"112307 Kommunal parkeringskontrol "; -93,5; -70,0; -90,0; -90,0; -90,0; -90,0
"11230710 Parkeringskontrol "; -93,5; -70,0; -90,0; -90,0; -90,0; -90,0
"114 Retsvæsenet "; -732,3; -675,0; -675,0; -675,0; -675,0; -675,0
"1143 Sagsindtægter "; -732,3; -675,0; -675,0; -675,0; -675,0; -675,0
"114301 Retsafgifter mv. "; -454,4; -425,0; -425,0; -425,0; -425,0; -425,0
"11430110 Retsafgifter m.v. "; -454,4; -425,0; -425,0; -425,0; -425,0; -425,0
"114302 Indtægter ved EDB i tinglysningen "; -277,9; -250,0; -250,0; -250,0; -250,0; -250,0
"11430250 EDB i tinglysningen "; -277,9; -250,0; -250,0; -250,0; -250,0; -250,0
"12 Forsvarsministeriet "; -27,1; -20,0; -23,3; -23,3; -23,3; -23,3
"122 Militært forsvar "; -27,1; -20,0; -23,3; -23,3; -23,3; -23,3
"1221 Forsvarskommandoen og Hjemmeværnet "; -27,1; -20,0; -23,3; -23,3; -23,3; -23,3
"122109 Isafgifter fra skibe og havne "; -27,1; -20,0; -23,3; -23,3; -23,3; -23,3
"12210910 Isafgifter fra skibe og havne "; -27,1; -20,0; -23,3; -23,3; -23,3; -23,3
"122110 Administrative bøder "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"12211010 Administrative bøder "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"16 Indenrigs- og Sundhedsministeriet "; -10,6; -10,6; -8,4; -7,7; -7,7; -7,7
"161 Fællesudgifter "; -10,6; -10,6; -8,4; -7,7; -7,7; -7,7
"1611 Centralstyrelsen "; 0,0; -0,1; 0,0; 0,0; 0,0; 0,0
"161175 Renteindtægter og renteudgifter "; 0,0; -0,1; 0,0; 0,0; 0,0; 0,0
"16117510 Renteudg. og renteindt. af div. tilg.hav. "; 0,0; -0,1; 0,0; 0,0; 0,0; 0,0
"1613 Statsamterne "; -10,6; -10,5; -8,4; -7,7; -7,7; -7,7
"161305 Gebyrordninger for statsamterne "; -10,6; -10,5; -8,4; -7,7; -7,7; -7,7
"16130510 Gebyr f. skilsmissebev. og navnebeviser "; -10,6; -10,5; -8,4; -7,7; -7,7; -7,7
"17 Beskæftigelsesministeriet "; -102,1; -107,4; -115,4; -115,4; -115,4; -115,4
"171 Fællesudgifter "; -6,4; -1,5; -6,1; -6,1; -6,1; -6,1
"1719 Øvrige fællesudgifter "; -6,4; -1,5; -6,1; -6,1; -6,1; -6,1
"171938 Renter "; -6,4; -1,5; -6,1; -6,1; -6,1; -6,1
"17193810 Arbejdsløshedskasser "; -3,1; -1,0; -3,0; -3,0; -3,0; -3,0
"17193820 Øvrige ministerområde "; -3,3; -0,5; -3,1; -3,1; -3,1; -3,1
"172 Arbejdsmiljø "; -95,8; -105,9; -109,3; -109,3; -109,3; -109,3
"1722 Arbejdsmarkedets parters arbejdsmiljøindsats "; -95,8; -105,9; -109,3; -109,3; -109,3; -109,3
"172201 Partsindsatsen, jf. # 68 i arbejdsmiljøloven "; -82,5; -97,9; -101,3; -101,3; -101,3; -101,3
"17220110 45 mio.kr. bidraget, jf. # 68, (arb.miljølov)"; -45,0; -45,0; -45,0; -45,0; -45,0; -45,0
"17220120 2%-bidraget, jf. # 68, stk. 3 (arb.miljølov) "; -36,1; -51,5; -54,9; -54,9; -54,9; -54,9
"17220130 Beskæft.min. bidrag, jf. #68, (arb.m.lov) "; -1,4; -1,4; -1,4; -1,4; -1,4; -1,4
"172210 Arbejdsmiljørådets Service Center "; -13,2; 0,0; 0,0; 0,0; 0,0; 0,0
"17221010 Almindelig virksomhed "; -10,5; 0,0; 0,0; 0,0; 0,0; 0,0
"17221090 Indtægtsdækket virksomhed "; -2,7; 0,0; 0,0; 0,0; 0,0; 0,0
"172214 Videncenter "; 0,0; -8,0; -8,0; -8,0; -8,0; -8,0
"17221410 Videncenter "; 0,0; -6,0; -6,0; -6,0; -6,0; -6,0
"17221490 Indtægtsdækket virksomhed "; 0,0; -2,0; -2,0; -2,0; -2,0; -2,0
"19 Videnskabsministeriet "; -408,3; -410,6; -416,6; -417,7; -418,8; -419,8
"196 IT-, Tele- og Oplysningsområdet "; -408,3; -410,6; -416,6; -417,7; -418,8; -419,8
"1963 Udlån og kapitalindtægter "; -408,3; -410,6; -416,6; -417,7; -418,8; -419,8
"196303 3G-auktion "; -285,0; -285,0; -285,0; -285,0; -285,0; -285,0
"19630310 3G-auktion "; -285,0; -285,0; -285,0; -285,0; -285,0; -285,0
"196304 Frekvens- og nummerafgifter "; -123,3; -125,6; -131,6; -132,7; -133,8; -134,8
"19630410 Frekvens- og nummerafgifter "; -123,3; -125,6; -131,6; -132,7; -133,8; -134,8
"20 Undervisningsministeriet "; -23,2; -174,2; -43,0; -27,5; -27,0; -26,5
"201 Administration m.m. "; 0,0; -0,4; -0,2; -0,2; -0,2; -0,2
"2011 Centralstyrelsen "; 0,0; -0,4; -0,2; -0,2; -0,2; -0,2
"201137 Renter "; 0,0; -0,4; -0,2; -0,2; -0,2; -0,2
"20113710 Renteindtægt af likvide beholdninger "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"20113720 Diverse gældsforpligtelser "; 0,0; -0,3; -0,1; -0,1; -0,1; -0,1
"208 Tværgående og internationale aktiviteter "; 0,0; -145,0; -15,0; 0,0; 0,0; 0,0
"2086 Tværgående bevillinger til lån "; 0,0; -145,0; -15,0; 0,0; 0,0; 0,0
"208602 Tværgående byggebevillinger "; 0,0; -145,0; -15,0; 0,0; 0,0; 0,0
"20860240 Indtægter ved indfrielse af statslån "; 0,0; -145,0; -15,0; 0,0; 0,0; 0,0
"209 Støtteordninger m.v. "; -23,2; -28,8; -27,8; -27,3; -26,8; -26,3
"2091 Statens uddannelsesstøtte "; -23,2; -22,5; -21,5; -21,0; -20,5; -20,0
"209113 Forrentning af øvrig lånevirksomhed "; -23,2; -22,5; -21,5; -21,0; -20,5; -20,0
"20911315 Renter af statslån (adm. af Økonomistyrelsen)"; -23,2; -22,5; -21,5; -21,0; -20,5; -20,0
"2093 Støtteordninger for voksne "; 0,0; -6,3; -6,3; -6,3; -6,3; -6,3
"209329 ATP-bidrag for modtagere af VEU-godtgørelse "; 0,0; -6,3; -6,3; -6,3; -6,3; -6,3
"20932920 Bidrag fra a-kasser "; 0,0; -3,0; -3,0; -3,0; -3,0; -3,0
"20932930 Indbetaling fra arbejdsgivere "; 0,0; -3,3; -3,3; -3,3; -3,3; -3,3
"21 Kulturministeriet "; -76,5; -76,5; -76,6; -76,6; -76,6; -76,6
"218 Radio og tv "; -76,5; -76,5; -76,6; -76,6; -76,6; -76,6
"2181 Radio og tv "; -76,5; -76,5; -76,6; -76,6; -76,6; -76,6
"218125 Analoge FM-sendemuligheder, salg af "; -76,5; -76,5; -76,5; -76,5; -76,5; -76,5
"21812510 Femte landsdækkende FM-radiokanal "; -54,0; -54,0; -54,0; -54,0; -54,0; -54,0
"21812520 Sjette landsdækkende FM-radiokanal "; -22,5; -22,5; -22,5; -22,5; -22,5; -22,5
"218127 Udbytte mv. "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"21812710 Udbytte mv. fra TV 2/DANMARK A/S "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"23 Miljøministeriet "; -48,6; -40,0; -50,0; -50,0; -50,0; -50,0
"239 Kortproduktion "; -48,6; -40,0; -50,0; -50,0; -50,0; -50,0
"2391 Kortproduktion "; -48,6; -40,0; -50,0; -50,0; -50,0; -50,0
"239102 Udstykningsafgift "; -48,6; -40,0; -50,0; -50,0; -50,0; -50,0
"23910210 Udstykningsafgift, L 42 1998 "; -48,6; -40,0; -50,0; -50,0; -50,0; -50,0
"24 Fødevareministeriet "; 0,0; -0,6; -0,4; -0,4; -0,3; -0,3
"242 Generelle jordbrugs- og fiskeriforhold "; 0,0; -0,6; -0,4; -0,4; -0,3; -0,3
"2421 Fællesudgifter inden for jordbrug og fiskeri "; 0,0; -0,6; -0,4; -0,4; -0,3; -0,3
"242106 Renter "; 0,0; -0,6; -0,4; -0,4; -0,3; -0,3
"24210610 Renter vedr. jordfordelingsaktiviteter "; -0,1; -0,1; -0,1; -0,1; 0,0; 0,0
"24210620 Renter vedrørende læplantningsordningen "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"24210630 Renter vedr. tilskudsforvaltningen "; 0,2; -0,3; -0,1; -0,1; -0,1; -0,1
"24210640 Øvrige renter "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"28 Transport- og Energiministeriet "; -9306,2; -9711,3; -12468,1; -9325,6; -7984,5; -7741,9
"281 Fællesudgifter "; -798,1; -1811,0; -1668,9; -721,0; -680,0; -496,0
"2811 Centralstyrelsen "; -798,1; -1811,0; -1668,9; -721,0; -680,0; -496,0
"281166 Aktieudbytte m.v. "; -797,8; -1061,0; -1664,7; -721,0; -680,0; -496,0
"28116640 Udbytte fra Post Danmark A/S "; -148,8; -299,0; -412,5; -149,0; -149,0; -149,0
"28116660 Udbytte fra DSB og DSB S-tog a/s "; -649,0; -684,0; -895,0; -494,0; -453,0; -269,0
"28116670 Udbytte fra Scandlines AG "; 0,0; -78,0; -357,2; -78,0; -78,0; -78,0
"281167 Salg af statslige aktiver "; -0,4; 0,0; -4,2; 0,0; 0,0; 0,0
"28116750 Overdragelse af statshavne "; 0,0; 0,0; -3,2; 0,0; 0,0; 0,0
"28116760 Salg af Combus A/S "; -0,4; 0,0; -1,0; 0,0; 0,0; 0,0
"281170 København Havn A/S "; 0,0; -750,0; 0,0; 0,0; 0,0; 0,0
"28117010 Københavns Havn A/S "; 0,0; -750,0; 0,0; 0,0; 0,0; 0,0
"287 Energi "; -8508,1; -7900,3; -10799,2; -8604,6; -7304,5; -7245,9
"2873 Efterforskning og indvinding af energi m.m. "; -8508,1; -7900,3; -10799,2; -8604,6; -7304,5; -7245,9
"287301 Koncessionsafgifter m.v. "; -2104,2; -0,9; -2,0; -1,2; -0,9; -0,7
"28730110 Koncessionsafgifter m.v. "; -2104,2; -0,9; -2,0; -1,2; -0,9; -0,7
"287302 Olierørledningsafgift m.v. "; -1498,4; -1593,0; -2075,1; -1692,2; -1442,5; -1401,2
"28730210 Olierørledningsafgift "; -1156,9; -1297,0; -1729,9; -1467,3; -1280,5; -1257,0
"28730220 Dispensationsafgift "; -341,5; -296,0; -345,2; -224,9; -162,0; -144,2
"287303 Gebyrindtægter i forbindelse med udbudsrunder "; -0,1; -1,4; -0,9; 0,0; 0,0; 0,0
"28730310 Gebyrindtægter i forbindelse med udbudsrunder"; -0,1; -1,4; -0,9; 0,0; 0,0; 0,0
"287304 Statsdeltagelse i Nordsøaktiviteter "; -4900,6; -6300,0; -8716,2; -6906,2; -5856,1; -5839,0
"28730410 Overskudsdeling "; -4900,6; -6300,0; -8716,2; -6906,2; -5856,1; -5839,0
"287310 Koncessionsafgift fra Dansk Salt A/S "; -4,9; -5,0; -5,0; -5,0; -5,0; -5,0
"28731010 Koncessionsafgift fra Dansk Salt A/S "; -4,9; -5,0; -5,0; -5,0; -5,0; -5,0
"34 Arbejdsmarkedsfond "; -83963,4; -81991,6; -83071,0; -82901,0; -82907,0; -82914,0
"341 Arbejdsmarkedsfond "; -83963,4; -81991,6; -83071,0; -82901,0; -82907,0; -82914,0
"3411 Arbejdsmarkedsfond "; -83963,4; -81991,6; -83071,0; -82901,0; -82907,0; -82914,0
"341101 Arbejdsmarkedsfond "; -83963,4; -81991,6; -83071,0; -82901,0; -82907,0; -82914,0
"34110110 Arbejdsmarkedsbidrag etc. "; -66896,0; -64500,0; -69850,0; -69850,0; -69850,0; -69850,0
"34110111 Afskrivninger, arbejdsmarkedsbidrag "; 147,8; 150,0; 150,0; 150,0; 150,0; 150,0
"34110120 Arbejdsgiverbidrag, netto etc. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"34110130 Medlemsbidrag fra arbejdsløshedskasser "; -12748,8; -13011,0; -12881,0; -12711,0; -12717,0; -12724,0
"34110140 Bidrag fra frivilligt forsikrede "; -194,2; -200,6; -189,0; -189,0; -189,0; -189,0
"34110150 Bidrag fra forsikrede mindre arbejdsgivere "; -292,3; -298,0; -301,0; -301,0; -301,0; -301,0
"34110170 Tilbageføring af grønne afgifter "; -3980,0; -4132,0; 0,0; 0,0; 0,0; 0,0
"35 Generelle reserver "; 0,0; -1231,9; 0,0; -2000,0; -2000,0; -2000,0
"351 Reserver mv. "; 0,0; -1231,9; 0,0; -2000,0; -2000,0; -2000,0
"3511 Reserver mv. "; 0,0; -1231,9; 0,0; -2000,0; -2000,0; -2000,0
"351123 Ændret skøn for Nordsøaktiviteterne "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"35112310 Ændret skøn for Nordsøaktiviteterne "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"351152 Omlægning af statslige aktiver "; 0,0; -1231,9; 0,0; -2000,0; -2000,0; -2000,0
"35115210 Omlægning af statslige aktiver "; 0,0; -1231,9; 0,0; -2000,0; -2000,0; -2000,0
"37 Renter "; -21366,3; -18599,3; -20043,7; 0,0; 0,0; 0,0
"372 Mellemværende m. National-, Hypotekbanken m.v "; -5065,6; -3984,0; -3987,3; 0,0; 0,0; 0,0
"3721 Mellemværende med Danmarks Nationalbank "; -4806,9; -3725,0; -3835,0; 0,0; 0,0; 0,0
"372101 Renter, Nationalbanken "; -1705,7; -1025,0; -735,0; 0,0; 0,0; 0,0
"37210110 Renter af statens mellemværende med DN "; -1705,7; -1025,0; -735,0; 0,0; 0,0; 0,0
"372102 Overskud fra Danmarks Nationalbank "; -3101,2; -2700,0; -3100,0; 0,0; 0,0; 0,0
"37210210 Overskud fra Danmarks Nationalbank "; -3101,2; -2700,0; -3100,0; 0,0; 0,0; 0,0
"3722 Mellemværende med Hypotekbanken "; -197,4; -188,0; -88,0; 0,0; 0,0; 0,0
"372201 Overskud fra Hypotekbanken, Økonomistyrelsen "; -197,4; -188,0; -36,0; 0,0; 0,0; 0,0
"37220110 Overskud fra Hypotekbanken "; -197,4; -188,0; -36,0; 0,0; 0,0; 0,0
"372202 Renter vedr. afvikling af Hypotekbanken "; 0,0; 0,0; -52,0; 0,0; 0,0; 0,0
"37220220 Renteindtægter vedr. overtagne udlån "; 0,0; 0,0; -52,0; 0,0; 0,0; 0,0
"3723 Fællesstatslige mellemværender "; -61,2; -71,0; -64,3; 0,0; 0,0; 0,0
"372301 Fællesstatslige mellemværender "; -7,1; 0,0; -6,1; 0,0; 0,0; 0,0
"37230110 Renteindtægt af statslige pengeinstitutkonti "; -7,0; 0,0; -6,1; 0,0; 0,0; 0,0
"37230130 Mellemværender med Kammeradvokaten "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"37230140 Driftsudgifter vedrørende afregningskonti OBS"; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"372302 Renter vedr. inkonverterbare realkreditlån,ØS "; -7,9; -9,0; -15,0; 0,0; 0,0; 0,0
"37230220 Renteindtægter vedr. obligationer "; -7,9; -9,0; -15,0; 0,0; 0,0; 0,0
"372303 Selvstændig likviditet "; -46,3; -62,0; -43,2; 0,0; 0,0; 0,0
"37230310 Finansministeriets renter vedr. inst. m. S.L."; -45,9; -55,0; -41,2; 0,0; 0,0; 0,0
"37230320 Finansministeriets renter vedr. inst. selvej."; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"37230330 Finansministeriets renter vedr. drift ejend.v"; -0,2; -7,0; -2,0; 0,0; 0,0; 0,0
"373 Fastrenteaftaler mv. "; 0,0; 0,0; -241,7; 0,0; 0,0; 0,0
"3731 Fastrenteaftaler mv. "; 0,0; 0,0; -241,7; 0,0; 0,0; 0,0
"373101 Fastrenteaftaler mv. "; 0,0; 0,0; -241,7; 0,0; 0,0; 0,0
"37310110 Betalte renter "; 0,0; 0,0; -241,7; 0,0; 0,0; 0,0
"375 Fonde "; -12567,0; -10963,4; -11872,0; 0,0; 0,0; 0,0
"3751 Den sociale pensionsfond "; -12567,0; -10823,4; -8893,5; 0,0; 0,0; 0,0
"375101 Driftsbudget "; -12567,0; -10823,4; -8893,5; 0,0; 0,0; 0,0
"37510140 Modtagne renter "; -9119,4; -8619,8; -7805,2; 0,0; 0,0; 0,0
"37510150 Tilgodehavende renter "; -2295,1; -2203,6; -1088,3; 0,0; 0,0; 0,0
"37510160 Fordelte opkøbskurstab "; -1152,5; 0,0; 0,0; 0,0; 0,0; 0,0
"3752 Højteknologifonden "; 0,0; -100,0; -2265,2; 0,0; 0,0; 0,0
"375201 Driftsbudget "; 0,0; -100,0; -2265,2; 0,0; 0,0; 0,0
"37520140 Modtagne renter "; 0,0; -100,0; -232,2; 0,0; 0,0; 0,0
"37520150 Tilgodehavende renter "; 0,0; 0,0; -33,0; 0,0; 0,0; 0,0
"37520170 Modtaget kapitaltilførsel fra staten "; 0,0; 0,0; -2000,0; 0,0; 0,0; 0,0
"3753 Finansieringsfonden vedr. Grundforskningsfond "; 0,0; -40,0; -713,3; 0,0; 0,0; 0,0
"375301 Driftsbudget "; 0,0; -40,0; -713,3; 0,0; 0,0; 0,0
"37530140 Modtagne renter "; 0,0; -40,0; -77,4; 0,0; 0,0; 0,0
"37530150 Tilgodehavende renter "; 0,0; 0,0; -10,9; 0,0; 0,0; 0,0
"37530170 Modtaget kapitaltilførsel fra staten "; 0,0; 0,0; -625,0; 0,0; 0,0; 0,0
"376 Renter til genudlån mv. "; -3085,5; -3637,7; -3864,3; 0,0; 0,0; 0,0
"3761 Renter af genudlån mv. "; -2807,8; -3373,9; -3609,1; 0,0; 0,0; 0,0
"376101 Renter af indenlandske genudlån "; -2807,8; -3313,9; -3448,8; 0,0; 0,0; 0,0
"37610110 Genudlån til SU-styrelsen "; -524,4; -779,0; -713,0; 0,0; 0,0; 0,0
"37610115 Genudlån af studielån "; -6,7; -8,0; 0,0; 0,0; 0,0; 0,0
"37610120 Genudlån til Tele Danmark Finans "; -1,4; 0,0; 0,0; 0,0; 0,0; 0,0
"37610125 Genudlån til Energinet.dk "; 0,0; 0,0; -100,0; 0,0; 0,0; 0,0
"37610126 Genudlån til Energinet.dk "; 0,0; 0,0; -12,3; 0,0; 0,0; 0,0
"37610130 Videreudlån itl ØEM "; 0,0; -0,1; -0,1; 0,0; 0,0; 0,0
"37610135 Genudlån til Landsbyggefonden, Socialmin. "; -5,2; -6,9; -9,5; 0,0; 0,0; 0,0
"37610140 Genudlån til Færøernes Landsstyre "; -82,6; -78,7; 0,0; 0,0; 0,0; 0,0
"37610145 Genudlån til Ørestadsselskabet "; -685,6; -809,1; -802,1; 0,0; 0,0; 0,0
"37610146 Genudlån Ørestadsselskabet, periodis. renter "; -168,9; -158,6; -116,9; 0,0; 0,0; 0,0
"37610155 Genudlån til SFU "; -754,7; -773,3; -824,7; 0,0; 0,0; 0,0
"37610156 Byggerenter, Statens Forsknings- og Udd. "; -20,2; -33,6; -57,0; 0,0; 0,0; 0,0
"37610160 Genudlån til Slots- og Ejendomsstyrelsen "; -242,6; -306,7; -314,2; 0,0; 0,0; 0,0
"37610161 Byggerenter vedr. Slots- og Ejendomsstyrelsen"; -7,7; -2,3; -0,9; 0,0; 0,0; 0,0
"37610170 Genudlån til A/S Storebælt "; -55,0; -55,0; -113,1; 0,0; 0,0; 0,0
"37610171 Genudlån til A/S Storebælt, periodis. renter "; -12,0; -11,9; -24,2; 0,0; 0,0; 0,0
"37610180 Genudlån til Øresundsforbindelsen A/S "; -160,7; -217,5; -318,6; 0,0; 0,0; 0,0
"37610181 Genudlån til Øresundsforbindelsen "; -66,5; -59,9; -42,2; 0,0; 0,0; 0,0
"37610190 Genudlån TV-2 "; -13,6; -12,9; 0,0; 0,0; 0,0; 0,0
"37610191 Genudlån TV-2, periodiserede renter "; 0,0; -0,4; 0,0; 0,0; 0,0; 0,0
"376102 Renter af udenlandske genudlån "; -0,1; -60,0; -160,3; 0,0; 0,0; 0,0
"37610210 Genudlån Skibskreditfonden "; 0,0; -38,7; -100,1; 0,0; 0,0; 0,0
"37610211 Genudlån til Danmarks Skibskreditfond "; -0,1; -21,3; -52,2; 0,0; 0,0; 0,0
"37610213 Genudlån Skibskreditfonden "; 0,0; 0,0; -8,0; 0,0; 0,0; 0,0
"3762 Provision af lån med statsgaranti "; -82,6; -79,7; -93,3; 0,0; 0,0; 0,0
"376201 Garantiprovision af udlån med statsgaranti "; -82,6; -79,7; -93,3; 0,0; 0,0; 0,0
"37620110 Garantiprovision af udlån med statsgaranti,ØS"; -75,2; -74,4; -82,0; 0,0; 0,0; 0,0
"37620120 Garantiprovision fra genudlån af statslån "; -7,4; -5,3; -11,3; 0,0; 0,0; 0,0
"3763 Renter af særlige mellemværender "; -195,1; -184,1; -161,9; 0,0; 0,0; 0,0
"376301 Renter af særlige mellemværender, ØS "; -118,6; -108,1; -81,9; 0,0; 0,0; 0,0
"37630130 Renteindtægter m.v., Økonomistyrelsen "; -100,1; -97,2; -76,0; 0,0; 0,0; 0,0
"37630140 Refinansieringsordningen for landbruget "; -18,5; -10,9; -5,9; 0,0; 0,0; 0,0
"376302 Renter af særlig mellemværende, SKAT "; -76,5; -76,0; -80,0; 0,0; 0,0; 0,0
"37630215 Genudlån af indfriede statsgaranterede studie"; 0,0; 0,0; -8,0; 0,0; 0,0; 0,0
"37630230 Renteindtægter m.v., misligeholdte studielån "; -76,5; -76,0; -72,0; 0,0; 0,0; 0,0
"377 Regulering af hensættelser "; -648,3; 0,0; 0,0; 0,0; 0,0; 0,0
"3771 Reg., hensættelser vedr. tilsagnsord. "; -648,3; 0,0; 0,0; 0,0; 0,0; 0,0
"377101 Diskontering af tilsagnsordninger "; -648,3; 0,0; 0,0; 0,0; 0,0; 0,0
