"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2003";"2004";"2005";"2006";"2007";"2008" 
"2181 Radio og tv "; -76,5; -76,5; -76,5; -76,5; -76,5; -76,5
"218125 Analoge FM-sendemuligheder, salg af "; -76,5; -76,5; -76,5; -76,5; -76,5; -76,5
"21812510 Femte landsdækkende FM-radiokanal "; -54,0; -54,0; -54,0; -54,0; -54,0; -54,0
"21812520 Sjette landsdækkende FM-radiokanal "; -22,5; -22,5; -22,5; -22,5; -22,5; -22,5
"23 Miljøministeriet "; -39,2; -34,0; -40,0; -40,0; -40,0; -40,0
"239 Kortproduktion "; -39,2; -34,0; -40,0; -40,0; -40,0; -40,0
"2391 Kortproduktion "; -39,2; -34,0; -40,0; -40,0; -40,0; -40,0
"239102 Udstykningsafgift "; -39,2; -34,0; -40,0; -40,0; -40,0; -40,0
"23910210 Udstykningsafgift, L 42 1998 "; -39,2; -34,0; -40,0; -40,0; -40,0; -40,0
"24 Fødevareministeriet "; -0,7; -0,6; -0,6; -0,6; -0,5; -0,4
"242 Generelle jordbrugs- og fiskeriforhold "; -0,7; -0,6; -0,6; -0,6; -0,5; -0,4
"2421 Fællesudgifter inden for jordbrug og fiskeri "; -0,7; -0,6; -0,6; -0,6; -0,5; -0,4
"242106 Renter "; -0,7; -0,6; -0,6; -0,6; -0,5; -0,4
"24210610 Renter vedr. jordfordelingsaktiviteter "; -0,3; -0,3; -0,1; -0,1; -0,1; 0,0
"24210620 Renter vedrørende læplantningsordningen "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"24210630 Renter vedr. tilskudsforvaltningen "; -0,3; -0,1; -0,3; -0,3; -0,2; -0,2
"24210640 Øvrige renter "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"28 Transport- og Energiministeriet "; -743,4; -644,0; -13604,0; -920,0; -721,0; -680,0
"281 Fællesudgifter "; -743,4; -644,0; -5703,7; -920,0; -721,0; -680,0
"2811 Centralstyrelsen "; -743,4; -644,0; -5703,7; -920,0; -721,0; -680,0
"281166 Aktieudbytte m.v. "; -738,2; -644,0; -1920,4; -920,0; -721,0; -680,0
"28116640 Udbytte fra Post Danmark "; -91,0; -91,0; -750,0; -149,0; -149,0; -149,0
"28116660 Udbytte fra DSB og DSB S-tog a/s "; -610,0; -513,0; -736,0; -693,0; -494,0; -453,0
"28116670 Udbytte fra Scandlines AG "; -37,2; -40,0; -434,4; -78,0; -78,0; -78,0
"281167 Salg af statslige aktiver "; -5,3; 0,0; -3033,3; 0,0; 0,0; 0,0
"28116712 Salg af Statens Bilinspektion "; 0,0; 0,0; -490,0; 0,0; 0,0; 0,0
"28116714 Salg af aktier i Post Danmark A/S "; 0,0; 0,0; -1443,0; 0,0; 0,0; 0,0
"28116715 Salg af aktier i Gastra A/S "; 0,0; 0,0; -1100,0; 0,0; 0,0; 0,0
"28116750 Overdragelse af statshavne "; -1,0; 0,0; 0,0; 0,0; 0,0; 0,0
"28116760 Salg af Combus A/S "; 0,0; 0,0; -0,3; 0,0; 0,0; 0,0
"28116770 Banedanmarks Rådgivningsdivision "; -4,3; 0,0; 0,0; 0,0; 0,0; 0,0
"281170 København Havn A/S "; 0,0; 0,0; -750,0; 0,0; 0,0; 0,0
"28117010 Københavns Havn A/S "; 0,0; 0,0; -750,0; 0,0; 0,0; 0,0
"287 Energi "; 0,0; 0,0; -7900,3; 0,0; 0,0; 0,0
"2873 Efterforskning og indvinding af energi m.m. "; 0,0; 0,0; -7900,3; 0,0; 0,0; 0,0
"287301 Koncessionsafgifter m.v. "; 0,0; 0,0; -0,9; 0,0; 0,0; 0,0
"28730110 Koncessionsafgifter m.v. "; 0,0; 0,0; -0,9; 0,0; 0,0; 0,0
"287302 Olierørledningsafgift m.v. "; 0,0; 0,0; -1593,0; 0,0; 0,0; 0,0
"28730210 Olierørledningsafgift "; 0,0; 0,0; -1297,0; 0,0; 0,0; 0,0
"28730220 Dispensationsafgift "; 0,0; 0,0; -296,0; 0,0; 0,0; 0,0
"287303 Gebyrindtægter i forbindelse med udbudsrunder "; 0,0; 0,0; -1,4; 0,0; 0,0; 0,0
"28730310 Gebyrindtægter i forbindelse med udbudsrunder"; 0,0; 0,0; -1,4; 0,0; 0,0; 0,0
"287304 Nordsøaktiviteter "; 0,0; 0,0; -6300,0; 0,0; 0,0; 0,0
"28730410 Nordsøaktiviteter "; 0,0; 0,0; -6300,0; 0,0; 0,0; 0,0
"287310 Koncessionsafgift fra Dansk Salt A/S "; 0,0; 0,0; -5,0; 0,0; 0,0; 0,0
"28731010 Koncessionsafgift fra Dansk Salt A/S "; 0,0; 0,0; -5,0; 0,0; 0,0; 0,0
"34 Arbejdsmarkedsfond "; -79922,8; -82390,3; -81991,6; -84889,6; -84922,6; -84948,6
"341 Arbejdsmarkedsfond "; -79922,8; -82390,3; -81991,6; -84889,6; -84922,6; -84948,6
"3411 Arbejdsmarkedsfond "; -79922,8; -82390,3; -81991,6; -84889,6; -84922,6; -84948,6
"341101 Arbejdsmarkedsfond "; -79922,8; -82390,3; -81991,6; -84889,6; -84922,6; -84948,6
"34110110 Arbejdsmarkedsbidrag etc. "; -63021,0; -64950,0; -64500,0; -67495,0; -67495,0; -67495,0
"34110111 Afskrivninger, arbejdsmarkedsbidrag "; 153,9; 150,0; 150,0; 150,0; 150,0; 150,0
"34110120 Arbejdsgiverbidrag, netto etc. "; 0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"34110130 Medlemsbidrag fra arbejdsløshedskasser "; -12580,8; -13127,0; -13011,0; -12914,0; -12947,0; -12973,0
"34110140 Bidrag fra frivilligt forsikrede "; -189,9; -200,0; -200,6; -200,6; -200,6; -200,6
"34110150 Bidrag fra forsikrede mindre arbejdsgivere "; -391,4; -283,3; -298,0; -298,0; -298,0; -298,0
"34110170 Tilbageføring af grønne afgifter "; -3894,0; -3980,0; -4132,0; -4132,0; -4132,0; -4132,0
"35 Generelle reserver "; 0,0; -1000,0; 0,0; 0,0; 0,0; 0,0
"351 Reserver mv. "; 0,0; -1000,0; 0,0; 0,0; 0,0; 0,0
"3511 Reserver mv. "; 0,0; -1000,0; 0,0; 0,0; 0,0; 0,0
"351123 Ændret skøn for Nordsøaktiviteterne "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"35112310 Ændret skøn for Nordsøaktiviteterne "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"351152 Omlægning af statslige aktiver "; 0,0; -1000,0; 0,0; 0,0; 0,0; 0,0
"35115210 Omlægning af statslige aktiver "; 0,0; -1000,0; 0,0; 0,0; 0,0; 0,0
"37 Renter "; -22970,5; -19976,2; -22601,0; 0,0; 0,0; 0,0
"372 Mellemværende m. National-, Hypotekbanken m.v "; -5812,5; -5071,4; -3984,0; 0,0; 0,0; 0,0
"3721 Mellemværende med Danmarks Nationalbank "; -5373,6; -4718,0; -3725,0; 0,0; 0,0; 0,0
"372101 Renter, Nationalbanken "; -1741,5; -1518,0; -1025,0; 0,0; 0,0; 0,0
"37210110 Renter af statens mellemværende med DN "; -1741,5; -1518,0; -1025,0; 0,0; 0,0; 0,0
"372102 Overskud fra Danmarks Nationalbank "; -3632,1; -3200,0; -2700,0; 0,0; 0,0; 0,0
"37210210 Overskud fra Danmarks Nationalbank "; -3632,1; -3200,0; -2700,0; 0,0; 0,0; 0,0
"3722 Mellemværende med Hypotekbanken "; -322,9; -261,0; -188,0; 0,0; 0,0; 0,0
"372201 Overskud fra Hypotekbanken, Økonomistyrelsen "; -322,9; -261,0; -188,0; 0,0; 0,0; 0,0
"37220110 Overskud fra Hypotekbanken "; -322,9; -261,0; -188,0; 0,0; 0,0; 0,0
"3723 Fællesstatslige mellemværender "; -116,0; -92,4; -71,0; 0,0; 0,0; 0,0
"372301 Fællesstatslige mellemværender "; -16,5; 0,0; 0,0; 0,0; 0,0; 0,0
"37230110 Renteindtægt af statslige pengeinstitutkonti "; -16,5; 0,0; 0,0; 0,0; 0,0; 0,0
"37230140 Driftsudgifter vedrørende afregningskonti OBS"; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"372302 Renter vedr. inkonverterbare realkreditlån,ØS "; -8,4; -10,4; -9,0; 0,0; 0,0; 0,0
"37230220 Renteindtægter vedr. obligationer "; -8,4; -10,4; -9,0; 0,0; 0,0; 0,0
"372303 Selvstændig likviditet "; -91,1; -82,0; -62,0; 0,0; 0,0; 0,0
"37230310 Finansministeriets renter vedr. inst. m. S.L."; -93,4; -75,0; -55,0; 0,0; 0,0; 0,0
"37230320 Finansministeriets renter vedr. inst. selvej."; 8,5; -5,0; 0,0; 0,0; 0,0; 0,0
"37230330 Finansministeriets renter vedr. drift ejend.v"; -6,2; -2,0; -7,0; 0,0; 0,0; 0,0
"375 Fonde "; -13811,5; -11592,8; -14916,4; 0,0; 0,0; 0,0
"3751 Den sociale pensionsfond "; -13811,5; -11592,8; -10823,4; 0,0; 0,0; 0,0
"375101 Driftsbudget "; -13811,5; -11592,8; -10823,4; 0,0; 0,0; 0,0
"37510140 Modtagne renter "; -9267,5; -8871,7; -8619,8; 0,0; 0,0; 0,0
"37510150 Tilgodehavende renter "; -2773,9; -2721,1; -2203,6; 0,0; 0,0; 0,0
"37510160 Fordelte opkøbskurstab "; -1770,1; 0,0; 0,0; 0,0; 0,0; 0,0
"3752 Højteknologifonden "; 0,0; 0,0; -3046,4; 0,0; 0,0; 0,0
"375201 Driftsbudget "; 0,0; 0,0; -3046,4; 0,0; 0,0; 0,0
"37520140 Modtagne renter "; 0,0; 0,0; -100,0; 0,0; 0,0; 0,0
"37520150 Tilgodehavende renter "; 0,0; 0,0; -19,1; 0,0; 0,0; 0,0
"37520170 Modtaget kapitaltilførsel fra staten "; 0,0; 0,0; -2927,3; 0,0; 0,0; 0,0
"3753 Finansieringsfonden vedr. Grundforskningsfond "; 0,0; 0,0; -1046,6; 0,0; 0,0; 0,0
"375301 Driftsbudget "; 0,0; 0,0; -1046,6; 0,0; 0,0; 0,0
"37530140 Modtagne renter "; 0,0; 0,0; -40,0; 0,0; 0,0; 0,0
"37530150 Tilgodehavende renter "; 0,0; 0,0; -6,6; 0,0; 0,0; 0,0
"37530170 Modtaget kapitaltilførsel fra staten "; 0,0; 0,0; -1000,0; 0,0; 0,0; 0,0
"376 Renter til genudlån mv. "; -2774,0; -3312,0; -3686,4; 0,0; 0,0; 0,0
"3761 Renter af genudlån mv. "; -2462,1; -3008,9; -3422,6; 0,0; 0,0; 0,0
"376101 Renter af indenlandske genudlån "; -2462,1; -3008,9; -3356,6; 0,0; 0,0; 0,0
"37610110 Genudlån til SU-styrelsen "; -502,0; -725,7; -779,0; 0,0; 0,0; 0,0
"37610115 Genudlån af studielån "; -12,5; -20,0; -8,0; 0,0; 0,0; 0,0
"37610120 Genudlån til Tele Danmark Finans "; -2,8; -1,4; 0,0; 0,0; 0,0; 0,0
"37610130 Videreudlån itl ØEM "; -0,1; -0,1; -0,1; 0,0; 0,0; 0,0
"37610135 Genudlån til Landbyggefonden, ØEM "; -2,7; -5,4; -6,9; 0,0; 0,0; 0,0
"37610140 Genudlån til Færøernes Landsstyre "; -215,1; -167,6; -112,9; 0,0; 0,0; 0,0
"37610145 Genudlån til Ørestadsselskabet "; -558,4; -690,0; -809,1; 0,0; 0,0; 0,0
"37610146 Genudlån Ørestadsselskabet, periodis. renter "; 0,0; 0,0; -158,6; 0,0; 0,0; 0,0
"37610155 Genudlån til SFU "; -709,0; -755,1; -773,3; 0,0; 0,0; 0,0
"37610156 Byggerenter, Statens Forsknings- og Udd. "; -26,3; -42,3; -38,3; 0,0; 0,0; 0,0
"37610160 Genudlån til Slots- og Ejendomsstyrelsen "; -238,8; -260,1; -310,5; 0,0; 0,0; 0,0
"37610161 Byggerenter vedr. Slots- og Ejendomsstyrelsen"; -9,6; -6,2; -2,3; 0,0; 0,0; 0,0
"37610170 Genudlån til A/S Storebælt "; -55,0; -168,0; -55,0; 0,0; 0,0; 0,0
"37610171 Genudlån til A/S Storebælt, periodis. renter "; 0,0; 0,0; -11,9; 0,0; 0,0; 0,0
"37610180 Genudlån til Øresundsforbindelsen A/S "; -129,8; -167,0; -217,5; 0,0; 0,0; 0,0
"37610181 Genudlån til Øresundsforbindelsen "; 0,0; 0,0; -59,9; 0,0; 0,0; 0,0
"37610190 Genudlån TV-2 "; 0,0; 0,0; -12,9; 0,0; 0,0; 0,0
"37610191 Genudlån TV-2 "; 0,0; 0,0; -0,4; 0,0; 0,0; 0,0
"376102 Renter af udenlandske genudlån "; 0,0; 0,0; -66,0; 0,0; 0,0; 0,0
"37610210 Genudlån Skibskreditfonden "; 0,0; 0,0; -38,7; 0,0; 0,0; 0,0
"37610211 Genudlån til Danmarks Skibskreditfond "; 0,0; 0,0; -21,3; 0,0; 0,0; 0,0
"37610213 Genudlån Skibskreditfonden "; 0,0; 0,0; -6,0; 0,0; 0,0; 0,0
"3762 Provision af lån med statsgaranti "; -80,9; -86,1; -79,7; 0,0; 0,0; 0,0
"376201 Garantiprovision af udlån med statsgaranti "; -80,9; -86,1; -79,7; 0,0; 0,0; 0,0
"37620110 Garantiprovision af udlån med statsgaranti,ØS"; -75,6; -75,6; -74,4; 0,0; 0,0; 0,0
"37620120 Garantiprovision fra genudlån af statslån "; -5,3; -10,5; -5,3; 0,0; 0,0; 0,0
"3763 Renter af særlige mellemværender "; -231,0; -217,0; -184,1; 0,0; 0,0; 0,0
"376301 Renter af særlige mellemværender "; -231,0; -217,0; -184,1; 0,0; 0,0; 0,0
"37630130 Renteindtægter m.v., Økonomistyrelsen "; -199,8; -195,8; -173,2; 0,0; 0,0; 0,0
"37630140 Refinansieringsordningen for landbruget "; -31,2; -21,2; -10,9; 0,0; 0,0; 0,0
"377 Regulering af hensættelser "; -572,5; 0,0; 0,0; 0,0; 0,0; 0,0
"3771 Reg., hensættelser vedr. tilsagnsord. "; -572,5; 0,0; 0,0; 0,0; 0,0; 0,0
"377101 Diskontering af tilsagnsordninger "; -572,5; 0,0; 0,0; 0,0; 0,0; 0,0
