"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2007";"2008";"2009";"2010";"2011";"2012" 
"173 Arbejdsmarkedsrelateret forsørgelse "; -13377,7; -13856,8; -14329,7; -14407,9; -14400,1; -14400,0
"1731 Fællesudgifter "; -13377,7; -13856,8; -14329,7; -14407,9; -14400,1; -14400,0
"173151 Medlemsbidrag fra arbejdsløshedskasser "; -12891,7; -13311,3; -13765,2; -13844,9; -13837,1; -13837,0
"17315110 Medlemsbidrag fra arbejdsløshedskasser "; -12891,7; -13311,3; -13765,2; -13844,9; -13837,1; -13837,0
"173155 Forsikringsordninger vedrørende sygedagpenge "; -485,9; -545,5; -564,5; -563,0; -563,0; -563,0
"17315510 Bidrag fra frivilligt forsikrede "; -189,0; -208,0; -191,8; -191,5; -191,5; -191,5
"17315520 Bidrag fra forsikrede mindre arbejdsgivere "; -296,9; -337,5; -372,7; -371,5; -371,5; -371,5
"19 Videnskabsministeriet "; -526,5; -388,6; -390,6; -391,8; -393,1; -179,3
"196 IT-, Tele- og Oplysningsområdet "; -526,5; -388,6; -390,6; -391,8; -393,1; -179,3
"1963 Udlån og kapitalindtægter "; -526,5; -388,6; -390,6; -391,8; -393,1; -179,3
"196303 3G-auktion "; -395,9; -253,8; -253,8; -253,8; -253,8; -40,0
"19630310 3G-auktion "; -395,9; -253,8; -253,8; -253,8; -253,8; -40,0
"196304 Frekvens- og nummerafgifter "; -130,6; -134,8; -136,8; -138,0; -139,3; -139,3
"19630410 Frekvens- og nummerafgifter "; -130,6; -134,8; -136,8; -138,0; -139,3; -139,3
"20 Undervisningsministeriet "; -28,1; -30,2; -33,1; -32,8; -32,5; -32,2
"209 Støtteordninger m.v. "; -28,1; -30,2; -33,1; -32,8; -32,5; -32,2
"2091 Statens uddannelsesstøtte "; -25,2; -23,8; -29,4; -29,1; -28,8; -28,5
"209113 Forrentning af øvrig lånevirksomhed "; -25,2; -23,8; -29,4; -29,1; -28,8; -28,5
"20911315 Renter af statslån (adm. af Økonomistyrelsen)"; -25,2; -23,8; -29,4; -29,1; -28,8; -28,5
"2093 Støtteordninger for voksne "; -2,9; -6,4; -3,7; -3,7; -3,7; -3,7
"209329 ATP-bidrag for modtagere af VEU-godtgørelse "; -2,9; -6,4; -3,7; -3,7; -3,7; -3,7
"20932920 Bidrag fra a-kasser "; -1,3; -3,0; -1,7; -1,7; -1,7; -1,7
"20932930 Indbetaling fra arbejdsgivere "; -1,6; -3,4; -2,0; -2,0; -2,0; -2,0
"21 Kulturministeriet "; -136,0; -135,0; -76,5; -76,5; -76,5; -45,5
"218 Radio og tv "; -136,0; -135,0; -76,5; -76,5; -76,5; -45,5
"2181 Radio og tv "; -136,0; -135,0; -76,5; -76,5; -76,5; -45,5
"218125 Analoge FM-sendemuligheder, salg af "; -77,5; -76,5; -76,5; -76,5; -76,5; -45,5
"21812510 Femte landsdækkende FM-radiokanal "; -54,0; -54,0; -54,0; -54,0; -54,0; -23,0
"21812520 Sjette landsdækkende FM-radiokanal "; -23,5; -22,5; -22,5; -22,5; -22,5; -22,5
"218127 Udbytte mv. "; -58,5; -58,5; 0,0; 0,0; 0,0; 0,0
"21812710 Udbytte mv. fra TV 2/DANMARK A/S "; -58,5; -58,5; 0,0; 0,0; 0,0; 0,0
"23 Miljøministeriet "; -85,6; -80,8; -70,7; -65,7; -65,7; -65,7
"231 Fællesudgifter "; -0,5; -0,8; -0,7; -0,7; -0,7; -0,7
"2311 Centralstyrelsen "; -0,5; -0,8; -0,7; -0,7; -0,7; -0,7
"231113 Klagesagsgebyrer "; -0,5; -0,8; -0,7; -0,7; -0,7; -0,7
"23111310 Klagesagsgebyr, Naturklagenævnet "; -0,5; -0,8; -0,7; -0,7; -0,7; -0,7
"239 Kortproduktion "; -85,1; -80,0; -70,0; -65,0; -65,0; -65,0
"2391 Kortproduktion "; -85,1; -80,0; -70,0; -65,0; -65,0; -65,0
"239102 Udstykningsafgift "; -85,1; -80,0; -70,0; -65,0; -65,0; -65,0
"23910210 Udstykningsafgift, L 42 1998 "; -85,1; -80,0; -70,0; -65,0; -65,0; -65,0
"24 Fødevareministeriet "; -0,7; -0,3; -0,3; -0,3; -0,3; -0,3
"242 Generelle jordbrugs- og fiskeriforhold "; -0,7; -0,3; -0,3; -0,3; -0,3; -0,3
"2421 Fællesudgifter inden for jordbrug og fiskeri "; -0,7; -0,3; -0,3; -0,3; -0,3; -0,3
"242106 Renter "; -0,7; -0,3; -0,3; -0,3; -0,3; -0,3
"24210610 Renter vedr. jordfordelingsaktiviteter "; -0,2; -0,1; -0,1; -0,1; -0,1; -0,1
"24210620 Renter vedrørende læplantningsordningen "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"24210630 Renter vedr. tilskudsforvaltningen "; -0,4; -0,1; -0,1; -0,1; -0,1; -0,1
"24210640 Øvrige renter "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"28 Transportministeriet "; -7380,3; -921,1; -367,8; -760,4; -759,8; -759,2
"281 Fællesudgifter "; -7380,3; -921,1; -367,8; -760,4; -759,8; -759,2
"2811 Centralstyrelsen "; -7380,3; -921,1; -367,8; -760,4; -759,8; -759,2
"281166 Aktieudbytte mv. "; -1285,3; -921,1; -364,0; -760,4; -759,8; -759,2
"28116640 Udbytte fra Post Danmark A/S "; -502,9; -405,0; 0,0; -600,0; -600,0; -600,0
"28116660 Udbytte fra DSB og DSB S-tog a/s "; -775,0; -516,1; -364,0; -160,4; -159,8; -159,2
"28116670 Udbytte fra Scandlines AG "; -7,4; 0,0; 0,0; 0,0; 0,0; 0,0
"281167 Salg af statslige aktiver "; -6094,9; 0,0; -3,8; 0,0; 0,0; 0,0
"28116740 Scandlines A/S fusion og udlodning "; -5903,1; 0,0; 0,0; 0,0; 0,0; 0,0
"28116750 Overdragelse af statshavne "; -191,8; 0,0; -3,8; 0,0; 0,0; 0,0
"29 Klima- og Energiministeriet "; -10170,9; -12351,2; -7049,6; -7102,8; -7213,3; -6538,2
"292 Energi "; -10170,9; -12351,2; -7049,6; -7102,8; -7213,3; -6538,2
"2923 Efterforskning og indvinding af energi m.m. "; -10170,9; -12351,2; -7049,6; -7102,8; -7213,3; -6538,2
"292301 Koncessionsafgifter m.v. "; -2,1; -1,7; -0,9; -0,7; -0,7; -0,5
"29230110 Koncessionsafgifter m.v. "; -2,1; -1,7; -0,9; -0,7; -0,7; -0,5
"292302 Olierørledningsafgift m.v. "; -1815,3; -2196,5; -1364,5; -1429,9; -1450,2; -866,0
"29230210 Olierørledningsafgift m.v. "; -1552,2; -1907,5; -1174,9; -1186,9; -1240,7; -679,7
"29230220 Dispensationsafgift "; -263,1; -289,0; -189,6; -243,0; -209,5; -186,3
"292303 Gebyrindtægter i forbindelse med udbudsrunder "; -0,4; -0,2; -0,2; -0,2; -0,2; -0,2
"29230310 Gebyrindtægter i forbindelse med udbudsrunder"; -0,4; -0,2; -0,2; -0,2; -0,2; -0,2
"292304 Oversk. v. statsdel. i Nordsøakt. "; -8347,6; -10147,3; -5678,5; -5666,5; -5756,7; -5666,0
"29230410 Oversk.del. v. statsdel. i Nordsøaktiviteter "; -8347,6; -10147,3; -5678,5; -5666,5; -5756,7; -5666,0
"292306 Koncessionsafgift fra Akzo Nobel Salt A/S "; -5,5; -5,5; -5,5; -5,5; -5,5; -5,5
"29230610 Koncessionsafgift fra Akzo Nobel A/S "; -5,5; -5,5; -5,5; -5,5; -5,5; -5,5
"35 Generelle reserver "; 0,0; -3000,0; 0,0; -2000,0; -2000,0; -1000,0
"351 Reserver mv. "; 0,0; -3000,0; 0,0; -2000,0; -2000,0; -1000,0
"3511 Reserver mv. "; 0,0; -3000,0; 0,0; -2000,0; -2000,0; -1000,0
"351123 Ændret skøn for Nordsøaktiviteterne "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"35112310 Ændret skøn for Nordsøaktiviteterne "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"351136 Vedrørende arbejdsmarkedsfond "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"35113610 Medlemsbidrag fra arbejdsløshedskasser "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"35113620 Bidrag fra frivilligt forsikrede "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"35113630 Bidrag fra forsikrede mindre arbejdsgivere "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"351152 Omlægning af statslige aktiver "; 0,0; -3000,0; 0,0; -2000,0; -2000,0; -1000,0
"35115210 Omlægning af statslige aktiver "; 0,0; -3000,0; 0,0; -2000,0; -2000,0; -1000,0
"37 Renter "; -24638,2; -21481,7; -28817,2; 0,0; 0,0; 0,0
"372 Mellemværende m. National-, Hypotekbanken m.v "; -6572,5; -8531,7; -12748,4; 0,0; 0,0; 0,0
"3721 Mellemværende med Danmarks Nationalbank "; -4601,8; -6500,0; -10500,0; 0,0; 0,0; 0,0
"372101 Renter, Nationalbanken "; -2260,5; -3600,0; -7000,0; 0,0; 0,0; 0,0
"37210110 Renter af statens mellemværende med DN "; -2260,5; -3600,0; -7000,0; 0,0; 0,0; 0,0
"372102 Overskud fra Danmarks Nationalbank "; -2339,9; -2900,0; -3500,0; 0,0; 0,0; 0,0
"37210210 Overskud fra Danmarks Nationalbank "; -2339,9; -2900,0; -3500,0; 0,0; 0,0; 0,0
"372103 Offentligt BetalingsSystem "; -1,4; 0,0; 0,0; 0,0; 0,0; 0,0
"37210320 Forrentning af indeståender i OBS "; -1,4; 0,0; 0,0; 0,0; 0,0; 0,0
"3722 Mellemværende med Hypotekbanken "; -35,7; -25,6; -25,7; 0,0; 0,0; 0,0
"372202 Renter vedr. afvikling af Hypotekbanken "; -35,7; -25,6; -25,7; 0,0; 0,0; 0,0
"37220220 Renteindtægter vedr. overtagne udlån "; -35,7; -25,6; -25,7; 0,0; 0,0; 0,0
"3723 Fællesstatslige mellemværender "; -1935,0; -2006,1; -2222,7; 0,0; 0,0; 0,0
"372301 Fællesstatslige mellemværender "; -33,1; -12,0; -12,0; 0,0; 0,0; 0,0
"37230110 Renteindtægt af statslige pengeinstitutkonti "; -33,1; -12,0; -12,0; 0,0; 0,0; 0,0
"37230140 Driftsudgifter vedrørende afregningskonti OBS"; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"372302 Renter vedr. inkonverterbare realkreditlån,ØS "; -14,9; -15,0; -32,0; 0,0; 0,0; 0,0
"37230220 Renteindtægter vedr. obligationer "; -14,9; -15,0; -32,0; 0,0; 0,0; 0,0
"372303 SKB/OBS, pengeformid., selvstændig likviditet "; -1887,0; -1979,1; -2178,7; 0,0; 0,0; 0,0
"37230310 Finansministeriets renter vedr. inst. m. S.L."; -56,8; -9,0; -9,0; 0,0; 0,0; 0,0
"37230315 Finansministeriets renter vedr selvstændig li"; -820,8; -801,6; -850,0; 0,0; 0,0; 0,0
"37230320 Finansministeriets renter vedr. inst. selvej."; -2,4; 0,0; 0,0; 0,0; 0,0; 0,0
"37230330 Finansministeriets renter vedr. drift ejend.v"; -1007,0; -1174,0; -1319,6; 0,0; 0,0; 0,0
"37230355 Administration af SKB/OBS "; 0,0; 5,5; -0,1; 0,0; 0,0; 0,0
"373 Fastrenteaftaler mv. "; -229,5; -241,7; -214,2; 0,0; 0,0; 0,0
"3731 Fastrenteaftaler mv. "; -229,5; -241,7; -214,2; 0,0; 0,0; 0,0
"373101 Fastrenteaftaler mv. "; -229,5; -241,7; -214,2; 0,0; 0,0; 0,0
"37310110 Betalte renter "; -229,5; -241,7; -214,2; 0,0; 0,0; 0,0
"375 Fonde "; -13743,9; -8930,8; -9306,4; 0,0; 0,0; 0,0
"3751 Den sociale pensionsfond "; -8092,9; -7892,0; -6555,7; 0,0; 0,0; 0,0
"375101 Driftsbudget "; -8092,9; -7892,0; -6555,7; 0,0; 0,0; 0,0
"37510140 Modtagne renter "; -6832,3; -6965,0; -5048,0; 0,0; 0,0; 0,0
"37510150 Periodiserede renter "; -1011,8; -927,0; -1507,7; 0,0; 0,0; 0,0
"37510160 Fordelte opkøbskurstab "; -248,8; 0,0; 0,0; 0,0; 0,0; 0,0
"3752 Højteknologifonden "; -2392,5; -2486,8; -2601,1; 0,0; 0,0; 0,0
"375201 Driftsbudget "; -2392,5; -2486,8; -2601,1; 0,0; 0,0; 0,0
"37520140 Modtagne renter "; -345,3; -428,6; -536,4; 0,0; 0,0; 0,0
"37520150 Periodiserede renter "; -47,1; -58,2; -64,7; 0,0; 0,0; 0,0
"37520170 Modtaget kapitaltilførsel fra staten "; -2000,0; -2000,0; -2000,0; 0,0; 0,0; 0,0
"3753 Finansieringsfonden vedr. Grundforskningsfond "; -92,2; 1600,0; 0,0; 0,0; 0,0; 0,0
"375301 Driftsbudget "; -92,2; 1600,0; 0,0; 0,0; 0,0; 0,0
"37530140 Modtagne renter "; -82,1; 0,0; 0,0; 0,0; 0,0; 0,0
"37530150 Periodiserede renter "; -10,0; 0,0; 0,0; 0,0; 0,0; 0,0
"37530170 Modtaget kapitaltilførsel fra staten "; 0,0; 1600,0; 0,0; 0,0; 0,0; 0,0
"3754 Forebyggelsesfonden "; -3166,4; -152,0; -149,6; 0,0; 0,0; 0,0
"375401 Driftsbudget "; -3166,4; -152,0; -149,6; 0,0; 0,0; 0,0
"37540140 Modtagne renter "; -145,9; -136,0; -135,2; 0,0; 0,0; 0,0
"37540150 Periodiserede renter "; -20,5; -16,0; -14,4; 0,0; 0,0; 0,0
"37540170 Modtaget kapitaltilførsel fra staten "; -3000,0; 0,0; 0,0; 0,0; 0,0; 0,0
"376 Renter til genudlån mv. "; -3174,2; -3431,8; -5585,8; 0,0; 0,0; 0,0
"3761 Renter af genudlån mv. "; -2942,9; -3184,0; -3750,2; 0,0; 0,0; 0,0
"376101 Renter af indenlandske genudlån "; -2614,1; -2753,7; -3149,4; 0,0; 0,0; 0,0
"37610105 Genudlån til Afviklingsselskabet A/S "; 0,0; 0,0; -122,0; 0,0; 0,0; 0,0
"37610106 Afviklingsselskabet A/S, periodiserede renter"; 0,0; 0,0; -15,3; 0,0; 0,0; 0,0
"37610110 Genudlån, Statens Uddannelsesstøtte "; -762,3; -851,0; -877,0; 0,0; 0,0; 0,0
"37610125 Genudlån til Energinet.dk "; -112,8; -234,9; -304,8; 0,0; 0,0; 0,0
"37610126 Genudl. Energinet.dk, per.renter "; -18,3; -32,4; -42,0; 0,0; 0,0; 0,0
"37610130 Videreudlån itl ØEM "; 0,0; -0,1; -0,1; 0,0; 0,0; 0,0
"37610135 Genudlån til Landsbyggefonden, Velfærdsmin. "; -7,6; -10,0; -11,5; 0,0; 0,0; 0,0
"37610136 Statslån til Landsbyggefonden "; -4,7; -34,7; -70,1; 0,0; 0,0; 0,0
"37610145 Genudlån til udviklingsselskabet By og Havn "; -731,0; -578,2; -555,5; 0,0; 0,0; 0,0
"37610146 Genudlån By og Havn, periodiserede renter "; -86,7; -70,4; -65,6; 0,0; 0,0; 0,0
"37610151 Genudlån til Statens Serums Institut "; 0,0; 0,0; -7,9; 0,0; 0,0; 0,0
"37610152 Genudlån til SSI, periodiserede renter "; 0,0; 0,0; -1,6; 0,0; 0,0; 0,0
"37610163 Genudlån via EKF, periodiserede renter "; 0,0; 0,0; -0,9; 0,0; 0,0; 0,0
"37610165 Genudlån til Nordsøfonden "; -1,3; -5,8; -16,8; 0,0; 0,0; 0,0
"37610166 Genudlån til Nordsøfonden, per.rent "; -0,5; -1,1; -3,2; 0,0; 0,0; 0,0
"37610170 Genudlån til A/S Storebælt "; -389,4; -398,1; -463,3; 0,0; 0,0; 0,0
"37610171 Genudlån til A/S Storebælt, periodis. renter "; -53,0; -50,4; -59,9; 0,0; 0,0; 0,0
"37610175 Genudlån til Danmarks Radio "; -11,4; -81,7; -117,1; 0,0; 0,0; 0,0
"37610176 Genudl. DR, per. renter "; -10,3; -10,3; -14,7; 0,0; 0,0; 0,0
"37610178 Genudlån til Sund og Bælt Holding A/S "; 0,0; 0,0; -3,5; 0,0; 0,0; 0,0
"37610179 Genudlån til Sund og Bælt A/S, period. renter"; 0,0; 0,0; -1,8; 0,0; 0,0; 0,0
"37610180 Genudlån til A/S Øresundsforbindelsen "; -376,0; -348,5; -347,8; 0,0; 0,0; 0,0
"37610181 Genudlån til A/S Øresundsforbindelsen "; -48,8; -46,1; -47,0; 0,0; 0,0; 0,0
"376102 Renter af udenlandske genudlån "; -328,8; -430,3; -600,8; 0,0; 0,0; 0,0
"37610210 Genudlån DK Skibskredit A/S "; -251,9; -341,0; -454,7; 0,0; 0,0; 0,0
"37610211 Genudlån til Danmarks Skibskredit A/S "; -76,6; -89,3; -108,9; 0,0; 0,0; 0,0
"37610213 Realiserede valutakursreguleringer "; -0,3; 0,0; -36,6; 0,0; 0,0; 0,0
"37610215 Genudlån til Island, kuponrente "; 0,0; 0,0; -0,6; 0,0; 0,0; 0,0
"3762 Provision af lån med statsgaranti "; -92,3; -101,2; -94,2; 0,0; 0,0; 0,0
"376201 Garantiprovision af udlån med statsgaranti "; -92,3; -101,2; -94,2; 0,0; 0,0; 0,0
"37620110 Garantiprovision af udlån med statsgaranti,ØS"; -65,2; -65,2; -55,2; 0,0; 0,0; 0,0
"37620120 Garantiprovision fra genudlån af statslån "; -27,0; -36,0; -39,0; 0,0; 0,0; 0,0
"3763 Renter af særlige mellemværender "; -139,0; -146,6; -1741,4; 0,0; 0,0; 0,0
"376301 Renter af særlige mellemværender, ØS "; -44,7; -44,6; -105,9; 0,0; 0,0; 0,0
"37630130 Renteindtægter m.v., Økonomistyrelsen "; -40,5; -42,3; -105,1; 0,0; 0,0; 0,0
"37630140 Refinansieringsordningen for landbruget "; -4,2; -2,3; -0,8; 0,0; 0,0; 0,0
"376302 Renter af særlig mellemværende, SKAT "; -94,3; -102,0; -105,0; 0,0; 0,0; 0,0
"37630215 Genudlån af indfriede statsgaranterede studie"; -4,6; -14,0; -5,0; 0,0; 0,0; 0,0
"37630230 Renteindtægter m.v., misligeholdte studielån "; -89,7; -88,0; -100,0; 0,0; 0,0; 0,0
"376304 Renter af særlige mellemværende, kreditpakke "; 0,0; 0,0; -1530,5; 0,0; 0,0; 0,0
"37630410 Udlån til kreditinstitutter "; 0,0; 0,0; -1530,5; 0,0; 0,0; 0,0
"377 Regulering af hensættelser "; -918,1; -345,7; -962,4; 0,0; 0,0; 0,0
"3771 Reg., hensættelser vedr. tilsagnsord. "; -918,1; -345,7; -962,4; 0,0; 0,0; 0,0
"377101 Diskontering af tilsagnsordninger "; -918,1; -345,7; -962,4; 0,0; 0,0; 0,0
"37710110 Diskonteringsudgift vedr. tilsagnsordninger "; -918,1; -345,7; -962,4; 0,0; 0,0; 0,0
"38 Skatter og afgifter ";-599922,7;-606697,3;-576366,7; 0,0; 0,0; 0,0
