"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2014";"2015";"2016";"2017";"2018";"2019" 
"2923 Efterforskning og indvinding af energi m.m. "; -7,5; -7,7; -6,3; -6,9; -6,9; -6,9
"292301 Koncessionsafgifter mv. "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"29230110 Koncessionsafgifter mv. "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"292302 Olierørledningsafgift mv. "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"29230210 Olierørledningsafgift mv. "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"29230220 Dispensationsafgift "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"292303 Gebyrindtægter i forbindelse med udbudsrunder "; -0,8; -1,3; -0,3; -0,9; -0,9; -0,9
"29230310 Gebyrindtægter i forbindelse med udbudsrunder"; -0,8; -1,3; -0,3; -0,9; -0,9; -0,9
"292306 Koncessionsafgift fra Akzo Nobel Salt A/S "; -6,3; -6,4; -6,0; -6,0; -6,0; -6,0
"29230610 Koncessionsafgift fra Akzo Nobel A/S "; -6,3; -6,4; -6,0; -6,0; -6,0; -6,0
"2929 Tele "; -382,4; -383,6; -344,2; -344,2; -344,2; -243,9
"292902 Frekvensauktioner "; -214,2; -214,2; -174,2; -174,2; -174,2; -73,9
"29290210 3G-auktion "; -40,0; -40,0; 0,0; 0,0; 0,0; 0,0
"29290220 2,5 GHz-auktion "; -174,2; -100,3; -100,3; -100,3; -100,3; 0,0
"29290230 Auktionsprovenu "; 0,0; 0,0; -73,9; -73,9; -73,9; -73,9
"29290240 800 MHz-auktion "; 0,0; -73,9; 0,0; 0,0; 0,0; 0,0
"292903 Frekvens- og nummerafgifter "; -168,2; -169,4; -170,0; -170,0; -170,0; -170,0
"29290310 Frekvens- og nummerafgifter "; -168,2; -169,4; -170,0; -170,0; -170,0; -170,0
"296 Kort og geodata "; -25,1; -21,5; -27,1; -27,3; -27,7; -28,1
"2961 Kort og geodata "; -25,1; -21,5; -27,1; -27,3; -27,7; -28,1
"296102 Udstykningsafgift "; -25,1; -21,5; -27,1; -27,3; -27,7; -28,1
"29610210 Udstykningsafgift, L 1209 2013 "; -25,1; -21,5; -27,1; -27,3; -27,7; -28,1
"35 Generelle reserver "; 0,0; 0,0; 206,6; 0,0; 0,0; 0,0
"351 Reserver mv. "; 0,0; 0,0; 206,6; 0,0; 0,0; 0,0
"3511 Reserver mv. "; 0,0; 0,0; 206,6; 0,0; 0,0; 0,0
"351130 Ændrede skøn mv. for statens indtægter "; 0,0; 0,0; 206,6; 0,0; 0,0; 0,0
"35113010 Udbytte fra Nordsøfonden "; 0,0; 0,0; 206,6; 0,0; 0,0; 0,0
"37 Renter "; -15514,6; -14358,3; -11605,3; 0,0; 0,0; 0,0
"372 Mellemværende m. National-, Hypotekbanken m.v "; -3539,7; -4068,5; -3227,8; 0,0; 0,0; 0,0
"3721 Mellemværende med Danmarks Nationalbank "; -1423,1; -1764,0; -1000,0; 0,0; 0,0; 0,0
"372102 Overskud fra Danmarks Nationalbank "; -1423,1; -1764,0; -1000,0; 0,0; 0,0; 0,0
"37210210 Overskud fra Danmarks Nationalbank "; -1423,1; -1764,0; -1000,0; 0,0; 0,0; 0,0
"3723 Fællesstatslige mellemværender "; -2116,6; -2304,5; -2227,8; 0,0; 0,0; 0,0
"372301 Fællesstatslige mellemværender "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"37230110 Renteindtægt af statslige pengeinstitutkonti "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"372302 Renter vedr. inkonverterbare realkreditlån,ØS "; -4,3; -4,5; -2,8; 0,0; 0,0; 0,0
"37230220 Renteindtægter vedr. obligationer "; -4,3; -4,5; -2,8; 0,0; 0,0; 0,0
"372303 SKB/OBS, pengeformid., selvstændig likviditet "; -2112,3; -2300,0; -2225,0; 0,0; 0,0; 0,0
"37230315 Finansministeriets renter vedr selvstændig li"; -703,0; -800,0; -725,0; 0,0; 0,0; 0,0
"37230330 Finansministeriets renter vedr. drift ejend.v"; -1406,8; -1500,0; -1500,0; 0,0; 0,0; 0,0
"37230355 Administration af SKB/OBS "; -2,6; 0,0; 0,0; 0,0; 0,0; 0,0
"375 Fonde "; -5355,0; -4661,5; -3430,7; 0,0; 0,0; 0,0
"3751 Den sociale pensionsfond "; -4686,2; -3992,0; -2842,9; 0,0; 0,0; 0,0
"375101 Driftsbudget "; -4686,2; -3992,0; -2842,9; 0,0; 0,0; 0,0
"37510140 Modtagne renter "; -3448,2; -3401,2; -2479,4; 0,0; 0,0; 0,0
"37510150 Periodiserede renter "; -1051,4; -590,8; -363,5; 0,0; 0,0; 0,0
"37510160 Fordelte opkøbskurstab "; -186,6; 0,0; 0,0; 0,0; 0,0; 0,0
"3752 Danmarks Innovationsfond "; -623,2; -627,5; -553,4; 0,0; 0,0; 0,0
"375201 Driftsbudget "; -623,2; -627,5; -553,4; 0,0; 0,0; 0,0
"37520140 Modtagne renter "; -550,8; -561,2; -490,5; 0,0; 0,0; 0,0
"37520150 Periodiserede renter "; -72,4; -66,3; -62,9; 0,0; 0,0; 0,0
"3754 Fonden for Forebyggelse og Fastholdelse "; -45,6; -42,0; -34,4; 0,0; 0,0; 0,0
"375401 Driftsbudget "; -45,6; -42,0; -34,4; 0,0; 0,0; 0,0
"37540140 Modtagne renter "; -40,5; -38,1; -30,6; 0,0; 0,0; 0,0
"37540150 Periodiserede renter "; -5,1; -3,9; -3,8; 0,0; 0,0; 0,0
"376 Renter til genudlån mv. "; -5566,2; -4616,6; -3945,8; 0,0; 0,0; 0,0
"3761 Renter af genudlån mv. "; -3966,1; -4221,2; -3604,6; 0,0; 0,0; 0,0
"376101 Renter af indenlandske genudlån "; -3485,7; -3517,0; -3102,8; 0,0; 0,0; 0,0
"37610105 Genudlån til Finansiel Stabilitet "; -286,7; -197,7; -68,3; 0,0; 0,0; 0,0
"37610106 Finansiel Stabilitet A/S, periodiserede rente"; -20,7; -23,4; -9,3; 0,0; 0,0; 0,0
"37610107 Gevinst ved førtidige indfrielser "; -237,3; 0,0; 0,0; 0,0; 0,0; 0,0
"37610110 Genudlån, SU-styrelsen "; -228,9; -342,8; -91,3; 0,0; 0,0; 0,0
"37610113 Genudlån til Styrelsen for Arbejdsmarked "; 0,0; -0,1; -0,2; 0,0; 0,0; 0,0
"37610125 Genudlån til Energinet.dk "; -449,0; -481,8; -490,5; 0,0; 0,0; 0,0
"37610126 Genudl. Energinet.dk, per.renter "; -62,2; -60,3; -66,1; 0,0; 0,0; 0,0
"37610127 Genudlån til Energinet.dk, indeksopskrivning "; -12,5; -28,7; -48,4; 0,0; 0,0; 0,0
"37610135 Genudlån til Landsbyggefonden, UIBM "; 1,0; 0,0; 0,0; 0,0; 0,0; 0,0
"37610136 Statslån til Landsbyggefonden, UIBM "; -4,4; 0,0; 0,0; 0,0; 0,0; 0,0
"37610144 Kursgevinst ved førtidige indfrielser. "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"37610145 Genudlån til udviklingsselskabet By og Havn "; -317,0; -357,3; -400,0; 0,0; 0,0; 0,0
"37610146 Genudlån By og Havn, periodiserede renter "; -41,8; -43,7; -46,9; 0,0; 0,0; 0,0
"37610147 Genudlån til Metroselskabet I/S "; -199,2; -235,3; -296,4; 0,0; 0,0; 0,0
"37610148 Genudlån til Metroselskabet I/S, per. renter "; -28,0; -29,9; -35,4; 0,0; 0,0; 0,0
"37610151 Genudlån til Statens Serums Institut "; -14,6; -14,6; -14,6; 0,0; 0,0; 0,0
"37610152 Genudlån til SSI, periodiserede renter "; -1,8; -1,8; -1,8; 0,0; 0,0; 0,0
"37610162 Genudlån via Eksport Kredit Fonden "; -313,9; -365,5; -321,3; 0,0; 0,0; 0,0
"37610163 Genudlån via EKF, periodiserede renter "; -71,5; -80,7; -70,7; 0,0; 0,0; 0,0
"37610170 Genudlån til A/S Storebælt "; -504,5; -521,6; -458,5; 0,0; 0,0; 0,0
"37610171 Genudlån til A/S Storebælt, periodis. renter "; -63,5; -57,2; -56,2; 0,0; 0,0; 0,0
"37610172 Genudlån til A/S Storebælt, Indeksopskrivning"; -1,6; -14,2; -24,0; 0,0; 0,0; 0,0
"37610175 Genudlån til Danmarks Radio "; -73,9; -65,1; -62,9; 0,0; 0,0; 0,0
"37610176 Genudl. DR, per. renter "; -8,3; -7,8; -8,1; 0,0; 0,0; 0,0
"37610178 Genudlån til Sund og Bælt Holding A/S "; -10,9; -16,1; -13,0; 0,0; 0,0; 0,0
"37610179 Genudlån til Sund og Bælt Holding A/S "; -2,0; -1,7; -1,6; 0,0; 0,0; 0,0
"37610180 Genudlån til A/S Øresundsforbindelsen "; -399,8; -423,7; -382,1; 0,0; 0,0; 0,0
"37610181 Genudlån til A/S Øresundsforbindelsen "; -54,4; -48,8; -48,7; 0,0; 0,0; 0,0
"37610185 Femern Bælt A/S "; -28,1; -45,8; -40,0; 0,0; 0,0; 0,0
"37610186 Femern Bælt A/S, periodiserede renter "; -5,5; -5,7; -3,2; 0,0; 0,0; 0,0
"37610192 A/S Femern Landanlæg "; -14,0; -18,5; -18,5; 0,0; 0,0; 0,0
"37610193 A/S Femern Landanlæg, periodiserede renter "; -2,1; -1,7; -2,6; 0,0; 0,0; 0,0
"37610195 Genudlån til Danmarks Skibskredit A/S "; -21,8; -19,4; -16,9; 0,0; 0,0; 0,0
"37610196 Danmarks Skibskredit, periodiserede renter "; -6,4; -6,1; -5,3; 0,0; 0,0; 0,0
"376102 Renter af udenlandske genudlån "; -480,4; -704,2; -501,8; 0,0; 0,0; 0,0
"37610210 Genudlån DK Skibskredit A/S "; -270,0; -458,2; -191,5; 0,0; 0,0; 0,0
"37610211 Genudlån til Danmarks Skibskredit A/S "; -68,8; -119,1; -49,3; 0,0; 0,0; 0,0
"37610213 Realiserede valutakursreguleringer "; -49,2; -82,1; -213,2; 0,0; 0,0; 0,0
"37610215 Genudlån til Island, indtægt "; -25,6; 0,0; 0,0; 0,0; 0,0; 0,0
"37610216 Genudlån til Island, valutakursreguleringer "; -3,6; 0,0; 0,0; 0,0; 0,0; 0,0
"37610225 Genudlån til Irland, renter "; -37,9; -44,8; -47,8; 0,0; 0,0; 0,0
"37610227 Genudlån til Irland, periodiserede renter "; -3,1; 0,0; 0,0; 0,0; 0,0; 0,0
"37610230 Gebyrer ifm. kreditfacilitet til SAS "; -22,1; 0,0; 0,0; 0,0; 0,0; 0,0
"3762 Provision af lån med statsgaranti "; -128,9; -147,0; -149,1; 0,0; 0,0; 0,0
"376201 Garantiprovision af udlån med statsgaranti "; -128,9; -147,0; -149,1; 0,0; 0,0; 0,0
"37620110 Garantiprovision af udlån med statsgaranti,SA"; -29,0; -29,0; -38,0; 0,0; 0,0; 0,0
"37620120 Garantiprovision fra genudlån af statslån "; -99,9; -118,0; -111,1; 0,0; 0,0; 0,0
"3763 Renter af særlige mellemværender "; -1471,2; -248,4; -192,1; 0,0; 0,0; 0,0
"376301 Renter af særlige mellemværender, SA "; -83,8; -70,6; -61,0; 0,0; 0,0; 0,0
"37630130 Renteindtægter mv., Statens Administration "; -89,6; -77,3; -66,1; 0,0; 0,0; 0,0
"37630140 Refinansieringsordningen for landbruget "; 5,8; 6,7; 5,1; 0,0; 0,0; 0,0
"376304 Renter af særlige mellemværende, kreditpakke "; -1327,9; -120,0; -75,0; 0,0; 0,0; 0,0
"37630410 Renter af særlige mellemværende, kreditpakke "; -1327,9; -120,0; -75,0; 0,0; 0,0; 0,0
"376305 Renter af særlige mellemværender, Furesø "; -59,6; -57,8; -56,1; 0,0; 0,0; 0,0
"37630510 Renter af særlige mellemværender, Furesø "; -59,6; -57,8; -56,1; 0,0; 0,0; 0,0
"377 Regulering af hensættelser "; -1053,6; -1011,7; -1001,0; 0,0; 0,0; 0,0
"3771 Reg., hensættelser vedr. tilsagnsord. "; -1053,6; -1011,7; -1001,0; 0,0; 0,0; 0,0
"377101 Diskontering af tilsagnsordninger "; -1053,6; -1011,7; -1001,0; 0,0; 0,0; 0,0
"37710110 Diskonteringsudgift vedr. tilsagnsordninger "; -1053,6; -1011,7; -1001,0; 0,0; 0,0; 0,0
"38 Skatter og afgifter ";-676741,6;-678706,3;-616916,5; 0,0; 0,0; 0,0
"381 Skatter på indkomst og formue ";-401586,4;-389213,8;-321671,5; 0,0; 0,0; 0,0
"3811 Personskatter ";-310204,2;-276075,6;-264185,6; 0,0; 0,0; 0,0
"381101 Personskatter ";-306424,1;-270576,6;-260386,6; 0,0; 0,0; 0,0
"38110110 Indkomstskat mv. af personer ";-543173,6;-508400,0;-505050,0; 0,0; 0,0; 0,0
"38110111 Afskrivning, personskatter "; 1697,0; 800,0; 1200,0; 0,0; 0,0; 0,0
"38110112 Komp. for forhøjelser af energi- og miljøafg."; 5622,5; 4100,0; 4250,0; 0,0; 0,0; 0,0
"38110120 Afregning af indkomstskat af personer "; 228822,6; 232320,0; 238610,0; 0,0; 0,0; 0,0
"38110125 overførsler mellem Sverige og Danmark "; 604,1; 600,0; 600,0; 0,0; 0,0; 0,0
"38110130 Kompensationsbeløb til Grønland "; 3,4; 3,4; 3,4; 0,0; 0,0; 0,0
"381111 Afgift af dødsboer og gaver "; -3780,2; -5499,0; -3799,0; 0,0; 0,0; 0,0
"38111110 Afgift af dødsboer og gaver "; -3781,4; -5500,0; -3800,0; 0,0; 0,0; 0,0
"38111111 Afskrivninger, afgift af dødsboer og gaver "; 1,2; 1,0; 1,0; 0,0; 0,0; 0,0
"3813 Selskabsskatter mv. "; -66022,2; -50044,0; -40685,0; 0,0; 0,0; 0,0
"381301 Indkomstskat af selskaber "; -48828,8; -37244,0; -36285,0; 0,0; 0,0; 0,0
"38130110 Indkomstskat af selskaber mv. "; -54094,7; -43500,0; -43100,0; 0,0; 0,0; 0,0
