"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2013";"2014";"2015";"2016";"2017";"2018" 
"08212620 2,5 GHz-auktion "; -111,4; -100,3; -100,3; -100,3; -100,3; -100,3
"08212640 800 MHz-auktion "; -62,8; -73,9; -73,9; -73,9; -73,9; -73,9
"082127 Frekvens- og nummerafgifter "; -165,9; -169,4; -169,4; -169,4; -169,4; -169,4
"08212710 Frekvens- og nummerafgifter "; -165,9; -169,4; -169,4; -169,4; -169,4; -169,4
"0823 Finansielt tilsyn "; -264,3; -100,0; -50,0; -50,0; -50,0; -50,0
"082306 Indtægter fra Bankpakken og Kreditpakken "; -264,3; -100,0; -50,0; -50,0; -50,0; -50,0
"08230615 Provision af individuelle garantier "; -264,3; -100,0; -50,0; -50,0; -50,0; -50,0
"0825 Nordsøfonden mv. "; -3300,0; -1070,0; -699,3; -1303,3; -1818,3; -2755,3
"082503 Udbytte fra Nordsøfonden "; -3300,0; -1070,0; -699,3; -1303,3; -1818,3; -2755,3
"08250310 Udbytte "; -3300,0; -1070,0; -699,3; -1303,3; -1818,3; -2755,3
"087 Søfart "; -3,1; -3,0; -2,5; -2,5; -2,5; -2,5
"0871 Søfart "; -3,1; -3,0; -2,5; -2,5; -2,5; -2,5
"087103 Registreringsafgift for skibe "; -3,1; -3,0; -2,5; -2,5; -2,5; -2,5
"08710310 Registreringsafgift for fritidsfartøjer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08710320 Gebyr ifm. udskrifter fra Skibsregisteret "; -0,1; -0,1; -0,1; -0,1; -0,1; -0,1
"08710330 Registreringsafgift for skibe "; -3,0; -2,9; -2,4; -2,4; -2,4; -2,4
"09 Skatteministeriet "; -1249,9; -1485,5; -1434,5; -1439,5; -1444,5; -1449,5
"091 Fællesudgifter "; -12,5; -15,4; -11,5; -11,5; -11,5; -11,5
"0911 Centralstyrelsen "; -12,5; -15,4; -11,5; -11,5; -11,5; -11,5
"091121 Klagegebyr "; -2,2; -1,2; -1,5; -1,5; -1,5; -1,5
"09112110 Klagegebyr "; -2,2; -1,2; -1,5; -1,5; -1,5; -1,5
"091161 Renter "; -10,2; -14,2; -10,0; -10,0; -10,0; -10,0
"09116110 Renter "; -0,2; -0,2; 0,0; 0,0; 0,0; 0,0
"09116130 Renteindtægter og udbytter "; -10,0; -14,0; -10,0; -10,0; -10,0; -10,0
"092 Forvaltning "; -1237,4; -1470,1; -1423,0; -1428,0; -1433,0; -1438,0
"0921 Skatte- og afgiftsforvaltning "; -911,5; -1075,1; -1073,0; -1073,0; -1073,0; -1073,0
"092103 Gebyrer, retsafgifter mv. "; -911,5; -1075,1; -1073,0; -1073,0; -1073,0; -1073,0
"09210310 Bøder, konfiskation, gebyrer "; 3,8; -25,0; -25,0; -25,0; -25,0; -25,0
"09210320 Gebyrer og formålsbestemte afgifter "; -6,7; -5,1; -8,0; -8,0; -8,0; -8,0
"09210340 Gebyrer på motorområdet "; -787,3; -820,0; -830,0; -830,0; -830,0; -830,0
"09210350 Gebyrer på inddrivelsesområdet "; -121,3; -225,0; -210,0; -210,0; -210,0; -210,0
"0922 Finansforvaltning "; -325,9; -395,0; -350,0; -355,0; -360,0; -365,0
"092215 Personlige fordringer "; -325,9; -395,0; -350,0; -355,0; -360,0; -365,0
"09221530 Personlige fordringer "; -325,8; -395,0; -350,0; -355,0; -360,0; -365,0
"09221550 Bo- og gaveafgift "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"10 Økonomi- og Indenrigsministeriet "; -9,1; -8,0; -8,1; -8,1; -8,1; -8,1
"101 Fællesudgifter "; -9,1; -8,0; -8,1; -8,1; -8,1; -8,1
"1013 Statsforvaltningen "; -9,1; -8,0; -8,1; -8,1; -8,1; -8,1
"101305 Gebyrordninger for Statsforvaltningen "; -9,1; -8,0; -8,1; -8,1; -8,1; -8,1
"10130510 Gebyr for skilsmissebevillinger "; -9,1; -8,0; -8,1; -8,1; -8,1; -8,1
"11 Justitsministeriet "; -2790,7; -2618,9; -3230,4; -3228,9; -3227,4; -3229,3
"112 Politivæsenet "; -2210,6; -2133,9; -2745,4; -2745,4; -2745,4; -2747,3
"1123 Politi "; -2210,6; -2133,9; -2745,4; -2745,4; -2745,4; -2747,3
"112302 Bøder, park.afg., kørekort mv. "; -2099,1; -2026,0; -2633,9; -2633,9; -2633,9; -2635,8
"11230210 Bøder, konfiskationer og gebyrer "; -2099,1; -1993,0; -2600,9; -2600,9; -2600,9; -2602,8
"11230220 Offerfonden "; 0,0; -33,0; -33,0; -33,0; -33,0; -33,0
"112307 Kommunal parkeringskontrol "; -111,5; -107,9; -111,5; -111,5; -111,5; -111,5
"11230710 Parkeringskontrol "; -111,5; -107,9; -111,5; -111,5; -111,5; -111,5
"114 Retsvæsenet "; -580,0; -485,0; -485,0; -483,5; -482,0; -482,0
"1143 Sagsindtægter "; -580,0; -485,0; -485,0; -483,5; -482,0; -482,0
"114301 Retsafgifter mv. "; -452,6; -485,0; -485,0; -483,5; -482,0; -482,0
"11430110 Retsafgifter mv. "; -452,6; -485,0; -485,0; -483,5; -482,0; -482,0
"114302 Indtægter ved EDB i tinglysningen "; -127,5; 0,0; 0,0; 0,0; 0,0; 0,0
"11430250 EDB i tinglysningen "; -127,5; 0,0; 0,0; 0,0; 0,0; 0,0
"17 Beskæftigelsesministeriet "; -11385,4; -11923,4; -11758,3; -11715,9; -11665,5; -11595,8
"172 Arbejdsmiljø "; -108,7; -118,3; -106,8; -106,8; -106,8; -106,8
"1722 Arbejdsmarkedets parters arbejdsmiljøindsats "; -108,1; -117,3; -105,8; -105,8; -105,8; -105,8
"172201 Partsindsatsen, jf. # 68 i arbejdsmiljøloven "; -99,0; -108,1; -96,6; -96,6; -96,6; -96,6
"17220110 45 mio.kr.-bidraget, jf. # 68, (arb.miljølov)"; -45,0; -45,0; -45,0; -45,0; -45,0; -45,0
"17220120 2 %-bidraget, jf. # 68, stk. 3 (arb.miljølov)"; -52,6; -61,7; -50,2; -50,2; -50,2; -50,2
"17220130 Beskæft.min. bidrag, jf. #68, (arb.m.lov) "; -1,4; -1,4; -1,4; -1,4; -1,4; -1,4
"172212 Sekretariat for Arbejdsmiljørådet "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"17221210 Sekretariat for Arbejdsmiljørådet "; 0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"172213 Udvikling og forsøg, AMR "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"17221320 Arbejdsmiljørådets udviklingsmidler "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"172214 Videncenter "; -9,3; -9,2; -9,2; -9,2; -9,2; -9,2
"17221410 Videncenter "; -5,7; -5,2; -5,2; -5,2; -5,2; -5,2
"17221490 Indtægtsdækket virksomhed "; -3,5; -4,0; -4,0; -4,0; -4,0; -4,0
"1723 Arbejdsskader og erstatninger "; -0,6; -1,0; -1,0; -1,0; -1,0; -1,0
"172315 Administrative bøder ved mangl. forsikring "; -0,6; -1,0; -1,0; -1,0; -1,0; -1,0
"17231510 Administrative bøder ved mangl. forsikring "; -0,6; -1,0; -1,0; -1,0; -1,0; -1,0
"173 Arbejdsmarkedsrelateret forsørgelse "; -11269,2; -11800,1; -11645,0; -11602,6; -11552,2; -11482,5
"1731 Fællesudgifter "; -11269,2; -11800,1; -11645,0; -11602,6; -11552,2; -11482,5
"173151 Medlemsbidrag fra arbejdsløshedskasser "; -10870,6; -11261,8; -11107,5; -11065,1; -11014,7; -10945,0
"17315110 Medlemsbidrag fra arbejdsløshedskasser "; -10870,6; -11261,8; -11107,5; -11065,1; -11014,7; -10945,0
"173155 Forsikringsordninger vedrørende sygedagpenge "; -398,6; -538,3; -537,5; -537,5; -537,5; -537,5
"17315510 Bidrag fra frivilligt forsikrede "; -97,7; -158,6; -157,2; -157,2; -157,2; -157,2
"17315520 Bidrag fra forsikrede mindre arbejdsgivere "; -300,9; -379,7; -380,3; -380,3; -380,3; -380,3
"174 Arbejdsmarkedsservice "; -7,5; -5,0; -6,5; -6,5; -6,5; -6,5
"1741 Fællesudgifter "; -7,5; -5,0; -6,5; -6,5; -6,5; -6,5
"174141 Renter "; -7,5; -5,0; -6,5; -6,5; -6,5; -6,5
"17414110 Arbejdsløshedskasser "; -6,6; -4,0; -5,5; -5,5; -5,5; -5,5
"17414120 Øvrige ministerområde "; -0,9; -1,0; -1,0; -1,0; -1,0; -1,0
"19 Uddannelses- og Forskningsministeriet "; -21,3; -20,1; -22,1; -22,1; -22,1; -22,1
"198 Støtteordninger "; -21,3; -20,1; -22,1; -22,1; -22,1; -22,1
"1981 Statens uddannelsesstøtte "; -21,3; -20,1; -22,1; -22,1; -22,1; -22,1
"198113 Forrentning af øvrig lånevirksomhed "; -21,3; -20,1; -22,1; -22,1; -22,1; -22,1
"19811315 Renter af statslån "; -21,3; -20,1; -22,1; -22,1; -22,1; -22,1
"20 Undervisningsministeriet "; -1,4; -1,9; -1,9; -1,9; -1,9; -1,9
"209 Støtteordninger mv. "; -1,4; -1,9; -1,9; -1,9; -1,9; -1,9
"2093 Støtteordninger for voksne "; -1,4; -1,9; -1,9; -1,9; -1,9; -1,9
"209329 ATP-bidrag for modtagere af VEU-godtgørelse "; -1,4; -1,9; -1,9; -1,9; -1,9; -1,9
"20932920 Bidrag fra a-kasser "; -0,7; -0,8; -0,8; -0,8; -0,8; -0,8
"20932930 Indbetaling fra arbejdsgivere "; -0,7; -1,1; -1,1; -1,1; -1,1; -1,1
"21 Kulturministeriet "; -214,5; 0,0; 0,0; 0,0; 0,0; 0,0
"218 Radio og tv "; -214,5; 0,0; 0,0; 0,0; 0,0; 0,0
"2181 Radio og tv "; -214,5; 0,0; 0,0; 0,0; 0,0; 0,0
"218125 Analoge FM-sendemuligheder, salg af "; -79,5; 0,0; 0,0; 0,0; 0,0; 0,0
"21812510 Femte landsdækkende FM-radiokanal "; -24,6; 0,0; 0,0; 0,0; 0,0; 0,0
"21812520 Sjette landsdækkende FM-radiokanal "; -54,9; 0,0; 0,0; 0,0; 0,0; 0,0
"218127 Udbytte mv. "; -135,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21812710 Udbytte mv. fra TV 2/ Danmark A/S "; -135,0; 0,0; 0,0; 0,0; 0,0; 0,0
"23 Miljøministeriet "; -20,7; -23,0; -35,5; -41,7; -80,5; -85,9
"231 Fællesudgifter "; -0,2; -1,0; -0,7; -0,7; -0,7; -0,7
"2311 Centralstyrelsen "; -0,2; -1,0; -0,7; -0,7; -0,7; -0,7
"231113 Klagesagsgebyrer "; -0,2; -1,0; -0,7; -0,7; -0,7; -0,7
"23111310 Klagesagsgebyr, Natur- og Miljøklagenævnet "; -0,2; -1,0; -0,7; -0,7; -0,7; -0,7
"232 Miljøbeskyttelse "; 0,0; 0,0; -13,3; -19,1; -57,4; -62,4
"2323 Indsamlingsordninger, miljømærkeordninger mv. "; 0,0; 0,0; -13,3; -19,1; -57,4; -62,4
"232308 Indtægtsført pant "; 0,0; 0,0; -13,3; -19,1; -57,4; -62,4
"23230810 Indtægtsført pant "; 0,0; 0,0; -13,3; -19,1; -57,4; -62,4
"239 Kort og geodata "; -20,5; -22,0; -21,5; -21,9; -22,4; -22,8
"2391 Kort og geodata "; -20,5; -22,0; -21,5; -21,9; -22,4; -22,8
"239102 Udstykningsafgift "; -20,5; -22,0; -21,5; -21,9; -22,4; -22,8
"23910210 Udstykningsafgift, L 1209 2013 "; -20,5; -22,0; -21,5; -21,9; -22,4; -22,8
"24 Fødevareministeriet "; -0,3; -0,4; -0,4; -0,4; -0,4; -0,4
"242 Generelle jordbrugs- og fiskeriforhold mv. "; -0,3; -0,4; -0,4; -0,4; -0,4; -0,4
"2421 Fællesudgifter inden for jordbrug og fiskeri "; -0,3; -0,4; -0,4; -0,4; -0,4; -0,4
"242106 Renter "; -0,3; -0,4; -0,4; -0,4; -0,4; -0,4
"24210610 Renter vedr. jordfordelingsaktiviteter "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"24210630 Renter vedrørende tilskudsforvaltningen "; -0,3; -0,2; -0,2; -0,2; -0,2; -0,2
"24210640 Øvrige renter "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"28 Transportministeriet "; -143,2; -760,4; -967,5; -967,5; -967,5; -967,5
"281 Fællesudgifter "; -96,3; -735,4; -947,5; -947,5; -947,5; -947,5
"2811 Centralstyrelsen "; -96,3; -735,4; -947,5; -947,5; -947,5; -947,5
"281166 Aktieudbytte mv. "; -94,4; -735,4; -947,5; -947,5; -947,5; -947,5
"28116640 Udbytte fra Posten Norden AB "; -35,4; -35,4; -41,5; -41,5; -41,5; -41,5
"28116660 Udbytte fra DSB og DSB S-tog A/S "; -56,2; 0,0; 0,0; 0,0; 0,0; 0,0
"28116665 Renteprovision vedr. statsgaranti til DSB "; -2,8; 0,0; -6,0; -6,0; -6,0; -6,0
"28116670 Udbytte fra Sund og Bælt A/S "; 0,0; -700,0; -900,0; -900,0; -900,0; -900,0
"281167 Salg af statslige aktiver "; -1,9; 0,0; 0,0; 0,0; 0,0; 0,0
"28116750 Overdragelse af statshavne "; -1,9; 0,0; 0,0; 0,0; 0,0; 0,0
"285 Trafik "; -46,9; -25,0; -20,0; -20,0; -20,0; -20,0
"2851 Trafikstyrelsen "; -46,9; -25,0; -20,0; -20,0; -20,0; -20,0
"285109 Administartive bøder ifm. manglende syn mv. "; -46,9; -25,0; -20,0; -20,0; -20,0; -20,0
"28510910 Administrative bøder "; -46,9; -25,0; -20,0; -20,0; -20,0; -20,0
"29 Klima-, Energi- og Bygningsministeriet "; -768,8; -488,4; -592,8; -750,2; -1033,5; -1147,5
"292 Energi "; -768,8; -488,4; -592,8; -750,2; -1033,5; -1147,5
"2921 Fællesudgifter "; -503,8; -478,9; -585,1; -743,2; -1026,6; -1140,6
"292104 Salg af CO2-kvoter "; -499,4; -474,4; -585,1; -743,2; -1026,6; -1140,6
"29210420 Salg af CO2-kvoter 2008-2012 "; -81,4; 0,0; 0,0; 0,0; 0,0; 0,0
"29210430 Salg af CO2-kvoter 2013-2020 "; -418,0; -474,4; -585,1; -743,2; -1026,6; -1140,6
"292106 Salg af CO2-kreditter "; -4,4; -4,5; 0,0; 0,0; 0,0; 0,0
"29210610 Salg af CO2 kreditter (Grønland) "; -4,4; -4,5; 0,0; 0,0; 0,0; 0,0
"2923 Efterforskning og indvinding af energi m.m. "; -265,0; -9,5; -7,7; -7,0; -6,9; -6,9
"292301 Koncessionsafgifter mv. "; -1,2; -1,5; 0,0; 0,0; 0,0; 0,0
"29230110 Koncessionsafgifter mv. "; -1,2; -1,5; 0,0; 0,0; 0,0; 0,0
"292302 Olierørledningsafgift mv. "; -238,8; 0,0; 0,0; 0,0; 0,0; 0,0
"29230210 Olierørledningsafgift mv. "; -28,2; 0,0; 0,0; 0,0; 0,0; 0,0
"29230220 Dispensationsafgift "; -210,6; 0,0; 0,0; 0,0; 0,0; 0,0
"292303 Gebyrindtægter i forbindelse med udbudsrunder "; -0,3; -1,5; -1,3; -0,6; -0,5; -0,5
"29230310 Gebyrindtægter i forbindelse med udbudsrunder"; -0,3; -1,5; -1,3; -0,6; -0,5; -0,5
"292304 Oversk. v. statsdel. i Nordsøakt. "; -18,3; 0,0; 0,0; 0,0; 0,0; 0,0
"29230420 Efterregulering af OD vedrørende 2009-2012 "; -18,3; 0,0; 0,0; 0,0; 0,0; 0,0
"292306 Koncessionsafgift fra Akzo Nobel Salt A/S "; -6,4; -6,5; -6,4; -6,4; -6,4; -6,4
"29230610 Koncessionsafgift fra Akzo Nobel A/S "; -6,4; -6,5; -6,4; -6,4; -6,4; -6,4
"35 Generelle reserver "; 0,0; -200,0; -273,4; 0,0; 0,0; 0,0
"351 Reserver mv. "; 0,0; -200,0; -273,4; 0,0; 0,0; 0,0
"3511 Reserver mv. "; 0,0; -200,0; -273,4; 0,0; 0,0; 0,0
"351129 Indtægter fra Arbejdsmarkedets Feriefond "; 0,0; -200,0; 0,0; 0,0; 0,0; 0,0
"35112910 Indtægter fra Arbejdsmarkedets Feriefond "; 0,0; -200,0; 0,0; 0,0; 0,0; 0,0
"351130 Ændrede skøn mv. for statens indtægter "; 0,0; 0,0; -273,4; 0,0; 0,0; 0,0
"35113010 Udbytte fra Nordsøfonden "; 0,0; 0,0; -273,4; 0,0; 0,0; 0,0
"37 Renter "; -18995,7; -15498,4; -14131,0; 0,0; 0,0; 0,0
"372 Mellemværende m. National-, Hypotekbanken m.v "; -3816,6; -3581,6; -4003,5; 0,0; 0,0; 0,0
"3721 Mellemværende med Danmarks Nationalbank "; -1702,5; -1400,0; -1699,0; 0,0; 0,0; 0,0
"372102 Overskud fra Danmarks Nationalbank "; -1702,5; -1400,0; -1699,0; 0,0; 0,0; 0,0
"37210210 Overskud fra Danmarks Nationalbank "; -1702,5; -1400,0; -1699,0; 0,0; 0,0; 0,0
"3723 Fællesstatslige mellemværender "; -2114,0; -2181,6; -2304,5; 0,0; 0,0; 0,0
"372301 Fællesstatslige mellemværender "; 0,0; -2,0; 0,0; 0,0; 0,0; 0,0
"37230110 Renteindtægt af statslige pengeinstitutkonti "; 0,0; -2,0; 0,0; 0,0; 0,0; 0,0
"372302 Renter vedr. inkonverterbare realkreditlån,ØS "; -6,3; -7,5; -4,5; 0,0; 0,0; 0,0
"37230220 Renteindtægter vedr. obligationer "; -6,3; -7,5; -4,5; 0,0; 0,0; 0,0
"372303 SKB/OBS, pengeformid., selvstændig likviditet "; -2107,8; -2172,1; -2300,0; 0,0; 0,0; 0,0
"37230310 Finansministeriets renter vedr. inst. m. S.L."; 0,0; -2,0; 0,0; 0,0; 0,0; 0,0
"37230315 Finansministeriets renter vedr selvstændig li"; -719,4; -800,0; -800,0; 0,0; 0,0; 0,0
"37230330 Finansministeriets renter vedr. drift ejend.v"; -1388,1; -1370,1; -1500,0; 0,0; 0,0; 0,0
"37230355 Administration af SKB/OBS "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"375 Fonde "; -6370,7; -5276,6; -4700,1; 0,0; 0,0; 0,0
"3751 Den sociale pensionsfond "; -5609,1; -4562,5; -4021,6; 0,0; 0,0; 0,0
"375101 Driftsbudget "; -5609,1; -4562,5; -4021,6; 0,0; 0,0; 0,0
"37510140 Modtagne renter "; -3903,6; -3524,2; -3424,9; 0,0; 0,0; 0,0
"37510150 Periodiserede renter "; -1271,9; -1038,3; -596,7; 0,0; 0,0; 0,0
"37510160 Fordelte opkøbskurstab "; -433,7; 0,0; 0,0; 0,0; 0,0; 0,0
"3752 Danmarks Innovationsfond "; -692,8; -662,2; -639,0; 0,0; 0,0; 0,0
"375201 Driftsbudget "; -692,8; -662,2; -639,0; 0,0; 0,0; 0,0
"37520140 Modtagne renter "; -627,8; -585,8; -566,3; 0,0; 0,0; 0,0
"37520150 Periodiserede renter "; -63,1; -76,4; -72,7; 0,0; 0,0; 0,0
"37520160 Fordelte opkøbskurstab "; -1,9; 0,0; 0,0; 0,0; 0,0; 0,0
"3754 Fonden for Forebyggelse og Fastholdelse "; -68,8; -51,9; -39,5; 0,0; 0,0; 0,0
"375401 Driftsbudget "; -68,8; -51,9; -39,5; 0,0; 0,0; 0,0
"37540140 Modtagne renter "; -62,0; -46,6; -36,2; 0,0; 0,0; 0,0
"37540150 Periodiserede renter "; -4,6; -5,3; -3,3; 0,0; 0,0; 0,0
"37540160 Fordelte opkøbskurstab "; -2,3; 0,0; 0,0; 0,0; 0,0; 0,0
"376 Renter til genudlån mv. "; -7764,2; -5615,1; -4415,7; 0,0; 0,0; 0,0
"3761 Renter af genudlån mv. "; -4350,9; -3912,6; -4020,5; 0,0; 0,0; 0,0
"376101 Renter af indenlandske genudlån "; -3818,4; -3472,7; -3696,6; 0,0; 0,0; 0,0
"37610105 Genudlån til Finansiel Stabilitet A/S "; -681,6; -354,5; -197,7; 0,0; 0,0; 0,0
"37610106 Finansiel Stabilitet A/S, periodiserede rente"; -45,9; -34,6; -23,4; 0,0; 0,0; 0,0
"37610107 Gevinst ved førtidige indfrielser "; -25,6; 0,0; 0,0; 0,0; 0,0; 0,0
"37610110 Genudlån, SU-styrelsen "; -258,8; -321,1; -443,8; 0,0; 0,0; 0,0
"37610125 Genudlån til Energinet.dk "; -506,0; -465,5; -505,6; 0,0; 0,0; 0,0
"37610126 Genudl. Energinet.dk, per.renter "; -56,3; -63,0; -65,4; 0,0; 0,0; 0,0
"37610127 Genudlån til Energinet.dk, indeksopskrivning "; -5,9; -24,0; -23,8; 0,0; 0,0; 0,0
"37610135 Genudlån til Landsbyggefonden, MBBL "; -1,7; -1,6; 0,0; 0,0; 0,0; 0,0
"37610136 Statslån til Landsbyggefonden, MBBL "; 15,0; -14,7; -9,4; 0,0; 0,0; 0,0
"37610144 Kursgevinst ved førtidige indfrielser. "; -35,9; 0,0; 0,0; 0,0; 0,0; 0,0
"37610145 Genudlån til udviklingsselskabet By og Havn "; -332,6; -315,9; -354,8; 0,0; 0,0; 0,0
"37610146 Genudlån By og Havn, periodiserede renter "; -39,5; -39,5; -44,0; 0,0; 0,0; 0,0
"37610147 Genudlån til Metroselskabet I/S "; -142,4; -198,3; -234,7; 0,0; 0,0; 0,0
"37610148 Genudlån til Metroselskabet I/S, per. renter "; -22,9; -30,0; -31,2; 0,0; 0,0; 0,0
"37610151 Genudlån til Statens Serums Institut "; -14,6; -14,6; -14,6; 0,0; 0,0; 0,0
"37610152 Genudlån til SSI, periodiserede renter "; -1,8; -1,8; -2,1; 0,0; 0,0; 0,0
"37610162 Genudlån via Eksport Kredit Fonden "; -265,3; -314,7; -396,9; 0,0; 0,0; 0,0
"37610163 Genudlån via EKF, periodiserede renter "; -70,0; -83,7; -93,5; 0,0; 0,0; 0,0
"37610170 Genudlån til A/S Storebælt "; -484,8; -488,3; -538,6; 0,0; 0,0; 0,0
"37610171 Genudlån til A/S Storebælt, periodis. renter "; -61,5; -63,7; -60,3; 0,0; 0,0; 0,0
"37610172 Genudlån til A/S Storebælt, Indeksopskrivning"; 0,0; 0,0; -17,7; 0,0; 0,0; 0,0
"37610175 Genudlån til Danmarks Radio "; -110,7; -83,6; -66,7; 0,0; 0,0; 0,0
"37610176 Genudl. DR, per. renter "; -9,5; -9,7; -8,0; 0,0; 0,0; 0,0
"37610177 Kursgevinst ved førtidige indfrielser "; -169,6; 0,0; 0,0; 0,0; 0,0; 0,0
"37610178 Genudlån til Sund og Bælt Holding A/S "; -9,0; -11,0; -9,3; 0,0; 0,0; 0,0
"37610179 Genudlån til Sund og Bælt Holding A/S "; -1,4; -1,2; -0,9; 0,0; 0,0; 0,0
"37610180 Genudlån til A/S Øresundsforbindelsen "; -365,4; -396,9; -417,9; 0,0; 0,0; 0,0
"37610181 Genudlån til A/S Øresundsforbindelsen "; -51,7; -52,8; -48,5; 0,0; 0,0; 0,0
"37610185 Femern Bælt A/S "; -17,2; -35,5; -39,0; 0,0; 0,0; 0,0
"37610186 Femern Bælt A/S, periodiserede renter "; -3,5; -6,0; -4,0; 0,0; 0,0; 0,0
"37610192 A/S Femern Landanlæg "; -9,0; -15,5; -18,0; 0,0; 0,0; 0,0
"37610193 A/S Femern Landanlæg, periodiserede renter "; -1,8; -2,3; -1,3; 0,0; 0,0; 0,0
"37610195 Genudlån til Danmarks Skibskredit A/S "; -24,3; -21,8; -19,4; 0,0; 0,0; 0,0
"37610196 Danmarks Skibskredit, periodiserede renter "; -7,2; -6,9; -6,1; 0,0; 0,0; 0,0
"376102 Renter af udenlandske genudlån "; -532,5; -439,9; -323,9; 0,0; 0,0; 0,0
"37610210 Genudlån DK Skibskredit A/S "; -323,4; -236,0; -178,4; 0,0; 0,0; 0,0
"37610211 Genudlån til Danmarks Skibskredit A/S "; -73,7; -72,7; -67,6; 0,0; 0,0; 0,0
"37610213 Realiserede valutakursreguleringer "; -47,0; -31,4; -33,1; 0,0; 0,0; 0,0
"37610215 Genudlån til Island, indtægt "; -44,8; -49,7; 0,0; 0,0; 0,0; 0,0
"37610217 Genudlån til Island, periodiserede renter "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"37610225 Genudlån til Irland, renter "; -23,0; -47,7; -44,8; 0,0; 0,0; 0,0
"37610227 Genudlån til Irland, periodiserede renter "; -3,6; 0,0; 0,0; 0,0; 0,0; 0,0
"37610228 Genudlån til Irland "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"37610230 Gebyrer ifm. kreditfacilitet til SAS "; -16,9; -2,4; 0,0; 0,0; 0,0; 0,0
"3762 Provision af lån med statsgaranti "; -133,8; -145,6; -146,8; 0,0; 0,0; 0,0
"376201 Garantiprovision af udlån med statsgaranti "; -133,8; -145,6; -146,8; 0,0; 0,0; 0,0
"37620110 Garantiprovision af udlån med statsgaranti,SA"; -32,1; -38,0; -29,0; 0,0; 0,0; 0,0
"37620120 Garantiprovision fra genudlån af statslån "; -98,7; -107,6; -117,8; 0,0; 0,0; 0,0
"37620130 Gebyrer ifm. kreditfaciliteter og genudlån "; -3,0; 0,0; 0,0; 0,0; 0,0; 0,0
"3763 Renter af særlige mellemværender "; -3279,5; -1556,9; -248,4; 0,0; 0,0; 0,0
"376301 Renter af særlige mellemværender, SA "; -93,5; -87,3; -70,6; 0,0; 0,0; 0,0
"37630130 Renteindtægter mv., Statens Administration "; -98,2; -92,9; -77,3; 0,0; 0,0; 0,0
"37630140 Refinansieringsordningen for landbruget "; 4,7; 5,6; 6,7; 0,0; 0,0; 0,0
"376302 Renter af særlig mellemværende, SKAT "; -59,0; 0,0; 0,0; 0,0; 0,0; 0,0
"37630215 Genudlån af indfriede statsgaranterede studie"; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
