"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2002";"2003";"2004";"2005";"2006";"2007" 
"08110210 Renter "; -1,6; -0,1; -0,5; -0,5; -0,5; -0,5
"083 Erhvervsfremme og boligforhold "; 0,0; 0,0; -27,0; -5,0; -7,0; -12,0
"0836 Afvikling af ophørte ordninger m.v. "; 0,0; 0,0; -27,0; -5,0; -7,0; -12,0
"083606 Afvikling af Investeringsfonden Vækstmarkeder "; 0,0; 0,0; -27,0; -5,0; -7,0; -12,0
"08360610 Afvik Investeringsfonden for Vækstmarkeder "; 0,0; 0,0; -27,0; -5,0; -7,0; -12,0
"086 Energi "; -3251,9; -3370,0; -7196,4; -5380,4; -5145,4; -5055,4
"0863 Efterforskning og indvinding af energi m.m. "; -3251,9; -3370,0; -7196,4; -5380,4; -5145,4; -5055,4
"086301 Koncessionsafgifter m.v. "; -2109,2; -2110,0; -2065,0; -0,2; -0,2; -0,2
"08630110 Koncessionsafgifter m.v. "; -2109,2; -2110,0; -2065,0; -0,2; -0,2; -0,2
"086302 Olierørledningsafgift m.v. "; -1138,1; -1255,0; -1225,0; -1075,0; -940,0; -850,0
"08630210 Olierørledningsafgift "; -935,9; -1040,0; -935,0; -820,0; -735,0; -690,0
"08630220 Dispensationsafgift "; -202,2; -215,0; -290,0; -255,0; -205,0; -160,0
"086303 Gebyrindtægter i forbindelse med udbudsrunder "; -0,1; -0,3; -1,5; -0,3; -0,3; -0,3
"08630310 Gebyrindtægter i forbindelse med udbudsrunder"; -0,1; -0,3; -1,5; -0,3; -0,3; -0,3
"086304 Overskudsdeling ved statsdeltagelse i Nordsø "; 0,0; 0,0; -3900,0; -4300,0; -4200,0; -4200,0
"08630410 Overskudsdeling m.v. "; 0,0; 0,0; -3900,0; -4300,0; -4200,0; -4200,0
"086310 Koncessionsafgift fra Dansk Salt A/S "; -4,5; -4,7; -4,9; -4,9; -4,9; -4,9
"08631010 Koncessionsafgift fra Dansk Salt A/S "; -4,5; -4,7; -4,9; -4,9; -4,9; -4,9
"087 Søfart "; -1,9; -2,0; -2,0; -2,0; -2,0; -2,0
"0871 Fællesudgifter "; -1,9; -2,0; -2,0; -2,0; -2,0; -2,0
"087103 Registreringsafgift for fritidsfartøjer "; -1,9; -2,0; -2,0; -2,0; -2,0; -2,0
"08710310 Registreringsafgift for fritidsfartøjer "; -1,9; -2,0; -2,0; -2,0; -2,0; -2,0
"09 Skatteministeriet "; -135,6; -129,9; -143,1; -138,3; -138,3; -138,3
"091 Fællesudgifter "; -33,6; -28,9; -39,1; -34,3; -34,3; -34,3
"0911 Centralstyrelsen "; -33,6; -28,9; -39,1; -34,3; -34,3; -34,3
"091121 Klagegebyr "; -1,6; -1,5; -1,3; -1,5; -1,5; -1,5
"09112110 Klagegebyr "; -1,6; -1,5; -1,3; -1,5; -1,5; -1,5
"091141 Det Danske Klasselotteri A/S "; -19,8; -18,4; -24,8; -19,8; -19,8; -19,8
"09114110 Betaling for ret til at drive klasselotteri "; -19,8; -18,4; -24,8; -19,8; -19,8; -19,8
"091161 Renter "; -12,3; -9,0; -13,0; -13,0; -13,0; -13,0
"09116110 Renter "; -4,1; 0,0; -4,0; -4,0; -4,0; -4,0
"09116130 Renteindtægter og udbytter "; -8,2; -9,0; -9,0; -9,0; -9,0; -9,0
"092 Forvaltning "; -101,9; -101,0; -104,0; -104,0; -104,0; -104,0
"0921 Skatte- og afgiftsforvaltning "; -101,9; -101,0; -104,0; -104,0; -104,0; -104,0
"092103 Gebyrer, retsafgifter m.v. "; -101,9; -101,0; -104,0; -104,0; -104,0; -104,0
"09210310 Bøder, konfiskation, gebyrer "; -72,7; -75,0; -75,0; -75,0; -75,0; -75,0
"09210320 Gebyrer og formålsbestemte afgifter "; -17,0; -17,0; -17,0; -17,0; -17,0; -17,0
"09210330 Gebyrer på spilleområdet "; -12,3; -9,0; -12,0; -12,0; -12,0; -12,0
"11 Justitsministeriet "; -2529,1; -2799,8; -2625,0; -2625,0; -2625,0; -2625,0
"112 Politivæsenet "; -1792,6; -2094,8; -1880,0; -1880,0; -1880,0; -1880,0
"1123 Politi "; -1792,6; -2094,8; -1880,0; -1880,0; -1880,0; -1880,0
"112302 Bøder, park.afg., salg af pas, køreprøv. m.v. "; -1722,0; -2034,5; -1810,0; -1810,0; -1810,0; -1810,0
"11230210 Bøder, konfiskationer og gebyrer "; -1722,0; -2034,5; -1810,0; -1810,0; -1810,0; -1810,0
"112307 Kommunal parkeringskontrol "; -70,6; -60,3; -70,0; -70,0; -70,0; -70,0
"11230710 Parkeringskontrol "; -70,6; -60,3; -70,0; -70,0; -70,0; -70,0
"114 Retsvæsenet "; -736,5; -705,0; -745,0; -745,0; -745,0; -745,0
"1143 Sagsindtægter "; -736,5; -705,0; -745,0; -745,0; -745,0; -745,0
"114301 Retsafgifter mv. "; -505,5; -495,0; -495,0; -495,0; -495,0; -495,0
"11430110 Retsafgifter m.v. "; -505,5; -495,0; -495,0; -495,0; -495,0; -495,0
"114302 Indtægter ved EDB i tinglysningen "; -231,0; -210,0; -250,0; -250,0; -250,0; -250,0
"11430250 EDB i tinglysningen "; -231,0; -210,0; -250,0; -250,0; -250,0; -250,0
"12 Forsvarsministeriet "; -23,3; -25,7; -23,7; -23,7; -23,7; -23,7
"122 Militært forsvar "; -23,3; -25,7; -23,7; -23,7; -23,7; -23,7
"1221 Forsvarskommandoen og Hjemmeværnet "; -23,3; -25,7; -23,7; -23,7; -23,7; -23,7
"122109 Isafgifter fra skibe og havne "; -23,2; -25,7; -23,7; -23,7; -23,7; -23,7
"12210910 Isafgifter fra skibe og havne "; -23,2; -25,7; -23,7; -23,7; -23,7; -23,7
"122110 Administrative bøder "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"12211010 Administrative bøder "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"15 Socialministeriet "; 0,0; -32,0; -32,7; -34,0; -35,4; -36,7
"153 Individuel boligstøtte "; 0,0; -32,0; -32,7; -34,0; -35,4; -36,7
"1533 Boligydelseslån m.v., afdrag/afskrivninger "; 0,0; -32,0; -32,7; -34,0; -35,4; -36,7
"153302 Renteindt. af boligyd.lån, boligsik.lån m.v. "; 0,0; -32,0; -32,7; -34,0; -35,4; -36,7
"15330210 renteindtægter boliglån "; 0,0; -32,0; -32,7; -34,0; -35,4; -36,7
"16 Indenrigs- og Sundhedsministeriet "; -10,5; -9,8; -9,8; -9,8; -9,8; -9,8
"161 Fællesudgifter "; -10,5; -9,8; -9,8; -9,8; -9,8; -9,8
"1611 Centralstyrelsen "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"161175 Renteindtægter og renteudgifter "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"16117510 Renteudg. og renteindt. af div. tilg.hav. "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"1613 Statsamterne "; -10,4; -9,7; -9,7; -9,7; -9,7; -9,7
"161305 Gebyrordninger for statsamterne "; -10,4; -9,7; -9,7; -9,7; -9,7; -9,7
"16130510 Gebyr f. skilsmissebev. og navnebeviser "; -10,4; -9,7; -9,7; -9,7; -9,7; -9,7
"17 Beskæftigelsesministeriet "; -512,1; -101,2; -100,8; -100,8; -100,8; -100,8
"171 Fællesudgifter "; -3,2; -1,5; -1,5; -1,5; -1,5; -1,5
"1719 Øvrige fællesudgifter "; -3,2; -1,5; -1,5; -1,5; -1,5; -1,5
"171938 Renter "; -3,2; -1,5; -1,5; -1,5; -1,5; -1,5
"17193810 Arbejdsløshedskasser "; -2,3; -1,0; -1,0; -1,0; -1,0; -1,0
"17193820 Øvrige ministerområde "; -0,8; -0,5; -0,5; -0,5; -0,5; -0,5
"172 Arbejdsmiljø "; -508,9; -99,7; -99,3; -99,3; -99,3; -99,3
"1721 Arbejdsmiljø "; -413,8; 0,0; 0,0; 0,0; 0,0; 0,0
"172123 Generel arbejdsmiljøafgift "; -413,8; 0,0; 0,0; 0,0; 0,0; 0,0
"17212310 Generel arbejdsmiljøafgift "; -413,8; 0,0; 0,0; 0,0; 0,0; 0,0
"1722 Arbejdsmarkedets parters arbejdsmiljøindsats "; -95,2; -99,7; -99,3; -99,3; -99,3; -99,3
"172201 Partsindsatsen, jf. # 68 i arbejdsmiljøloven "; -77,5; -82,0; -82,5; -82,5; -82,5; -82,5
"17220110 45 mio.kr. bidraget, jf. # 68, (arb.miljølov)"; -45,0; -45,0; -45,0; -45,0; -45,0; -45,0
"17220120 2%-bidraget, jf. # 68, stk. 3 (arb.miljølov) "; -31,1; -35,6; -36,1; -36,1; -36,1; -36,1
"17220130 Beskæft.min. bidrag, jf. #68, (arb.m.lov) "; -1,4; -1,4; -1,4; -1,4; -1,4; -1,4
"172210 Arbejdsmiljørådets Service Center "; -17,7; -17,7; -16,8; -16,8; -16,8; -16,8
"17221010 Almindelig virksomhed "; -14,4; -14,1; -13,2; -13,2; -13,2; -13,2
"17221090 Indtægtsdækket virksomhed "; -3,3; -3,6; -3,6; -3,6; -3,6; -3,6
"19 Videnskabsministeriet "; -437,3; -421,8; -408,9; -410,0; -411,1; -412,1
"196 IT-, Tele- og Oplysningsområdet "; -437,3; -421,8; -408,9; -410,0; -411,1; -412,1
"1963 Udlån og kapitalindtægter "; -437,3; -421,8; -408,9; -410,0; -411,1; -412,1
"196303 3G-auktion "; -285,1; -285,0; -285,0; -285,0; -285,0; -285,0
"19630310 3G-auktion "; -285,1; -285,0; -285,0; -285,0; -285,0; -285,0
"196304 Frekvens- og nummerafgifter "; -152,2; -136,8; -123,9; -125,0; -126,1; -127,1
"19630410 Frekvens- og nummerafgifter "; -152,2; -136,8; -123,9; -125,0; -126,1; -127,1
"20 Undervisningsministeriet "; -35,2; -55,4; -30,5; -29,5; -28,5; -27,5
"201 Administration m.m. "; -0,4; -0,5; -0,5; -0,5; -0,5; -0,5
"2011 Centralstyrelsen "; -0,4; -0,5; -0,5; -0,5; -0,5; -0,5
"201137 Renter "; -0,4; -0,5; -0,5; -0,5; -0,5; -0,5
"20113710 Renteindtægt af likvide beholdninger "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"20113720 Diverse gældsforpligtelser "; -0,4; -0,4; -0,4; -0,4; -0,4; -0,4
"209 Støtteordninger m.v. "; -34,8; -54,9; -30,0; -29,0; -28,0; -27,0
"2091 Statens uddannelsesstøtte "; -30,4; -30,4; -25,5; -24,5; -23,5; -22,5
"209113 Forrentning af øvrig lånevirksomhed "; -30,4; -30,4; -25,5; -24,5; -23,5; -22,5
"20911310 Renter af statslån og for meget udbetalt støt"; -19,4; -10,2; 0,0; 0,0; 0,0; 0,0
"20911315 Renter af statslån (adm. af Finansstyrelsen) "; -11,1; -20,2; -25,5; -24,5; -23,5; -22,5
"2093 Støtteordninger for voksne "; -4,4; -24,5; -4,5; -4,5; -4,5; -4,5
"209329 ATP-bidrag for modtagere af VEU-godtgørelse "; -4,4; -24,5; -4,5; -4,5; -4,5; -4,5
"20932920 Bidrag fra a-kasser "; -2,2; -10,8; -2,2; -2,2; -2,2; -2,2
"20932930 Indbetaling fra arbejdsgivere "; -2,2; -13,7; -2,3; -2,3; -2,3; -2,3
"21 Kulturministeriet "; 0,0; 0,0; -76,5; -76,5; -76,5; -76,5
"218 Radio og tv "; 0,0; 0,0; -76,5; -76,5; -76,5; -76,5
"2181 Radio og tv "; 0,0; 0,0; -76,5; -76,5; -76,5; -76,5
"218125 Analoge FM-sendemuligheder, salg af "; 0,0; 0,0; -76,5; -76,5; -76,5; -76,5
"21812510 Femte landsdækkende FM-radiokanal "; 0,0; 0,0; -54,0; -54,0; -54,0; -54,0
"21812520 Sjette landsdækkende FM-radiokanal "; 0,0; 0,0; -22,5; -22,5; -22,5; -22,5
"23 Miljøministeriet "; -37,5; -36,0; -34,0; -34,0; -34,0; -34,0
"239 Kortproduktion "; -37,5; -36,0; -34,0; -34,0; -34,0; -34,0
"2391 Kortproduktion "; -37,5; -36,0; -34,0; -34,0; -34,0; -34,0
"239102 Udstykningsafgift "; -37,5; -36,0; -34,0; -34,0; -34,0; -34,0
"23910210 Udstykningsafgift, L 42 1998 "; -37,5; -36,0; -34,0; -34,0; -34,0; -34,0
"24 Fødevareministeriet "; -1,9; -0,6; -0,6; -0,5; -0,4; -0,3
"242 Generelle jordbrugs- og fiskeriforhold "; -1,9; -0,6; -0,6; -0,5; -0,4; -0,3
"2421 Fællesudgifter inden for jordbrug og fiskeri "; -1,9; -0,6; -0,6; -0,5; -0,4; -0,3
"242106 Renter "; -1,9; -0,6; -0,6; -0,5; -0,4; -0,3
"24210610 Renter vedr. jordfordelingsaktiviteter "; -0,9; -0,3; -0,3; -0,2; -0,1; 0,0
"24210620 Renter vedrørende tilskudsforvaltning "; -0,1; -0,1; -0,1; -0,1; -0,1; -0,1
"24210630 Renter vedr. EUs markedsordninger "; -0,8; -0,1; -0,1; -0,1; -0,1; -0,1
"24210640 Øvrige renter "; -0,1; -0,1; -0,1; -0,1; -0,1; -0,1
"28 Trafikministeriet "; -188,4; -597,9; -798,0; -698,0; -815,0; -619,0
"281 Fællesudgifter "; -188,4; -597,9; -798,0; -698,0; -815,0; -619,0
"2811 Centralstyrelsen "; -188,4; -597,9; -798,0; -698,0; -815,0; -619,0
"281166 Aktieudbytte m.v. "; -102,5; -597,9; -797,7; -698,0; -815,0; -619,0
"28116640 Udbytte fra Post Danmark "; 0,0; -170,4; -148,7; -91,0; -91,0; -91,0
"28116660 Udbytte fra DSB og DSB S-tog a/s "; -102,5; -427,5; -649,0; -567,0; -684,0; -488,0
"28116670 Udbytte fra Scandlines AG "; 0,0; 0,0; 0,0; -40,0; -40,0; -40,0
"281167 Salg af statslige aktiver "; -85,9; 0,0; -0,3; 0,0; 0,0; 0,0
"28116750 Overdragelse af statshavne "; -3,9; 0,0; 0,0; 0,0; 0,0; 0,0
"28116760 Salg af Combus A/S "; 0,0; 0,0; -0,3; 0,0; 0,0; 0,0
"28116770 Banestyrelsen Rådgivningsdivision "; -56,1; 0,0; 0,0; 0,0; 0,0; 0,0
"28116780 Salg af statens arealer i Hanstholm "; -26,0; 0,0; 0,0; 0,0; 0,0; 0,0
"281173 Renter vedrørende Trafikministeriet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"28117310 Renter vedrørende Trafikministeriet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"34 Arbejdsmarkedsfond "; -81582,3; -81373,0; -85190,3; -82246,3; -82107,3; -81994,3
"341 Arbejdsmarkedsfond "; -81582,3; -81373,0; -85190,3; -82246,3; -82107,3; -81994,3
"3411 Arbejdsmarkedsfond "; -81582,3; -81373,0; -85190,3; -82246,3; -82107,3; -81994,3
"341101 Arbejdsmarkedsfond "; -81582,3; -81373,0; -85190,3; -82246,3; -82107,3; -81994,3
"34110110 Arbejdsmarkedsbidrag etc. "; -64919,9; -63900,0; -67750,0; -64950,0; -64950,0; -64950,0
"34110111 Afskrivninger, arbejdsmarkedsbidrag "; 103,3; 100,0; 150,0; 150,0; 150,0; 150,0
"34110120 Arbejdsgiverbidrag, netto etc. "; 1,1; 0,0; 0,0; 0,0; 0,0; 0,0
"34110130 Medlemsbidrag fra arbejdsløshedskasser "; -12409,8; -13054,0; -13127,0; -12983,0; -12844,0; -12731,0
"34110140 Bidrag fra frivilligt forsikrede "; -198,4; -200,0; -200,0; -200,0; -200,0; -200,0
"34110150 Bidrag fra forsikrede mindre arbejdsgivere "; -422,6; -425,0; -283,3; -283,3; -283,3; -283,3
"34110170 Tilbageføring af grønne afgifter "; -3736,0; -3894,0; -3980,0; -3980,0; -3980,0; -3980,0
"35 Generelle reserver "; 0,0; -1000,0; 0,0; 0,0; 0,0; 0,0
"351 Reserver mv. "; 0,0; -1000,0; 0,0; 0,0; 0,0; 0,0
"3511 Reserver mv. "; 0,0; -1000,0; 0,0; 0,0; 0,0; 0,0
"351152 Omlægning af statslige aktiver "; 0,0; -1000,0; 0,0; 0,0; 0,0; 0,0
"35115210 Omlægning af statslige aktiver "; 0,0; -1000,0; 0,0; 0,0; 0,0; 0,0
"37 Renter "; -23123,7; -21548,7; -20230,9; 0,0; 0,0; 0,0
"372 Mellemværende med National-, Hypotekbanken mv "; -5682,4; -5523,3; -5071,4; 0,0; 0,0; 0,0
"3721 Mellemværende med Danmarks Nationalbank "; -5203,4; -5107,3; -4718,0; 0,0; 0,0; 0,0
"372101 Renter, Nationalbanken "; -1934,4; -1838,3; -1518,0; 0,0; 0,0; 0,0
"37210110 Renter af statens mellemværende med DN "; -1934,4; -1838,3; -1518,0; 0,0; 0,0; 0,0
"372102 Overskud fra Danmarks Nationalbank "; -3269,0; -3269,0; -3200,0; 0,0; 0,0; 0,0
"37210210 Overskud fra Danmarks Nationalbank "; -3269,0; -3269,0; -3200,0; 0,0; 0,0; 0,0
"3722 Mellemværende med Hypotekbanken "; -353,3; -323,0; -261,0; 0,0; 0,0; 0,0
"372201 Overskud fra Hypotekbanken, Finansstyrelsen "; -353,3; -323,0; -261,0; 0,0; 0,0; 0,0
"37220110 Overskud fra Hypotekbanken "; -353,3; -323,0; -261,0; 0,0; 0,0; 0,0
"3723 Fællesstatslige mellemværender "; -125,7; -93,0; -92,4; 0,0; 0,0; 0,0
"372301 Fællesstatslige mellemværender "; -2,8; -3,5; 0,0; 0,0; 0,0; 0,0
"37230110 Renteindtægt af statslige pengeinstitutkonti "; -3,4; -3,5; 0,0; 0,0; 0,0; 0,0
"37230130 Mellemværender med Kammeradvokaten "; 0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"372302 Renter vedr. inkonverterbare realkreditlån "; -10,8; -19,5; -10,4; 0,0; 0,0; 0,0
"37230220 Renteindtægter vedr. obligationer "; -10,8; -19,5; -10,4; 0,0; 0,0; 0,0
"372303 Selvstændig likviditet "; -112,1; -70,0; -82,0; 0,0; 0,0; 0,0
"37230310 Finansmin. renter vedr. institutioner S.Likv."; -106,8; -60,0; -75,0; 0,0; 0,0; 0,0
"37230320 Finansmin. renter vedr. institu. med selveje "; 2,4; -5,0; -5,0; 0,0; 0,0; 0,0
"37230330 Finansmin. renter vedr. driften st. ejendomsv"; -7,7; -5,0; -2,0; 0,0; 0,0; 0,0
"375 Den sociale pensionsfond "; -14387,1; -12898,9; -11592,8; 0,0; 0,0; 0,0
"3751 Den sociale pensionsfond "; -14387,1; -12898,9; -11592,8; 0,0; 0,0; 0,0
"375101 Driftsbudget "; -14387,1; -12898,9; -11592,8; 0,0; 0,0; 0,0
"37510140 Modtagne renter "; -10374,1; -10148,2; -8871,7; 0,0; 0,0; 0,0
"37510150 Tilgodehavende renter "; -3021,7; -2750,7; -2721,1; 0,0; 0,0; 0,0
"37510160 Fordelte opkøbskurstab "; -991,3; 0,0; 0,0; 0,0; 0,0; 0,0
"376 Renter til genudlån mv. "; -2651,9; -3126,5; -3566,7; 0,0; 0,0; 0,0
"3761 Renter af genudlån mv. "; -2256,9; -2770,7; -3263,6; 0,0; 0,0; 0,0
"376101 Renter af indenlandske genudlån "; -2256,9; -2770,7; -3262,7; 0,0; 0,0; 0,0
"37610110 Genudlån til SU-styrelsen "; -608,1; -619,9; -725,7; 0,0; 0,0; 0,0
"37610115 Genudlån af studielån "; -18,6; -31,0; -20,0; 0,0; 0,0; 0,0
"37610120 Genudlån til Tele Danmark Finans "; -4,2; -2,8; -1,4; 0,0; 0,0; 0,0
"37610130 Videreudlån itl ØEM "; -0,4; -0,1; -0,1; 0,0; 0,0; 0,0
"37610135 Genudlån til Landbyggefonden, ØEM "; -0,4; -2,7; -5,4; 0,0; 0,0; 0,0
"37610140 Genudlån til Færøernes Landsstyre "; -182,0; -175,0; -167,6; 0,0; 0,0; 0,0
"37610145 Genudlån til Ørestadsselskabet "; -423,4; -573,0; -690,0; 0,0; 0,0; 0,0
"37610146 Genudlån Ørestadsselskabet "; 0,0; 0,0; -168,6; 0,0; 0,0; 0,0
"37610155 Genudlån til SFU "; -738,3; -737,8; -755,1; 0,0; 0,0; 0,0
"37610156 Byggerenter, Statens Forsknings- og Udd. "; 0,0; 0,0; -42,3; 0,0; 0,0; 0,0
"37610160 Genudlån til Slots- og Ejendomsstyrelsen "; -238,3; -243,3; -260,1; 0,0; 0,0; 0,0
"37610161 Byggerenter vedr. Slots- og Ejendomsstyrelsen"; 0,0; 0,0; -6,2; 0,0; 0,0; 0,0
"37610170 Genudlån til A/S Storebælt "; -9,0; -196,3; -168,0; 0,0; 0,0; 0,0
"37610171 Genudlån Storebæltsforbindelsen "; 0,0; 0,0; -11,9; 0,0; 0,0; 0,0
"37610180 Genudlån til Øresundsforbindelsen A/S "; -34,2; -188,8; -167,0; 0,0; 0,0; 0,0
"37610181 Genudlån Øresundsforbindelsen "; 0,0; 0,0; -59,9; 0,0; 0,0; 0,0
"37610191 Genudlån TV-2 "; 0,0; 0,0; -13,4; 0,0; 0,0; 0,0
"376102 Renter af udenlandske genudlån "; 0,0; 0,0; -0,9; 0,0; 0,0; 0,0
"37610211 Genudlån Skibskreditfonden "; 0,0; 0,0; -0,9; 0,0; 0,0; 0,0
"3762 Provision af lån med statsgaranti "; -86,3; -99,6; -86,1; 0,0; 0,0; 0,0
"376201 Garantiprovision af udlån med statsgaranti "; -86,3; -99,6; -86,1; 0,0; 0,0; 0,0
"37620110 Garantiprovision af udlån med statsgaranti "; -81,8; -81,8; -75,6; 0,0; 0,0; 0,0
"37620120 Garantiprovision fra genudlån af statslån "; -4,5; -17,8; -10,5; 0,0; 0,0; 0,0
"3763 Renter af særlige mellemværender "; -308,8; -256,2; -217,0; 0,0; 0,0; 0,0
"376301 Renter af særlige mellemværender "; -308,8; -256,2; -217,0; 0,0; 0,0; 0,0
"37630130 Renteindtægter m.v., Finansstyrelsen "; -260,6; -214,4; -195,8; 0,0; 0,0; 0,0
"37630140 Refinansieringsordningen for landbruget "; -48,2; -41,8; -21,2; 0,0; 0,0; 0,0
"377 Regulering af hensættelser "; -402,3; 0,0; 0,0; 0,0; 0,0; 0,0
"3771 Reg., hensættelser vedr. tilsagnsord. "; -402,3; 0,0; 0,0; 0,0; 0,0; 0,0
"377101 Diskontering af tilsagnsordninger "; -402,3; 0,0; 0,0; 0,0; 0,0; 0,0
"37710110 Diskonteringsudgift vedr. tilsagnsordninger "; -402,3; 0,0; 0,0; 0,0; 0,0; 0,0
"38 Skatter og afgifter ";-343692,7;-342647,0;-342550,0; 4386,0; 4386,0; 4386,0
"381 Skatter på indkomst og formue ";-128170,8;-118498,5;-116505,0; 0,0; 0,0; 0,0
"3811 Personskatter "; -85513,2; -79222,9; -69395,4; 0,0; 0,0; 0,0
"381101 Personskatter "; -82973,3; -76523,9; -66596,4; 0,0; 0,0; 0,0
"38110110 Indkomstskat m.v. af personer ";-306292,7;-307700,0;-302739,0; 0,0; 0,0; 0,0
"38110111 Afskrivning, personskatter "; 612,5; 650,0; 800,0; 0,0; 0,0; 0,0
"38110120 Afregning af indkomstskat af personer "; 208904,8; 217455,0; 221849,0; 0,0; 0,0; 0,0
"38110121 Afregning til kommuner af pensionsafgifter "; 3334,1; 2290,0; 2419,0; 0,0; 0,0; 0,0
"38110122 Afregning til kommuner af ejendomsværdiskat "; 10447,4; 10760,0; 11053,0; 0,0; 0,0; 0,0
"38110130 Kompensationsbeløb til Grønland "; 20,6; 21,1; 21,6; 0,0; 0,0; 0,0
"381111 Afgift af dødsboer og gaver "; -2539,9; -2699,0; -2799,0; 0,0; 0,0; 0,0
"38111110 Afgift af dødsboer og gaver, LB 752 2001 "; -2540,2; -2700,0; -2800,0; 0,0; 0,0; 0,0
"38111111 Afskrivninger, afgift af dødsboer og gaver "; 0,3; 1,0; 1,0; 0,0; 0,0; 0,0
"3813 Selskabsskatter m.v. "; -34790,3; -32586,0; -28642,0; 0,0; 0,0; 0,0
"381301 Indkomstskat af selskaber "; -27879,8; -25616,0; -21913,0; 0,0; 0,0; 0,0
"38130110 Indkomstskat af selskaber "; -31523,8; -30600,0; -26125,0; 0,0; 0,0; 0,0
"38130111 Afskrivning, selskabsskat "; 271,8; 400,0; 300,0; 0,0; 0,0; 0,0
"38130120 Afregning til kommuner af indkomstskat "; 3623,5; 4884,0; 4137,0; 0,0; 0,0; 0,0
"38130125 Afgift af hensættelser, pengeinstitutter "; -251,3; -300,0; -225,0; 0,0; 0,0; 0,0
"381303 Skat af fonde,visse foreninger og institutter "; -116,7; -170,0; -29,0; 0,0; 0,0; 0,0
"38130310 Skat af fonde m.v. "; -117,4; -171,0; -30,0; 0,0; 0,0; 0,0
"38130311 Afskrivninger, fonde m.v. "; 0,6; 1,0; 1,0; 0,0; 0,0; 0,0
"381311 Kulbrinteskat "; -6793,8; -6800,0; -6700,0; 0,0; 0,0; 0,0
"38131110 Skatter i henhold til kulbrinteskatteloven "; -6793,8; -6800,0; -6700,0; 0,0; 0,0; 0,0
"3814 Pensionsafkastskat "; -2352,3; -1800,0; -12900,0; 0,0; 0,0; 0,0
"381401 Pensionsafkastskat "; -2352,3; -1800,0; -12900,0; 0,0; 0,0; 0,0
"38140110 Pensionsafkastskat, LB 666 2002 "; -2352,3; -1800,0; -12900,0; 0,0; 0,0; 0,0
"3816 Tinglysningsafgift m.v. "; -5421,0; -4800,0; -5495,0; 0,0; 0,0; 0,0
"381601 Tinglysningsafgift m.v. "; -5421,0; -4800,0; -5495,0; 0,0; 0,0; 0,0
"38160110 Tinglysningsafgift m.v. "; -5421,0; -4800,0; -5495,0; 0,0; 0,0; 0,0
"3819 Øvrige skatter "; -93,8; -89,6; -72,6; 0,0; 0,0; 0,0
