"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2016";"2017";"2018";"2019";"2020";"2021" 
"08332620 Udbytte fra EKF Danmarks Eksportkredit "; 0,0; 0,0; -140,0; -140,0; -640,0; -100,0
"087 Søfart "; 0,5; -1,0; -0,1; -0,1; -0,1; -0,1
"0871 Søfart "; 0,5; -1,0; -0,1; -0,1; -0,1; -0,1
"087103 Registreringsafgift for skibe "; 0,5; -1,0; -0,1; -0,1; -0,1; -0,1
"08710320 Gebyr ifm. udskrifter fra Skibsregisteret "; -0,1; -0,1; -0,1; -0,1; -0,1; -0,1
"08710330 Registreringsafgift for skibe "; 0,6; -0,9; 0,0; 0,0; 0,0; 0,0
"09 Skatteministeriet "; -1178,8; -1213,5; -1353,5; -1388,5; -1597,5; -1597,5
"091 Fællesudgifter "; -5,9; -6,4; -6,4; -6,4; -6,4; -6,4
"0911 Centralstyrelsen "; -5,9; -6,4; -6,4; -6,4; -6,4; -6,4
"091121 Klagegebyr "; -2,8; -2,4; -2,4; -2,4; -2,4; -2,4
"09112110 Klagegebyr "; -2,8; -2,4; -2,4; -2,4; -2,4; -2,4
"091161 Renter "; -3,0; -4,0; -4,0; -4,0; -4,0; -4,0
"09116110 Renter "; -0,3; -0,2; -0,2; -0,2; -0,2; -0,2
"09116130 Renteindtægter og udbytter "; -2,7; -3,8; -3,8; -3,8; -3,8; -3,8
"092 Forvaltning "; -1173,0; -1207,1; -1347,1; -1382,1; -1591,1; -1591,1
"0921 Skatte- og afgiftsforvaltning "; -968,3; -930,1; -1035,1; -1070,1; -1144,1; -1144,1
"092103 Gebyrer, retsafgifter mv. "; -968,3; -930,1; -1035,1; -1070,1; -1144,1; -1144,1
"09210310 Bøder, konfiskation, gebyrer "; -58,8; -60,0; -60,0; -60,0; -82,0; -82,0
"09210320 Gebyrer og formålsbestemte afgifter "; -1,8; -2,1; -2,1; -2,1; -2,1; -2,1
"09210340 Gebyrer på motorområdet "; -895,2; -860,0; -965,0; -1000,0; -1000,0; -1000,0
"09210350 Gebyrer på inddrivelsesområdet "; -12,5; -8,0; -8,0; -8,0; -60,0; -60,0
"0922 Finansforvaltning "; -204,7; -277,0; -312,0; -312,0; -447,0; -447,0
"092215 Personlige fordringer "; -204,7; -170,0; -170,0; -170,0; -305,0; -305,0
"09221530 Personlige fordringer "; -204,7; -170,0; -170,0; -170,0; -305,0; -305,0
"092222 Harmonisering af inddrivelsesrenten "; 0,0; -107,0; -142,0; -142,0; -142,0; -142,0
"09222210 Harmonisering af inddrivelsesrenten "; 0,0; -107,0; -142,0; -142,0; -142,0; -142,0
"11 Justitsministeriet "; -2397,6; -2030,6; -2535,3; -2535,3; -2535,3; -2535,3
"112 Politiet og anklagemyndigheden mv. "; -1978,5; -1603,6; -2108,2; -2108,2; -2108,2; -2108,2
"1123 Politiet og anklagemyndigheden "; -1978,5; -1603,6; -2108,2; -2108,2; -2108,2; -2108,2
"112302 Bøder, park.afg., kørekort mv. "; -1882,1; -1497,9; -2007,5; -2007,5; -2007,5; -2007,5
"11230210 Bøder, konfiskationer og gebyrer "; -2600,5; -2263,2; -2755,6; -2755,6; -2755,6; -2755,6
"11230220 Offerfonden "; -58,6; -57,6; -58,6; -58,6; -58,6; -58,6
"11230230 afskrivning af bøder mv. "; 757,7; 803,7; 787,5; 787,5; 787,5; 787,5
"11230240 Afskrivning af offerbidrag "; 19,2; 19,2; 19,2; 19,2; 19,2; 19,2
"112307 Kommunal parkeringskontrol "; -96,4; -105,7; -100,7; -100,7; -100,7; -100,7
"11230710 Parkeringskontrol "; -96,4; -105,7; -100,7; -100,7; -100,7; -100,7
"113 Kriminalforsorg "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"1131 Kriminalforsorg "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"113105 Bøder "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"11310510 Bøder "; 0,0; 0,0; -0,2; -0,2; -0,2; -0,2
"11310520 Afskrivning af bøder "; 0,0; 0,0; 0,1; 0,1; 0,1; 0,1
"114 Retsvæsenet "; -419,1; -427,0; -427,0; -427,0; -427,0; -427,0
"1143 Sagsindtægter "; -419,1; -427,0; -427,0; -427,0; -427,0; -427,0
"114301 Retsafgifter mv. "; -419,1; -427,0; -427,0; -427,0; -427,0; -427,0
"11430110 Retsafgifter mv. "; -419,1; -427,0; -427,0; -427,0; -427,0; -427,0
"14 Udlændinge- og Integrationsministeriet "; -6,8; -7,0; -6,7; -6,7; -6,7; -6,7
"142 International Rekruttering og Integration "; -6,8; -7,0; -6,7; -6,7; -6,7; -6,7
"1421 Fællesudgifter "; -6,8; -7,0; -6,7; -6,7; -6,7; -6,7
"142103 Finansieringsbidrag au pairs "; -6,8; -7,0; -6,7; -6,7; -6,7; -6,7
"14210310 Finansieringsbidrag vedr. au pairs "; -6,8; -7,0; -6,7; -6,7; -6,7; -6,7
"17 Beskæftigelsesministeriet "; -11320,4; -11432,2; -11349,9; -11346,2; -11358,0; -11364,7
"172 Arbejdsmiljø "; -91,0; -104,6; -105,3; -100,8; -100,8; -98,9
"1722 Arbejdsmarkedets parters arbejdsmiljøindsats "; -90,3; -103,6; -104,3; -99,8; -99,8; -97,9
"172201 Partsindsatsen, jf. # 68 i arbejdsmiljøloven "; -79,2; -98,6; -94,8; -94,8; -94,8; -92,9
"17220110 45 mio.kr.-bidraget, jf. # 68, (arb.miljølov)"; -45,0; -45,0; -45,0; -45,0; -45,0; -45,0
"17220120 2 %-bidraget, jf. # 68, stk. 3 (arb.miljølov)"; -22,8; -48,3; -46,5; -46,5; -46,5; -46,5
"17220130 Beskæft.min. bidrag, jf. #68, (arb.m.lov) "; -11,4; -5,3; -3,3; -3,3; -3,3; -1,4
"172212 Sekretariat for Arbejdsmiljørådet "; -3,8; 0,0; 0,0; 0,0; 0,0; 0,0
"17221210 Sekretariat for Arbejdsmiljørådet "; -3,8; 0,0; 0,0; 0,0; 0,0; 0,0
"172214 Videncenter "; -7,3; -5,0; -9,5; -5,0; -5,0; -5,0
"17221410 Videncenter "; -7,0; -5,0; -9,5; -5,0; -5,0; -5,0
"17221490 Indtægtsdækket virksomhed "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"1723 Arbejdsskader og erstatninger "; -0,7; -1,0; -1,0; -1,0; -1,0; -1,0
"172315 Administrative bøder ved mangl. forsikring "; -0,7; -1,0; -1,0; -1,0; -1,0; -1,0
"17231510 Administrative bøder ved mangl. forsikring "; -0,7; -1,0; -1,0; -1,0; -1,0; -1,0
"173 Arbejdsmarkedsrelateret forsørgelse "; -11222,8; -11321,4; -11238,4; -11239,2; -11251,0; -11259,6
"1731 Fællesudgifter "; -11222,8; -11321,4; -11238,4; -11239,2; -11251,0; -11259,6
"173151 Medlemsbidrag fra arbejdsløshedskasser "; -10692,6; -10797,9; -10708,3; -10709,1; -10720,9; -10729,5
"17315110 Medlemsbidrag fra arbejdsløshedskasser "; -10692,6; -10797,9; -10708,3; -10709,1; -10720,9; -10729,5
"173155 Forsikringsordninger vedrørende sygedagpenge "; -530,2; -523,5; -530,1; -530,1; -530,1; -530,1
"17315510 Bidrag fra frivilligt forsikrede "; -160,4; -166,6; -168,7; -168,7; -168,7; -168,7
"17315520 Bidrag fra forsikrede mindre arbejdsgivere "; -369,8; -356,9; -361,4; -361,4; -361,4; -361,4
"174 Arbejdsmarkedsservice "; -6,6; -6,2; -6,2; -6,2; -6,2; -6,2
"1741 Fællesudgifter "; -6,6; -6,2; -6,2; -6,2; -6,2; -6,2
"174141 Renter "; -6,6; -6,2; -6,2; -6,2; -6,2; -6,2
"17414110 Arbejdsløshedskasser "; -5,7; -5,0; -5,0; -5,0; -5,0; -5,0
"17414120 Øvrige ministerområde "; -0,9; -1,2; -1,2; -1,2; -1,2; -1,2
"19 Uddannelses- og Forskningsministeriet "; -25,5; -26,0; -26,3; -26,3; -26,3; -26,4
"198 Støtteordninger "; -25,5; -26,0; -26,3; -26,3; -26,3; -26,4
"1982 Statens Uddannelsesstøtte - studielån "; -25,5; -26,0; -26,3; -26,3; -26,3; -26,4
"198203 Forrentning af øvrig lånevirksomhed "; -25,5; -26,0; -26,3; -26,3; -26,3; -26,4
"19820315 Renteindtægter af FM (UDK) "; -25,5; -26,0; -26,3; -26,3; -26,3; -26,4
"20 Undervisningsministeriet "; -1,4; -1,9; 0,0; 0,0; 0,0; 0,0
"209 Støtteordninger mv. "; -1,4; -1,9; 0,0; 0,0; 0,0; 0,0
"2093 Støtteordninger for voksne "; -1,4; -1,9; 0,0; 0,0; 0,0; 0,0
"209329 ATP-bidrag for modtagere af VEU-godtgørelse "; -1,4; -1,9; 0,0; 0,0; 0,0; 0,0
"20932920 Bidrag fra a-kasser "; -0,6; -0,8; 0,0; 0,0; 0,0; 0,0
"20932930 Indbetaling fra arbejdsgivere "; -0,7; -1,1; 0,0; 0,0; 0,0; 0,0
"24 Miljø- og Fødevareministeriet "; -19,5; -29,0; -31,5; -32,5; -0,3; -0,3
"242 Generelle jordbrugs- og fiskeriforhold mv. "; -0,4; -0,3; -0,3; -0,3; -0,3; -0,3
"2421 Fællesudgifter inden for jordbrug og fiskeri "; -0,4; -0,3; -0,3; -0,3; -0,3; -0,3
"242106 Renter "; -0,4; -0,3; -0,3; -0,3; -0,3; -0,3
"24210610 Renter vedr. jordfordelingsaktiviteter "; 0,0; -0,1; -0,1; -0,1; -0,1; -0,1
"24210630 Renter vedrørende tilskudsforvaltningen "; -0,4; -0,2; -0,2; -0,2; -0,2; -0,2
"245 Beskyttelse af miljø og natur "; -19,1; -28,7; -31,2; -32,2; 0,0; 0,0
"2454 Natur og Ressourcer "; -19,1; -28,7; -31,2; -32,2; 0,0; 0,0
"245465 Indtægtsført pant "; -19,1; -28,7; -31,2; -32,2; 0,0; 0,0
"24546510 Indtægtsført pant "; -19,1; -28,7; -31,2; -32,2; 0,0; 0,0
"28 Transport-, Bygnings- og Boligministeriet "; -1413,8; -1413,0; -1241,6; -1241,6; -1241,6; -1241,6
"281 Fællesudgifter "; -1384,6; -1383,0; -1211,6; -1211,6; -1211,6; -1211,6
"2811 Centralstyrelsen "; -1384,6; -1383,0; -1211,6; -1211,6; -1211,6; -1211,6
"281166 Aktieudbytte mv. "; -1384,6; -1383,0; -1211,6; -1211,6; -1211,6; -1211,6
"28116660 Udbytte fra DSB og DSB S-tog A/S "; -173,0; -173,0; 0,0; 0,0; 0,0; 0,0
"28116665 Renteprovision vedr. statsgaranti til DSB "; -11,6; -10,0; -11,6; -11,6; -11,6; -11,6
"28116670 Udbytte fra Sund og Bælt A/S "; -1200,0; -1200,0; -1200,0; -1200,0; -1200,0; -1200,0
"285 Trafik og byggeri mv. "; -29,2; -30,0; -30,0; -30,0; -30,0; -30,0
"2851 Trafik-, Bygge- og Boligstyrelsen "; -29,2; -30,0; -30,0; -30,0; -30,0; -30,0
"285109 Administartive bøder ifm. manglende syn mv. "; -29,2; -30,0; -30,0; -30,0; -30,0; -30,0
"28510910 Administrative bøder "; -29,2; -30,0; -30,0; -30,0; -30,0; -30,0
"29 Energi-, Forsynings- og Klimaministeriet "; -963,5; -989,1; -1002,6; -811,5; -834,2; -809,6
"292 Energi og forsyning "; -932,5; -959,1; -970,6; -779,5; -802,2; -777,6
"2921 Fællesudgifter "; -399,5; -505,6; -524,5; -433,7; -456,4; -505,7
"292104 Salg af CO2-kvoter "; -399,5; -505,6; -524,5; -433,7; -456,4; -505,7
"29210430 Salg af CO2-kvoter 2013-2020 "; -399,5; -505,6; -524,5; -433,7; -456,4; -505,7
"2923 Efterforskning og indvinding af energi m.m. "; 16,2; -6,7; -7,3; -7,3; -7,3; -7,3
"292303 Gebyrindtægter i forbindelse med udbudsrunder "; -1,7; -0,3; -0,8; -0,8; -0,8; -0,8
"29230310 Gebyrindtægter i forbindelse med udbudsrunder"; -1,7; -0,3; -0,8; -0,8; -0,8; -0,8
"292304 Oversk. v. statsdel. i Nordsøakt. "; 23,8; 0,0; 0,0; 0,0; 0,0; 0,0
"29230430 Tilbagebetaling af OD vedrørende 2004-2006 "; 23,8; 0,0; 0,0; 0,0; 0,0; 0,0
"292306 Koncessionsafgift fra Akzo Nobel Salt A/S "; -5,9; -6,4; -6,5; -6,5; -6,5; -6,5
"29230610 Koncessionsafgift fra Akzo Nobel A/S "; -5,9; -6,4; -6,5; -6,5; -6,5; -6,5
"2929 Tele "; -549,2; -446,8; -438,8; -338,5; -338,5; -264,6
"292902 Frekvensauktioner "; -379,3; -276,8; -276,8; -176,5; -176,5; -102,6
"29290220 2,5 GHz-auktion "; -100,3; -100,3; -100,3; 0,0; 0,0; 0,0
"29290230 Auktionsprovenu "; -73,9; 0,0; 0,0; 0,0; 0,0; 0,0
"29290240 800 MHz-auktion "; 0,0; -73,9; -73,9; -73,9; -73,9; 0,0
"29290250 1800 MHz-auktion "; -205,1; -102,6; -102,6; -102,6; -102,6; -102,6
"292903 Frekvens- og nummerafgifter "; -169,9; -170,0; -162,0; -162,0; -162,0; -162,0
"29290310 Frekvens- og nummerafgifter "; -169,9; -170,0; -162,0; -162,0; -162,0; -162,0
"296 Kort og geodata "; -30,9; -30,0; -32,0; -32,0; -32,0; -32,0
"2961 Kort og geodata "; -30,9; -30,0; -32,0; -32,0; -32,0; -32,0
"296102 Udstykningsafgift "; -30,9; -30,0; -32,0; -32,0; -32,0; -32,0
"29610210 Udstykningsafgift, L 1209 2013 "; -30,9; -30,0; -32,0; -32,0; -32,0; -32,0
"35 Generelle reserver "; 0,0; 0,0; -306,7; 0,0; 0,0; 0,0
"351 Reserver mv. "; 0,0; 0,0; -306,7; 0,0; 0,0; 0,0
"3511 Reserver mv. "; 0,0; 0,0; -306,7; 0,0; 0,0; 0,0
"351130 Ændrede skøn mv. for statens indtægter "; 0,0; 0,0; -306,7; 0,0; 0,0; 0,0
"35113010 Udbytte fra Nordsøfonden "; 0,0; 0,0; -306,7; 0,0; 0,0; 0,0
"37 Renter "; -10265,9; -10290,9; -8274,1; 0,0; 0,0; 0,0
"372 Mellemværende m. National-, Hypotekbanken m.v "; -3119,0; -3025,4; -2250,2; 0,0; 0,0; 0,0
"3721 Mellemværende med Danmarks Nationalbank "; -867,8; -800,0; 0,0; 0,0; 0,0; 0,0
"372102 Overskud fra Danmarks Nationalbank "; -867,8; -800,0; 0,0; 0,0; 0,0; 0,0
"37210210 Overskud fra Danmarks Nationalbank "; -867,8; -800,0; 0,0; 0,0; 0,0; 0,0
"3723 Fællesstatslige mellemværender "; -2251,2; -2225,4; -2250,2; 0,0; 0,0; 0,0
"372301 Fællesstatslige mellemværender "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"37230110 Renteindtægt af statslige pengeinstitutkonti "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"372302 Renter vedr. inkonverterbare realkreditlån,ØS "; -0,8; -0,4; -0,2; 0,0; 0,0; 0,0
"37230220 Renteindtægter vedr. obligationer "; -0,8; -0,4; -0,2; 0,0; 0,0; 0,0
"372303 SKB/OBS, pengeformid., selvstændig likviditet "; -2250,4; -2225,0; -2250,0; 0,0; 0,0; 0,0
"37230315 Finansministeriets renter vedr selvstændig li"; -756,9; -725,0; -750,0; 0,0; 0,0; 0,0
"37230330 Finansministeriets renter vedr. drift ejend.v"; -1491,9; -1500,0; -1500,0; 0,0; 0,0; 0,0
"37230355 Administration af SKB/OBS "; -1,7; 0,0; 0,0; 0,0; 0,0; 0,0
"375 Fonde "; -2846,2; -2710,4; -1835,1; 0,0; 0,0; 0,0
"3751 Den Sociale Pensionsfond "; -2325,4; -2127,4; -1366,6; 0,0; 0,0; 0,0
"375101 Driftsbudget "; -2325,4; -2127,4; -1366,6; 0,0; 0,0; 0,0
"37510140 Modtagne renter "; -2546,7; -1817,2; -1469,5; 0,0; 0,0; 0,0
"37510150 Periodiserede renter "; 278,9; -310,2; 102,9; 0,0; 0,0; 0,0
"37510160 Fordelte opkøbskurstab "; -57,6; 0,0; 0,0; 0,0; 0,0; 0,0
"3752 Danmarks Innovationsfond "; -494,7; -552,5; -441,9; 0,0; 0,0; 0,0
"375201 Driftsbudget "; -494,7; -552,5; -441,9; 0,0; 0,0; 0,0
"37520140 Modtagne renter "; -494,3; -495,4; -442,4; 0,0; 0,0; 0,0
"37520150 Periodiserede renter "; -0,4; -57,1; 0,5; 0,0; 0,0; 0,0
"3754 Fonden for Forebyggelse og Fastholdelse "; -26,1; -30,5; -26,6; 0,0; 0,0; 0,0
"375401 Driftsbudget "; -26,1; -30,5; -26,6; 0,0; 0,0; 0,0
"37540140 Modtagne renter "; -23,3; -27,1; -26,5; 0,0; 0,0; 0,0
"37540150 Periodiserede renter "; -2,8; -3,4; -0,1; 0,0; 0,0; 0,0
"376 Renter til genudlån mv. "; -3343,7; -3606,2; -3240,1; 0,0; 0,0; 0,0
"3761 Renter af genudlån mv. "; -3033,3; -3256,3; -3009,1; 0,0; 0,0; 0,0
"376101 Renter af indenlandske genudlån "; -2579,1; -2837,5; -2749,7; 0,0; 0,0; 0,0
"37610105 Genudlån til Finansiel Stabilitet "; -20,0; 0,0; 0,0; 0,0; 0,0; 0,0
"37610106 Finansiel Stabilitet A/S, periodiserede rente"; 2,6; 0,0; 0,0; 0,0; 0,0; 0,0
"37610110 Genudlån, SU-styrelsen "; -35,8; -117,5; -153,9; 0,0; 0,0; 0,0
"37610113 Genudlån til Styrelsen for Arbejdsmarked "; 0,0; -0,1; -0,2; 0,0; 0,0; 0,0
"37610125 Genudlån til Energinet.dk "; -499,1; -543,5; -507,4; 0,0; 0,0; 0,0
"37610126 Genudl. Energinet.dk, per.renter "; -6,3; -64,0; -73,2; 0,0; 0,0; 0,0
"37610127 Genudlån til Energinet.dk, indeksopskrivning "; -7,1; -40,7; -47,6; 0,0; 0,0; 0,0
"37610136 Statslån til Landsbyggefonden, TBB "; -2,1; 0,0; 0,0; 0,0; 0,0; 0,0
"37610137 Genudlån til Fjordforbindelsen Frederikssund "; -4,7; -13,4; -16,6; 0,0; 0,0; 0,0
"37610138 Fjorforbindelsen, periodiserede renter "; -2,1; -1,7; -2,1; 0,0; 0,0; 0,0
"37610140 Genudlån til Ring 3 Letbane I/S "; -4,0; -4,1; -2,1; 0,0; 0,0; 0,0
"37610141 Genudlån Letbane I/S, periodiserede renter "; 0,0; -0,1; -0,7; 0,0; 0,0; 0,0
"37610145 Genudlån By og Havn I/S "; -394,3; -345,4; -275,7; 0,0; 0,0; 0,0
"37610146 Genudlån By og Havn, periodiserede renter "; 5,1; -31,7; -46,6; 0,0; 0,0; 0,0
"37610147 Genudlån til Metroselskabet I/S "; -285,6; -272,1; -340,7; 0,0; 0,0; 0,0
"37610148 Genudlån til Metroselskabet I/S, per. renter "; -8,9; -32,6; -47,9; 0,0; 0,0; 0,0
"37610151 Genudlån til Statens Serums Institut "; -14,6; -14,6; -14,6; 0,0; 0,0; 0,0
"37610152 Genudlån til SSI, periodiserede renter "; 0,0; -1,8; -1,9; 0,0; 0,0; 0,0
"37610154 Genudlån til Almene Boliger "; 0,0; 0,0; -95,0; 0,0; 0,0; 0,0
"37610162 Genudlån via EKF Danmarks Eksportkredit "; -300,8; -271,8; -251,6; 0,0; 0,0; 0,0
"37610163 Genudlån via EKF, periodiserede renter "; 9,1; -56,6; -55,1; 0,0; 0,0; 0,0
"37610164 Kursgevinst ved førtidige indfrielser "; -23,8; 0,0; 0,0; 0,0; 0,0; 0,0
"37610170 Genudlån til A/S Storebælt "; -448,4; -429,8; -226,5; 0,0; 0,0; 0,0
"37610171 Genudlån til A/S Storebælt, periodis. renter "; 1,5; -28,2; -56,6; 0,0; 0,0; 0,0
"37610172 Genudlån til A/S Storebælt, indeksopskrivning"; -3,5; -20,2; -23,6; 0,0; 0,0; 0,0
"37610175 Genudlån til Danmarks Radio "; -60,8; -63,4; -52,5; 0,0; 0,0; 0,0
"37610176 Genudl. DR, per. renter "; 0,0; -6,7; -8,2; 0,0; 0,0; 0,0
"37610178 Genudlån til Sund og Bælt Holding A/S "; -12,3; -12,6; -13,1; 0,0; 0,0; 0,0
"37610179 Genudlån til Sund og Bælt Holding A/S "; 0,0; -1,5; -1,7; 0,0; 0,0; 0,0
"37610180 Genudlån til A/S Øresundsforbindelsen "; -393,0; -361,3; -290,4; 0,0; 0,0; 0,0
"37610181 Genudlån til A/S Øresundsforbindelsen "; 3,0; -38,1; -49,7; 0,0; 0,0; 0,0
"37610185 Genudlån til Femern Bælt A/S "; -34,1; -9,2; -42,4; 0,0; 0,0; 0,0
"37610186 GenudlånFemern Bælt, periodiserede renter "; -0,6; -1,3; -5,7; 0,0; 0,0; 0,0
"37610192 Genudlån til A/S Femern Landanlæg "; -20,0; -31,4; -25,9; 0,0; 0,0; 0,0
"37610193 A/S Femern Landanlæg, periodiserede renter "; -2,1; -3,2; -4,4; 0,0; 0,0; 0,0
"37610195 Genudlån til Danmarks Skibskredit A/S "; -16,9; -14,4; -12,0; 0,0; 0,0; 0,0
"37610196 Danmarks Skibskredit, periodiserede renter "; 0,8; -4,5; -4,1; 0,0; 0,0; 0,0
"376102 Renter af udenlandske genudlån "; -454,2; -418,8; -259,4; 0,0; 0,0; 0,0
"37610210 Genudlån til Danmarks Skibskredit A/S "; -212,6; -139,3; -85,7; 0,0; 0,0; 0,0
"37610211 Genudlån til Danmarks Skibskredit A/S "; 14,7; -25,0; 15,0; 0,0; 0,0; 0,0
"37610213 Realiserede valutakursreguleringer "; -233,2; -232,5; -166,7; 0,0; 0,0; 0,0
"37610225 Genudlån til Irland, renter "; -23,8; -22,0; -22,0; 0,0; 0,0; 0,0
"37610227 Genudlån til Irland, periodiserede renter "; 0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"3762 Provision af lån med statsgaranti "; -119,7; -144,4; -129,1; 0,0; 0,0; 0,0
"376201 Garantiprovision af udlån med statsgaranti "; -119,7; -144,4; -129,1; 0,0; 0,0; 0,0
"37620110 Garantiprovision af statsgarantier, MODST "; -21,2; -38,0; -19,5; 0,0; 0,0; 0,0
"37620120 Garantiprovision fra statslån, MODST "; -98,5; -106,4; -109,6; 0,0; 0,0; 0,0
"3763 Renter af særlige mellemværender "; -190,6; -205,5; -101,9; 0,0; 0,0; 0,0
"376301 Renter af særlige mellemværender "; -52,0; -76,2; -45,9; 0,0; 0,0; 0,0
"37630130 Renteindtægter mv., Udbetaling Danmark "; -58,2; -72,1; -38,4; 0,0; 0,0; 0,0
"37630140 Refinansieringsordningen for landbruget "; 6,2; -4,1; -7,5; 0,0; 0,0; 0,0
"376304 Renter af særlige mellemværender, Kreditpakke "; -101,0; -75,0; -56,0; 0,0; 0,0; 0,0
"37630410 Renter af særlige mellemværende, Kreditpakken"; -101,0; -75,0; -56,0; 0,0; 0,0; 0,0
"376305 Renter af særlige mellemværender, Furesø "; -37,6; -54,3; 0,0; 0,0; 0,0; 0,0
"37630510 Renter af særlige mellemværender, Furesø "; -37,6; -54,3; 0,0; 0,0; 0,0; 0,0
"377 Regulering af hensættelser "; -956,9; -948,9; -948,7; 0,0; 0,0; 0,0
"3771 Reg., hensættelser vedr. tilsagnsord. "; -956,9; -948,9; -948,7; 0,0; 0,0; 0,0
"377101 Diskontering af tilsagnsordninger "; -956,9; -948,9; -948,7; 0,0; 0,0; 0,0
"37710110 Diskonteringsudgift vedr. tilsagnsordninger "; -956,9; -948,9; -948,7; 0,0; 0,0; 0,0
"38 Skatter og afgifter ";-660728,9;-675022,2;-689946,9; 0,0; 0,0; 0,0
"381 Skatter på indkomst og formue ";-361358,4;-369684,2;-368578,9; 0,0; 0,0; 0,0
"3811 Personskatter ";-282753,1;-289225,6;-302975,5; 0,0; 0,0; 0,0
"381101 Personskatter ";-278540,1;-284956,6;-299346,5; 0,0; 0,0; 0,0
"38110110 Indkomstskat mv. af personer ";-523378,2;-536100,0;-557900,0; 0,0; 0,0; 0,0
"38110111 Afskrivning, personskatter "; 1052,1; 1500,0; 1200,0; 0,0; 0,0; 0,0
"38110112 Komp. for forhøjelser af energi- og miljøafg."; 4331,4; 4200,0; 3800,0; 0,0; 0,0; 0,0
"38110120 Afregning af indkomstskat af personer "; 238731,7; 244720,0; 252830,0; 0,0; 0,0; 0,0
"38110125 overførsler mellem Sverige og Danmark "; 719,5; 720,0; 720,0; 0,0; 0,0; 0,0
"38110130 Kompensationsbeløb til Grønland "; 3,4; 3,4; 3,5; 0,0; 0,0; 0,0
"381111 Afgift af dødsboer og gaver "; -4212,9; -4269,0; -3629,0; 0,0; 0,0; 0,0
"38111110 Afgift af dødsboer og gaver "; -4213,2; -4270,0; -3630,0; 0,0; 0,0; 0,0
"38111111 Afskrivninger, afgift af dødsboer og gaver "; 0,2; 1,0; 1,0; 0,0; 0,0; 0,0
"3813 Selskabsskatter mv. "; -49747,9; -48024,6; -51862,0; 0,0; 0,0; 0,0
"381301 Indkomstskat af selskaber "; -48297,6; -45134,6; -48800,0; 0,0; 0,0; 0,0
"38130110 Indkomstskat af selskaber mv. "; -54886,3; -52190,0; -56100,0; 0,0; 0,0; 0,0
"38130111 Afskrivning, selskabsskat mv. "; 75,5; 300,0; 300,0; 0,0; 0,0; 0,0
"38130120 Afregning til kommuner af indkomstskat "; 6513,2; 6755,4; 7000,0; 0,0; 0,0; 0,0
"381311 Kulbrinteskat "; -1450,4; -2890,0; -3062,0; 0,0; 0,0; 0,0
