"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2021";"2022";"2023";"2024";"2025";"2026" 
"06111560 Internationale sundhedskriser "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"061118 Den Europæiske Fredsfacilitet "; 36,8; 30,0; 89,2; 81,7; 88,0; 88,9
"06111810 fredsfacilitet "; 36,8; 30,0; 89,2; 81,7; 88,0; 88,9
"061122 Risikopræmie vedr. statsgarantier og genudlån "; 48,1; 55,4; 57,6; 56,4; 56,4; 56,4
"06112210 Risikopræmie vedr. IFU "; 9,6; 16,2; 16,8; 16,8; 16,8; 16,8
"06112211 Risikopræmie vedr. statsgaranti til IBRD "; 4,1; 4,1; 4,3; 4,3; 4,3; 4,3
"06112212 Risikopræmie vedr. statsgaranti til AfDB "; 34,4; 35,1; 36,5; 35,3; 35,3; 35,3
"061141 Kompensationsordninger som følge af COVID-19 "; 6,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06114110 Kompensationsordning COVID-19, jf. aktstykke "; 6,8; 0,0; 0,0; 0,0; 0,0; 0,0
"062 Internationale organisationer "; 629,5; 748,9; 662,9; 573,8; 752,3; 752,3
"0621 Nordiske formål "; 148,7; 156,8; 165,4; 165,4; 165,4; 165,4
"062101 Nordisk Ministerråd "; 148,7; 156,8; 165,4; 165,4; 165,4; 165,4
"06210110 Nordisk Ministerråd "; 148,7; 156,8; 165,4; 165,4; 165,4; 165,4
"0622 Øvrige internationale organisationer "; 480,8; 592,1; 497,5; 408,4; 586,9; 586,9
"062201 Fredsbevarende operationer "; 229,5; 297,7; 224,7; 135,6; 314,1; 314,1
"06220110 FN's fredsbevarende operationer "; 229,5; 297,7; 224,7; 135,6; 314,1; 314,1
"062203 Øvrige organisationer "; 251,3; 266,9; 272,3; 272,3; 272,3; 272,3
"06220310 Øvrige organisationer "; 251,3; 266,9; 272,3; 272,3; 272,3; 272,3
"062205 Den Europæiske Investeringsbank "; 0,0; 0,5; 0,5; 0,5; 0,5; 0,5
"06220510 Den Europæiske Investeringsbank "; 0,0; 0,5; 0,5; 0,5; 0,5; 0,5
"062206 UN Live Museum "; 0,0; 27,0; 0,0; 0,0; 0,0; 0,0
"06220610 UN Live Museum "; 0,0; 27,0; 0,0; 0,0; 0,0; 0,0
"063 Bistand til udviklingslandene "; 14209,4; 14436,9; 14027,5; 15404,0; 15450,6; 15539,7
"0631 Reserver "; 20,6; 155,2; -21,9; 7,2; 34,7; 249,9
"063179 Reserver og budgetreguleringer "; 20,6; 155,2; -21,9; 7,2; 34,7; 249,9
"06317910 Reserve "; 0,0; 155,2; 63,8; 7,2; 34,7; 249,9
"06317920 Budgetregulering "; 0,0; 0,0; -85,7; 0,0; 0,0; 0,0
"06317930 Valutakursreguleringer "; 20,6; 0,0; 0,0; 0,0; 0,0; 0,0
"0632 Bilateral bistand "; 3061,9; 3405,3; 3637,6; 4112,0; 4604,6; 4671,0
"063201 Udviklingslande i Afrika "; 947,4; 725,0; 970,0; 1060,0; 1435,0; 2205,0
"06320105 Etiopien "; 108,0; 0,0; 0,0; 0,0; 100,0; 400,0
"06320106 Niger "; -9,8; 0,0; 200,0; 260,0; 260,0; 80,0
"06320108 Somalia "; 70,0; 0,0; 0,0; 250,0; 250,0; 600,0
"06320109 Sydsudan "; -4,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06320110 Tanzania "; 85,4; 150,0; 50,0; 0,0; 0,0; 0,0
"06320111 Kenya "; 75,0; 0,0; 0,0; 0,0; 250,0; 750,0
"06320112 Uganda "; 0,0; 0,0; 150,0; 250,0; 250,0; 0,0
"06320113 Mozambique "; -16,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06320115 Ghana "; -98,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06320116 Benin "; -0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06320117 Burkina Faso "; 450,0; 400,0; 300,0; 100,0; 0,0; 0,0
"06320120 Mali "; 40,0; 175,0; 20,0; 200,0; 325,0; 375,0
"06320123 Øvrige indsatser i Afrika "; 249,3; 0,0; 250,0; 0,0; 0,0; 0,0
"06320126 AK "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"063202 Udv.lande i Asien, Mellemøsten og Latinamerik "; 574,1; 600,0; 550,0; 525,0; 540,0; 400,0
"06320205 Myanmar "; 50,0; 0,0; 15,0; 0,0; 0,0; 0,0
"06320208 Palæstina "; 199,6; 100,0; 35,0; 75,0; 40,0; 0,0
"06320209 Indsatser i Afghanistan og nærområder "; 72,9; 200,0; 150,0; 200,0; 200,0; 200,0
"06320210 Indsatser i Syrien og nabolande "; 200,0; 200,0; 250,0; 200,0; 200,0; 200,0
"06320211 Bangladesh "; 47,1; 100,0; 100,0; 50,0; 100,0; 0,0
"06320212 Nepal "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320215 Øvrige indsatser i Asien og Mellemøsten "; 4,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06320217 Bolivia "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"063204 Personelbistand "; 222,5; 40,0; 33,0; 38,0; 38,0; 38,0
"06320410 Rådgiverbistand "; 3,3; 3,0; 3,0; 3,0; 3,0; 3,0
"06320412 Firmarådgivere "; 17,5; 37,0; 30,0; 35,0; 35,0; 35,0
"06320413 Bistandsfaglig kompetenceudvikling mv. "; -10,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06320414 IT-, ejend., rejse-, komp. og kom. udgifter "; 93,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06320415 Rådgivende enheder "; 118,6; 0,0; 0,0; 0,0; 0,0; 0,0
"063205 Danidas erhvervsplatform "; -5,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06320512 Erhvervsindsatser og samfundsansvar "; -2,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06320515 Innovative Partnerskaber "; -2,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320517 Erhvervshandlingsplanen "; -1,3; 0,0; 0,0; 0,0; 0,0; 0,0
"063207 Lånebistand "; 0,0; 75,0; 57,9; 65,0; 110,6; 113,3
"06320714 Gældslettelse til udviklingslandene "; 0,0; 75,0; 57,9; 65,0; 110,6; 113,3
"063208 Øvrig bistand "; 718,8; 965,3; 841,7; 944,0; 876,0; 804,7
"06320820 Bilateral regionalbistand "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06320830 Projekter, demokrati og menneskerettigheder "; -3,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06320835 OHCHR "; 60,0; 60,0; 55,0; 60,0; 60,0; 60,0
"06320840 DIGNITY - Dansk Institut mod Tortur "; 56,8; 53,0; 53,0; 53,0; 53,0; 53,0
"06320850 Det Arabiske Initiativ "; -8,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06320860 Stabilisering og konfliktforebyggelse "; 62,4; 65,0; 65,0; 65,0; 65,0; 65,0
"06320870 Demokrati, menneskerettigheder og god reg. "; 138,8; 177,3; 173,7; 301,0; 233,0; 161,7
"06320875 Internationale sundhedskriser "; 1,0; 170,0; 30,0; 0,0; 0,0; 0,0
"06320880 Freds- og Stabiliseringsfonden "; 371,6; 400,0; 425,0; 425,0; 425,0; 425,0
"06320885 Institut for Menneskerettigheder (IMR) "; 40,0; 40,0; 40,0; 40,0; 40,0; 40,0
"063209 Dansk-Arabisk Partnerskabsprogram "; 196,8; 200,0; 200,0; 250,0; 225,0; 200,0
"06320910 Dansk-arabiske partnerskabsaftaler "; 163,0; 155,0; 155,0; 232,0; 207,0; 176,0
"06320920 Øvrige indsatser "; 33,8; 45,0; 45,0; 18,0; 18,0; 24,0
"063210 Nærområde- og migrationsfond "; 313,5; 640,0; 355,0; 600,0; 750,0; 750,0
"06321013 Retfærdigt og humant asylsystem "; 258,5; 300,0; 200,0; 300,0; 300,0; 300,0
"06321014 IOM "; 50,0; 50,0; 75,0; 100,0; 100,0; 100,0
"06321015 Fælleseuropæiske migrationsindsatser "; 5,0; 15,0; 30,0; 50,0; 50,0; 50,0
"06321016 Fremtidens flygtningerespons "; 0,0; 200,0; 50,0; 100,0; 100,0; 100,0
"06321017 Øvrige nærområde og migrationsindsatser "; 0,0; 75,0; 0,0; 50,0; 200,0; 200,0
"063211 Naboskabsprogram "; 94,3; 160,0; 630,0; 630,0; 630,0; 160,0
"06321110 Programindsatser "; 77,8; 140,0; 175,0; 175,0; 175,0; 140,0
"06321120 Øvrige indsatser "; 16,5; 20,0; 20,0; 20,0; 20,0; 20,0
"06321140 Genopbygning i Ukraine "; 0,0; 0,0; 435,0; 435,0; 435,0; 0,0
"0633 Bistand gennem civilsamfundsorganisationer "; 999,3; 1002,5; 1068,5; 1068,5; 1068,5; 1068,5
"063301 Bistand gennem civilsamfundsorganisationer "; 999,3; 1002,5; 1068,5; 1068,5; 1068,5; 1068,5
"06330110 Strategiske Partnerskaber "; 663,0; 729,0; 785,0; 785,0; 785,0; 785,0
"06330111 Strategiske Initiativer "; 21,9; 15,0; 15,0; 15,0; 15,0; 15,0
"06330112 Puljeordninger og netværk "; 314,4; 258,5; 268,5; 268,5; 268,5; 268,5
"0634 Naturressourcer, energi og klimaforandringer "; 1978,4; 2063,3; 1858,1; 1915,1; 1915,1; 1915,1
"063401 Naturressourcer, energi og klimaforandringer "; 1978,4; 2063,3; 1858,1; 1915,1; 1915,1; 1915,1
"06340110 Klima, konflikt, fordriv. og irr. mig. Afrika"; 200,0; 200,0; 225,0; 225,0; 225,0; 225,0
"06340120 Bilaterale miljøindsatser "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06340125 Den Grønne Klimafond (GCF) "; 0,0; 0,0; 100,0; 100,0; 100,0; 100,0
"06340140 Energi og vandressourcer "; 615,3; 520,3; 500,0; 515,0; 515,0; 515,0
"06340150 FN's Miljøprogram (UNEP) "; 0,0; 50,0; 50,0; 50,0; 50,0; 50,0
"06340160 Den Globale Miljøfacilitet (GEF) "; 0,0; 150,0; 100,0; 200,0; 200,0; 200,0
"06340170 Global Grøn Omstilling "; 1062,2; 750,0; 365,0; 365,0; 365,0; 365,0
"06340175 Miljøbidrag og modstandsdyg. mod klimaforand."; 81,5; 393,0; 508,0; 450,0; 450,0; 450,0
"06340180 Øvrige bidrag "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06340185 Ozonfonden "; 20,3; 0,0; 10,1; 10,1; 10,1; 10,1
"0635 Oplysningsvirksomhed "; 44,2; 64,0; 81,3; 81,3; 93,3; 81,3
"063501 Oplysning i Danmark mv. "; 44,4; 64,0; 81,3; 81,3; 93,3; 81,3
"06350111 Forskningsvirksomhed "; -5,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06350113 Oplysningsvirksomhed "; 39,9; 40,0; 58,8; 58,8; 70,8; 58,8
"06350115 Udredningsvirksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06350117 Seminarer, kurser, konferencer mv. "; 1,9; 9,0; 7,5; 7,5; 7,5; 7,5
"06350118 Evaluering "; 8,5; 15,0; 15,0; 15,0; 15,0; 15,0
"063502 International udviklingsforskning "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06350211 Anden international udviklingsforskning "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"0636 Multilateral bistand gennem FN mv. "; 1920,8; 2006,0; 1957,2; 2183,5; 2135,2; 2070,5
"063601 UNDP "; 527,0; 525,0; 525,0; 525,0; 525,0; 525,0
"06360110 FN's Udviklingsprogram (UNDP) "; 327,0; 350,0; 350,0; 350,0; 350,0; 350,0
"06360114 FN Byen "; 200,0; 175,0; 175,0; 175,0; 175,0; 175,0
"063602 De Forenede Nationers Børnefond (UNICEF) "; 125,0; 150,0; 150,0; 150,0; 150,0; 150,0
"06360210 Generelt bidrag til UNICEF "; 125,0; 150,0; 150,0; 150,0; 150,0; 150,0
"063603 Befolkning, Sundhed og Ligestilling "; 918,6; 895,0; 770,0; 1010,0; 945,0; 895,0
"06360310 FN's Befolkningsfond (UNFPA) "; 370,0; 350,0; 350,0; 350,0; 350,0; 350,0
"06360311 SRSR ved globalt civilsamfund "; 235,6; 210,0; 210,0; 250,0; 210,0; 210,0
"06360312 Verdenssundhedsorg. WHO's udvik. aktiviteter "; 70,0; 70,0; 70,0; 70,0; 70,0; 70,0
"06360313 FN's Ligestillingsenhed (UN Women) "; 78,0; 75,0; 75,0; 75,0; 75,0; 75,0
"06360314 FN's Aidsbekæmpelsesprogram (UNAIDS) m.fl. "; 40,0; 40,0; 40,0; 40,0; 40,0; 40,0
"06360316 Den Globale Fond "; 125,0; 125,0; 0,0; 200,0; 175,0; 125,0
"06360317 Den Globale Vaccine Alliance (Gavi) "; 0,0; 25,0; 25,0; 25,0; 25,0; 25,0
"063604 Uddannelse "; 250,0; 325,0; 387,5; 387,5; 387,5; 387,5
"06360410 Global Partnership for Education "; 250,0; 250,0; 250,0; 250,0; 250,0; 250,0
"06360411 Education Cannot Wait "; 0,0; 75,0; 85,0; 85,0; 85,0; 85,0
"06360412 Øvrige multilaterale uddannelsesindsatser "; 0,0; 0,0; 52,5; 52,5; 52,5; 52,5
"063606 FNUD "; 100,2; 111,0; 124,7; 111,0; 127,7; 113,0
"06360616 Interessevaretagelse i int. organisationer "; 80,9; 90,0; 90,0; 90,0; 90,0; 90,0
"06360623 OECD-DAC udviklingsrelateret bidrag "; 6,7; 0,0; 14,7; 0,0; 19,7; 0,0
"06360624 Diverse multilaterale bidrag "; 12,7; 21,0; 20,0; 21,0; 18,0; 23,0
"06360625 FN's kontor for narkotika og kriminalitet "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"0637 Udviklingsbanker, -fonde og EU "; 2146,7; 1652,6; 1483,7; 1558,4; 1366,2; 1330,4
"063701 Verdensbankgruppen "; 631,6; 682,2; 675,2; 873,1; 812,7; 783,1
"06370110 Verdensbanken (IBRD) "; 25,2; 70,0; 91,5; 0,0; 0,0; 0,0
"06370111 Den Internationale Udviklingssammenslu. (IDA)"; 606,7; 562,2; 573,7; 823,1; 762,7; 733,1
"06370114 Bistand til Mellemøsten gennem IBRD "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06370119 Verdensbankens indsatser for skrøbelighed, mv"; 0,0; 50,0; 10,0; 50,0; 50,0; 50,0
"063702 Regionale udviklingsbanker "; 63,1; 66,0; 64,6; 64,6; 64,6; 64,6
"06370210 Den Afrikanske Udviklingsbank (AfDB) "; 67,0; 66,0; 64,6; 64,6; 64,6; 64,6
"06370212 Den Interamerikanske Udviklingsbank (IDB) "; -3,9; 0,0; 0,0; 0,0; 0,0; 0,0
"063703 Udviklingsfonde m.v. "; 470,1; 411,6; 350,2; 354,3; 354,8; 348,6
"06370310 Den Afrikanske Udviklingsfond (AfDF) "; 175,0; 173,0; 101,3; 103,3; 102,1; 97,6
"06370313 Den Nordiske Udviklingsfond (NDF) "; 48,6; 49,0; 49,0; 49,0; 49,0; 49,0
"06370314 Multilaterale gældslettelsesinitiativer "; 246,5; 189,6; 199,9; 202,0; 203,7; 202,0
"063704 Bistand gennem Den Europæiske Union (EU) "; 554,5; 414,0; 310,0; 265,6; 134,1; 134,1
"06370410 Den Europæiske Udviklingsfond (EUF) "; 554,5; 414,0; 310,0; 265,6; 134,1; 134,1
"063705 Delegerede Partnerskaber "; 427,4; 78,8; 83,7; 0,8; 0,0; 0,0
"06370510 Partnerskab vedr. støtte til udvikling af udv"; 42,2; 0,9; 0,0; 0,0; 0,0; 0,0
"06370511 Partnerskab vedr. fremme af demokratisk reger"; 159,2; 0,4; 0,0; 0,0; 0,0; 0,0
"06370512 Partnerskab vedr. støtte til fødevaresikkerhe"; 24,8; 0,7; 0,4; 0,0; 0,0; 0,0
"06370513 Partnerskab vedr. støtte til kvinder og unge "; 113,5; 1,8; 0,8; 0,8; 0,0; 0,0
"06370514 Partnerskab vedr. støtte til privat virksomhe"; 8,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06370515 Partnerskab vedr. retshjælp til sårbare "; 13,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06370516 Partnerskab vedr. støtte til skattemoderniser"; 13,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06370517 Partnerskab vedr. markedsdrevet kommercialise"; 21,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06370518 Partnerskab vedr. Freds- og Stabiliseringspro"; 15,8; 75,0; 75,0; 0,0; 0,0; 0,0
"06370519 Partnerskab vedr. økonomisk vækst og jobskabe"; 14,9; 0,0; 7,5; 0,0; 0,0; 0,0
"0638 Partnerskaber for bæredygtig vækst "; 886,2; 1388,0; 1263,0; 1778,0; 1533,0; 1453,0
"063801 Mobilisering - finansiering til investeringer "; 282,7; 670,0; 565,0; 1100,0; 865,0; 800,0
"06380111 Investeringsfonden for Udviklingslande (IFU) "; 50,0; 100,0; 300,0; 400,0; 400,0; 400,0
"06380112 Den int. finansieringsinstitution (IFC) "; -3,7; 90,0; 0,0; 260,0; 25,0; 0,0
"06380113 DSIF "; 236,3; 400,0; 200,0; 400,0; 400,0; 400,0
"06380114 Projektudviklingsfacilitet DSIF "; 0,0; 50,0; 25,0; 0,0; 0,0; 0,0
"06380116 Udviklingsgarantier "; 0,0; 30,0; 40,0; 40,0; 40,0; 0,0
"063802 Rammebetingelser, viden og forr. muligheder "; 603,6; 718,0; 698,0; 678,0; 668,0; 653,0
"06380212 Partnerskaber for bæredygtig vækst "; 98,2; 170,0; 105,0; 95,0; 95,0; 95,0
"06380213 Sektorrådgivere "; 70,6; 98,0; 98,0; 98,0; 98,0; 98,0
"06380214 Strategisk sektorsamarbejde "; 58,1; 140,0; 140,0; 140,0; 140,0; 140,0
"06380215 FN's Arbejdsorganisation (ILO) "; 20,0; 20,0; 20,0; 20,0; 40,0; 25,0
"06380218 Verdensmålsfacilitet "; 10,9; 10,0; 10,0; 10,0; 10,0; 10,0
"06380219 Forskningssamarbejde "; 220,9; 220,0; 260,0; 250,0; 220,0; 220,0
"06380220 Stipendiatbistand "; 60,0; 60,0; 65,0; 65,0; 65,0; 65,0
"06380221 Arbejdsmarkeder og rammebetingelser "; 65,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063803 Diverse multilaterale bidrag "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06380310 Diverse multilaterale bidrag "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06380330 Multilaterale kurser, seminarer og konference"; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"0639 Humanitær bistand "; 3151,3; 2700,0; 2700,0; 2700,0; 2700,0; 2700,0
"063901 Humanitære organisationer "; 875,0; 875,0; 875,0; 875,0; 875,0; 875,0
"06390110 FN's Flygtningehøjkommissariat (UNHCR) "; 235,0; 235,0; 235,0; 235,0; 235,0; 235,0
"06390111 FN's org. for Palæstinaflygtninge (UNRWA) "; 105,0; 105,0; 105,0; 105,0; 105,0; 105,0
"06390112 FN's Humanitære Koordinationskontor (OCHA) "; 70,0; 70,0; 70,0; 70,0; 70,0; 70,0
"06390113 FN's Fødevareprogram (WFP) "; 210,0; 210,0; 210,0; 210,0; 210,0; 210,0
"06390114 Den Internationale Røde Kors Komité (ICRC) "; 70,0; 70,0; 70,0; 70,0; 70,0; 70,0
"06390116 FN's Centrale Humanitære Fond (CERF) "; 170,0; 170,0; 170,0; 170,0; 170,0; 170,0
"06390117 FN's Organisation for Minerydning (UNMAS) "; 15,0; 15,0; 15,0; 15,0; 15,0; 15,0
"063902 Humanitære bidrag kriser "; -0,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06390210 Humanitære bidrag "; -0,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06390211 Civile beredskaber og akutte hum. indsatser "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063903 Hum bidrag til partnere "; 2277,2; 1825,0; 1825,0; 1825,0; 1825,0; 1825,0
"06390310 Strategiske Partnerskaber og Nødhjælpspuljer "; 938,1; 919,0; 919,0; 919,0; 919,0; 919,0
"06390311 Øvrige bidrag til akutte og langvarige kriser"; 1339,0; 906,0; 906,0; 906,0; 906,0; 906,0
