"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2012";"2013";"2014";"2015";"2016";"2017" 
"061101 Udenrigstjenesten "; 2240,0; 2002,9; 1973,3; 1878,4; 1830,6; 1797,5
"06110110 Generel udenrigspolitik "; 909,2; 653,9; 591,4; 540,0; 506,8; 490,4
"06110120 Administration af udviklingsbistand "; 744,3; 766,6; 769,7; 769,7; 769,7; 769,7
"06110130 Eksport- og investeringsfremme mv. "; 346,6; 348,0; 342,5; 339,7; 325,2; 316,3
"06110140 Borgerservice "; 212,8; 217,2; 218,1; 217,0; 216,9; 209,1
"06110180 Udenrigsministeriets Kompetencecenter "; 13,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06110190 Kompetencecenter "; 14,1; 17,2; 12,0; 12,0; 12,0; 12,0
"06110197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 39,6; 0,0; 0,0; 0,0
"061102 Reg. fællesudgifter vedr. EU-formandskabet "; 100,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06110210 Fællesudgifter "; 100,7; 0,0; 0,0; 0,0; 0,0; 0,0
"061104 Regeringens fællesudgifter vedr. COP15 "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06110410 Fællesudgifter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"061105 Indtægter fra borgerserviceydelser "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06110510 Indtægter fra borgerservicesager "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"061111 IMR "; 131,2; 120,7; 136,3; 135,5; 134,0; 132,6
"06111110 Almindelig virksomhed "; 54,0; 45,5; 48,0; 47,7; 46,9; 46,0
"06111190 Indtægtsdækket virksomhed "; 12,3; 10,0; 18,4; 18,3; 18,1; 18,0
"06111195 Tilskudsfinansieret virksomhed "; 0,2; 0,2; 0,2; 0,2; 0,2; 0,2
"06111197 Andre tilskudsfinansierede aktiviteter "; 64,7; 65,0; 69,7; 69,3; 68,8; 68,4
"061112 Dansk Institut for Internationale Studier "; 91,0; 80,9; 79,0; 75,3; 74,5; 74,1
"06111210 Almindelig virksomhed "; 61,2; 54,5; 50,7; 47,0; 46,2; 45,8
"06111290 Indtægtsdækket virksomhed "; 0,4; 0,3; 2,8; 2,8; 2,8; 2,8
"06111295 Tilskudsfinansieret virksomhed "; 23,4; 20,0; 23,0; 23,0; 23,0; 23,0
"06111297 Anden tilskudsfinansieret virksomhed "; 6,1; 6,1; 2,5; 2,5; 2,5; 2,5
"061115 Ikke-lovbundne tilskud "; 33,8; 39,7; 40,2; 40,4; 40,5; 40,5
"06111510 Tilskud til oplysningsarbejde mv. "; 4,3; 4,3; 4,3; 4,3; 4,3; 4,3
"06111520 Tilskud til internationale institutioner "; 14,6; 12,1; 12,4; 12,4; 12,5; 12,5
"06111530 Int. presseindsatser "; 4,9; 2,1; 2,1; 2,1; 2,1; 2,1
"06111540 Freds- og Stabiliseringsfonden "; 9,9; 21,2; 21,4; 21,6; 21,6; 21,6
"061119 Bilateralt naboskabsprogram "; -20,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06111910 Almindelig virksomhed "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06111915 indsatser på Balkan "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06111930 Naboskabsindsatser i DAC-lande "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06111940 Naboskabsindsatser i ikke-DAC lande "; -19,5; 0,0; 0,0; 0,0; 0,0; 0,0
"062 Internationale organisationer "; 565,6; 724,3; 704,8; 704,7; 698,1; 698,1
"0621 Nordiske formål "; 146,7; 142,9; 118,3; 118,3; 118,3; 118,3
"062101 Nordisk Ministerråd "; 146,7; 142,9; 118,3; 118,3; 118,3; 118,3
"06210110 Nordisk Ministerråd "; 146,7; 142,9; 118,3; 118,3; 118,3; 118,3
"0622 Øvrige internationale organisationer "; 418,9; 581,4; 586,5; 586,4; 579,8; 579,8
"062201 Fredsbevarende operationer "; 183,3; 324,1; 333,4; 333,3; 327,0; 327,0
"06220110 De Forenede Nationer "; 165,2; 301,9; 306,6; 306,6; 306,6; 306,6
"06220120 Internationale straffedomstole "; 18,1; 22,2; 26,8; 26,7; 20,4; 20,4
"062203 Øvrige organisationer "; 235,3; 255,4; 251,2; 251,2; 250,9; 250,9
"06220310 Almindelig virksomhed "; 235,3; 255,4; 251,2; 251,2; 250,9; 250,9
"062205 Den Europæiske Investeringsbank "; 0,3; 1,9; 1,9; 1,9; 1,9; 1,9
"06220510 Den Europæiske Investeringsbank "; 0,3; 1,9; 1,9; 1,9; 1,9; 1,9
"063 Bistand til udviklingslandene "; 12382,3; 13065,7; 13521,6; 13320,6; 13324,9; 13355,3
"0631 Reserver "; -0,3; 132,3; 0,0; 100,0; 100,0; 100,0
"063179 Reserver "; -0,3; 132,3; 0,0; 100,0; 100,0; 100,0
"06317910 Reserve "; -0,3; 132,3; 0,0; 100,0; 100,0; 100,0
"0632 Bilateral bistand "; 5714,0; 5767,6; 5277,7; 6551,1; 5665,9; 5984,3
"063201 Udviklingslande i Afrika "; 2683,5; 2561,0; 2528,4; 3717,0; 2830,0; 2710,0
"06320105 Etiopien "; 26,0; 5,0; 158,3; 5,0; 5,0; 155,0
"06320106 Niger "; 200,0; 245,0; 245,0; 2,0; 360,0; 0,0
"06320107 Zimbabwe "; 50,0; 200,0; 176,5; 100,0; 600,0; 0,0
"06320108 Somalia "; 90,5; 0,0; 0,0; 300,0; 0,0; 0,0
"06320109 Sydsudan "; 320,5; 5,0; 5,0; 300,0; 0,0; 0,0
"06320110 Tanzania "; -14,4; 605,0; 1105,0; 805,0; 5,0; 5,0
"06320111 Kenya "; -17,1; 5,0; 5,0; 480,0; 735,0; 5,0
"06320112 Uganda "; 10,7; 455,0; 499,9; 55,0; 5,0; 625,0
"06320113 Mozambique "; 455,4; 5,0; 148,8; 5,0; 595,0; 950,0
"06320115 Ghana "; 406,2; 5,0; 229,3; 405,0; 5,0; 205,0
"06320116 Benin "; 219,4; 0,0; -87,2; 0,0; 0,0; 0,0
"06320117 Burkina Faso "; 614,8; 5,0; 16,0; 655,0; 335,0; 0,0
"06320118 Zambia "; -22,5; 1,0; -6,0; 0,0; 0,0; 0,0
"06320120 Mali "; 15,4; 405,0; 0,1; 205,0; 185,0; 405,0
"06320123 Øvrige indsatser i Afrika "; 111,3; 360,0; 32,7; 400,0; 0,0; 360,0
"06320125 Særlige bilaterale kvinde-indsatser i Afrika "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06320126 AK "; 217,5; 260,0; 0,0; 0,0; 0,0; 0,0
"063202 Udviklingslande i Asien og Latinamerika "; 1480,7; 1473,0; 1231,2; 900,0; 940,0; 1100,0
"06320204 Pakistan "; 15,1; 100,0; 92,8; 80,0; 0,0; 230,0
"06320205 Myanmar "; 124,1; 105,0; 118,6; 0,0; 410,0; 0,0
"06320206 Cambodja "; 4,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06320207 Indonesien "; 220,0; 0,0; 60,0; 0,0; 0,0; 0,0
"06320208 Palæstina "; 65,0; 195,0; 87,0; 162,0; 122,0; 212,0
"06320209 Afghanistan "; 365,2; 520,0; 265,0; 520,0; 5,0; 515,0
"06320211 Bangladesh "; 344,5; 5,0; 5,4; 5,0; 395,0; 135,0
"06320212 Nepal "; 329,0; 405,0; 204,7; 5,0; 5,0; 5,0
"06320213 Bhutan "; -0,2; 0,0; -0,6; 0,0; 0,0; 0,0
"06320214 Vietnam "; 1,8; 0,0; 0,5; 0,0; 0,0; 0,0
"06320215 Øvrige indsatser i Asien "; -3,8; 0,0; -1,0; 0,0; 0,0; 0,0
"06320216 Nicaragua "; -66,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06320217 Bolivia "; 31,6; 143,0; 398,8; 3,0; 3,0; 3,0
"06320218 Øvrige indsatser i Latinamerika "; 50,0; 0,0; 0,0; 125,0; 0,0; 0,0
"063204 Personelbistand "; 300,7; 351,0; 275,2; 347,1; 347,1; 349,1
"06320410 Rådgiverbistand "; 5,9; 23,0; -6,7; 8,0; 8,0; 10,0
"06320411 Stipendiatbistand "; 65,0; 40,0; 40,0; 50,0; 50,0; 50,0
"06320412 Firmarådgivere "; 28,2; 80,0; 32,8; 80,0; 80,0; 80,0
"06320413 Bistandsfaglig kompetenceudvikling mv. "; 17,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06320414 IT-, ejend., rejse-, komp. og kom. udgifter "; 72,8; 91,8; 92,3; 92,3; 92,3; 92,3
"06320415 Rådgivende enheder "; 110,9; 116,2; 116,8; 116,8; 116,8; 116,8
"063205 Danidas erhvervsindsatser "; 535,5; 492,0; 355,1; 542,0; 542,0; 542,0
"06320512 Danida Business Partnerships "; 128,6; 237,0; 131,1; 237,0; 237,0; 237,0
"06320513 CSR træningsfonden vedr. IFU-investeringer "; 3,0; 3,0; 3,0; 3,0; 3,0; 3,0
"06320515 Innovative Partnerskaber "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06320516 FN's Global Compact "; 2,0; 2,0; 2,0; 2,0; 2,0; 2,0
"06320518 Danida Business Finance "; 352,1; 250,0; 219,0; 300,0; 300,0; 300,0
"06320519 Den arabiske Investeringsfond (AIF) "; 50,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063206 Blandede kreditter "; 0,0; 0,0; -0,6; 0,0; 0,0; 0,0
"06320610 Blandede kreditter "; 0,0; 0,0; -0,6; 0,0; 0,0; 0,0
"063207 Lånebistand "; 5,3; 30,0; -4,5; 20,0; 20,0; 8,0
"06320714 Gældslettelse til udviklingslandene "; 5,3; 30,0; -4,5; 20,0; 20,0; 8,0
"063208 Øvrig bistand "; 512,3; 660,6; 424,7; 550,0; 511,8; 800,2
"06320820 Bilateral regionalbistand "; -82,3; 0,0; -0,1; 0,0; 0,0; 0,0
"06320830 Projekter, demokrati og menneskerettigheder "; -20,4; 0,0; -1,8; 0,0; 0,0; 0,0
"06320840 Dignity - Dansk Institut mod Tortur "; 48,0; 48,0; 47,0; 48,0; 48,0; 48,0
"06320850 Det Arabiske Initiativ "; 279,0; 275,0; -10,6; 0,0; 0,0; 0,0
"06320860 Stabilisering og konfliktforebyggelse "; 48,0; 105,1; 47,6; 184,0; 132,5; 250,0
"06320870 Demokrati og menneskerettigheder "; 157,4; 127,5; 175,6; 108,0; 206,3; 357,2
"06320880 Freds- og Stabiliseringsfonden "; 82,7; 105,0; 167,0; 210,0; 125,0; 145,0
"063209 Det Arabiske Initiativ "; 0,0; 0,0; 275,0; 275,0; 275,0; 275,0
"06320910 Dansk-arabiske partnerskabsaftaler "; 0,0; 0,0; 103,0; 136,0; 142,0; 136,0
"06320920 Øvrige indsatser "; 0,0; 0,0; 172,0; 139,0; 133,0; 139,0
"063211 Naboskabsprogram "; 196,0; 200,0; 193,2; 200,0; 200,0; 200,0
"06321110 Programindsatser "; 145,1; 160,0; 128,9; 160,0; 160,0; 160,0
"06321120 Øvrige indsatser "; 51,0; 40,0; 64,3; 40,0; 40,0; 40,0
"0633 Bistand gennem civilsamfundsorganisationer "; 997,2; 1053,0; 1007,5; 1083,0; 1083,0; 1083,0
"063301 Bistand gennem civilsamfundsorganisationer "; 997,2; 1053,0; 1007,5; 1083,0; 1083,0; 1083,0
"06330110 Rammeaftaler "; 545,0; 735,0; 777,4; 817,0; 817,0; 817,0
"06330111 Strategiske Initiativer "; 232,2; 76,0; -13,1; 24,0; 24,0; 24,0
"06330112 Puljeordninger og netværk "; 220,0; 242,0; 243,2; 242,0; 242,0; 242,0
"0634 Miljø- og klimabistand "; 709,5; 813,0; 1203,6; 223,0; 293,0; 752,0
"063401 Miljø- og klimabistand i udviklingslande mv. "; 709,5; 813,0; 1203,6; 223,0; 293,0; 752,0
"06340120 Bilaterale miljøindsatser "; -28,2; 0,0; -20,3; 0,0; 0,0; 0,0
"06340130 Klimainvesteringsfonden "; 50,0; 50,0; 0,0; 0,0; 0,0; 0,0
"06340150 FN's Miljøprogram (UNEP) "; -9,9; 50,0; 0,0; 60,0; 0,0; 60,0
"06340160 Den Globale Miljøfacilitet (GEF) "; 0,0; 0,0; 435,0; 0,0; 0,0; 400,0
"06340170 Klimapulje "; 470,4; 475,0; 474,9; 0,0; 0,0; 0,0
"06340180 Øvrige miljøbidrag "; 207,0; 238,0; 314,0; 140,0; 293,0; 292,0
"06340190 Ozonfonden "; 20,2; 0,0; 0,0; 23,0; 0,0; 0,0
"0635 Forsknings- og oplysningsvirksomhed "; 303,8; 491,6; 251,8; 300,0; 530,0; 300,0
"063501 Forskning og oplysning i Danmark mv. "; 228,8; 431,6; 239,8; 290,0; 400,0; 290,0
"06350110 Projekter i Danmark "; 26,6; 100,0; 0,5; 0,0; 135,0; 0,0
"06350111 Forskningsvirksomhed "; 129,0; 135,0; 147,9; 135,0; 135,0; 135,0
"06350113 Oplysningsvirksomhed "; 43,6; 44,0; 49,1; 50,0; 50,0; 50,0
"06350114 Kulturelt samarbejde "; 0,0; 110,0; 0,0; 70,0; 45,0; 70,0
"06350115 Udredningsvirksomhed "; 8,6; 12,6; 6,5; 5,0; 5,0; 5,0
"06350117 Seminarer, kurser, konferencer mv. "; 6,2; 10,0; 15,8; 10,0; 10,0; 10,0
"06350118 Evaluering "; 14,8; 20,0; 20,0; 20,0; 20,0; 20,0
"063502 International udviklingsforskning "; 75,0; 60,0; 12,0; 10,0; 130,0; 10,0
"06350210 International landbrugsforskning (CGIAR) "; 35,0; 35,0; 0,0; 0,0; 105,0; 0,0
"06350211 Anden international udviklingsforskning "; 40,0; 25,0; 12,0; 10,0; 25,0; 10,0
"0636 Multilateral bistand gennem FN mv. "; 1614,5; 1367,9; 2000,6; 1649,5; 1668,0; 1564,0
"063601 UNDP "; 449,0; 496,2; 614,8; 604,1; 561,1; 561,1
"06360110 FN's Udviklingsprogram (UNDP) "; 320,0; 330,0; 344,0; 345,0; 330,0; 330,0
"06360112 FN's ligestillingsenhed (UN women) "; 40,0; 40,0; 63,0; 63,0; 60,0; 60,0
"06360114 FN-byen "; 89,0; 126,2; 207,8; 196,1; 171,1; 171,1
"063602 De Forenede Nationers Børnefond (UNICEF) "; 197,6; 165,0; 290,0; 190,0; 180,0; 180,0
"06360210 Generelt bidrag til UNICEF "; 165,0; 165,0; 290,0; 190,0; 180,0; 180,0
"06360211 UNICEF's lagerfaciliteter i København "; 32,6; 0,0; 0,0; 0,0; 0,0; 0,0
"063603 HIV/AIDS, Befolknings- og sundhedsprogrammer "; 683,0; 565,0; 801,7; 587,0; 650,0; 575,0
"06360310 FN's Befolkningsfond (UNFPA) "; 250,0; 230,0; 341,7; 242,0; 230,0; 230,0
"06360311 IPPF m.fl. "; 85,0; 165,0; 110,0; 165,0; 85,0; 165,0
"06360312 Verdenssundhedsorg. WHO's udvik. aktiviteter "; 80,0; 0,0; 60,0; 0,0; 60,0; 0,0
"06360314 FN's Aids-bekæmpelsesprogram (UNAIDS) m.fl. "; 125,0; 0,0; 125,0; 15,0; 110,0; 15,0
"06360315 Hiv/aids og øvrige befolkningsprogrammer "; -27,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06360316 Den Globale Fond "; 145,0; 145,0; 165,0; 165,0; 165,0; 165,0
"06360317 Det globale vaccinationsinitiativ (GAVI) "; 25,0; 25,0; 0,0; 0,0; 0,0; 0,0
"063604 FN programmer for landsbrugsudvikling "; 84,3; 0,0; 0,0; 100,0; 0,0; 0,0
"06360410 FN's Verdensfødevareprogram (WFP) "; -0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06360411 FN's Landbrugsudviklingsfond (IFAD) "; 85,0; 0,0; 0,0; 100,0; 0,0; 0,0
"063605 Globale Miljøprogrammer "; -2,7; 0,0; -1,3; 0,0; 0,0; 0,0
"06360512 Øvrige miljøbidrag "; -2,7; 0,0; -1,3; 0,0; 0,0; 0,0
"063606 FNUD "; 203,2; 141,7; 295,4; 168,4; 276,9; 247,9
"06360610 FN's organisation for industriel udv. (UNIDO)"; 5,9; 5,9; 2,2; 5,9; 5,9; 5,9
"06360613 FN's arbejdsorganisation (ILO) "; 40,0; 0,0; 65,0; 0,0; 40,0; 0,0
"06360614 UNESCO "; 20,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06360616 Multilaterale rådgivere "; 69,6; 75,0; 96,0; 82,0; 82,0; 82,0
"06360619 FN-forbundet i Danmark "; 1,8; 1,8; 1,8; 1,8; 1,8; 1,8
"06360620 SHU "; 30,0; 37,0; 47,0; 0,0; 41,0; 47,0
"06360623 OECD-DAC udviklingsrelateret bidrag "; 3,0; 5,0; 1,7; 8,0; 0,0; 5,0
"06360624 Diverse multilaterale bidrag "; 28,0; 12,0; 76,7; 65,7; 101,2; 101,2
"06360625 FN's kontor for narkotika og kriminalitet "; 5,0; 5,0; 5,0; 5,0; 5,0; 5,0
"0637 Udviklingsbanker, -fonde og EU "; 1580,4; 1940,3; 1553,5; 1889,0; 2460,0; 2047,0
"063701 Verdensbankgruppen "; 790,4; 772,0; 897,7; 1010,0; 1386,0; 1173,0
"06370110 Verdensbanken (IBRD) "; 0,0; 0,0; -0,6; 0,0; 0,0; 0,0
"06370111 Den internationale Udviklingssammenslu. (IDA)"; 411,3; 412,0; 411,3; 600,0; 966,0; 763,0
"06370112 Den Internationale Valutafond (IMF) "; 0,0; 55,0; 122,0; 0,0; 0,0; 0,0
"06370113 Den internationale finansieringsinsti. (IFC) "; -0,9; 25,0; 25,0; 0,0; 0,0; 0,0
"06370117 VB globale facilitet for kat.forebyg. "; 20,0; 10,0; 20,0; 10,0; 20,0; 10,0
"06370118 Global Partnership for Education (GPE) "; 360,0; 270,0; 320,0; 400,0; 400,0; 400,0
"063702 Regionale udviklingsbanker "; 25,0; 7,0; -5,1; 0,0; 0,0; 0,0
"06370210 Den afrikanske Udviklingsbank (AfDB) "; -4,6; 7,0; -5,1; 0,0; 0,0; 0,0
"06370212 Den interamerikanske Udviklingsbank (IDB) "; 29,6; 0,0; 0,0; 0,0; 0,0; 0,0
"063703 Udviklingsfonde m.v. "; 333,5; 557,3; 175,4; 337,0; 532,0; 332,0
"06370310 Den afrikanske Udviklingsfond (AfDF) "; 200,3; 280,0; 46,1; 180,0; 403,0; 200,0
"06370311 Den asiatiske Udviklingsfond (AsDF) "; 0,0; 133,3; 0,0; 0,0; 0,0; 0,0
"06370313 Den nordiske Udviklingsfond (NDF) "; 47,4; 37,0; 36,4; 37,0; 0,0; 0,0
"06370314 Multilaterale gældslettelsesinitiativer "; 85,8; 107,0; 92,9; 120,0; 129,0; 132,0
"063704 Bistand gennem Den Europæiske Union (EU) "; 431,5; 604,0; 485,5; 542,0; 542,0; 542,0
"06370410 Den Europæiske Udviklingsfond (EUF) "; 431,5; 604,0; 485,5; 542,0; 542,0; 542,0
"0638 Multilateral bistand til øvrige indsatser "; -12,6; 0,0; -10,2; 0,0; 0,0; 0,0
"063801 regional og genopbygningsbistand "; -9,3; 0,0; -0,5; 0,0; 0,0; 0,0
"06380110 Multilateral regionalbistand "; -9,3; 0,0; -0,5; 0,0; 0,0; 0,0
"063802 Indsatser vedr. stabilitet og sikkerhed "; -2,5; 0,0; -7,1; 0,0; 0,0; 0,0
"06380211 Konfliktforebyggelse "; -2,5; 0,0; -7,1; 0,0; 0,0; 0,0
"063803 Diverse multilaterale bidrag "; -0,8; 0,0; -2,6; 0,0; 0,0; 0,0
"06380310 Diverse multilaterale bidrag "; -0,8; 0,0; -2,6; 0,0; 0,0; 0,0
"0639 Humanitær bistand "; 1475,8; 1500,0; 2237,1; 1525,0; 1525,0; 1525,0
"063901 Humanitære organisationer "; 600,0; 615,0; 610,0; 640,0; 610,0; 640,0
"06390110 FN's Flygtningehøjkommissariat "; 160,0; 160,0; 160,0; 160,0; 160,0; 160,0
"06390111 FN's org. for Palæstinaflygtninge (UNRWA) "; 90,0; 90,0; 90,0; 90,0; 90,0; 90,0
"06390112 FN's Humanitære Koordinationskontor (OCHA) "; 30,0; 30,0; 30,0; 30,0; 30,0; 30,0
"06390113 Humanitær fødevarebistand (WFP) "; 185,0; 185,0; 210,0; 210,0; 210,0; 210,0
"06390114 Den internationale Røde Kors Komite (ICRC) "; 20,0; 20,0; 20,0; 20,0; 20,0; 20,0
"06390116 FN's Humanitære Fond "; 100,0; 100,0; 100,0; 100,0; 100,0; 100,0
"06390117 FN's organisation for minerydning (UNMAS) "; 15,0; 30,0; 0,0; 30,0; 0,0; 30,0
"063902 Humanitære bidrag kriser "; 875,8; 0,0; -3,9; 0,0; 0,0; 0,0
"06390210 Humanitære bidrag "; 601,6; 0,0; -2,6; 0,0; 0,0; 0,0
"06390211 Civile beredskaber og akutte hum. indsatser "; 128,2; 0,0; -0,1; 0,0; 0,0; 0,0
"06390212 Bistand til flyg og internt fordrevne i nærom"; 146,2; 0,0; -1,2; 0,0; 0,0; 0,0
"06390213 Nødhjælpspuljer "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"063903 Hum bidrag til partnere "; 0,0; 885,0; 1631,0; 885,0; 915,0; 885,0
"06390310 Strategiske partnerskabsaftaler "; 0,0; 629,0; 644,0; 644,0; 644,0; 644,0
"06390311 Øvrige bidrag til akutte og langvarige kriser"; 0,0; 256,0; 987,0; 241,0; 271,0; 241,0
"064 eksportfremme "; 143,8; 116,6; 127,0; 127,6; 103,5; 103,5
"0641 Fællesudgifter "; 142,7; 115,5; 127,0; 126,5; 102,4; 102,4
"064102 Eksportstipendiater og handelskontorer "; 83,5; 62,7; 72,2; 71,7; 70,6; 70,6
"06410210 Eksportstipendiater og handelskontorer "; 68,3; 62,7; 72,2; 71,7; 70,6; 70,6
"06410220 Innovationscentre "; 15,1; 0,0; 0,0; 0,0; 0,0; 0,0
