"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2006";"2007";"2008";"2009";"2010";"2011" 
"051103 Vederlag og repræsentationstillæg t. ministre "; 13,0; 12,4; 13,9; 12,3; 12,3; 12,3
"05110310 Almindelig virksomhed "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"05110320 Vederlag til ministre "; 11,4; 11,9; 11,9; 12,2; 12,2; 12,2
"05110330 Eftervederlag til tidligere ministre "; 1,5; 0,4; 1,9; 0,0; 0,0; 0,0
"051105 Tilskud "; 0,5; 0,8; 1,1; 0,8; 0,8; 0,8
"05110510 Avisårbogen "; 0,0; 0,3; 0,6; 0,3; 0,3; 0,3
"05110520 Nordatlantens Brygge "; 0,5; 0,5; 0,5; 0,5; 0,5; 0,5
"051179 Reserver og budgetregulering "; 0,0; 0,0; 0,0; 1,1; 0,0; 0,0
"05117910 Obligatorisk opsparing "; 0,0; 0,0; 0,0; 1,1; 0,0; 0,0
"0512 Grønland og Færøerne "; 16,8; 20,0; 22,2; 20,8; 21,7; 21,7
"051203 Rigsombudsmanden i Grønland "; 9,5; 11,2; 12,2; 11,5; 12,0; 12,0
"05120310 Almindelig virksomhed "; 9,5; 11,2; 12,2; 11,5; 12,0; 12,0
"051251 Rigsombudsmanden på Færøerne "; 7,3; 8,8; 10,0; 9,3; 9,7; 9,7
"05125110 Almindelig virksomhed "; 7,3; 8,8; 10,0; 9,3; 9,7; 9,7
"06 Udenrigsministeriet "; 14201,3; 14548,0; 15526,6; 15327,1; 15606,9; 15747,7
"061 Udenrigstjenesten m.v. "; 2191,3; 2184,0; 2411,9; 2281,2; 2226,8; 2156,2
"0611 Udenrigstjenesten "; 2191,3; 2184,0; 2411,9; 2281,2; 2226,8; 2156,2
"061101 Udenrigstjenesten "; 1821,7; 1817,3; 1961,9; 1888,9; 1855,2; 1788,0
"06110110 Generel udenrigspolitik "; 605,2; 597,3; 630,0; 599,2; 586,7; 563,6
"06110120 Administration af udviklingsbistand "; 650,2; 673,2; 720,3; 677,6; 668,5; 646,5
"06110130 Eksport- og investeringsfremme mv. "; 354,6; 357,9; 377,4; 377,6; 371,8; 349,9
"06110140 Borgerservice "; 196,2; 175,4; 199,0; 199,3; 193,0; 192,8
"06110180 Udenrigsministeriets Kompetencecenter "; 0,0; 0,0; 21,4; 21,4; 21,4; 21,4
"06110190 Kompetencecentret "; 15,6; 13,5; 13,8; 13,8; 13,8; 13,8
"061103 Udenrigstjenestens bygninger "; 52,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06110310 Bygge- og vedligeholdsarbejder "; 8,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06110320 Afhændelse af anlægsprojekter "; 36,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06110330 Større samlede anlægsprojekter "; 7,4; 0,0; 0,0; 0,0; 0,0; 0,0
"061104 Fællesudgifter vedrørende COP15 "; 0,0; 0,0; 84,4; 0,0; 0,0; 0,0
"06110410 Fællesudgifter "; 0,0; 0,0; 84,4; 0,0; 0,0; 0,0
"061113 DCISM "; 173,3; 164,1; 165,0; 164,4; 161,9; 161,8
"06111310 Almindelig virksomhed "; 85,2; 74,8; 73,5; 72,9; 70,4; 70,3
"06111390 Indtægtsdækket virksomhed "; 4,5; 2,5; 2,6; 2,6; 2,6; 2,6
"06111395 Tilskudsfinansieret virksomhed "; 15,4; 17,3; 17,7; 17,7; 17,7; 17,7
"06111397 Andre tilskudsfinansierede aktiviteter "; 68,2; 69,5; 71,2; 71,2; 71,2; 71,2
"061115 Ikke-lovbundne tilskud "; 16,7; 10,4; 13,8; 14,0; 12,9; 9,6
"06111510 Tilskud til oplysningsarbejde m.v. "; 5,6; 5,9; 3,9; 3,9; 3,9; 3,9
"06111520 Tilskud til internationale institutioner "; 11,1; 4,5; 4,5; 4,7; 3,5; 3,7
"06111530 Int. presseindsatser "; 0,0; 0,0; 5,4; 5,4; 5,5; 2,0
"061119 Bilateralt naboskabsprogram "; 126,8; 192,2; 186,8; 196,8; 196,8; 196,8
"06111910 Almindelig virksomhed "; 9,6; 8,0; 8,2; 8,2; 8,2; 8,2
"06111915 indsatser på Balkan "; -10,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06111920 Demokratifonden "; -11,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06111925 Støtteindsatser i EU's nabolande "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06111930 Naboskabsindsatser i DAC-lande "; 72,1; 146,4; 173,9; 173,9; 173,9; 173,9
"06111940 Naboskabsindsatser i ikke-DAC lande "; 67,9; 37,8; 4,7; 14,7; 14,7; 14,7
"061127 Klimaprojekter i udviklingslande "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06112710 CO2-kreditter i udviklingslande "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"061179 Reserver og budgetregulering "; 0,0; 0,0; 0,0; 17,1; 0,0; 0,0
"06117910 Negativ budgetregulering "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06117920 Obligatorisk opsparing "; 0,0; 0,0; 0,0; 17,1; 0,0; 0,0
"062 Internationale organisationer "; 380,7; 386,2; 453,4; 590,0; 590,6; 590,6
"0621 Nordiske formål "; 144,5; 143,1; 146,5; 146,5; 146,5; 146,5
"062101 Nordisk Ministerråd "; 144,5; 143,1; 146,5; 146,5; 146,5; 146,5
"06210110 Nordisk Ministerråd "; 144,5; 143,1; 146,5; 146,5; 146,5; 146,5
"0622 Øvrige internationale organisationer "; 236,2; 243,1; 306,9; 443,5; 444,1; 444,1
"062201 Fredsbevarende operationer "; 32,7; 39,5; 70,4; 206,4; 206,4; 206,4
"06220110 De Forenede Nationer "; 32,7; 39,5; 50,4; 186,4; 186,4; 186,4
"06220120 Internationale straffedomstrole "; 0,0; 0,0; 20,0; 20,0; 20,0; 20,0
"062203 Øvrige organisationer "; 200,8; 199,3; 232,1; 232,7; 233,3; 233,3
"06220310 Almindelig virksomhed "; 200,8; 199,3; 232,1; 232,7; 233,3; 233,3
"062205 Den Europæiske Investeringsbank "; 2,7; 4,3; 4,4; 4,4; 4,4; 4,4
"06220510 Den Europæiske Investeringsbank "; 2,7; 4,3; 4,4; 4,4; 4,4; 4,4
"063 Bistand til udviklingslandene "; 11520,2; 11866,9; 12549,2; 12342,9; 12675,4; 12892,7
"0631 Reserver "; 0,0; 100,0; 0,0; 100,0; 100,0; 100,0
"063179 Reserver "; 0,0; 100,0; 0,0; 100,0; 100,0; 100,0
"06317910 Reserve "; 0,0; 100,0; 0,0; 100,0; 100,0; 100,0
"0632 Bilateral bistand "; 5571,4; 5430,7; 6159,0; 6072,2; 5994,1; 6648,6
"063201 Udviklingslande i Afrika "; 2131,4; 2455,7; 2885,8; 2956,0; 2851,0; 3288,0
"06320110 Tanzania "; 633,3; 15,0; 596,5; 705,0; 15,0; 695,0
"06320111 Kenya "; 255,0; 45,0; 125,0; 50,0; 435,0; 190,0
"06320112 Uganda "; 199,0; 330,0; 33,0; 415,0; 330,0; 247,0
"06320113 Mozambique "; 479,6; 315,0; 160,4; 140,0; 575,0; 580,0
"06320115 Ghana "; 254,3; 431,0; 771,0; 336,0; 6,0; 271,0
"06320116 Benin "; 88,5; 115,0; 275,0; 10,0; 455,0; 460,0
"06320117 Burkina Faso "; 4,4; 75,0; 407,0; 395,0; 5,0; 5,0
"06320118 Zambia "; 9,8; 525,0; 220,0; 120,0; 370,0; 10,0
"06320119 Egypten "; -2,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06320120 Mali "; 0,0; 350,0; 15,0; 115,0; 15,0; 215,0
"06320123 Øvrige lande i Afrika "; 209,8; 254,7; 247,9; 260,0; 35,0; 5,0
"06320124 Særlige bilaterale aids-indsatser i Afrika "; 0,0; 0,0; 0,0; 300,0; 400,0; 400,0
"06320125 Særlige bilaterale kvinde-indsatser i Afrika "; 0,0; 0,0; 35,0; 110,0; 210,0; 210,0
"063202 Udviklingslande i Asien og Latinamerika "; 1311,8; 932,0; 1404,7; 959,0; 1014,0; 1329,0
"06320211 Bangladesh "; 551,0; 25,0; 21,7; 10,0; 10,0; 310,0
"06320212 Nepal "; 47,3; 210,0; 230,0; 300,0; 110,0; 10,0
"06320213 Bhutan "; 5,0; 146,0; 56,0; 6,0; 76,0; 56,0
"06320214 Vietnam "; 445,0; 315,0; 393,9; 175,0; 165,0; 215,0
"06320215 Øvrige lande i Asien "; 59,9; 105,0; 592,2; 165,0; 185,0; 180,0
"06320216 Nicaragua "; 0,1; 11,0; 105,9; 218,0; 8,0; 278,0
"06320217 Bolivia "; 203,5; 120,0; 5,0; 85,0; 460,0; 280,0
"063204 Personelbistand "; 140,4; 269,2; 296,2; 305,5; 341,0; 293,5
"06320410 Rådgiverbistand "; 14,4; 105,0; 18,1; 5,0; 47,5; 5,0
"06320411 Stipendiatbistand "; 40,0; 50,0; 50,6; 60,0; 60,0; 60,0
"06320412 Firmarådgivere "; 73,0; 92,0; 92,0; 92,0; 92,0; 92,0
"06320413 Bistandsfaglig kompetenceudvikling mv. "; 0,0; 0,0; 15,0; 17,5; 17,5; 17,5
"06320414 IT-, ejend., rejse- og kom. udgifter "; 0,0; 0,0; 50,0; 60,0; 55,0; 50,0
"06320415 Rådgivende enheder "; 13,0; 22,2; 70,5; 71,0; 69,0; 69,0
"063205 Business-to-Business Programmet mv. "; 236,4; 230,0; 241,5; 233,0; 180,0; 180,0
"06320512 Business-to-Business Programmer (B2B) "; 157,3; 200,0; 191,5; 200,0; 160,0; 160,0
"06320513 Miljø- og Træningsfonden "; 0,0; 0,0; 6,0; 3,0; 0,0; 0,0
"06320515 Offentlige-Private Partnerskaber "; 76,0; 29,3; 34,0; 27,0; 18,0; 18,0
"06320516 FN's Global Compact "; 3,0; 0,7; 10,0; 3,0; 2,0; 2,0
"063206 Blandede kreditter "; 299,6; 350,0; 349,3; 350,0; 300,0; 250,0
"06320610 Blandede kreditter "; 299,6; 350,0; 349,3; 350,0; 300,0; 250,0
"063207 Lånebistand "; 864,7; 725,8; 605,8; 700,7; 740,1; 740,1
"06320712 Afskrivning af lån "; 190,9; 0,0; 155,2; 0,0; 0,0; 0,0
"06320714 Gældslettelse til udviklingslandene "; 673,8; 725,8; 450,6; 700,7; 740,1; 740,1
"063208 Øvrig bistand "; 589,9; 468,0; 375,7; 568,0; 568,0; 568,0
"06320810 Styrkelse af indsatser i nærområder "; 144,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06320820 Bilateral regionalbistand "; 139,2; 175,0; -0,6; 0,0; 0,0; 0,0
"06320830 Projekter, demokrati og menneskerettigheder "; 0,0; 0,0; -2,0; 0,0; 0,0; 0,0
"06320840 Støtte til RCT "; 48,0; 48,0; 43,4; 48,0; 48,0; 48,0
"06320850 Det Arabiske Initiativ "; 0,0; 100,0; 100,0; 100,0; 100,0; 100,0
"06320860 Stabilisering og konfliktforbyggelse "; 0,0; 0,0; 79,9; 250,0; 250,0; 250,0
"06320870 Demokrati og menneskerettigheder "; 257,9; 145,0; 155,0; 170,0; 170,0; 170,0
"063210 Overgangsbistand til vestlige Balkan "; -2,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06321010 Overgangsbistand til Albanien "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06321011 Overgangsbistand til øvrige Balkan "; -2,5; 0,0; 0,0; 0,0; 0,0; 0,0
"0633 NGO-bistand "; 846,9; 932,5; 968,8; 963,0; 963,0; 963,0
"063301 Bistand gennem private organisationer "; 846,9; 932,5; 968,8; 963,0; 963,0; 963,0
"06330110 Projektstøtte under rammeaftaler "; 513,9; 521,5; 474,4; 542,0; 542,0; 542,0
"06330111 Andre samarbejdsformer med NGO'er "; 305,0; 316,0; 367,8; 293,0; 293,0; 293,0
"06330112 Miniprogrammer "; 28,0; 95,0; 126,6; 128,0; 128,0; 128,0
"0634 Miljø- og klimabistand "; 910,6; 661,5; 385,9; 665,5; 924,5; 654,5
"063401 Miljø- og klimabistand i udviklingslande m.v. "; 910,6; 661,5; 385,9; 665,5; 924,5; 654,5
"06340120 Bilaterale miljøindsatser "; 455,5; 480,5; 181,7; 480,5; 480,5; 480,5
"06340130 Konsulenter og rådgivende firmaer "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06340140 Informationsindsats "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06340150 FN's Miljøprogram (UNEP) "; 15,5; 31,0; 0,0; 40,0; 0,0; 20,0
"06340160 Den Globale Miljøfacilitet (GEF) "; 310,0; 0,0; 0,0; 0,0; 310,0; 0,0
"06340170 Klimapulje "; 0,0; 0,0; 86,8; 0,0; 0,0; 0,0
"06340180 Øvrige miljøbidrag "; 130,0; 150,0; 117,4; 145,0; 134,0; 154,0
"0635 Forsknings- og oplysningsvirksomhed "; 219,2; 293,7; 344,7; 298,4; 267,4; 341,6
"063501 Forskning og oplysning i Danmark m.v. "; 169,2; 243,7; 294,7; 248,4; 217,4; 291,6
"06350110 Projekter i Danmark "; 18,0; 40,4; 73,0; 16,8; 0,0; 60,0
"06350111 Forskningsvirksomhed "; 86,0; 96,7; 140,0; 165,0; 108,8; 165,0
"06350113 Oplysningsvirksomhed "; 25,2; 27,0; 30,0; 29,0; 29,0; 29,0
"06350114 Kulturelt samarbejde "; 0,0; 42,0; 0,0; 0,0; 42,0; 0,0
"06350115 Udredningsvirksomhed "; 11,5; 10,6; 6,5; 10,6; 10,6; 10,6
"06350117 Seminarer, kurser, konferencer m.v. "; 6,7; 7,0; 26,2; 7,0; 7,0; 7,0
"06350118 Evaluering "; 21,9; 20,0; 19,0; 20,0; 20,0; 20,0
"063502 International udviklingsforskning "; 50,0; 50,0; 50,0; 50,0; 50,0; 50,0
"06350210 International landbrugsforskning (CGIAR) "; 35,0; 35,0; 35,0; 35,0; 35,0; 35,0
"06350211 Anden international udviklingsforskning "; 15,0; 15,0; 15,0; 15,0; 15,0; 15,0
"0636 Multilateral bistand gennem FN m.v. "; 1758,4; 1885,5; 1832,1; 1674,5; 1769,5; 1594,5
"063601 UNDP "; 484,0; 416,0; 400,0; 371,0; 371,0; 371,0
"06360110 FN's Udviklingsprogram (UNDP) "; 370,0; 370,0; 350,0; 320,0; 320,0; 320,0
"06360112 FN's Udviklingsfond for Kvinder (UNIFEM) "; 5,0; 5,0; 10,0; 10,0; 10,0; 10,0
"06360114 FN-center i København "; 109,0; 41,0; 40,0; 41,0; 41,0; 41,0
"063602 De Forenede Nationers Børnefond (UNICEF) "; 235,4; 207,2; 208,2; 207,2; 207,2; 207,2
"06360210 Generelt bidrag til UNICEF "; 205,0; 180,0; 180,0; 180,0; 180,0; 180,0
"06360211 UNICEF's lagerfaciliteter i København "; 30,4; 27,2; 28,2; 27,2; 27,2; 27,2
"063603 HIV/AIDS, Befolknings- og Sundhedsprogrammer "; 509,0; 770,0; 580,1; 740,0; 740,0; 660,0
"06360310 FN's Befolkningsfond (UNFPA) "; 180,0; 180,0; 230,0; 230,0; 230,0; 230,0
"06360311 Den intern. Sammensl. f. Familieplanlægning "; 40,0; 80,0; 0,0; 80,0; 0,0; 80,0
"06360312 Verdenssundhedsorg. WHO's udvik. aktiviteter "; 40,0; 80,0; 0,0; 40,0; 80,0; 0,0
"06360314 FN's Aids-bekæmpelsesprogram (UNAIDS) "; 40,0; 80,0; 0,0; 40,0; 80,0; 0,0
"06360315 Hiv/aids og øvrige befolkningsprogrammer "; 69,0; 185,0; 150,1; 150,0; 155,0; 185,0
"06360316 Den Globale Fond "; 140,0; 140,0; 175,0; 175,0; 170,0; 140,0
"06360317 Det globale vaccinationsinitiativ (GAVI) "; 0,0; 25,0; 25,0; 25,0; 25,0; 25,0
"063604 FN's landbrug m.v. "; 180,0; 180,0; 200,0; 180,0; 180,0; 180,0
"06360410 FN's Verdensfødevareprogram (WFP) "; 160,0; 160,0; 160,0; 160,0; 160,0; 160,0
"06360411 FN's Landbrugsudviklingsfond (IFAD) "; 20,0; 20,0; 40,0; 20,0; 20,0; 20,0
"063606 FNUD "; 350,1; 312,3; 443,8; 176,3; 271,3; 176,3
"06360610 FN's organisation for industriel udv. (UNIDO)"; 6,1; 5,0; 5,4; 5,0; 5,0; 5,0
"06360613 FN's arbejdsorganisation (ILO) "; 40,0; 0,0; 60,0; 0,0; 60,0; 0,0
"06360614 UNESCO "; 20,0; 45,0; 40,0; 0,0; 40,0; 0,0
"06360616 Multilaterale rådgivere "; 69,0; 75,0; 62,6; 75,0; 75,0; 75,0
"06360617 UNODC "; 5,0; 5,0; 0,0; 5,0; 5,0; 5,0
"06360618 Firmarådgivere "; 3,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06360619 FN-forbundet i Danmark "; 1,7; 1,8; 1,8; 1,8; 1,8; 1,8
"06360620 SHU "; 40,0; 55,0; 85,0; 55,0; 55,0; 55,0
"06360621 FN's Fredsbevarende operationer "; 150,8; 100,0; 175,8; 14,0; 14,0; 14,0
"06360623 OECD-DAC generelt bidrag "; 0,0; 0,0; 0,0; 5,0; 0,0; 5,0
"06360624 Diverse multilaterale bidrag "; 14,2; 25,5; 8,2; 15,5; 15,5; 15,5
"06360625 UNODC "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"0637 Udviklingsbanker, -fonde og EU "; 1102,1; 1299,0; 1622,9; 1415,3; 1502,9; 1436,5
"063701 Verdensbankgruppen "; 447,3; 525,0; 815,9; 595,0; 640,0; 585,0
"06370110 Verdensbanken (IBRD) "; 48,2; 45,0; 39,9; 40,0; 25,0; 0,0
"06370111 Den internationale Udviklingssammenslu. (IDA)"; 373,6; 420,0; 630,0; 420,0; 420,0; 420,0
"06370112 Den Internationale Valutafond (IMF) "; 0,0; 50,0; 1,0; 0,0; 0,0; 0,0
"06370113 Den internationale finansieringsinsti. (IFC) "; 16,9; 10,0; 30,0; 0,0; 0,0; 30,0
"06370114 Bistand til Mellemøsten gennem IBRD "; 8,5; 0,0; 0,0; 0,0; 60,0; 0,0
"06370116 Fast-track initiativet "; 0,0; 0,0; 0,0; 135,0; 135,0; 135,0
"06370117 VB globale facilitet for kat.forebyg. "; 0,0; 0,0; 30,0; 0,0; 0,0; 0,0
"06370119 Fast Track Initiativet "; 0,0; 0,0; 85,0; 0,0; 0,0; 0,0
"063702 Regionale udviklingsbanker "; 23,5; 0,0; 20,0; 0,0; 20,0; 0,0
"06370210 Den afrikanske Udviklingsbank (AfDB) "; 3,5; 0,0; 20,0; 0,0; 20,0; 0,0
"06370211 Den asiatiske Udviklingsbank (AsDB) "; 20,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063703 Udviklingsfonde m.v. "; 205,1; 312,0; 297,3; 291,4; 311,4; 326,4
"06370310 Den afrikanske Udviklingsfond (AfDF) "; 100,0; 100,0; 123,4; 123,4; 123,4; 123,4
"06370311 Den asiatiske Udviklingsfond (AsDF) "; 45,7; 46,0; 46,0; 25,0; 25,0; 25,0
"06370313 Den nordiske Udviklingsfond (NDF) "; 59,4; 61,0; 67,3; 68,0; 68,0; 68,0
"06370314 Multilaterale gældslettelsesinitiativer "; 0,0; 105,0; 60,6; 75,0; 95,0; 110,0
"063704 Bistand gennem Den europæiske Union (EU) "; 426,2; 462,0; 489,7; 528,9; 531,5; 525,1
"06370410 Den europæiske Udviklingsfond (EUF) "; 426,2; 462,0; 489,7; 528,9; 531,5; 525,1
"0638 Multilateral bistand til øvrige indsatser "; 93,8; 150,0; 0,0; 0,0; 0,0; 0,0
"063801 regional og genopbygningsbistand "; 33,3; 50,0; 0,0; 0,0; 0,0; 0,0
"06380110 Multilateral regionalbistand "; 20,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06380111 Multilateral genopbygningsbistand "; 13,2; 50,0; 0,0; 0,0; 0,0; 0,0
"063802 Indsatser vedr. stabilitet og sikkerhed "; 60,5; 100,0; 0,0; 0,0; 0,0; 0,0
"06380211 Konfliktforebyggelse "; 60,5; 100,0; 0,0; 0,0; 0,0; 0,0
"0639 Humanitær bistand "; 1017,8; 1114,0; 1235,8; 1154,0; 1154,0; 1154,0
"063901 Humanitære organisationer "; 262,0; 320,0; 330,0; 330,0; 330,0; 330,0
"06390110 FN's Flygtningehøjkommissær (UNHCR) "; 130,0; 130,0; 130,0; 130,0; 130,0; 130,0
"06390111 FN's org. for Palæstinaflygtninge (UNRWA) "; 60,0; 60,0; 70,0; 70,0; 70,0; 70,0
"06390112 FN's Humanitære Koordinationskontor (OCHA) "; 10,0; 10,0; 10,0; 10,0; 10,0; 10,0
"06390113 Humanitær fødevarebistand (WFP) "; 35,0; 35,0; 35,0; 35,0; 35,0; 35,0
"06390114 Den internationale Røde Kors Komite (ICRC) "; 12,0; 20,0; 20,0; 20,0; 20,0; 20,0
"06390115 FNs Højkommissær for Menneskerettigheder "; 15,0; 15,0; 15,0; 15,0; 15,0; 15,0
"06390116 FN's humanitære fond (CERF) "; 0,0; 50,0; 50,0; 50,0; 50,0; 50,0
"063902 Ekstraordinære humanitære bidrag "; 755,8; 794,0; 905,8; 824,0; 824,0; 824,0
"06390210 Ekstraordinære humanitære bidrag "; 591,0; 469,0; 541,5; 461,0; 461,0; 461,0
"06390211 Internationalt Humanitært Beredskab (IHB) "; 54,7; 55,0; 69,3; 63,0; 63,0; 63,0
"06390212 Bistand til flyg og internt fordrevne i nærom"; 110,2; 270,0; 295,0; 300,0; 300,0; 300,0
"064 eksportfremme "; 109,1; 110,9; 112,1; 113,0; 114,1; 108,2
"0641 Fællesudgifter "; 109,1; 110,9; 112,1; 113,0; 114,1; 108,2
"064102 Eksportstipendiater "; 63,6; 65,7; 68,0; 73,9; 71,8; 67,8
"06410210 Eksportstipendiater "; 63,6; 65,7; 68,0; 73,9; 71,8; 67,8
"064103 Særlige eksportfremmetilskud "; 45,5; 45,2; 44,1; 39,1; 42,3; 40,4
"06410310 smv-programmet "; 15,8; 16,1; 16,3; 14,3; 14,5; 12,6
"06410320 Eksportfremmetilskud "; 27,9; 29,1; 27,8; 24,8; 27,8; 27,8
"06410330 Særlig eksportfremme, Denmark.dk "; 1,8; 0,0; 0,0; 0,0; 0,0; 0,0
"07 Finansministeriet "; 11808,4; 13870,4; 14332,1; 11331,6; 11198,4; 10969,6
"071 Offentlig økonomi "; 8073,4; 10044,3; 10406,5; 7419,7; 7336,8; 7108,0
"0711 Centralstyrelsen "; 306,5; 433,1; 452,9; 512,7; 442,6; 390,8
"071101 Departementet "; 221,8; 233,8; 238,1; 250,6; 238,8; 234,4
"07110110 Almindelig virksomhed "; 192,9; 203,9; 216,6; 211,3; 207,4; 203,5
"07110120 Finansministeriets Administrative Fællesskab "; 28,9; 29,9; 1,0; 31,8; 31,4; 30,9
"07110130 Arbejdsmarkedskommissionen "; 0,0; 0,0; 12,5; 5,5; 0,0; 0,0
"07110140 Skattekommissionen "; 0,0; 0,0; 8,0; 2,0; 0,0; 0,0
"071102 Effektivisering af offentlige institutioner "; 40,8; 96,7; 122,2; 135,1; 118,1; 93,5
"07110210 Effektivisering af offentlige institutioner "; 24,8; 51,3; 52,5; 61,7; 63,0; 70,4
"07110220 Lønrefusion mv. for nationale eksperter "; 5,1; 10,3; 10,2; 10,5; 10,3; 10,1
"07110230 Administrative servicecentre i staten "; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"07110240 Bedre statistikdækning af den off. sektor "; 2,2; 5,1; 5,0; 5,2; 5,1; 5,0
"07110250 Kommunalt-statsligt samarbejdsprojekt "; 8,8; 30,0; 30,0; 0,0; 0,0; 0,0
"07110260 Kvalitetsreform "; 0,0; 0,0; 14,3; 30,2; 29,7; 5,0
