"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2016";"2017";"2018";"2019";"2020";"2021" 
"06111310 Institut for Menneskerettigheder "; 0,0; 0,0; 38,9; 38,2; 37,5; 36,8
"061114 Dansk Institut for Internationale Studier "; 0,0; 0,0; 25,0; 24,6; 24,1; 23,6
"06111410 Dansk Institut for Internationale Studier "; 0,0; 0,0; 25,0; 24,6; 24,1; 23,6
"061115 Ikke-lovbundne tilskud "; 42,4; 50,1; 35,1; 32,7; 32,7; 32,7
"06111510 Tilskud til oplysningsarbejde mv. "; 4,7; 4,7; 4,7; 4,7; 4,7; 4,7
"06111520 Tilskud til internationale institutioner "; 10,9; 15,7; 14,9; 14,8; 14,8; 14,8
"06111530 Int. presseindsatser "; 2,0; 2,0; 2,0; 2,1; 2,1; 2,1
"06111540 Freds- og Stabiliseringsfonden "; 24,7; 22,1; 11,1; 11,1; 11,1; 11,1
"06111550 Udredning indsats i Kosovo, Afghanistan mv. "; 0,0; 5,6; 2,4; 0,0; 0,0; 0,0
"061116 Fremme af kønsligestilling "; 11,0; 20,0; 10,5; 6,6; 6,7; 3,2
"06111610 Indsats mod vold mod kvinder "; 8,3; 8,5; 0,0; 0,0; 0,0; 0,0
"06111615 Fremme af ligestilling "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06111620 Initiativer til bekæmpelse af menneskehandel "; 3,1; 3,1; 3,2; 3,2; 3,2; 3,2
"06111622 Styrket indsats mod menneskehandel "; 0,0; 5,3; 3,1; 0,1; 0,2; 0,0
"06111625 Kønsligestilling m og k med a. etnisk baggru."; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06111626 Kampagne og undersøgelse om ligestilling, soc"; 0,0; 1,6; 3,1; 2,3; 2,3; 0,0
"06111630 Fremme af fædres brug af orlov "; 0,0; 1,5; 1,1; 1,0; 1,0; 0,0
"061119 Bilateralt naboskabsprogram "; -5,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06111930 Naboskabsindsatser i DAC-lande "; -5,4; 0,0; 0,0; 0,0; 0,0; 0,0
"061179 Reserver og budgetregulering "; 0,0; -0,5; 0,0; 0,0; 0,0; 0,0
"06117930 Barselsfonden budgetregulering "; 0,0; -0,5; 0,0; 0,0; 0,0; 0,0
"062 Internationale organisationer "; 604,9; 697,6; 709,6; 710,7; 712,7; 713,7
"0621 Nordiske formål "; 90,2; 106,3; 118,2; 118,2; 118,2; 118,2
"062101 Nordisk Ministerråd "; 90,2; 106,3; 118,2; 118,2; 118,2; 118,2
"06210110 Nordisk Ministerråd "; 90,2; 106,3; 118,2; 118,2; 118,2; 118,2
"0622 Øvrige internationale organisationer "; 514,7; 591,3; 591,4; 592,5; 594,5; 595,5
"062201 Fredsbevarende operationer "; 283,4; 315,0; 323,3; 323,3; 323,3; 323,3
"06220110 FN's fredsbevarende operationer "; 283,4; 315,0; 323,3; 323,3; 323,3; 323,3
"062203 Øvrige organisationer "; 231,3; 275,8; 267,6; 268,7; 270,7; 271,7
"06220310 Øvrige organisationer "; 231,3; 275,8; 267,6; 268,7; 270,7; 271,7
"062205 Den Europæiske Investeringsbank "; 0,0; 0,5; 0,5; 0,5; 0,5; 0,5
"06220510 Den Europæiske Investeringsbank "; 0,0; 0,5; 0,5; 0,5; 0,5; 0,5
"063 Bistand til udviklingslandene "; 9225,0; 10101,5; 12751,4; 12890,6; 12943,0; 12954,1
"0631 Reserver "; 0,0; -230,2; 100,0; 100,0; 100,0; 100,0
"063179 Reserver og budgetreguleringer "; 0,0; -230,2; 100,0; 100,0; 100,0; 100,0
"06317910 Reserve "; 0,0; 100,0; 100,0; 100,0; 100,0; 100,0
"06317920 Budgetregulering "; 0,0; -330,2; 0,0; 0,0; 0,0; 0,0
"0632 Bilateral bistand "; 2313,2; 2752,3; 4036,9; 3722,2; 3757,7; 4013,6
"063201 Udviklingslande i Afrika "; 354,6; 855,5; 1713,2; 2093,5; 1836,5; 1411,0
"06320105 Etiopien "; 4,0; 5,0; 255,0; 5,0; 130,0; 5,0
"06320106 Niger "; 0,0; 175,0; 85,0; 100,0; 0,0; 0,0
"06320107 Zimbabwe "; 24,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06320108 Somalia "; 0,0; 0,0; 0,0; 500,0; 0,0; 0,0
"06320109 Sydsudan "; 94,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06320110 Tanzania "; 1,2; 5,0; 5,0; 5,0; 5,0; 5,0
"06320111 Kenya "; -2,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06320112 Uganda "; 0,0; 5,0; 225,0; 525,0; 0,0; 0,0
"06320113 Mozambique "; 183,2; 10,0; 0,0; 0,0; 0,0; 0,0
"06320115 Ghana "; -82,5; 75,0; 0,0; 0,0; 0,0; 0,0
"06320117 Burkina Faso "; 167,8; 300,0; 300,0; 0,0; 0,0; 0,0
"06320118 Zambia "; -31,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320120 Mali "; -1,3; 280,5; 509,5; 185,0; 5,0; 5,0
"06320123 Øvrige indsatser i Afrika "; 0,2; 0,0; 333,7; 773,5; 1696,5; 1396,0
"06320126 AK "; -2,9; 0,0; 0,0; 0,0; 0,0; 0,0
"063202 Udviklingslande i Asien og Latinamerika "; 966,3; 625,0; 490,0; 160,0; 439,7; 1160,0
"06320205 Myanmar "; 272,0; 235,0; 5,0; 5,0; 5,0; 5,0
"06320208 Palæstina "; 194,6; 250,0; 0,0; 0,0; 0,0; 0,0
"06320209 Afghanistan "; 343,7; 5,0; 330,0; 0,0; 0,0; 0,0
"06320211 Bangladesh "; 207,3; 135,0; 5,0; 5,0; 5,0; 5,0
"06320212 Nepal "; -20,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06320213 Bhutan "; -4,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06320214 Vietnam "; -36,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06320215 Øvrige indsatser i Asien "; 0,6; 0,0; 150,0; 150,0; 429,7; 1150,0
"06320217 Bolivia "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06320218 Øvrige indsatser i Latinamerika "; 10,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063204 Personelbistand "; 237,4; 263,7; 276,9; 262,9; 262,9; 262,9
"06320410 Rådgiverbistand "; 4,1; 10,0; 20,0; 6,0; 6,0; 6,0
"06320412 Firmarådgivere "; 22,2; 40,0; 40,0; 40,0; 40,0; 40,0
"06320414 IT-, ejend., rejse-, komp. og kom. udgifter "; 93,3; 94,3; 96,8; 96,8; 96,8; 96,8
"06320415 Rådgivende enheder "; 117,8; 119,4; 120,1; 120,1; 120,1; 120,1
"063205 Danidas erhvervsplatform "; 46,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06320512 Erhvervsindsatser og samfundsansvar "; 42,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06320515 Innovative Partnerskaber "; -3,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06320516 FN's Global Compact "; 2,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320520 Danida Business Delegations "; 6,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063207 Lånebistand "; 12,5; 16,0; 19,4; 22,9; 26,4; 35,5
"06320712 Afskrivning af lån "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320714 Gældslettelse til udviklingslandene "; 12,6; 16,0; 19,4; 22,9; 26,4; 35,5
"063208 Øvrig bistand "; 425,5; 632,1; 727,4; 672,9; 682,2; 634,2
"06320810 Styrkelse af indsatser i nærområder "; -6,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06320820 Bilateral regionalbistand "; -3,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06320830 Projekter, demokrati og menneskerettigheder "; -1,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06320840 DIGNITY - Dansk Institut mod Tortur "; 42,0; 48,0; 48,0; 48,0; 48,0; 48,0
"06320850 Det Arabiske Initiativ "; -1,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06320860 Stabilisering og konfliktforebyggelse "; 92,5; 111,2; 65,0; 65,0; 65,0; 65,0
"06320870 Demokrati og menneskerettigheder "; 54,3; 166,7; 260,2; 205,7; 215,0; 167,0
"06320880 Freds- og Stabiliseringsfonden "; 222,8; 277,0; 325,0; 325,0; 325,0; 325,0
"06320890 Institut for Menneskerettigheder (IMR) "; 26,2; 29,2; 29,2; 29,2; 29,2; 29,2
"063209 Dansk-Arabisk Partnerskabsprogram "; 170,2; 200,0; 200,0; 200,0; 200,0; 200,0
"06320910 Dansk-arabiske partnerskabsaftaler "; 137,9; 160,0; 155,0; 155,0; 155,0; 155,0
"06320920 Øvrige indsatser "; 32,3; 40,0; 45,0; 45,0; 45,0; 45,0
"063210 Migration "; 0,0; 0,0; 450,0; 150,0; 150,0; 150,0
"06321012 EU's Tyrkietfacilitet "; 0,0; 0,0; 300,0; 0,0; 0,0; 0,0
"06321013 Migration og udsendelse "; 0,0; 0,0; 125,0; 125,0; 125,0; 125,0
"06321014 IOM "; 0,0; 0,0; 25,0; 25,0; 25,0; 25,0
"063211 Naboskabsprogram "; 99,7; 160,0; 160,0; 160,0; 160,0; 160,0
"06321110 Programindsatser "; 60,0; 130,0; 140,0; 140,0; 140,0; 140,0
"06321120 Øvrige indsatser "; 39,7; 30,0; 20,0; 20,0; 20,0; 20,0
"0633 Bistand gennem civilsamfundsorganisationer "; 753,9; 740,2; 1000,0; 1000,0; 1000,0; 1000,0
"063301 Bistand gennem civilsamfundsorganisationer "; 753,9; 740,2; 1000,0; 1000,0; 1000,0; 1000,0
"06330110 Strategiske Partnerskaber "; 595,6; 537,9; 720,6; 720,6; 720,6; 720,6
"06330111 Strategiske Initiativer "; 0,9; 20,0; 20,0; 20,0; 20,0; 20,0
"06330112 Puljeordninger og netværk "; 157,4; 182,3; 259,4; 259,4; 259,4; 259,4
"0634 Naturressourcer, energi og klimaforandringer "; 282,1; 320,0; 544,0; 370,0; 370,0; 406,0
"063401 Naturressourcer, energi og klimaforandringer "; 282,1; 320,0; 544,0; 370,0; 370,0; 406,0
"06340120 Bilaterale miljøindsatser "; -15,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06340150 FN's Miljøprogram (UNEP) "; 9,0; 10,0; 10,0; 10,0; 10,0; 10,0
"06340160 Den Globale Miljøfacilitet (GEF) "; 0,0; 0,0; 150,0; 0,0; 0,0; 0,0
"06340170 Klimapulje "; 268,0; 300,0; 350,0; 350,0; 350,0; 350,0
"06340180 Øvrige bidrag "; 20,2; 10,0; 10,0; 10,0; 10,0; 10,0
"06340190 Ozonfonden "; 0,0; 0,0; 24,0; 0,0; 0,0; 36,0
"0635 Oplysningsvirksomhed "; 32,5; 63,0; 55,0; 58,0; 55,0; 74,0
"063501 Oplysning i Danmark mv. "; 32,5; 63,0; 55,0; 58,0; 55,0; 74,0
"06350113 Oplysningsvirksomhed "; 31,9; 40,0; 28,0; 31,0; 28,0; 47,0
"06350114 Kulturelt samarbejde (CKU) "; 2,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06350115 Udredningsvirksomhed "; -2,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06350117 Seminarer, kurser, konferencer mv. "; -12,9; 8,0; 12,0; 12,0; 12,0; 12,0
"06350118 Evaluering "; 13,1; 15,0; 15,0; 15,0; 15,0; 15,0
"0636 Multilateral bistand gennem FN mv. "; 1340,5; 1039,0; 1492,0; 1478,0; 1471,0; 1502,0
"063601 UNDP "; 410,0; 458,0; 395,0; 395,0; 395,0; 415,0
"06360110 FN's Udviklingsprogram (UNDP) "; 217,5; 220,0; 220,0; 220,0; 220,0; 220,0
"06360112 FN's Ligestillingsenhed (UN Women) "; 63,0; 63,0; 0,0; 0,0; 0,0; 0,0
"06360114 FN-byen "; 129,6; 175,0; 175,0; 175,0; 175,0; 195,0
"063602 De Forenede Nationers Børnefond (UNICEF) "; 125,0; 125,0; 125,0; 125,0; 125,0; 125,0
"06360210 Generelt bidrag til UNICEF "; 125,0; 125,0; 125,0; 125,0; 125,0; 125,0
"063603 Befolkning, Sundhed og Ligestilling "; 420,0; 370,0; 813,0; 813,0; 813,0; 813,0
"06360310 FN's Befolkningsfond (UNFPA) "; 200,0; 200,0; 350,0; 350,0; 350,0; 350,0
"06360311 SRSR ved globalt civilsamfund "; 115,0; 115,0; 160,0; 160,0; 210,0; 210,0
"06360312 Verdenssundhedsorg. WHO's udvik. aktiviteter "; 25,0; 25,0; 25,0; 25,0; 25,0; 25,0
"06360313 FN's Ligestillingsenhed (UN Women) "; 0,0; 0,0; 63,0; 63,0; 63,0; 63,0
"06360314 FN's Aidsbekæmpelsesprogram (UNAIDS) m.fl. "; 30,0; 30,0; 40,0; 40,0; 40,0; 40,0
"06360316 Den Globale Fond "; 50,0; 0,0; 150,0; 150,0; 100,0; 100,0
"06360317 Den Globale Vaccine Allicance (Gavi) "; 0,0; 0,0; 25,0; 25,0; 25,0; 25,0
"063606 FNUD "; 385,4; 86,0; 159,0; 145,0; 138,0; 149,0
"06360610 FN's organisation for industriel udv. (UNIDO)"; 5,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06360616 Interessevaretagelse i int. organisationer "; 69,1; 70,0; 120,0; 120,0; 120,0; 120,0
"06360623 OECD-DAC udviklingsrelateret bidrag "; 0,0; 5,0; 3,0; 5,0; 0,0; 8,0
"06360624 Diverse multilaterale bidrag "; 311,2; 11,0; 36,0; 20,0; 18,0; 21,0
"0637 Udviklingsbanker, -fonde og EU "; 2084,8; 1743,0; 1855,0; 2340,9; 2357,8; 2128,0
"063701 Verdensbankgruppen "; 848,5; 822,0; 823,0; 975,0; 1190,0; 910,0
"06370110 Verdensbanken (IBRD) "; -15,7; 0,0; 0,0; 160,0; 160,0; 160,0
"06370111 Den Internationale Udviklingssammenslu. (IDA)"; 664,2; 622,0; 573,0; 565,0; 780,0; 500,0
"06370118 Global Partnership for Education (GPE) "; 200,0; 200,0; 250,0; 250,0; 250,0; 250,0
"063702 Regionale udviklingsbanker "; 202,5; 100,0; 100,0; 100,0; 130,0; 150,0
"06370210 Den afrikanske Udviklingsbank (AfDB) "; 0,0; 0,0; 0,0; 0,0; 100,0; 100,0
"06370211 Den asiatiske Udviklingsbank (AsDB) "; 0,0; 0,0; 0,0; 0,0; 0,0; 50,0
"06370212 Den interamerikanske Udviklingsbank (IDB) "; 0,0; 0,0; 0,0; 0,0; 30,0; 0,0
"06370213 AIIB "; 202,5; 100,0; 100,0; 100,0; 0,0; 0,0
"063703 Udviklingsfonde m.v. "; 512,0; 215,7; 222,0; 555,9; 327,8; 358,0
"06370310 Den afrikanske Udviklingsfond (AfDF) "; 403,0; 100,0; 100,0; 430,0; 175,0; 175,0
"06370314 Multilaterale gældslettelsesinitiativer "; 109,0; 115,7; 122,0; 125,9; 152,8; 183,0
"063704 Bistand gennem Den Europæiske Union (EU) "; 521,8; 605,3; 710,0; 710,0; 710,0; 710,0
"06370410 Den Europæiske Udviklingsfond (EUF) "; 521,8; 605,3; 710,0; 710,0; 710,0; 710,0
"0638 Partnerskaber for bæredygtig vækst "; 68,2; 1299,2; 1168,5; 1321,5; 1331,5; 1230,5
"063801 Mobilisering - finansiering til investeringer "; -144,5; 620,0; 345,0; 620,0; 570,0; 520,0
"06380111 Investeringsfonden for Udviklingslande (IFU) "; 3,0; 300,0; 0,0; 200,0; 100,0; 100,0
"06380112 Den int. finansieringsinstitution (IFC) "; 0,0; 20,0; 20,0; 20,0; 20,0; 20,0
"06380113 Danida Business Finance (DBF) "; -147,5; 250,0; 325,0; 400,0; 400,0; 400,0
"06380114 Projektudviklingsfacilitet DBF "; 0,0; 50,0; 0,0; 0,0; 50,0; 0,0
"063802 Rammebetingelser, viden og forr. muligheder "; 213,3; 679,2; 823,5; 701,5; 761,5; 710,5
"06380212 Partnerskaber for markedsdrevet vækst "; 0,0; 172,0; 264,0; 225,0; 285,0; 234,0
"06380213 Vækstrådgivere "; 26,6; 40,0; 52,0; 52,0; 52,0; 52,0
"06380214 Strategisk sektorsamarbejde "; 14,0; 50,0; 68,0; 70,0; 70,0; 70,0
"06380215 FN's Arbejdsorganisation (ILO) "; 9,5; 9,5; 29,5; 9,5; 9,5; 9,5
"06380216 Støtte til aktiviteter indenfor handel og udv"; 35,0; 35,0; 50,0; 50,0; 50,0; 50,0
"06380217 Energi- og vandressourcer mv. "; 0,0; 45,0; 70,0; 70,0; 70,0; 70,0
"06380218 Strategiske indsatser i vækstmarkeder "; 0,0; 10,0; 20,0; 20,0; 20,0; 20,0
"06380219 Forskningssamarbejde "; 101,2; 230,0; 225,0; 160,0; 160,0; 160,0
"06380220 Stipendiatbistand "; 27,0; 30,0; 45,0; 45,0; 45,0; 45,0
"06380221 Arbejdsmarkeder og rammebetingelser "; 0,0; 57,7; 0,0; 0,0; 0,0; 0,0
"063803 Diverse multilaterale bidrag "; -0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06380325 Støtte t. multilaterale aktivi. handel og udv"; -0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"0639 Humanitær bistand "; 2349,9; 2375,0; 2500,0; 2500,0; 2500,0; 2500,0
"063901 Humanitære organisationer "; 590,0; 605,0; 625,0; 625,0; 625,0; 625,0
"06390110 FN's Flygtningehøjkommissariat (UNHCR) "; 160,0; 160,0; 160,0; 160,0; 160,0; 160,0
"06390111 FN's org. for Palæstinaflygtninge (UNRWA) "; 70,0; 70,0; 70,0; 70,0; 70,0; 70,0
"06390112 FN's Humanitære Koordinationskontor (OCHA) "; 30,0; 30,0; 30,0; 30,0; 30,0; 30,0
"06390113 FN's Fødevareprogram (WFP) "; 210,0; 210,0; 210,0; 210,0; 210,0; 210,0
"06390114 Den Internationale Røde Kors Komite (ICRC) "; 20,0; 20,0; 40,0; 40,0; 40,0; 40,0
"06390116 FN's Centrale Humanitære Fond (CERF) "; 100,0; 100,0; 100,0; 100,0; 100,0; 100,0
"06390117 FN's Organisation for Minerydning (UNMAS) "; 0,0; 15,0; 15,0; 15,0; 15,0; 15,0
"063902 Humanitære bidrag kriser "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06390212 Bistand til flyg og internt fordrevne i nærom"; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"063903 Hum bidrag til partnere "; 1759,9; 1770,0; 1875,0; 1875,0; 1875,0; 1875,0
"06390310 Strategiske Partnerskaber og Nødhjælpspuljer "; 674,0; 650,0; 755,0; 755,0; 755,0; 755,0
"06390311 Øvrige bidrag til akutte og langvarige kriser"; 1085,9; 1120,0; 1120,0; 1120,0; 1120,0; 1120,0
"064 eksportfremme "; 151,7; 128,8; 58,8; 58,7; 58,6; 58,6
"0641 Fællesudgifter "; 151,7; 128,8; 58,8; 58,7; 58,6; 58,6
"064102 Eksportstipendiater og handelskontorer "; 84,0; 70,6; 0,0; 0,0; 0,0; 0,0
"06410210 Eksportstipendiater og handelskontorer "; 84,0; 70,6; 0,0; 0,0; 0,0; 0,0
"064103 Særlige eksportfremmetilskud "; 67,6; 58,2; 58,8; 58,7; 58,6; 58,6
"06410310 smv-programmet "; 24,4; 24,4; 24,6; 24,6; 24,6; 24,6
"06410320 Fælles erhvervsfremstød "; 43,3; 33,8; 34,2; 34,1; 34,0; 34,0
"07 Finansministeriet "; 27998,8; 29737,1; 31374,6; 32150,6; 32513,5; 32461,8
"071 Offentlig økonomi "; 5803,5; 5546,6; 5796,3; 5453,7; 5404,0; 5352,3
"0711 Centralstyrelsen "; 243,5; 303,9; 466,0; 310,2; 297,6; 292,0
"071101 Departementet "; 185,6; 206,4; 217,3; 213,3; 209,3; 206,2
"07110110 Almindelig virksomhed "; 185,6; 206,4; 217,3; 213,3; 209,3; 206,2
"071102 Effektivisering af offentlige institutioner "; 50,1; 82,1; 80,0; 78,5; 72,0; 70,6
"07110210 Effektivisering af offentlige institutioner "; 35,8; 57,6; 56,9; 55,6; 59,3; 57,9
