"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2010";"2011";"2012";"2013";"2014";"2015" 
"033101 Statsrevisorerne "; 5,3; 5,4; 5,3; 5,3; 5,3; 5,3
"03310110 Almindelig virksomhed "; 5,3; 5,4; 5,3; 5,3; 5,3; 5,3
"033111 Rigsrevisionen "; 188,4; 202,2; 203,7; 203,7; 203,7; 203,7
"03311110 Almindelig virksomhed "; 188,4; 202,2; 203,7; 203,7; 203,7; 203,7
"034 Folketingets pensioner "; 73,7; 73,1; 77,5; 77,9; 77,9; 77,9
"0341 Folketingets pensioner "; 73,7; 73,1; 77,5; 77,9; 77,9; 77,9
"034101 Folketingets pensioner "; 73,7; 73,1; 77,5; 77,9; 77,9; 77,9
"03410110 Folketingets medlemspensioner "; 49,1; 47,0; 49,4; 50,7; 50,7; 50,7
"03410130 Folketingets Administrations pensioner "; 15,9; 16,2; 17,9; 17,2; 17,2; 17,2
"03410140 Folketingets Ombudsmands pensioner "; 0,4; 0,5; 0,4; 0,5; 0,5; 0,5
"03410150 Statsrevisorernes pensioner "; 1,1; 1,2; 1,2; 1,2; 1,2; 1,2
"03410160 Rigsrevisionens pensioner "; 7,2; 8,2; 8,6; 8,3; 8,3; 8,3
"05 Statsministeriet "; 124,2; 127,4; 141,0; 127,5; 128,2; 126,1
"051 Fællesudgifter "; 124,2; 127,4; 141,0; 127,5; 128,2; 126,1
"0511 Centralstyrelsen "; 102,5; 102,6; 112,9; 102,3; 103,2; 101,3
"051101 Departementet "; 81,6; 81,4; 91,8; 82,5; 82,4; 80,5
"05110110 Almindelig virksomhed "; 81,6; 81,4; 91,8; 82,5; 82,4; 80,5
"051102 Særlige regeringsinitiativer "; 0,0; 0,0; 0,0; 2,0; 3,0; 3,0
"05110210 Særlige regeringsinitiativer "; 0,0; 0,0; 0,0; 2,0; 3,0; 3,0
"051103 Vederlag og repræsentationstillæg t. ministre "; 20,1; 20,4; 20,6; 22,0; 22,0; 22,0
"05110310 Almindelig virksomhed "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"05110320 Vederlag til ministre "; 14,2; 13,2; 13,4; 14,1; 14,1; 14,1
"05110330 Eftervederlag til tidligere ministre "; 5,9; 7,1; 7,1; 7,8; 7,8; 7,8
"051105 Tilskud "; 0,8; 0,8; 0,5; 0,8; 0,8; 0,8
"05110510 Avisårbogen "; 0,3; 0,3; 0,0; 0,3; 0,3; 0,3
"05110520 Nordatlantens Brygge "; 0,5; 0,5; 0,5; 0,5; 0,5; 0,5
"051179 Reserver og budgetregulering "; 0,0; 0,0; 0,0; -5,0; -5,0; -5,0
"05117920 Fokuseret administration i staten løn "; 0,0; 0,0; 0,0; -2,0; -2,0; -2,0
"05117930 Fokuseret administration i staten drift "; 0,0; 0,0; 0,0; -3,0; -3,0; -3,0
"0512 Grønland og Færøerne "; 21,7; 24,8; 28,1; 25,2; 25,0; 24,8
"051203 Rigsombudsmanden i Grønland "; 11,3; 13,4; 14,9; 14,1; 14,0; 13,9
"05120310 Almindelig virksomhed "; 11,3; 13,4; 14,9; 14,1; 14,0; 13,9
"051251 Rigsombudsmanden på Færøerne "; 10,4; 11,4; 13,2; 11,1; 11,0; 10,9
"05125110 Almindelig virksomhed "; 10,4; 11,4; 13,2; 11,1; 11,0; 10,9
"06 Udenrigsministeriet "; 16241,7; 15341,1; 15924,7; 16155,1; 15399,8; 15345,2
"061 Udenrigstjenesten m.v. "; 2422,7; 2300,2; 2671,5; 2190,1; 2094,6; 2040,0
"0611 Udenrigstjenesten mv. "; 2422,7; 2300,2; 2671,5; 2190,1; 2094,6; 2040,0
"061101 Udenrigstjenesten "; 2154,7; 2075,0; 2276,9; 2030,2; 1935,1; 1902,1
"06110110 Generel udenrigspolitik "; 718,8; 680,2; 901,8; 692,8; 614,3; 581,3
"06110120 Administration af udviklingsbistand "; 797,0; 759,2; 761,5; 756,8; 742,4; 742,4
"06110130 Eksport- og investeringsfremme mv. "; 379,4; 377,3; 354,4; 336,0; 333,8; 333,8
"06110140 Borgerservice "; 217,3; 220,6; 219,0; 210,5; 210,5; 210,5
"06110180 Udenrigsministeriets Kompetencecenter "; 28,0; 22,8; 23,2; 17,1; 17,1; 17,1
"06110190 Kompetencecentret "; 14,1; 14,9; 17,0; 17,0; 17,0; 17,0
"061102 Reg. fællesudgifter vedr. EU-formandskabet "; 0,0; 0,0; 159,0; 0,0; 0,0; 0,0
"06110210 Fællesudgifter "; 0,0; 0,0; 159,0; 0,0; 0,0; 0,0
"061104 Regeringens fællesudgifter vedr. COP15 "; 47,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06110410 Fællesudgifter "; 47,6; 0,0; 0,0; 0,0; 0,0; 0,0
"061105 Indtægter fra borgerserviceydelser "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06110510 Indtægter fra borgerservicesager "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"061113 DCISM "; 193,3; 187,2; 196,9; 193,8; 193,4; 192,4
"06111310 Almindelig virksomhed "; 85,0; 88,7; 97,1; 94,0; 93,6; 92,6
"06111390 Indtægtsdækket virksomhed "; 1,2; 2,7; 2,7; 2,7; 2,7; 2,7
"06111395 Tilskudsfinansieret virksomhed "; 18,6; 19,0; 19,2; 19,2; 19,2; 19,2
"06111397 Andre tilskudsfinansierede aktiviteter "; 88,5; 76,8; 77,9; 77,9; 77,9; 77,9
"061115 Ikke-lovbundne tilskud "; 33,5; 38,0; 38,7; 34,1; 34,1; 13,5
"06111510 Tilskud til oplysningsarbejde m.v. "; 6,4; 5,7; 4,3; 4,3; 4,3; 4,3
"06111520 Tilskud til internationale institutioner "; 5,5; 6,7; 8,4; 7,0; 7,0; 7,1
"06111530 Int. presseindsatser "; 4,2; 5,3; 5,3; 2,1; 2,1; 2,1
"06111540 Globalrammen (ikke udviklingsbistand) "; 17,4; 20,3; 20,7; 20,7; 20,7; 0,0
"061119 Bilateralt naboskabsprogram "; -6,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06111915 indsatser på Balkan "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06111930 Naboskabsindsatser i DAC-lande "; -1,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06111940 Naboskabsindsatser i ikke-DAC lande "; -4,4; 0,0; 0,0; 0,0; 0,0; 0,0
"061179 Reserver og budgetregulering "; 0,0; 0,0; 0,0; -68,0; -68,0; -68,0
"06117910 fokuseret administration "; 0,0; 0,0; 0,0; -39,0; -39,0; -39,0
"06117920 Fokuseret administration "; 0,0; 0,0; 0,0; -29,0; -29,0; -29,0
"062 Internationale organisationer "; 769,3; 644,2; 687,0; 687,0; 687,0; 687,0
"0621 Nordiske formål "; 132,7; 137,9; 141,2; 141,2; 141,2; 141,2
"062101 Nordisk Ministerråd "; 132,7; 137,9; 141,2; 141,2; 141,2; 141,2
"06210110 Nordisk Ministerråd "; 132,7; 137,9; 141,2; 141,2; 141,2; 141,2
"0622 Øvrige internationale organisationer "; 636,6; 506,3; 545,8; 545,8; 545,8; 545,8
"062201 Fredsbevarende operationer "; 396,0; 248,8; 293,1; 293,1; 293,1; 293,1
"06220110 De Forenede Nationer "; 379,2; 227,6; 271,5; 271,5; 271,5; 271,5
"06220120 Internationale straffedomstole "; 16,8; 21,2; 21,6; 21,6; 21,6; 21,6
"062203 Øvrige organisationer "; 240,1; 252,8; 247,9; 247,9; 247,9; 247,9
"06220310 Almindelig virksomhed "; 240,1; 252,8; 247,9; 247,9; 247,9; 247,9
"062205 Den Europæiske Investeringsbank "; 0,5; 4,7; 4,8; 4,8; 4,8; 4,8
"06220510 Den Europæiske Investeringsbank "; 0,5; 4,7; 4,8; 4,8; 4,8; 4,8
"063 Bistand til udviklingslandene "; 12921,2; 12266,8; 12434,8; 13167,5; 12523,7; 12523,7
"0631 Reserver "; 0,0; 78,7; -38,7; 700,0; 100,0; 100,0
"063179 Reserver "; 0,0; 78,7; -38,7; 700,0; 100,0; 100,0
"06317910 Reserve "; 0,0; 78,7; -38,7; 700,0; 100,0; 100,0
"0632 Bilateral bistand "; 6154,2; 6221,5; 5759,6; 6349,4; 6102,0; 6314,0
"063201 Udviklingslande i Afrika "; 2803,3; 3427,2; 2770,6; 3137,0; 3471,0; 3621,0
"06320105 Etiopien "; 0,0; 60,0; 16,7; 10,0; 10,0; 10,0
"06320106 Niger "; 0,0; 0,0; 200,0; 195,0; 0,0; 0,0
"06320107 Zimbabwe "; 0,0; 200,0; 14,0; 50,0; 0,0; 0,0
"06320108 Somalia "; 0,0; 364,0; 70,0; 0,0; 0,0; 0,0
"06320109 Sydsudan "; 0,0; 120,0; 361,0; 10,0; 10,0; 10,0
"06320110 Tanzania "; 4,6; 930,0; -11,0; 500,0; 800,0; 0,0
"06320111 Kenya "; 499,4; 435,0; 5,0; 5,0; 380,0; 405,0
"06320112 Uganda "; 530,2; 335,0; 15,0; 315,0; 415,0; 15,0
"06320113 Mozambique "; 1128,6; 15,0; 460,0; 10,0; 510,0; 810,0
"06320115 Ghana "; 487,1; 6,0; 406,0; 606,0; 206,0; 356,0
"06320116 Benin "; 0,0; 0,0; 220,0; 0,0; 0,0; 0,0
"06320117 Burkina Faso "; -86,8; 80,0; 615,0; 225,0; 5,0; 455,0
"06320118 Zambia "; 0,0; 155,0; -14,4; 1,0; 0,0; 0,0
"06320119 Egypten "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06320120 Mali "; 0,0; 10,0; 20,0; 410,0; 135,0; 560,0
"06320123 Øvrige indsatser i Afrika "; 43,1; 225,0; 177,0; 250,0; 0,0; 0,0
"06320125 Særlige bilaterale kvinde-indsatser i Afrika "; 30,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06320126 AK "; 167,4; 492,2; 216,3; 550,0; 1000,0; 1000,0
"063202 Udviklingslande i Asien og Latinamerika "; 1345,5; 1180,0; 1479,2; 1315,0; 635,0; 585,0
"06320204 Pakistan "; 0,0; 25,0; 15,0; 0,0; 0,0; 0,0
"06320205 Burma "; 0,0; 50,0; 90,0; 100,0; 0,0; 0,0
"06320206 Cambodja "; 0,0; 0,0; 4,0; 0,0; 0,0; 0,0
"06320207 Indonesien "; 0,0; 0,0; 220,0; 220,0; 50,0; 0,0
"06320208 Det Palæstinensiske Selvstyre "; 0,0; 190,0; 65,4; 5,0; 0,0; 0,0
"06320209 Afghanistan "; 260,0; 515,0; 390,0; 365,0; 365,0; 365,0
"06320211 Bangladesh "; 386,4; 10,0; 340,0; 10,0; 10,0; 210,0
"06320212 Nepal "; 80,0; 10,0; 335,8; 615,0; 210,0; 10,0
"06320213 Bhutan "; 5,8; 56,0; 4,0; 0,0; 0,0; 0,0
"06320214 Vietnam "; 147,8; 205,0; 2,0; 0,0; 0,0; 0,0
"06320215 Øvrige indsatser i Asien "; 155,8; 75,0; 0,0; 0,0; 0,0; 0,0
"06320216 Nicaragua "; 26,8; 10,0; -69,0; 0,0; 0,0; 0,0
"06320217 Bolivia "; 283,1; 4,0; 32,0; 0,0; 0,0; 0,0
"06320218 Øvrige indsatser i Latinamerika "; 0,0; 30,0; 50,0; 0,0; 0,0; 0,0
"063204 Personelbistand "; 400,6; 354,3; 228,8; 354,6; 344,6; 354,6
"06320410 Rådgiverbistand "; 0,0; 16,0; -67,0; 23,0; 13,0; 23,0
"06320411 Stipendiatbistand "; 60,0; 60,0; 45,0; 45,0; 45,0; 45,0
"06320412 Firmarådgivere "; 22,9; 92,0; 49,2; 85,0; 85,0; 85,0
"06320413 Bistandsfaglig kompetenceudvikling mv. "; 17,8; 17,8; 17,9; 17,9; 17,9; 17,9
"06320414 IT-, ejend., rejse- og kom. udgifter "; 140,0; 73,7; 72,8; 72,8; 72,8; 72,8
"06320415 Rådgivende enheder "; 160,0; 94,8; 110,9; 110,9; 110,9; 110,9
"063205 Danidas erhvervsindsatser "; 232,8; 282,0; 460,6; 642,0; 642,0; 642,0
"06320512 Danida Business Partnerships "; 208,5; 200,0; 55,6; 287,0; 287,0; 287,0
"06320513 CSR træningsfonden vedr. IFU-investeringer "; 3,0; 3,0; 3,0; 3,0; 3,0; 3,0
"06320515 Innovative Partnerskaber "; 21,4; 27,0; 0,0; 0,0; 0,0; 0,0
"06320516 FN's Global Compact "; 0,0; 2,0; 2,0; 2,0; 2,0; 2,0
"06320517 Erhvervshandlingsplanen "; 0,0; 50,0; 0,0; 0,0; 0,0; 0,0
"06320518 Danida Business Finance "; 0,0; 0,0; 350,0; 350,0; 350,0; 350,0
"06320519 Frihedsinvesteringsfonden "; 0,0; 0,0; 50,0; 0,0; 0,0; 0,0
"063206 Blandede kreditter "; 349,7; 350,0; 0,0; 0,0; 0,0; 0,0
"06320610 Blandede kreditter "; 349,7; 350,0; 0,0; 0,0; 0,0; 0,0
"063207 Lånebistand "; 257,2; 30,0; -35,0; 80,0; 80,0; 80,0
"06320714 Gældslettelse til udviklingslandene "; 257,2; 30,0; -35,0; 80,0; 80,0; 80,0
"06320715 Afdrag på statslån til udviklingslande "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063208 Øvrig bistand "; 616,6; 398,0; 655,4; 620,8; 729,4; 831,4
"06320810 Styrkelse af indsatser i nærområder "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320820 Bilateral regionalbistand "; -13,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06320830 Projekter, demokrati og menneskerettigheder "; -22,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06320840 Støtte til RCT "; 48,0; 48,0; 9,8; 48,0; 48,0; 48,0
"06320850 Det Arabiske Initiativ "; 97,7; 100,0; 275,0; 125,0; 125,0; 125,0
"06320860 Stabilisering og konfliktforebyggelse "; 256,9; 100,0; 96,0; 154,5; 204,0; 298,0
"06320870 Demokrati og menneskerettigheder "; 249,9; 150,0; 159,6; 258,3; 327,4; 295,4
"06320880 Freds- og Stabiliseringsfonden "; 0,0; 0,0; 115,0; 35,0; 25,0; 65,0
"063211 Naboskabsprogram "; 148,4; 200,0; 200,0; 200,0; 200,0; 200,0
"06321110 Programindsatser "; 85,6; 165,0; 165,0; 165,0; 165,0; 165,0
"06321120 Øvrige indsatser "; 62,8; 35,0; 35,0; 35,0; 35,0; 35,0
"0633 NGO-bistand "; 1011,0; 1023,0; 988,5; 1023,0; 1023,0; 1023,0
"063301 Bistand gennem private organisationer "; 1011,0; 1023,0; 988,5; 1023,0; 1023,0; 1023,0
"06330110 Rammeaftaler "; 547,0; 547,0; 545,0; 545,0; 545,0; 545,0
"06330111 Andre samarbejdsformer med NGO'er "; 319,7; 340,0; 288,5; 333,0; 333,0; 333,0
"06330112 Puljeordninger og netværk "; 144,3; 136,0; 155,0; 145,0; 145,0; 145,0
"0634 Miljø- og klimabistand "; 888,3; 753,5; 721,0; 247,0; 564,0; 230,0
"063401 Miljø- og klimabistand i udviklingslande mv. "; 888,3; 753,5; 721,0; 247,0; 564,0; 230,0
"06340110 Nye danske indsatser i globale miljøprogram. "; -0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06340120 Bilaterale miljøindsatser "; 19,5; 156,5; 0,0; 0,0; 0,0; 0,0
"06340130 Klimainvesteringsfonden "; 0,0; 0,0; 50,0; 0,0; 0,0; 0,0
"06340150 FN's Miljøprogram (UNEP) "; 0,0; 50,0; 0,0; 50,0; 0,0; 50,0
"06340160 Den Globale Miljøfacilitet (GEF) "; 400,0; 0,0; 0,0; 0,0; 400,0; 0,0
"06340170 Klimapulje "; 310,4; 380,0; 475,0; 0,0; 0,0; 0,0
"06340180 Øvrige miljøbidrag "; 159,0; 167,0; 178,0; 197,0; 164,0; 162,0
"06340190 Ozonfonden "; 0,0; 0,0; 18,0; 0,0; 0,0; 18,0
"0635 Forsknings- og oplysningsvirksomhed "; 294,2; 338,6; 312,2; 416,5; 273,6; 363,6
"063501 Forskning og oplysning i Danmark mv. "; 234,2; 278,6; 237,2; 356,5; 213,6; 303,6
"06350110 Projekter i Danmark "; 3,0; 99,0; 9,0; 100,0; 0,0; 90,0
"06350111 Forskningsvirksomhed "; 125,8; 96,0; 144,6; 135,0; 135,0; 135,0
"06350113 Oplysningsvirksomhed "; 34,5; 44,0; 44,0; 39,0; 39,0; 39,0
"06350114 Kulturelt samarbejde "; 38,4; 0,0; 0,0; 42,9; 0,0; 0,0
"06350115 Udredningsvirksomhed "; 6,4; 10,6; 10,6; 10,6; 10,6; 10,6
"06350117 Seminarer, kurser, konferencer mv. "; 10,8; 9,0; 9,0; 9,0; 9,0; 9,0
"06350118 Evaluering "; 15,3; 20,0; 20,0; 20,0; 20,0; 20,0
"063502 International udviklingsforskning "; 60,0; 60,0; 75,0; 60,0; 60,0; 60,0
"06350210 International landbrugsforskning (CGIAR) "; 35,0; 35,0; 35,0; 35,0; 35,0; 35,0
"06350211 Anden international udviklingsforskning "; 25,0; 25,0; 40,0; 25,0; 25,0; 25,0
"0636 Multilateral bistand gennem FN mv. "; 1551,1; 1212,9; 1655,3; 1268,6; 1423,1; 1369,1
"063601 UNDP "; 379,4; 380,2; 449,0; 393,0; 417,5; 417,5
"06360110 FN's Udviklingsprogram (UNDP) "; 320,0; 320,0; 320,0; 320,0; 320,0; 320,0
"06360112 FN's ligestillingsenhed (UN women) "; 10,0; 20,0; 40,0; 20,0; 20,0; 20,0
"06360114 FN-center i København "; 49,4; 40,2; 89,0; 53,0; 77,5; 77,5
"063602 De Forenede Nationers Børnefond (UNICEF) "; 182,3; 178,0; 202,6; 193,9; 193,9; 193,9
"06360210 Generelt bidrag til UNICEF "; 155,0; 155,0; 164,6; 155,0; 155,0; 155,0
"06360211 UNICEF's lagerfaciliteter i København "; 27,3; 23,0; 38,0; 38,9; 38,9; 38,9
"063603 HIV/AIDS, Befolknings- og sundhedsprogrammer "; 749,7; 490,0; 710,0; 540,0; 640,0; 540,0
"06360310 FN's Befolkningsfond (UNFPA) "; 205,0; 205,0; 250,0; 205,0; 205,0; 205,0
"06360311 IPPF m.fl. "; 165,0; 85,0; 85,0; 165,0; 85,0; 165,0
"06360312 Verdenssundhedsorg. WHO's udvik. aktiviteter "; 80,0; 0,0; 80,0; 0,0; 80,0; 0,0
"06360314 FN's Aids-bekæmpelsesprogram (UNAIDS) "; 100,0; 0,0; 125,0; 0,0; 100,0; 0,0
"06360315 Hiv/aids og øvrige befolkningsprogrammer "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06360316 Den Globale Fond "; 175,0; 175,0; 145,0; 145,0; 145,0; 145,0
"06360317 Det globale vaccinationsinitiativ (GAVI) "; 25,0; 25,0; 25,0; 25,0; 25,0; 25,0
"063604 FN programmer for landsbrugsudvikling "; 30,0; 0,0; 85,0; 0,0; 0,0; 75,0
"06360410 FN's Verdensfødevareprogram (WFP) "; 30,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06360411 FN's Landbrugsudviklingsfond (IFAD) "; 0,0; 0,0; 85,0; 0,0; 0,0; 75,0
"063605 Globale Miljøprogrammer "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06360512 Øvrige miljøbidrag "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"063606 FNUD "; 209,9; 164,7; 208,7; 141,7; 171,7; 142,7
"06360610 FN's organisation for industriel udv. (UNIDO)"; 5,9; 5,9; 5,9; 5,9; 5,9; 5,9
"06360613 FN's arbejdsorganisation (ILO) "; 40,0; 0,0; 40,0; 0,0; 40,0; 0,0
"06360614 UNESCO "; 40,0; 0,0; 20,0; 0,0; 0,0; 0,0
"06360616 Multilaterale rådgivere "; 74,2; 75,0; 75,0; 75,0; 75,0; 75,0
"06360619 FN-forbundet i Danmark "; 1,8; 1,8; 1,8; 1,8; 1,8; 1,8
"06360620 SHU "; 31,0; 62,0; 49,0; 37,0; 32,0; 38,0
"06360623 OECD-DAC udviklingsrelateret bidrag "; 0,0; 5,0; 0,0; 5,0; 0,0; 5,0
"06360624 Diverse multilaterale bidrag "; 12,0; 10,0; 12,0; 12,0; 12,0; 12,0
"06360625 FN's kontor for narkotika og kriminalitet "; 5,0; 5,0; 5,0; 5,0; 5,0; 5,0
"0637 Udviklingsbanker, -fonde og EU "; 1610,9; 1832,6; 1563,5; 1698,0; 1573,0; 1659,0
"063701 Verdensbankgruppen "; 580,0; 879,0; 790,5; 690,0; 690,0; 690,0
"06370110 Verdensbanken (IBRD) "; 0,0; 190,0; 0,0; 0,0; 0,0; 0,0
"06370111 Den internationale Udviklingssammenslu. (IDA)"; 420,0; 420,0; 420,0; 420,0; 420,0; 420,0
"06370113 Den internationale finansieringsinsti. (IFC) "; 25,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06370115 Special Action Account "; 0,0; -1,0; 0,0; 0,0; 0,0; 0,0
"06370117 VB globale facilitet for kat.forebyg. "; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"06370118 Fast-track initiativet "; 135,0; 270,0; 350,5; 270,0; 270,0; 270,0
"063702 Regionale udviklingsbanker "; 318,9; 18,0; 11,3; 0,0; 0,0; 0,0
"06370210 Den afrikanske Udviklingsbank (AfDB) "; 252,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06370211 Den asiatiske Udviklingsbank (AsDB) "; 66,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06370212 Den interamerikanske Udviklingsbank (IDB) "; 0,0; 18,0; 11,3; 0,0; 0,0; 0,0
"063703 Udviklingsfonde m.v. "; 265,8; 344,6; 332,8; 417,0; 292,0; 378,0
"06370310 Den afrikanske Udviklingsfond (AfDF) "; 123,3; 150,0; 199,6; 280,0; 150,0; 230,0
"06370313 Den nordiske Udviklingsfond (NDF) "; 20,3; 66,0; 47,4; 37,0; 37,0; 37,0
"06370314 Multilaterale gældslettelsesinitiativer "; 122,2; 128,6; 85,8; 100,0; 105,0; 111,0
"063704 Bistand gennem Den Europæiske Union (EU) "; 446,2; 591,0; 428,9; 591,0; 591,0; 591,0
"06370410 Den Europæiske Udviklingsfond (EUF) "; 446,2; 591,0; 428,9; 591,0; 591,0; 591,0
"0638 Multilateral bistand til øvrige indsatser "; -3,1; 0,0; 0,0; 0,0; 0,0; 0,0
"063801 regional og genopbygningsbistand "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06380110 Multilateral regionalbistand "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"063802 Indsatser vedr. stabilitet og sikkerhed "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06380211 Konfliktforebyggelse "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"063803 Diverse multilaterale bidrag "; -2,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06380310 Diverse multilaterale bidrag "; -0,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06380325 Støtte t. multilaterale aktivi. handel og udv"; -1,3; 0,0; 0,0; 0,0; 0,0; 0,0
"0639 Humanitær bistand "; 1414,5; 806,0; 1473,4; 1465,0; 1465,0; 1465,0
"063901 Humanitære organisationer "; 460,0; 490,0; 600,0; 580,0; 580,0; 580,0
"06390110 FN's Flygtningehøjkommissariat "; 130,0; 130,0; 160,0; 160,0; 160,0; 160,0
"06390111 FN's org. for Palæstinaflygtninge (UNRWA) "; 70,0; 70,0; 90,0; 70,0; 70,0; 70,0
"06390112 FN's Humanitære Koordinationskontor (OCHA) "; 20,0; 20,0; 30,0; 30,0; 30,0; 30,0
"06390113 Humanitær fødevarebistand (WFP) "; 155,0; 185,0; 185,0; 185,0; 185,0; 185,0
"06390114 Den internationale Røde Kors Komite (ICRC) "; 20,0; 20,0; 20,0; 20,0; 20,0; 20,0
"06390116 FN's Humanitære Fond "; 50,0; 50,0; 100,0; 100,0; 100,0; 100,0
"06390117 FN's organisation for minerydning (UNMAS) "; 15,0; 15,0; 15,0; 15,0; 15,0; 15,0
"063902 Humanitære bidrag kriser "; 954,5; 316,0; 873,4; 885,0; 885,0; 885,0
"06390210 Humanitære bidrag "; 664,1; 100,0; 489,4; 430,0; 430,0; 430,0
"06390211 Civile beredskaber og nødhjælpspuljer "; 62,8; 70,0; 130,0; 130,0; 130,0; 130,0
"06390212 Bistand til flyg og internt fordrevne i nærom"; 194,6; 86,0; 254,0; 325,0; 325,0; 325,0
"06390213 Nødhjælpspuljer "; 33,0; 60,0; 0,0; 0,0; 0,0; 0,0
"064 eksportfremme "; 128,5; 129,9; 131,4; 110,5; 94,5; 94,5
"0641 Fællesudgifter "; 128,5; 129,9; 131,4; 110,5; 94,5; 94,5
"064102 Eksportstipendiater "; 64,7; 72,6; 72,6; 62,7; 62,7; 62,7
"06410210 Eksportstipendiater "; 64,7; 57,2; 57,2; 62,7; 62,7; 62,7
"06410220 Innovationscentre "; 0,0; 15,4; 15,4; 0,0; 0,0; 0,0
