"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2014";"2015";"2016";"2017";"2018";"2019" 
"03110510 Erhvervelse og ombygning af medlemsboliger "; 6,5; 0,0; -4,7; 0,0; 0,0; 0,0
"031106 Medlemsboliger "; 2,2; 3,4; 3,7; 3,7; 3,7; 3,7
"03110610 Drift af medlemsboliger "; 2,2; 3,4; 3,7; 3,7; 3,7; 3,7
"032 Folketingets Ombudsmand "; 64,1; 66,0; 73,2; 68,7; 68,7; 68,7
"0321 Folketingets Ombudsmand "; 64,1; 66,0; 73,2; 68,7; 68,7; 68,7
"032101 Folketingets Ombudsmand "; 64,1; 66,0; 73,2; 68,7; 68,7; 68,7
"03210110 Almindelig virksomhed "; 64,1; 66,0; 71,2; 68,7; 68,7; 68,7
"03210197 Anden tilskudsfinansieret virksomhed "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"033 Statsrevisorerne og Rigsrevisionen "; 207,9; 213,4; 216,5; 212,7; 212,7; 212,7
"0331 Statsrevisorerne og Rigsrevisionen "; 207,9; 213,4; 216,5; 212,7; 212,7; 212,7
"033101 Statsrevisorerne "; 5,0; 5,2; 5,2; 5,2; 5,2; 5,2
"03310110 Almindelig virksomhed "; 5,0; 5,2; 5,2; 5,2; 5,2; 5,2
"033111 Rigsrevisionen "; 202,9; 208,2; 211,3; 207,5; 207,5; 207,5
"03311110 Almindelig virksomhed "; 202,9; 204,2; 207,3; 203,5; 203,5; 203,5
"03311190 Indtægtsdækket virksomhed "; 0,0; 4,0; 4,0; 4,0; 4,0; 4,0
"034 Folketingets pensioner "; 83,6; 83,6; 85,5; 83,7; 83,7; 83,7
"0341 Folketingets pensioner "; 83,6; 83,6; 85,5; 83,7; 83,7; 83,7
"034101 Folketingets pensioner "; 83,6; 83,6; 85,5; 83,7; 83,7; 83,7
"03410110 Folketingets medlemspensioner "; 53,8; 53,7; 54,5; 53,5; 53,5; 53,5
"03410130 Folketingets Administrations pensioner "; 18,2; 18,3; 18,7; 18,2; 18,2; 18,2
"03410140 Folketingets Ombudsmands pensioner "; 1,3; 1,5; 2,1; 1,9; 1,9; 1,9
"03410150 Statsrevisorernes pensioner "; 1,1; 1,1; 1,2; 1,1; 1,1; 1,1
"03410160 Rigsrevisionens pensioner "; 9,1; 9,0; 9,0; 9,0; 9,0; 9,0
"05 Statsministeriet "; 110,6; 110,3; 116,0; 113,8; 113,2; 112,5
"051 Fællesudgifter "; 110,6; 110,3; 116,0; 113,8; 113,2; 112,5
"0511 Centralstyrelsen "; 90,5; 89,6; 95,2; 93,5; 93,1; 92,6
"051101 Departementet "; 90,0; 89,1; 94,7; 93,0; 92,6; 92,1
"05110110 Almindelig virksomhed "; 90,0; 89,1; 94,7; 93,0; 92,6; 92,1
"051105 Tilskud "; 0,5; 0,5; 0,5; 0,5; 0,5; 0,5
"05110520 Nordatlantens Brygge "; 0,5; 0,5; 0,5; 0,5; 0,5; 0,5
"0512 Grønland og Færøerne "; 20,1; 20,7; 20,8; 20,3; 20,1; 19,9
"051203 Rigsombudsmanden i Grønland "; 9,4; 10,2; 10,2; 10,0; 9,9; 9,8
"05120310 Almindelig virksomhed "; 9,4; 10,2; 10,2; 10,0; 9,9; 9,8
"051251 Rigsombudsmanden på Færøerne "; 10,7; 10,5; 10,6; 10,3; 10,2; 10,1
"05125110 Almindelig virksomhed "; 10,7; 10,5; 10,6; 10,3; 10,2; 10,1
"06 Udenrigsministeriet "; 16137,5; 15445,5; 12342,1; 12712,9; 12596,5; 12545,9
"061 Udenrigstjenesten mv. "; 2229,8; 2239,9; 2163,9; 2104,2; 1990,8; 1942,7
"0611 Udenrigstjenesten mv. "; 2229,8; 2239,9; 2163,9; 2104,2; 1990,8; 1942,7
"061101 Udenrigstjenesten "; 1959,8; 1976,5; 1907,7; 1852,8; 1763,5; 1718,5
"06110110 Generel udenrigspolitik "; 594,9; 567,1; 525,1; 542,6; 526,9; 511,0
"06110120 Administration af udviklingsbistand "; 729,4; 771,2; 751,2; 729,9; 709,9; 699,9
"06110130 Eksport- og investeringsfremme mv. "; 348,7; 340,5; 343,8; 328,6; 313,6; 302,0
"06110140 Borgerservice "; 262,4; 219,1; 217,2; 210,7; 203,1; 195,6
"06110190 Kompetencecenter "; 9,9; 10,0; 10,0; 10,0; 10,0; 10,0
"06110197 Andre tilskudsfinansierede aktiviteter "; 14,5; 68,6; 60,4; 31,0; 0,0; 0,0
"061111 IMR "; 155,7; 143,6; 139,0; 137,4; 135,7; 133,0
"06111110 Almindelig virksomhed "; 56,9; 39,4; 38,8; 38,2; 37,5; 36,8
"06111190 Indtægtsdækket virksomhed "; 4,7; 11,4; 9,2; 9,1; 9,0; 8,9
"06111195 Tilskudsfinansieret virksomhed "; 2,5; 4,6; 4,0; 3,7; 3,5; 3,2
"06111197 Andre tilskudsfinansierede aktiviteter "; 91,6; 88,2; 87,0; 86,4; 85,7; 84,1
"061112 Dansk Institut for Internationale Studier "; 74,1; 79,0; 74,0; 70,8; 70,4; 70,0
"06111210 Almindelig virksomhed "; 52,7; 50,5; 51,5; 48,3; 47,9; 47,5
"06111290 Indtægtsdækket virksomhed "; 3,0; 2,8; 3,1; 3,1; 3,1; 3,1
"06111295 Tilskudsfinansieret virksomhed "; 17,4; 23,2; 18,4; 18,4; 18,4; 18,4
"06111297 Anden tilskudsfinansieret virksomhed "; 1,1; 2,5; 1,0; 1,0; 1,0; 1,0
"061115 Ikke-lovbundne tilskud "; 40,4; 40,8; 43,2; 43,2; 21,2; 21,2
"06111510 Tilskud til oplysningsarbejde mv. "; 4,3; 4,8; 4,7; 4,7; 4,7; 4,7
"06111520 Tilskud til internationale institutioner "; 10,2; 12,2; 14,5; 14,5; 14,5; 14,4
"06111530 Int. presseindsatser "; 2,2; 2,0; 2,0; 2,0; 2,0; 2,1
"06111540 Freds- og Stabiliseringsfonden "; 23,7; 21,8; 22,0; 22,0; 0,0; 0,0
"061119 Bilateralt naboskabsprogram "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06111915 indsatser på Balkan "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06111930 Naboskabsindsatser i DAC-lande "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"062 Internationale organisationer "; 614,6; 766,3; 751,7; 751,7; 751,7; 751,7
"0621 Nordiske formål "; 107,0; 101,6; 93,9; 93,9; 93,9; 93,9
"062101 Nordisk Ministerråd "; 107,0; 101,6; 93,9; 93,9; 93,9; 93,9
"06210110 Nordisk Ministerråd "; 107,0; 101,6; 93,9; 93,9; 93,9; 93,9
"0622 Øvrige internationale organisationer "; 507,7; 664,7; 657,8; 657,8; 657,8; 657,8
"062201 Fredsbevarende operationer "; 273,3; 410,5; 382,3; 382,3; 382,3; 382,3
"06220110 De Forenede Nationer "; 250,3; 387,3; 362,4; 362,4; 362,4; 362,4
"06220120 Internationale straffedomstole "; 23,0; 23,2; 19,9; 19,9; 19,9; 19,9
"062203 Øvrige organisationer "; 234,4; 253,7; 275,0; 275,0; 275,0; 275,0
"06220310 Almindelig virksomhed "; 234,4; 253,7; 275,0; 275,0; 275,0; 275,0
"062205 Den Europæiske Investeringsbank "; 0,0; 0,5; 0,5; 0,5; 0,5; 0,5
"06220510 Den Europæiske Investeringsbank "; 0,0; 0,5; 0,5; 0,5; 0,5; 0,5
"063 Bistand til udviklingslandene "; 13173,7; 12312,8; 9299,0; 9728,2; 9738,4; 9742,5
"0631 Reserver "; 0,0; -396,4; 0,0; -185,4; -185,4; -185,4
"063179 Reserver og budgetreguleringer "; 0,0; -396,4; 0,0; -185,4; -185,4; -185,4
"06317910 Reserve "; 0,0; 100,0; 0,0; 100,0; 100,0; 100,0
"06317920 Budgetregulering "; 0,0; -496,4; 0,0; -285,4; -285,4; -285,4
"0632 Bilateral bistand "; 4911,5; 5434,1; 2291,9; 3678,4; 3830,3; 3529,5
"063201 Udviklingslande i Afrika "; 2329,0; 2570,0; 376,9; 1219,7; 1750,6; 1583,6
"06320105 Etiopien "; 160,0; 5,0; 4,0; 5,0; 255,0; 5,0
"06320106 Niger "; 245,0; 0,0; -31,3; 225,0; 135,0; 0,0
"06320107 Zimbabwe "; 176,5; 100,0; 25,0; 0,0; 0,0; 0,0
"06320108 Somalia "; 0,0; 450,0; 0,0; 0,0; 250,0; 250,0
"06320109 Sydsudan "; 5,0; 5,0; 100,0; 0,0; 0,0; 250,0
"06320110 Tanzania "; 1092,7; 255,0; 2,1; 5,0; 5,0; 5,0
"06320111 Kenya "; 5,0; 1210,0; 0,0; 5,0; 5,0; 5,0
"06320112 Uganda "; 380,7; 5,0; 0,0; 5,0; 375,0; 875,0
"06320113 Mozambique "; 123,9; 95,0; 184,1; 5,0; 5,0; 0,0
"06320115 Ghana "; 229,3; 225,0; -71,2; 75,0; 5,0; 0,0
"06320116 Benin "; -87,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06320117 Burkina Faso "; 16,0; 5,0; 170,0; 300,0; 300,0; 0,0
"06320118 Zambia "; -13,1; 0,0; -17,8; 0,0; 0,0; 0,0
"06320120 Mali "; 0,0; 215,0; 1,0; 380,0; 410,0; 185,0
"06320123 Øvrige indsatser i Afrika "; -4,6; 0,0; 11,0; 214,7; 5,6; 8,6
"063202 Udviklingslande i Asien og Latinamerika "; 1050,7; 727,5; 1001,3; 661,0; 61,0; 11,0
"06320204 Pakistan "; 94,5; 50,0; 0,0; 30,0; 0,0; 0,0
"06320205 Myanmar "; 118,6; 5,0; 272,0; 235,0; 5,0; 5,0
"06320206 Cambodja "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06320207 Indonesien "; 60,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320208 Palæstina "; 87,0; 171,0; 195,0; 250,0; 0,0; 0,0
"06320209 Afghanistan "; 265,0; 456,0; 349,0; 5,0; 0,0; 0,0
"06320211 Bangladesh "; 5,4; 5,0; 207,0; 135,0; 5,0; 5,0
"06320212 Nepal "; 204,4; 5,0; -0,6; 5,0; 50,0; 0,0
"06320213 Bhutan "; -0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06320214 Vietnam "; -80,4; 0,0; -32,1; 0,0; 0,0; 0,0
"06320215 Øvrige indsatser i Asien "; -43,4; 32,5; 1,0; 1,0; 1,0; 1,0
"06320216 Nicaragua "; -53,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06320217 Bolivia "; 393,7; 3,0; 0,0; 0,0; 0,0; 0,0
"06320218 Øvrige indsatser i Latinamerika "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"063204 Personelbistand og myndighedssamarbejde "; 284,5; 391,2; 292,0; 370,4; 328,4; 299,4
"06320410 Rådgiverbistand "; 5,5; 8,0; 6,0; 10,0; 20,0; 8,0
"06320411 Stipendiatbistand "; 40,0; 40,0; 27,0; 30,0; 30,0; 30,0
"06320412 Firmarådgivere "; 29,9; 60,0; 25,0; 50,0; 50,0; 50,0
"06320414 IT-, ejend., rejse-, komp. og kom. udgifter "; 92,3; 93,2; 93,3; 93,3; 93,3; 93,3
"06320415 Rådgivende enheder "; 116,8; 118,0; 118,1; 118,1; 118,1; 118,1
"06320416 Vækstrådgivere "; 0,0; 33,0; 33,0; 30,0; 17,0; 0,0
"06320417 Strategisk sektorsamarbejde "; 0,0; 39,0; -10,4; 39,0; 0,0; 0,0
"063205 Danidas erhvervsplatform "; 360,9; 596,0; -99,0; 562,0; 562,0; 562,0
"06320502 Reserver "; 0,0; 0,0; 0,0; 562,0; 562,0; 562,0
"06320512 Erhvervsindsatser og samfundsansvar "; 153,7; 228,0; 41,0; 0,0; 0,0; 0,0
"06320513 CSR træningsfonden vedr. IFU-investeringer "; 3,0; 3,0; 3,0; 0,0; 0,0; 0,0
"06320515 Innovative Partnerskaber "; 0,0; 0,0; -22,7; 0,0; 0,0; 0,0
"06320516 FN's Global Compact "; 2,0; 2,0; 0,0; 0,0; 0,0; 0,0
"06320517 Erhvervshandlingsplanen "; 0,0; 0,0; -30,7; 0,0; 0,0; 0,0
"06320518 Danida Business Finance "; 202,2; 254,0; -82,6; 0,0; 0,0; 0,0
"06320519 Investeringsfonde "; 0,0; 89,0; 0,0; 0,0; 0,0; 0,0
"06320520 Danida Business Delegations "; 0,0; 20,0; -7,0; 0,0; 0,0; 0,0
"063207 Lånebistand "; 1,3; 1,1; 13,0; 0,1; 0,0; 0,0
"06320714 Gældslettelse til udviklingslandene "; 1,3; 1,1; 13,0; 0,1; 0,0; 0,0
"063208 Øvrig bistand "; 416,9; 643,3; 422,0; 865,2; 1128,3; 1073,5
"06320802 Reserver "; 0,0; 0,0; 0,0; 865,2; 1128,3; 1073,5
"06320820 Bilateral regionalbistand "; -6,9; 0,0; -5,6; 0,0; 0,0; 0,0
"06320830 Projekter, demokrati og menneskerettigheder "; -2,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06320840 Dignity - Dansk Institut mod Tortur "; 49,5; 48,0; 42,0; 0,0; 0,0; 0,0
"06320850 Det Arabiske Initiativ "; -10,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06320860 Stabilisering og konfliktforebyggelse "; 47,2; 177,6; 89,0; 0,0; 0,0; 0,0
"06320870 Demokrati og menneskerettigheder "; 175,6; 93,5; 66,5; 0,0; 0,0; 0,0
"06320880 Freds- og Stabiliseringsfonden "; 164,4; 295,0; 203,9; 0,0; 0,0; 0,0
"06320890 Institut for Menneskerettigheder (IMR) "; 0,0; 29,2; 26,2; 0,0; 0,0; 0,0
"063209 Det Arabiske Initiativ "; 274,8; 275,0; 175,7; 0,0; 0,0; 0,0
"06320910 Dansk-arabiske partnerskabsaftaler "; 103,0; 104,0; 137,9; 0,0; 0,0; 0,0
"06320920 Øvrige indsatser "; 171,8; 171,0; 37,8; 0,0; 0,0; 0,0
"063211 Naboskabsprogram "; 193,3; 230,0; 110,0; 0,0; 0,0; 0,0
"06321110 Programindsatser "; 129,1; 190,0; 77,0; 0,0; 0,0; 0,0
"06321120 Øvrige indsatser "; 64,2; 40,0; 33,0; 0,0; 0,0; 0,0
"0633 Bistand gennem civilsamfundsorganisationer "; 1011,8; 1103,0; 758,0; 794,0; 794,0; 794,0
"063301 Bistand gennem civilsamfundsorganisationer "; 1011,8; 1103,0; 758,0; 794,0; 794,0; 794,0
"06330110 Rammeaftaler "; 782,0; 808,0; 595,6; 595,6; 595,6; 595,6
"06330111 Strategiske Initiativer "; -13,4; 53,0; 5,0; 20,0; 20,0; 20,0
"06330112 Puljeordninger og netværk "; 243,2; 242,0; 157,4; 178,4; 178,4; 178,4
"0634 Naturressourcer, energi og klimaforandringer "; 1203,6; 652,0; 280,9; 425,0; 448,0; 425,0
"063401 Naturressourcer, energi og klimaforandringer "; 1203,6; 652,0; 280,9; 425,0; 448,0; 425,0
"06340102 Reserver "; 0,0; 0,0; 0,0; 425,0; 425,0; 425,0
"06340120 Bilaterale miljøindsatser "; -20,4; 0,0; -20,1; 0,0; 0,0; 0,0
"06340150 FN's Miljøprogram (UNEP) "; 0,0; 0,0; 9,0; 0,0; 0,0; 0,0
"06340160 Den Globale Miljøfacilitet (GEF) "; 435,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06340170 Klimapulje "; 474,9; 475,0; 270,0; 0,0; 0,0; 0,0
"06340180 Øvrige bidrag "; 314,0; 154,0; 22,0; 0,0; 0,0; 0,0
"06340190 Ozonfonden "; 0,0; 23,0; 0,0; 0,0; 23,0; 0,0
"0635 Forsknings- og oplysningsvirksomhed "; 248,7; 371,0; 127,3; 303,0; 183,0; 183,0
"063501 Forskning og oplysning i Danmark mv. "; 236,7; 361,0; 121,3; 303,0; 183,0; 183,0
"06350102 Reserver "; 0,0; 0,0; 0,0; 303,0; 183,0; 183,0
"06350110 Projekter i Danmark "; -0,1; 20,0; 0,0; 0,0; 0,0; 0,0
"06350111 Forskningsvirksomhed "; 147,3; 135,0; 85,3; 0,0; 0,0; 0,0
"06350113 Oplysningsvirksomhed "; 48,0; 70,0; 34,0; 0,0; 0,0; 0,0
"06350114 Kulturelt samarbejde (CKU) "; 0,0; 85,0; 5,0; 0,0; 0,0; 0,0
"06350115 Udredningsvirksomhed "; 6,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06350117 Seminarer, kurser, konferencer mv. "; 15,0; 30,0; -16,0; 0,0; 0,0; 0,0
"06350118 Evaluering "; 20,0; 21,0; 13,0; 0,0; 0,0; 0,0
"063502 International udviklingsforskning "; 12,0; 10,0; 6,0; 0,0; 0,0; 0,0
"06350211 Anden international udviklingsforskning "; 12,0; 10,0; 6,0; 0,0; 0,0; 0,0
"0636 Multilateral bistand gennem FN mv. "; 2005,0; 1429,1; 1397,8; 1175,5; 1173,5; 1175,5
"063601 UNDP "; 615,8; 605,4; 413,0; 490,0; 490,0; 490,0
"06360110 FN's Udviklingsprogram (UNDP) "; 345,0; 345,0; 220,0; 252,0; 252,0; 252,0
"06360112 FN's ligestillingsenhed (UN Women) "; 63,0; 63,0; 63,0; 63,0; 63,0; 63,0
"06360114 FN-byen "; 207,8; 197,4; 130,0; 175,0; 175,0; 175,0
"063602 De Forenede Nationers Børnefond (UNICEF) "; 290,0; 90,0; 125,0; 140,0; 140,0; 140,0
"06360210 Generelt bidrag til UNICEF "; 290,0; 90,0; 125,0; 140,0; 140,0; 140,0
"063603 HIV/AIDS, Befolknings- og sundhedsprogrammer "; 802,0; 497,0; 420,0; 427,0; 427,0; 427,0
"06360310 FN's Befolkningsfond (UNFPA) "; 342,0; 152,0; 200,0; 252,0; 252,0; 252,0
"06360311 IPPF m.fl. "; 110,0; 165,0; 115,0; 115,0; 115,0; 115,0
"06360312 Verdenssundhedsorg. WHO's udvik. aktiviteter "; 60,0; 0,0; 25,0; 30,0; 30,0; 30,0
"06360314 FN's Aids-bekæmpelsesprogram (UNAIDS) m.fl. "; 125,0; 15,0; 30,0; 30,0; 30,0; 30,0
"06360316 Den Globale Fond "; 165,0; 165,0; 50,0; 0,0; 0,0; 0,0
"063604 FN-programmer for landbrugsudvikling "; 0,0; 100,0; 0,0; 0,0; 0,0; 0,0
"06360411 FN's Landbrugsudviklingsfond (IFAD) "; 0,0; 100,0; 0,0; 0,0; 0,0; 0,0
"063605 Globale Miljøprogrammer "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06360512 Øvrige miljøbidrag "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"063606 FNUD "; 297,5; 136,7; 439,8; 118,5; 116,5; 118,5
"06360610 FN's organisation for industriel udv. (UNIDO)"; 5,3; 5,9; 6,1; 0,0; 0,0; 0,0
"06360613 FN's arbejdsorganisation (ILO) "; 65,0; 0,0; 9,5; 12,5; 12,5; 12,5
"06360616 Multilaterale rådgivere "; 95,1; 100,0; 77,0; 90,0; 90,0; 90,0
"06360619 FN-forbundet i Danmark "; 1,8; 1,8; 0,0; 0,0; 0,0; 0,0
"06360620 SHU "; 47,0; 0,0; 35,0; 0,0; 0,0; 0,0
"06360623 OECD-DAC udviklingsrelateret bidrag "; 1,7; 8,0; 0,0; 5,0; 3,0; 5,0
"06360624 Diverse multilaterale bidrag "; 76,5; 16,0; 312,2; 11,0; 11,0; 11,0
"06360625 FN's kontor for narkotika og kriminalitet "; 5,0; 5,0; 0,0; 0,0; 0,0; 0,0
"0637 Udviklingsbanker, -fonde og EU "; 1560,5; 1945,0; 2093,1; 1762,7; 1720,0; 2045,9
"063701 Verdensbankgruppen "; 898,7; 1075,0; 852,6; 942,0; 893,0; 885,0
"06370110 Verdensbanken (IBRD) "; 0,0; 25,0; -12,4; 0,0; 0,0; 0,0
"06370111 Den internationale Udviklingssammenslu. (IDA)"; 411,3; 615,0; 665,0; 622,0; 573,0; 565,0
"06370112 Den Internationale Valutafond (IMF) "; 121,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06370113 Den internationale finansieringsinsti. (IFC) "; 25,0; 25,0; 0,0; 20,0; 20,0; 20,0
"06370115 Special Action Account "; 0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06370117 VB globale facilitet for kat.forebyg. "; 20,0; 10,0; 0,0; 0,0; 0,0; 0,0
"06370118 Global Partnership for Education (GPE) "; 320,0; 400,0; 200,0; 300,0; 300,0; 300,0
"063702 Regionale udviklingsbanker "; -0,1; 0,0; 202,5; 100,0; 100,0; 100,0
"06370210 Den afrikanske Udviklingsbank (AfDB) "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06370213 AIIB "; 0,0; 0,0; 202,5; 100,0; 100,0; 100,0
"063703 Udviklingsfonde m.v. "; 176,2; 325,0; 512,0; 215,7; 222,0; 555,9
"06370310 Den afrikanske Udviklingsfond (AfDF) "; 47,0; 180,0; 403,0; 100,0; 100,0; 430,0
"06370313 Den nordiske Udviklingsfond (NDF) "; 36,4; 37,0; 0,0; 0,0; 0,0; 0,0
"06370314 Multilaterale gældslettelsesinitiativer "; 92,9; 108,0; 109,0; 115,7; 122,0; 125,9
"063704 Bistand gennem Den Europæiske Union (EU) "; 485,7; 545,0; 526,0; 505,0; 505,0; 505,0
"06370410 Den Europæiske Udviklingsfond (EUF) "; 485,7; 545,0; 526,0; 505,0; 505,0; 505,0
"0639 Humanitær bistand "; 2232,7; 1775,0; 2350,0; 1775,0; 1775,0; 1775,0
"063901 Humanitære organisationer "; 610,0; 640,0; 590,0; 605,0; 605,0; 605,0
"06390110 FN's Flygtningehøjkommissariat (UNHCR) "; 160,0; 160,0; 160,0; 160,0; 160,0; 160,0
"06390111 FN's org. for Palæstinaflygtninge (UNRWA) "; 90,0; 90,0; 70,0; 70,0; 70,0; 70,0
"06390112 FN's Humanitære Koordinationskontor (OCHA) "; 30,0; 30,0; 30,0; 30,0; 30,0; 30,0
"06390113 Humanitær fødevarebistand (WFP) "; 210,0; 210,0; 210,0; 210,0; 210,0; 210,0
"06390114 Den internationale Røde Kors Komite (ICRC) "; 20,0; 20,0; 20,0; 20,0; 20,0; 20,0
"06390116 FN's Humanitære Fond (CERF) "; 100,0; 100,0; 100,0; 100,0; 100,0; 100,0
"06390117 FN's organisation for minerydning (UNMAS) "; 0,0; 30,0; 0,0; 15,0; 15,0; 15,0
"063902 Humanitære bidrag kriser "; -8,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06390210 Humanitære bidrag "; -3,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06390211 Civile beredskaber og akutte hum. indsatser "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06390212 Bistand til flyg og internt fordrevne i nærom"; -4,6; 0,0; 0,0; 0,0; 0,0; 0,0
"063903 Hum bidrag til partnere "; 1631,0; 1135,0; 1760,0; 1170,0; 1170,0; 1170,0
"06390310 Strategiske Partnerskaber og Nødhjælpspuljer "; 644,0; 644,0; 674,0; 674,0; 674,0; 674,0
"06390311 Øvrige bidrag til akutte og langvarige kriser"; 987,0; 491,0; 1086,0; 496,0; 496,0; 496,0
"064 eksportfremme "; 119,3; 126,5; 127,5; 128,8; 115,6; 109,0
"0641 Fællesudgifter "; 119,3; 126,5; 127,5; 128,8; 115,6; 109,0
"064102 Eksportstipendiater og handelskontorer "; 72,9; 71,7; 65,3; 70,6; 70,6; 70,6
"06410210 Eksportstipendiater og handelskontorer "; 72,9; 71,7; 65,3; 70,6; 70,6; 70,6
"064103 Særlige eksportfremmetilskud "; 46,3; 54,8; 62,2; 58,2; 45,0; 38,4
"06410310 smv-programmet "; 22,2; 22,2; 24,4; 24,4; 17,8; 14,5
"06410320 Fælles erhvervsfremstød "; 24,2; 32,6; 37,8; 33,8; 27,2; 23,9
"07 Finansministeriet "; 29622,1; 33336,5; 28546,6; 29791,7; 30114,2; 30195,0
"071 Offentlig økonomi "; 7350,9; 8362,9; 5932,1; 5156,6; 5121,4; 5088,7
"0711 Centralstyrelsen "; 333,5; 379,0; 352,8; 350,6; 343,3; 336,3
"071101 Departementet "; 252,9; 258,6; 236,6; 233,7; 229,2; 224,7
"07110110 Almindelig virksomhed "; 252,2; 258,6; 236,6; 233,7; 229,2; 224,7
"07110130 Arbejdsmarkedskommissionen "; 0,8; 0,0; 0,0; 0,0; 0,0; 0,0
"071102 Effektivisering af offentlige institutioner "; 45,5; 77,0; 73,8; 75,1; 73,2; 71,7
"07110210 Effektivisering af offentlige institutioner "; 28,2; 62,5; 60,7; 62,2; 60,6; 59,3
"07110220 Lønrefusion mv. for nationale eksperter "; 10,2; 9,1; 8,8; 8,6; 8,4; 8,2
"07110240 Bedre statistikdækning af den off. sektor "; 1,2; 4,4; 4,3; 4,3; 4,2; 4,2
"07110250 Kommunalt-statsligt samarbejdsprojekt "; 5,9; 1,0; 0,0; 0,0; 0,0; 0,0
"071108 DREAM-gruppen "; 8,3; 9,5; 9,4; 9,3; 9,1; 8,9
"07110810 Almindelig virksomhed "; 8,3; 9,5; 9,4; 9,3; 9,1; 8,9
"071109 De Økonomiske Råd "; 26,8; 27,2; 26,3; 25,9; 25,4; 24,7
"07110910 Almindelig virksomhed "; 26,8; 26,9; 26,0; 25,6; 25,1; 24,4
"07110995 Tilskudsfinansieret forskningsvirksomhed "; 0,0; 0,3; 0,3; 0,3; 0,3; 0,3
"071170 Reserve til udf. af statslige arb.pl. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07117010 Udflytning af statslige arbejdspladser "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"071179 Reserver og budgetregulering "; 0,0; 6,7; 6,7; 6,6; 6,4; 6,3
"07117945 Reserver "; 0,0; 6,7; 6,7; 6,6; 6,4; 6,3
