"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2009";"2010";"2011";"2012";"2013";"2014" 
"03310110 Almindelig virksomhed "; 5,1; 5,3; 5,3; 5,4; 5,4; 5,4
"033111 Rigsrevisionen "; 191,7; 199,8; 202,2; 202,2; 202,2; 202,2
"03311110 Almindelig virksomhed "; 191,7; 199,8; 202,2; 202,2; 202,2; 202,2
"034 Folketingets pensioner "; 69,8; 69,7; 73,0; 73,1; 73,1; 73,1
"0341 Folketingets pensioner "; 69,8; 69,7; 73,0; 73,1; 73,1; 73,1
"034101 Folketingets pensioner "; 69,8; 69,7; 73,0; 73,1; 73,1; 73,1
"03410110 Folketingets medlemspensioner "; 45,3; 42,8; 47,0; 47,0; 47,0; 47,0
"03410130 Folketingets administrations pensioner "; 15,6; 16,1; 16,2; 16,2; 16,2; 16,2
"03410140 Folketingets Ombudsmands pensioner "; 0,6; 0,8; 0,4; 0,5; 0,5; 0,5
"03410150 Statsrevisorernes pensioner "; 1,1; 1,3; 1,2; 1,2; 1,2; 1,2
"03410160 Rigsrevisionens pensioner "; 7,2; 8,7; 8,2; 8,2; 8,2; 8,2
"05 Statsministeriet "; 138,4; 118,8; 132,8; 127,2; 128,2; 127,9
"051 Fællesudgifter "; 138,4; 118,8; 132,8; 127,2; 128,2; 127,9
"0511 Centralstyrelsen "; 115,4; 95,6; 108,0; 102,4; 103,4; 103,1
"051101 Departementet "; 100,3; 78,7; 86,8; 81,2; 80,9; 80,6
"05110110 Almindelig virksomhed "; 100,3; 78,7; 86,8; 81,2; 80,9; 80,6
"051103 Vederlag og repræsentationstillæg t. ministre "; 14,3; 16,1; 20,4; 20,4; 21,7; 21,7
"05110310 Almindelig virksomhed "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"05110320 Vederlag til ministre "; 12,4; 12,5; 13,2; 13,2; 14,5; 14,5
"05110330 Eftervederlag til tidligere ministre "; 1,9; 3,5; 7,1; 7,1; 7,1; 7,1
"051105 Tilskud "; 0,8; 0,8; 0,8; 0,8; 0,8; 0,8
"05110510 Avisårbogen "; 0,3; 0,3; 0,3; 0,3; 0,3; 0,3
"05110520 Nordatlantens Brygge "; 0,5; 0,5; 0,5; 0,5; 0,5; 0,5
"0512 Grønland og Færøerne "; 23,0; 23,2; 24,8; 24,8; 24,8; 24,8
"051203 Rigsombudsmanden i Grønland "; 13,2; 12,7; 13,4; 13,4; 13,4; 13,4
"05120310 Almindelig virksomhed "; 13,2; 12,7; 13,4; 13,4; 13,4; 13,4
"051251 Rigsombudsmanden på Færøerne "; 9,8; 10,5; 11,4; 11,4; 11,4; 11,4
"05125110 Almindelig virksomhed "; 9,8; 10,5; 11,4; 11,4; 11,4; 11,4
"06 Udenrigsministeriet "; 15635,5; 16036,0; 15454,1; 15919,2; 15901,7; 15916,5
"061 Udenrigstjenesten m.v. "; 2688,3; 2304,1; 2413,2; 2244,5; 2185,2; 2100,1
"0611 Udenrigstjenesten mv. "; 2688,3; 2304,1; 2413,2; 2244,5; 2185,2; 2100,1
"061101 Udenrigstjenesten "; 2096,0; 2092,9; 2099,9; 2022,2; 1970,4; 1885,7
"06110110 Generel udenrigspolitik "; 626,5; 664,9; 701,2; 675,0; 653,6; 583,0
"06110120 Administration af udviklingsbistand "; 802,3; 786,3; 759,2; 737,1; 744,1; 730,0
"06110130 Eksport- og investeringsfremme mv. "; 384,1; 386,6; 380,1; 356,9; 333,8; 333,8
"06110140 Borgerservice "; 242,0; 217,9; 221,7; 215,5; 207,2; 207,2
"06110180 Udenrigsministeriets Kompetencecenter "; 26,0; 22,5; 22,8; 22,8; 16,8; 16,8
"06110190 Kompetencecentret "; 15,1; 14,7; 14,9; 14,9; 14,9; 14,9
"061102 Reg. fællesudgifter vedr. EU-formandskabet "; 0,0; 0,0; 88,1; 0,0; 0,0; 0,0
"06110210 Reg. fællesudgifter vedr. EU-formandskabet "; 0,0; 0,0; 88,1; 0,0; 0,0; 0,0
"061104 Regeringens fællesudgifter vedr. COP15 "; 385,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06110410 Fællesudgifter "; 385,2; 0,0; 0,0; 0,0; 0,0; 0,0
"061105 Indtægter fra borgerserviceydelser "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06110510 Indtægter fra borgerservicesager "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"061113 DCISM "; 194,6; 176,3; 187,2; 184,4; 181,4; 181,0
"06111310 Almindelig virksomhed "; 90,0; 79,1; 88,7; 85,9; 82,9; 82,5
"06111390 Indtægtsdækket virksomhed "; 1,5; 2,7; 2,7; 2,7; 2,7; 2,7
"06111395 Tilskudsfinansieret virksomhed "; 22,7; 18,8; 19,0; 19,0; 19,0; 19,0
"06111397 Andre tilskudsfinansierede aktiviteter "; 80,4; 75,7; 76,8; 76,8; 76,8; 76,8
"061115 Ikke-lovbundne tilskud "; 22,0; 34,9; 38,0; 37,9; 33,4; 33,4
"06111510 Tilskud til oplysningsarbejde m.v. "; 11,2; 5,3; 5,7; 5,6; 4,3; 4,3
"06111520 Tilskud til internationale institutioner "; 1,4; 4,2; 6,7; 6,7; 6,7; 6,7
"06111530 Int. presseindsatser "; 4,3; 5,4; 5,3; 5,3; 2,1; 2,1
"06111540 Moderne sikkerhed "; 5,0; 20,0; 20,3; 20,3; 20,3; 20,3
"061119 Bilateralt naboskabsprogram "; -9,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06111910 Almindelig virksomhed "; -2,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06111915 indsatser på Balkan "; -1,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06111920 Demokratifonden "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06111925 Støtteindsatser i EU's nabolande "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06111930 Naboskabsindsatser i DAC-lande "; -3,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06111940 Naboskabsindsatser i ikke-DAC lande "; -2,5; 0,0; 0,0; 0,0; 0,0; 0,0
"062 Internationale organisationer "; 616,0; 631,4; 644,2; 633,9; 633,9; 633,9
"0621 Nordiske formål "; 143,3; 135,6; 137,9; 138,2; 138,2; 138,2
"062101 Nordisk Ministerråd "; 143,3; 135,6; 137,9; 138,2; 138,2; 138,2
"06210110 Nordisk Ministerråd "; 143,3; 135,6; 137,9; 138,2; 138,2; 138,2
"0622 Øvrige internationale organisationer "; 472,7; 495,8; 506,3; 495,7; 495,7; 495,7
"062201 Fredsbevarende operationer "; 216,2; 242,5; 248,8; 248,5; 248,5; 248,5
"06220110 De Forenede Nationer "; 199,0; 221,6; 227,6; 227,3; 227,3; 227,3
"06220120 Internationale straffedomstole "; 17,2; 20,9; 21,2; 21,2; 21,2; 21,2
"062203 Øvrige organisationer "; 254,4; 248,7; 252,8; 242,5; 242,5; 242,5
"06220310 Almindelig virksomhed "; 254,4; 248,7; 252,8; 242,5; 242,5; 242,5
"062205 Den Europæiske Investeringsbank "; 2,0; 4,6; 4,7; 4,7; 4,7; 4,7
"06220510 Den Europæiske Investeringsbank "; 2,0; 4,6; 4,7; 4,7; 4,7; 4,7
"063 Bistand til udviklingslandene "; 12203,8; 12962,7; 12266,8; 12925,4; 12988,1; 13088,0
"0631 Reserver "; 0,0; 100,0; 38,7; 100,0; 100,0; 100,0
"063102 Ejendomserhvervelser i programsamarbejdslande "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06310210 Kancellibyggerier "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063179 Reserver "; 0,0; 100,0; 38,7; 100,0; 100,0; 100,0
"06317910 Reserve "; 0,0; 100,0; 38,7; 100,0; 100,0; 100,0
"0632 Bilateral bistand "; 6111,2; 6372,7; 6241,3; 6802,9; 6678,9; 6628,9
"063201 Udviklingslande i Afrika "; 3812,7; 3156,0; 3409,1; 4041,0; 4066,0; 4591,0
"06320105 Etiopien "; 0,0; 0,0; 60,0; 0,0; 0,0; 0,0
"06320106 Niger "; 0,0; 0,0; 0,0; 295,0; 150,0; 0,0
"06320107 Zimbabwe "; 0,0; 0,0; 200,0; 0,0; 0,0; 0,0
"06320108 Somalia "; 0,0; 0,0; 364,0; 0,0; 0,0; 0,0
"06320109 Sudan "; 0,0; 0,0; 176,9; 0,0; 0,0; 0,0
"06320110 Tanzania "; 923,4; 15,0; 930,0; 50,0; 705,0; 905,0
"06320111 Kenya "; 382,7; 500,0; 435,0; 5,0; 5,0; 380,0
"06320112 Uganda "; 494,9; 530,0; 335,0; 15,0; 315,0; 415,0
"06320113 Mozambique "; 64,6; 1010,0; 15,0; 635,0; 315,0; 515,0
"06320115 Ghana "; 413,0; 486,0; 6,0; 446,0; 706,0; 356,0
"06320116 Benin "; 0,0; 0,0; 0,0; 650,0; 110,0; 0,0
"06320117 Burkina Faso "; 454,5; 5,0; 80,0; 765,0; 170,0; 5,0
"06320118 Zambia "; 94,7; 305,0; 155,0; 205,0; 505,0; 505,0
"06320119 Egypten "; -58,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06320120 Mali "; 530,5; 10,0; 10,0; 170,0; 535,0; 510,0
"06320123 Øvrige indsatser i Afrika "; 375,0; 40,0; 150,0; 255,0; 0,0; 0,0
"06320125 Særlige bilaterale kvinde-indsatser i Afrika "; 138,0; 30,0; 0,0; 0,0; 0,0; 0,0
"06320126 AK "; 0,0; 225,0; 492,2; 550,0; 550,0; 1000,0
"063202 Udviklingslande i Asien og Latinamerika "; 569,9; 1359,0; 1114,7; 1148,0; 1010,0; 395,0
"06320204 Pakistan "; 0,0; 0,0; 25,0; 0,0; 0,0; 0,0
"06320205 Burma "; 0,0; 0,0; 50,0; 50,0; 0,0; 0,0
"06320206 Cambodja "; 0,0; 0,0; 22,5; 200,0; 20,0; 0,0
"06320207 Indonesien "; 0,0; 0,0; 0,0; 0,0; 220,0; 50,0
"06320208 Det Palæstinensiske Selvstyre "; 0,0; 0,0; 190,0; 20,0; 20,0; 0,0
"06320209 Afghanistan "; 0,0; 345,0; 515,0; 325,0; 325,0; 325,0
"06320211 Bangladesh "; 4,1; 400,0; 10,0; 390,0; 10,0; 10,0
"06320212 Nepal "; 270,0; 80,0; 10,0; 110,0; 415,0; 10,0
"06320213 Bhutan "; 76,0; 6,0; 22,0; 6,0; 0,0; 0,0
"06320214 Vietnam "; 24,5; 150,0; 205,0; 5,0; 0,0; 0,0
"06320215 Øvrige indsatser i Asien "; 107,6; 60,0; 21,2; 0,0; 0,0; 0,0
"06320216 Nicaragua "; -0,1; 8,0; 10,0; 10,0; 0,0; 0,0
"06320217 Bolivia "; 87,9; 310,0; 4,0; 32,0; 0,0; 0,0
"06320218 Øvrige indsatser i Latinamerika "; 0,0; 0,0; 30,0; 0,0; 0,0; 0,0
"063204 Personelbistand "; 291,7; 347,7; 286,8; 353,9; 342,9; 382,9
"06320410 Rådgiverbistand "; 14,9; 27,9; -1,4; 18,0; 7,0; 47,0
"06320411 Stipendiatbistand "; 60,0; 60,0; 22,9; 60,0; 60,0; 60,0
"06320412 Firmarådgivere "; 68,0; 92,0; 79,0; 92,0; 92,0; 92,0
"06320413 Bistandsfaglig kompetenceudvikling mv. "; 17,8; 17,8; 17,8; 17,8; 17,8; 17,8
"06320414 IT-, ejend., rejse- og kom. udgifter "; 60,0; 70,0; 73,7; 71,3; 71,3; 71,3
"06320415 Rådgivende enheder "; 71,0; 80,0; 94,8; 94,8; 94,8; 94,8
"063205 Business-to-Business Programmet mv. "; 204,6; 232,0; 286,5; 232,0; 232,0; 232,0
"06320512 Business-to-Business Programmer (B2B) "; 186,9; 200,0; 156,6; 200,0; 200,0; 200,0
"06320513 CSR træningsfonden vedr. IFU-investeringer "; 0,0; 3,0; 3,0; 3,0; 3,0; 3,0
"06320515 Innovative Partnerskaber "; 14,7; 27,0; 27,0; 27,0; 27,0; 27,0
"06320516 FN's Global Compact "; 3,0; 2,0; 2,0; 2,0; 2,0; 2,0
"06320517 Erhvervshandlingsplanen "; 0,0; 0,0; 47,9; 0,0; 0,0; 0,0
"06320519 Frihedsinvesteringsfonden "; 0,0; 0,0; 50,0; 0,0; 0,0; 0,0
"063206 Blandede kreditter "; 349,8; 350,0; 350,0; 350,0; 350,0; 350,0
"06320610 Blandede kreditter "; 349,8; 350,0; 350,0; 350,0; 350,0; 350,0
"063207 Lånebistand "; 22,8; 80,0; -10,0; 80,0; 80,0; 80,0
"06320714 Gældslettelse til udviklingslandene "; 22,8; 80,0; -10,0; 80,0; 80,0; 80,0
"063208 Øvrig bistand "; 662,6; 648,0; 560,8; 398,0; 398,0; 398,0
"06320820 Bilateral regionalbistand "; -3,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06320830 Projekter, demokrati og menneskerettigheder "; -5,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06320840 Støtte til RCT "; 48,0; 48,0; 48,0; 48,0; 48,0; 48,0
"06320850 Partnerskab for Dialog og Reform "; 99,0; 100,0; 100,0; 100,0; 100,0; 100,0
"06320860 Stabilisering og konfliktforebyggelse "; 304,9; 250,0; 134,0; 100,0; 100,0; 100,0
"06320870 Demokrati og menneskerettigheder "; 219,1; 250,0; 278,8; 150,0; 150,0; 150,0
"063211 Naboskabsprogram "; 196,9; 200,0; 243,4; 200,0; 200,0; 200,0
"06321110 Programindsatser "; 169,5; 160,0; 208,4; 165,0; 165,0; 165,0
"06321120 Øvrige indsatser "; 27,4; 40,0; 35,0; 35,0; 35,0; 35,0
"0633 NGO-bistand "; 1088,6; 1023,0; 1039,4; 1023,0; 1023,0; 1023,0
"063301 Bistand gennem private organisationer "; 1088,6; 1023,0; 1039,4; 1023,0; 1023,0; 1023,0
"06330110 Rammeaftaler "; 547,0; 547,0; 547,0; 547,0; 547,0; 547,0
"06330111 Andre samarbejdsformer med NGO'er "; 399,9; 342,0; 340,0; 340,0; 340,0; 340,0
"06330112 Puljeordninger "; 141,7; 134,0; 152,4; 136,0; 136,0; 136,0
"0634 Miljø- og klimabistand "; 414,9; 1045,1; 550,7; 155,0; 376,0; 577,0
"063401 Miljø- og klimabistand i udviklingslande mv. "; 414,9; 1045,1; 550,7; 155,0; 376,0; 577,0
"06340110 Nye danske indsatser i globale miljøprogram. "; 0,0; 0,0; -0,1; 0,0; 0,0; 0,0
"06340120 Bilaterale miljøindsatser "; 31,1; 199,1; 73,8; 50,0; 150,0; 50,0
"06340130 Konsulenter og rådgivende firmaer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06340150 FN's Miljøprogram (UNEP) "; 40,0; 0,0; 50,0; 0,0; 50,0; 0,0
"06340160 Den Globale Miljøfacilitet (GEF) "; 0,0; 400,0; 0,0; 0,0; 0,0; 400,0
"06340170 Klimapulje "; 185,6; 285,0; 380,0; 0,0; 0,0; 0,0
"06340180 Øvrige miljøbidrag "; 158,1; 161,0; 47,0; 105,0; 176,0; 127,0
"0635 Forsknings- og oplysningsvirksomhed "; 316,2; 306,7; 358,6; 244,6; 334,6; 234,6
"063501 Forskning og oplysning i Danmark mv. "; 266,2; 246,7; 298,6; 184,6; 274,6; 174,6
"06350110 Projekter i Danmark "; 20,8; 0,0; 99,0; 10,0; 100,0; 0,0
"06350111 Forskningsvirksomhed "; 173,7; 133,1; 96,0; 96,0; 96,0; 96,0
"06350113 Oplysningsvirksomhed "; 37,7; 34,0; 44,0; 39,0; 39,0; 39,0
"06350114 Kulturelt samarbejde "; 0,0; 42,0; 0,0; 0,0; 0,0; 0,0
"06350115 Udredningsvirksomhed "; 5,6; 10,6; 10,6; 10,6; 10,6; 10,6
"06350117 Seminarer, kurser, konferencer mv. "; 10,3; 7,0; 29,0; 9,0; 9,0; 9,0
"06350118 Evaluering "; 18,2; 20,0; 20,0; 20,0; 20,0; 20,0
"063502 International udviklingsforskning "; 50,1; 60,0; 60,0; 60,0; 60,0; 60,0
"06350210 International landbrugsforskning (CGIAR) "; 35,0; 35,0; 35,0; 35,0; 35,0; 35,0
"06350211 Anden international udviklingsforskning "; 15,1; 25,0; 25,0; 25,0; 25,0; 25,0
"0636 Multilateral bistand gennem FN mv. "; 1563,7; 1461,9; 1239,9; 1491,9; 1296,6; 1471,1
"063601 UNDP "; 372,2; 369,0; 437,6; 370,2; 393,0; 417,5
"06360110 FN's Udviklingsprogram (UNDP) "; 320,0; 320,0; 320,0; 320,0; 320,0; 320,0
"06360112 FN's Udviklingsfond for Kvinder (UNIFEM) "; 14,0; 10,0; 20,0; 20,0; 20,0; 20,0
"06360113 Bidrag til UNDP-trustfonde "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06360114 FN-center i København "; 38,7; 39,0; 97,6; 30,2; 53,0; 77,5
"063602 De Forenede Nationers Børnefond (UNICEF) "; 209,2; 184,2; 178,0; 193,0; 193,9; 193,9
"06360210 Generelt bidrag til UNICEF "; 180,0; 155,0; 155,0; 155,0; 155,0; 155,0
"06360211 UNICEF's lagerfaciliteter i København "; 29,2; 29,2; 23,0; 38,0; 38,9; 38,9
"063603 HIV/AIDS, Befolknings- og sundhedsprogrammer "; 685,0; 670,0; 490,0; 670,0; 570,0; 670,0
"06360310 FN's Befolkningsfond (UNFPA) "; 230,0; 205,0; 205,0; 205,0; 205,0; 205,0
"06360311 IPPF m.fl. "; 165,0; 85,0; 85,0; 85,0; 165,0; 85,0
"06360312 Verdenssundhedsorg. WHO's udvik. aktiviteter "; 40,0; 80,0; 0,0; 80,0; 0,0; 80,0
"06360314 FN's Aids-bekæmpelsesprogram (UNAIDS) "; 40,0; 100,0; 0,0; 100,0; 0,0; 100,0
"06360315 Hiv/aids og øvrige befolkningsprogrammer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06360316 Den Globale Fond "; 175,0; 175,0; 175,0; 175,0; 175,0; 175,0
"06360317 Det globale vaccinationsinitiativ (GAVI) "; 35,0; 25,0; 25,0; 25,0; 25,0; 25,0
"063604 FN programmer for landsbrugsudvikling "; 175,0; 30,0; 0,0; 75,0; 0,0; 0,0
"06360410 FN's Verdensfødevareprogram (WFP) "; 80,0; 30,0; 0,0; 0,0; 0,0; 0,0
"06360411 FN's Landbrugsudviklingsfond (IFAD) "; 95,0; 0,0; 0,0; 75,0; 0,0; 0,0
"063605 Globale Miljøprogrammer "; -1,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06360510 FN's Miljøprogram (UNEP) "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06360512 Øvrige miljøbidrag "; -1,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063606 FNUD "; 123,4; 208,7; 134,3; 183,7; 139,7; 189,7
"06360610 FN's organisation for industriel udv. (UNIDO)"; 1,8; 5,9; 5,9; 5,9; 5,9; 5,9
"06360613 FN's arbejdsorganisation (ILO) "; -3,3; 40,0; 0,0; 40,0; 0,0; 40,0
"06360614 UNESCO "; 0,0; 40,0; 0,0; 20,0; 0,0; 20,0
"06360616 Multilaterale rådgivere "; 75,5; 75,0; 75,0; 75,0; 75,0; 75,0
"06360619 FN-forbundet i Danmark "; 1,8; 1,8; 1,8; 1,8; 1,8; 1,8
"06360620 SHU "; 25,0; 31,0; 31,6; 26,0; 37,0; 32,0
"06360623 OECD-DAC udviklingsrelateret bidrag "; 5,0; 0,0; 5,0; 0,0; 5,0; 0,0
"06360624 Diverse multilaterale bidrag "; 12,5; 10,0; 10,0; 10,0; 10,0; 10,0
"06360625 FN's kontor for narkotika og kriminalitet "; 5,0; 5,0; 5,0; 5,0; 5,0; 5,0
"0637 Udviklingsbanker, -fonde og EU "; 1349,6; 1425,3; 1752,3; 1688,0; 1759,0; 1633,4
"063701 Verdensbankgruppen "; 615,0; 554,0; 879,0; 689,0; 689,0; 689,0
"06370110 Verdensbanken (IBRD) "; 0,0; 0,0; 190,0; 0,0; 0,0; 0,0
"06370111 Den internationale Udviklingssammenslu. (IDA)"; 420,0; 420,0; 420,0; 420,0; 420,0; 420,0
"06370112 Den Internationale Valutafond (IMF) "; 30,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06370114 Bistand til Mellemøsten gennem IBRD "; 30,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06370115 Special Action Account "; 0,0; -1,0; -1,0; -1,0; -1,0; -1,0
"06370116 Fast-track initiativet "; 135,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06370118 Fast-track initiativet "; 0,0; 135,0; 270,0; 270,0; 270,0; 270,0
"063702 Regionale udviklingsbanker "; 0,0; 60,0; 18,0; 0,0; 0,0; 0,0
"06370210 Den afrikanske Udviklingsbank (AfDB) "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06370211 Den asiatiske Udviklingsbank (AsDB) "; 0,0; 60,0; 0,0; 0,0; 0,0; 0,0
"06370212 Den interamerikanske Udviklingsbank (IDB) "; 0,0; 0,0; 18,0; 0,0; 0,0; 0,0
"063703 Udviklingsfonde m.v. "; 414,9; 266,4; 346,6; 408,0; 479,0; 353,4
"06370310 Den afrikanske Udviklingsfond (AfDF) "; 123,3; 123,4; 150,0; 200,0; 280,0; 150,0
"06370311 Den asiatiske Udviklingsfond (AsDF) "; 100,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06370313 Den nordiske Udviklingsfond (NDF) "; 142,6; 21,0; 66,0; 48,0; 37,0; 37,0
"06370314 Multilaterale gældslettelsesinitiativer "; 49,0; 122,0; 130,6; 160,0; 162,0; 166,4
"063704 Bistand gennem Den Europæiske Union (EU) "; 319,7; 544,9; 508,7; 591,0; 591,0; 591,0
"06370410 Den Europæiske Udviklingsfond (EUF) "; 319,7; 544,9; 508,7; 591,0; 591,0; 591,0
"0638 Multilateral bistand til øvrige indsatser "; -34,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063801 regional og genopbygningsbistand "; -31,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06380110 Multilateral regionalbistand "; -31,2; 0,0; 0,0; 0,0; 0,0; 0,0
"063802 Indsatser vedr. stabilitet og sikkerhed "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06380211 Konfliktforebyggelse "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"063803 Diverse multilaterale bidrag "; -2,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06380310 Diverse multilaterale bidrag "; -0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06380320 Støtte til Internationale Menneskerettigheder"; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06380325 Støtte t. multilaterale aktivi. handel og udv"; -1,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06380330 Multilaterale kurser,seminarer og konferencer"; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"0639 Humanitær bistand "; 1393,7; 1228,0; 1045,9; 1420,0; 1420,0; 1420,0
"063901 Humanitære organisationer "; 425,0; 460,0; 490,0; 490,0; 490,0; 490,0
"06390110 FN's Flygtningehøjkommissær (UNHCR) "; 130,0; 130,0; 130,0; 130,0; 130,0; 130,0
"06390111 FN's org. for Palæstinaflygtninge (UNRWA) "; 70,0; 70,0; 70,0; 70,0; 70,0; 70,0
"06390112 FN's Humanitære Koordinationskontor (OCHA) "; 10,0; 20,0; 20,0; 20,0; 20,0; 20,0
"06390113 Humanitær fødevarebistand (WFP) "; 115,0; 155,0; 185,0; 185,0; 185,0; 185,0
"06390114 Den internationale Røde Kors Komite (ICRC) "; 20,0; 20,0; 20,0; 20,0; 20,0; 20,0
"06390115 FNs Højkommissær for Menneskerettigheder "; 15,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06390116 FN's humanitære fond (CERF) "; 50,0; 50,0; 50,0; 50,0; 50,0; 50,0
"06390117 FN's organisation for minerydning (UNMAS) "; 15,0; 15,0; 15,0; 15,0; 15,0; 15,0
"063902 Humanitære bidrag kriser "; 968,7; 768,0; 555,9; 930,0; 930,0; 930,0
"06390210 Humanitære bidrag "; 543,0; 435,0; 339,9; 500,0; 500,0; 500,0
"06390211 Internationalt Humanitært Beredskab (IHB) "; 60,1; 63,0; 70,0; 70,0; 70,0; 70,0
"06390212 Bistand til flyg og internt fordrevne i nærom"; 365,5; 230,0; 86,0; 300,0; 300,0; 300,0
"06390213 Nødhjælpspuljer "; 0,0; 40,0; 60,0; 60,0; 60,0; 60,0
"064 eksportfremme "; 127,4; 137,8; 129,9; 115,4; 94,5; 94,5
"0641 Fællesudgifter "; 127,4; 137,8; 129,9; 115,4; 94,5; 94,5
"064102 Eksportstipendiater "; 76,4; 76,4; 72,6; 72,6; 62,7; 62,7
"06410210 Eksportstipendiater "; 76,4; 60,8; 57,2; 57,2; 62,7; 62,7
