"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2017";"2018";"2019";"2020";"2021";"2022" 
"06320414 IT-, ejend., rejse-, komp. og kom. udgifter "; 94,3; 96,8; 97,7; 97,7; 97,7; 97,7
"06320415 Rådgivende enheder "; 119,4; 120,1; 121,2; 121,2; 121,2; 121,2
"063205 Danidas erhvervsplatform "; -28,9; 0,0; -14,6; 0,0; 0,0; 0,0
"06320512 Erhvervsindsatser og samfundsansvar "; -24,8; 0,0; -14,6; 0,0; 0,0; 0,0
"06320515 Innovative Partnerskaber "; -0,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06320520 Danida Business Delegations "; -3,3; 0,0; 0,0; 0,0; 0,0; 0,0
"063207 Lånebistand "; 15,9; 19,4; 22,9; 26,4; 35,5; 38,0
"06320714 Gældslettelse til udviklingslandene "; 15,9; 19,4; 22,9; 26,4; 35,5; 38,0
"063208 Øvrig bistand "; 609,2; 727,4; 766,5; 752,2; 711,5; 739,9
"06320810 Styrkelse af indsatser i nærområder "; -3,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06320820 Bilateral regionalbistand "; -1,0; 0,0; 4,2; 0,0; 0,0; 0,0
"06320830 Projekter, demokrati og menneskerettigheder "; -5,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06320835 OHCHR "; 0,0; 0,0; 60,0; 60,0; 60,0; 60,0
"06320840 DIGNITY - Dansk Institut mod Tortur "; 48,0; 48,0; 53,0; 53,0; 53,0; 53,0
"06320850 Det Arabiske Initiativ "; -3,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320860 Stabilisering og konfliktforebyggelse "; 165,5; 65,0; 65,0; 65,0; 65,0; 65,0
"06320870 Demokrati, menneskerettigheder og god reg. "; 123,0; 260,2; 172,1; 162,0; 121,3; 149,7
"06320880 Freds- og Stabiliseringsfonden "; 256,8; 325,0; 380,0; 380,0; 380,0; 380,0
"06320890 Institut for Menneskerettigheder (IMR) "; 29,2; 29,2; 32,2; 32,2; 32,2; 32,2
"063209 Dansk-Arabisk Partnerskabsprogram "; 203,4; 200,0; 195,8; 200,0; 200,0; 200,0
"06320910 Dansk-arabiske partnerskabsaftaler "; 163,5; 155,0; 155,0; 155,0; 155,0; 155,0
"06320920 Øvrige indsatser "; 39,9; 45,0; 40,8; 45,0; 45,0; 45,0
"063210 Migration "; 0,0; 450,0; 215,0; 185,0; 185,0; 185,0
"06321011 Overgangsbistand til øvrige Balkan "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06321012 EU's Tyrkietfacilitet "; 0,0; 300,0; 0,0; 0,0; 0,0; 0,0
"06321013 Migration og udsendelse "; 0,0; 125,0; 190,0; 160,0; 160,0; 160,0
"06321014 IOM "; 0,0; 25,0; 25,0; 25,0; 25,0; 25,0
"063211 Naboskabsprogram "; 149,2; 160,0; 130,0; 160,0; 160,0; 160,0
"06321110 Programindsatser "; 121,4; 140,0; 110,0; 140,0; 140,0; 140,0
"06321120 Øvrige indsatser "; 27,8; 20,0; 20,0; 20,0; 20,0; 20,0
"0633 Bistand gennem civilsamfundsorganisationer "; 667,7; 935,0; 976,3; 942,4; 942,4; 945,4
"063301 Bistand gennem civilsamfundsorganisationer "; 667,7; 935,0; 976,3; 942,4; 942,4; 945,4
"06330110 Strategiske Partnerskaber "; 537,9; 661,0; 664,0; 664,0; 664,0; 664,0
"06330111 Strategiske Initiativer "; -52,5; 14,6; 25,7; 20,0; 20,0; 20,0
"06330112 Puljeordninger og netværk "; 182,3; 259,4; 286,6; 258,4; 258,4; 261,4
"0634 Naturressourcer, energi og klimaforandringer "; 286,9; 544,0; 702,7; 610,0; 646,0; 560,0
"063401 Naturressourcer, energi og klimaforandringer "; 286,9; 544,0; 702,7; 610,0; 646,0; 560,0
"06340120 Bilaterale miljøindsatser "; -32,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06340150 FN's Miljøprogram (UNEP) "; 10,0; 10,0; 101,3; 10,0; 10,0; 10,0
"06340160 Den Globale Miljøfacilitet (GEF) "; 0,0; 150,0; 31,4; 50,0; 50,0; 0,0
"06340170 Klimapulje "; 299,4; 350,0; 540,0; 540,0; 540,0; 540,0
"06340180 Øvrige bidrag "; 9,9; 10,0; 30,0; 10,0; 10,0; 10,0
"06340190 Ozonfonden "; 0,0; 24,0; 0,0; 0,0; 36,0; 0,0
"0635 Oplysningsvirksomhed "; 54,8; 55,0; 32,8; 55,0; 74,0; 55,0
"063501 Oplysning i Danmark mv. "; 54,8; 55,0; 32,8; 55,0; 74,0; 55,0
"06350113 Oplysningsvirksomhed "; 44,4; 28,0; 31,0; 28,0; 47,0; 28,0
"06350115 Udredningsvirksomhed "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06350116 Øvrige tiltag til kvalitetssikring "; -6,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06350117 Seminarer, kurser, konferencer mv. "; 3,5; 12,0; 12,0; 12,0; 12,0; 12,0
"06350118 Evaluering "; 13,2; 15,0; -10,2; 15,0; 15,0; 15,0
"0636 Multilateral bistand gennem FN mv. "; 1520,4; 1492,0; 2224,4; 1913,0; 1866,7; 1852,0
"063601 UNDP "; 503,1; 395,0; 425,8; 387,0; 406,0; 401,0
"06360110 FN's Udviklingsprogram (UNDP) "; 270,0; 220,0; 217,0; 212,0; 211,0; 206,0
"06360112 FN's Ligestillingsenhed (UN Women) "; 63,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06360114 FN-byen "; 170,1; 175,0; 175,0; 175,0; 195,0; 195,0
"06360116 FN's Resident Coordinator-system "; 0,0; 0,0; 33,8; 0,0; 0,0; 0,0
"063602 De Forenede Nationers Børnefond (UNICEF) "; 119,0; 125,0; 125,0; 125,0; 125,0; 125,0
"06360210 Generelt bidrag til UNICEF "; 119,0; 125,0; 125,0; 125,0; 125,0; 125,0
"063603 Befolkning, Sundhed og Ligestilling "; 653,6; 813,0; 935,9; 838,0; 838,0; 838,0
"06360310 FN's Befolkningsfond (UNFPA) "; 400,0; 350,0; 447,9; 350,0; 350,0; 350,0
"06360311 SRSR ved globalt civilsamfund "; 200,0; 160,0; 175,0; 225,0; 225,0; 225,0
"06360312 Verdenssundhedsorg. WHO's udvik. aktiviteter "; 25,0; 25,0; 35,0; 35,0; 35,0; 35,0
"06360313 FN's Ligestillingsenhed (UN Women) "; 0,0; 63,0; 63,0; 63,0; 63,0; 63,0
"06360314 FN's Aidsbekæmpelsesprogram (UNAIDS) m.fl. "; 30,0; 40,0; 40,0; 40,0; 40,0; 40,0
"06360315 Hiv/aids og øvrige befolkningsprogrammer "; -1,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06360316 Den Globale Fond "; 0,0; 150,0; 150,0; 100,0; 100,0; 100,0
"06360317 Den Globale Vaccine Alliance (Gavi) "; 0,0; 25,0; 25,0; 25,0; 25,0; 25,0
"063604 Uddannelse "; 0,0; 0,0; 550,0; 425,0; 350,0; 350,0
"06360410 Global Partnership for Education "; 0,0; 0,0; 300,0; 300,0; 300,0; 300,0
"06360411 Education Cannot Wait "; 0,0; 0,0; 250,0; 50,0; 50,0; 50,0
"06360412 Øvrige multilaterale uddannelsesindsatser "; 0,0; 0,0; 0,0; 75,0; 0,0; 0,0
"063605 Globale Miljøprogrammer "; -0,1; 0,0; -2,9; 0,0; 0,0; 0,0
"06360512 Øvrige miljøbidrag "; -0,1; 0,0; -2,9; 0,0; 0,0; 0,0
"063606 FNUD "; 244,8; 159,0; 190,6; 138,0; 147,7; 138,0
"06360616 Interessevaretagelse i int. organisationer "; 84,6; 120,0; 120,0; 120,0; 120,0; 120,0
"06360623 OECD-DAC udviklingsrelateret bidrag "; 5,0; 3,0; 6,7; 0,0; 9,7; 0,0
"06360624 Diverse multilaterale bidrag "; 155,1; 36,0; 63,9; 18,0; 18,0; 18,0
"0637 Udviklingsbanker, -fonde og EU "; 2157,5; 1855,0; 1919,9; 2008,9; 1989,5; 1993,9
"063701 Verdensbankgruppen "; 1290,1; 823,0; 565,0; 850,0; 776,0; 776,0
"06370110 Verdensbanken (IBRD) "; 0,0; 0,0; 0,0; 70,0; 70,0; 70,0
"06370111 Den Internationale Udviklingssammenslu. (IDA)"; 621,2; 573,0; 565,0; 780,0; 706,0; 706,0
"06370118 Global Partnership for Education (GPE) "; 231,8; 250,0; 0,0; 0,0; 0,0; 0,0
"06370119 Verdensbankens indsatser for skrøbelighed, mv"; 437,1; 0,0; 0,0; 0,0; 0,0; 0,0
"063702 Regionale udviklingsbanker "; 104,7; 100,0; 92,6; 115,0; 135,0; 115,0
"06370210 Den afrikanske Udviklingsbank (AfDB) "; 0,0; 0,0; 0,0; 115,0; 115,0; 115,0
"06370212 Den interamerikanske Udviklingsbank (IDB) "; 0,0; 0,0; 0,0; 0,0; 20,0; 0,0
"06370213 AIIB "; 104,7; 100,0; 92,6; 0,0; 0,0; 0,0
"063703 Udviklingsfonde m.v. "; 307,4; 222,0; 556,2; 320,9; 340,5; 364,9
"06370310 Den afrikanske Udviklingsfond (AfDF) "; 100,0; 100,0; 430,0; 175,0; 175,0; 175,0
"06370311 Den asiatiske Udviklingsfond (AsDF) "; 85,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06370314 Multilaterale gældslettelsesinitiativer "; 122,1; 122,0; 126,2; 145,9; 165,5; 189,9
"063704 Bistand gennem Den Europæiske Union (EU) "; 455,3; 710,0; 706,1; 723,0; 738,0; 738,0
"06370410 Den Europæiske Udviklingsfond (EUF) "; 455,3; 710,0; 706,1; 723,0; 738,0; 738,0
"0638 Partnerskaber for bæredygtig vækst "; 1234,9; 1233,5; 1623,6; 1629,5; 1428,5; 1469,5
"063801 Mobilisering - finansiering til investeringer "; 560,4; 345,0; 784,0; 750,0; 600,0; 650,0
"06380111 Investeringsfonden for Udviklingslande (IFU) "; 300,0; 0,0; 250,0; 50,0; 0,0; 50,0
"06380112 Den int. finansieringsinstitution (IFC) "; 20,0; 20,0; 34,0; 100,0; 100,0; 100,0
"06380113 Danida Business Finance (DBF) "; 190,4; 325,0; 500,0; 500,0; 500,0; 500,0
"06380114 Projektudviklingsfacilitet DBF "; 50,0; 0,0; 0,0; 100,0; 0,0; 0,0
"063802 Rammebetingelser, viden og forr. muligheder "; 674,6; 888,5; 839,9; 879,5; 828,5; 819,5
"06380211 Konfliktforebyggelse "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06380212 Partnerskaber for markedsdrevet vækst "; 192,2; 264,0; 245,0; 255,0; 204,0; 195,0
"06380213 Vækstrådgivere "; 35,6; 52,0; 55,0; 55,0; 55,0; 55,0
"06380214 Strategisk sektorsamarbejde "; 35,7; 68,0; 45,4; 95,0; 95,0; 95,0
"06380215 FN's Arbejdsorganisation (ILO) "; 9,5; 29,5; 9,5; 9,5; 9,5; 9,5
"06380216 Støtte til aktiviteter indenfor handel og udv"; 34,9; 50,0; 70,0; 50,0; 50,0; 50,0
"06380217 Energi- og vandressourcer mv. "; 45,0; 70,0; 70,0; 70,0; 70,0; 70,0
"06380218 Strategiske indsatser i vækstmarkeder "; 4,9; 20,0; 20,0; 20,0; 20,0; 20,0
"06380219 Forskningssamarbejde "; 229,0; 225,0; 200,0; 200,0; 200,0; 200,0
"06380220 Stipendiatbistand "; 30,0; 45,0; 60,0; 60,0; 60,0; 60,0
"06380221 Arbejdsmarkeder og rammebetingelser "; 57,7; 65,0; 65,0; 65,0; 65,0; 65,0
"063803 Diverse multilaterale bidrag "; -0,1; 0,0; -0,3; 0,0; 0,0; 0,0
"06380320 Støtte til Int. Menneskerettigheder, NGO'er "; 0,0; 0,0; -0,3; 0,0; 0,0; 0,0
"06380325 Støtte t. multilaterale aktivi. handel og udv"; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"0639 Humanitær bistand "; 2372,0; 2500,0; 2779,7; 2600,0; 2600,0; 2600,0
"063901 Humanitære organisationer "; 605,4; 625,0; 677,7; 675,0; 675,0; 675,0
"06390110 FN's Flygtningehøjkommissariat (UNHCR) "; 160,0; 160,0; 160,0; 160,0; 160,0; 160,0
"06390111 FN's org. for Palæstinaflygtninge (UNRWA) "; 70,0; 70,0; 70,0; 70,0; 70,0; 70,0
"06390112 FN's Humanitære Koordinationskontor (OCHA) "; 30,0; 30,0; 30,0; 30,0; 30,0; 30,0
"06390113 FN's Fødevareprogram (WFP) "; 210,4; 210,0; 212,7; 210,0; 210,0; 210,0
"06390114 Den Internationale Røde Kors Komite (ICRC) "; 20,0; 40,0; 40,0; 40,0; 40,0; 40,0
"06390116 FN's Centrale Humanitære Fond (CERF) "; 100,0; 100,0; 150,0; 150,0; 150,0; 150,0
