"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2019";"2020";"2021";"2022";"2023";"2024" 
"06111510 Tilskud til oplysningsarbejde mv. "; 6,2; 7,7; 5,3; 5,3; 4,7; 4,7
"06111520 Tilskud til internationale institutioner "; 11,2; 14,2; 14,2; 12,3; 12,3; 12,3
"06111530 Int. presseindsatser "; 2,1; 2,1; 2,1; 2,1; 2,1; 2,1
"06111540 Freds- og Stabiliseringsfonden "; 10,5; 11,3; 11,3; 11,3; 0,0; 0,0
"06111550 Udredning indsats i Kosovo, Afghanistan mv. "; -1,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06111560 Internationale Sundhedskriser "; 0,0; 0,0; 0,3; 0,0; 0,0; 0,0
"061118 Den Europæiske Fredsfacilitet "; 0,0; 0,0; 36,3; 46,3; 61,5; 77,2
"06111810 fredsfacilitet "; 0,0; 0,0; 36,3; 46,3; 61,5; 77,2
"061122 Risikopræmie vedr. statsgarantier og genudlån "; 0,0; 4,8; 48,1; 20,1; 20,1; 20,1
"06112210 Risikopræmie vedr. IFU "; 0,0; 4,8; 9,6; 16,0; 16,0; 16,0
"06112211 Risikopræmie vedr. statsgaranti til IBRD "; 0,0; 0,0; 4,1; 4,1; 4,1; 4,1
"06112212 Risikopræmie vedr. statsgaranti til AfDB "; 0,0; 0,0; 34,4; 0,0; 0,0; 0,0
"061141 Kompensationsordninger som følge af COVID-19 "; 0,0; 0,0; 6,9; 0,0; 0,0; 0,0
"06114110 Kompensationsordning som følge af COVID-19 "; 0,0; 0,0; 6,9; 0,0; 0,0; 0,0
"061179 Reserver og budgetregulering "; 0,0; -16,1; 0,0; 0,0; 0,0; 0,0
"06117950 Neg. bud.reg. Besparelse v. konsuletudgifter "; 0,0; -16,1; 0,0; 0,0; 0,0; 0,0
"062 Internationale organisationer "; 631,5; 664,6; 662,2; 813,2; 663,2; 663,2
"0621 Nordiske formål "; 125,4; 146,0; 145,9; 145,9; 145,9; 145,9
"062101 Nordisk Ministerråd "; 125,4; 146,0; 145,9; 145,9; 145,9; 145,9
"06210110 Nordisk Ministerråd "; 125,4; 146,0; 145,9; 145,9; 145,9; 145,9
"0622 Øvrige internationale organisationer "; 506,2; 518,6; 516,3; 667,3; 517,3; 517,3
"062201 Fredsbevarende operationer "; 244,4; 249,8; 249,6; 249,6; 249,6; 249,6
"06220110 FN's fredsbevarende operationer "; 244,4; 249,8; 249,6; 249,6; 249,6; 249,6
"062203 Øvrige organisationer "; 261,8; 268,3; 266,2; 267,2; 267,2; 267,2
"06220310 Øvrige organisationer "; 261,8; 268,3; 266,2; 267,2; 267,2; 267,2
"062205 Den Europæiske Investeringsbank "; 0,0; 0,5; 0,5; 0,5; 0,5; 0,5
"06220510 Den Europæiske Investeringsbank "; 0,0; 0,5; 0,5; 0,5; 0,5; 0,5
"062206 UN Live Museum "; 0,0; 0,0; 0,0; 150,0; 0,0; 0,0
"06220610 UN Live Museum "; 0,0; 0,0; 0,0; 150,0; 0,0; 0,0
"063 Bistand til udviklingslandene "; 13836,5; 14544,4; 14457,9; 13471,0; 13281,7; 13329,5
"0631 Reserver "; -16,5; 176,0; 24,0; 47,5; 0,0; 0,0
"063179 Reserver og budgetreguleringer "; -16,5; 176,0; 24,0; 47,5; 0,0; 0,0
"06317910 Reserve "; 0,0; 176,0; 0,0; 47,5; 0,0; 0,0
"06317930 Valutakursreguleringer "; -16,5; 0,0; 24,0; 0,0; 0,0; 0,0
"0632 Bilateral bistand "; 3625,1; 3850,5; 3271,3; 3169,5; 2914,7; 3441,2
"063201 Udviklingslande i Afrika "; 2136,6; 1868,4; 1061,5; 1031,4; 942,4; 1486,2
"06320105 Etiopien "; 423,9; 275,0; 117,0; 0,0; 0,0; 0,0
"06320106 Niger "; 99,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06320108 Somalia "; 679,3; 150,0; 100,0; 0,0; 0,0; 0,0
"06320110 Tanzania "; 4,6; 5,0; 100,0; 0,0; 0,0; 0,0
"06320111 Kenya "; 20,2; 850,0; 0,0; 0,0; 0,0; 0,0
"06320112 Uganda "; 444,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06320115 Ghana "; -39,3; 20,0; -20,5; 0,0; 0,0; 0,0
"06320117 Burkina Faso "; -0,5; 0,0; 450,0; 0,0; 0,0; 0,0
"06320118 Zambia "; 0,0; 0,0; -40,0; 0,0; 0,0; 0,0
"06320120 Mali "; 270,2; 5,0; 5,0; 0,0; 0,0; 0,0
"06320123 Øvrige indsatser i Afrika "; 239,2; 563,4; 350,0; 1031,4; 942,4; 1486,2
"06320125 Særlige bilaterale kvinde-indsatser i Afrika "; -4,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06320126 AK "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"063202 Udv.lande i Asien, Mellemøsten og Latinamerik "; -55,0; 210,0; 573,0; 350,0; 200,0; 200,0
"06320205 Myanmar "; 4,4; 5,0; 50,0; 0,0; 0,0; 0,0
"06320207 Indonesien "; -0,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06320208 Palæstina "; 0,1; 0,0; 200,0; 0,0; 0,0; 0,0
"06320209 Afghanistan "; 26,8; 0,0; 73,0; 100,0; 100,0; 100,0
"06320210 Indsatser i Syrien og nabolande "; 200,0; 200,0; 200,0; 0,0; 0,0; 0,0
"06320211 Bangladesh "; -53,4; 5,0; 50,0; 0,0; 0,0; 0,0
"06320212 Nepal "; -215,6; 0,0; 0,0; 0,0; 0,0; 0,0
"06320215 Øvrige indsatser i Asien og Mellemøsten "; 0,0; 0,0; 0,0; 250,0; 100,0; 100,0
"06320217 Bolivia "; -16,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06320218 Øvrige indsatser i Latinamerika "; -0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"063204 Personelbistand "; 240,4; 267,0; 250,8; 257,8; 257,8; 257,8
"06320410 Rådgiverbistand "; -0,8; 4,0; 4,0; 3,0; 3,0; 3,0
"06320412 Firmarådgivere "; 22,3; 40,0; 22,0; 30,0; 30,0; 30,0
"06320414 IT-, ejend., rejse-, komp. og kom. udgifter "; 82,7; 99,4; 100,2; 100,2; 100,2; 100,2
"06320415 Rådgivende enheder "; 136,2; 123,6; 124,6; 124,6; 124,6; 124,6
"063205 Danidas erhvervsplatform "; -18,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06320512 Erhvervsindsatser og samfundsansvar "; -17,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06320515 Innovative Partnerskaber "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"063207 Lånebistand "; 22,9; 26,4; 0,0; 38,0; 40,5; 40,5
"06320714 Gældslettelse til udviklingslandene "; 22,9; 26,4; 0,0; 38,0; 40,5; 40,5
"063208 Øvrig bistand "; 765,8; 828,7; 739,0; 767,3; 749,0; 731,7
"06320810 Styrkelse af indsatser i nærområder "; -0,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06320820 Bilateral regionalbistand "; -0,6; 0,0; -15,0; 0,0; 0,0; 0,0
"06320830 Projekter, demokrati og menneskerettigheder "; -2,4; 0,0; -31,0; 0,0; 0,0; 0,0
"06320835 OHCHR "; 60,0; 60,0; 60,0; 60,0; 60,0; 60,0
"06320840 DIGNITY - Dansk Institut mod Tortur "; 53,0; 53,0; 53,0; 53,0; 53,0; 53,0
"06320850 Det Arabiske Initiativ "; -1,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06320860 Stabilisering og konfliktforebyggelse "; 63,0; 65,0; 65,0; 65,0; 65,0; 65,0
"06320870 Demokrati, menneskerettigheder og god reg. "; 163,4; 210,7; 147,0; 149,3; 131,0; 113,7
"06320875 Internationale sundhedskriser "; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"06320880 Freds- og Stabiliseringsfonden "; 399,5; 400,0; 400,0; 400,0; 400,0; 400,0
"06320885 Institut for Menneskerettigheder (IMR) "; 0,0; 40,0; 40,0; 40,0; 40,0; 40,0
"06320890 Institut for Menneskerettigheder (IMR) "; 32,2; 0,0; 0,0; 0,0; 0,0; 0,0
"063209 Dansk-Arabisk Partnerskabsprogram "; 195,8; 200,0; 200,0; 200,0; 200,0; 200,0
"06320910 Dansk-arabiske partnerskabsaftaler "; 161,9; 163,0; 163,0; 155,0; 155,0; 155,0
"06320920 Øvrige indsatser "; 33,8; 37,0; 37,0; 45,0; 45,0; 45,0
"063210 Migration "; 215,0; 290,0; 315,0; 365,0; 365,0; 365,0
"06321013 Retfærdigt og humant asylsystem "; 190,0; 190,0; 270,0; 300,0; 300,0; 300,0
"06321014 IOM "; 25,0; 50,0; 50,0; 50,0; 50,0; 50,0
"06321015 Fælleseuropæiske migrationsindsatser "; 0,0; 50,0; 15,0; 15,0; 15,0; 15,0
"06321016 Fremtidens flygtningerespons "; 0,0; 0,0; -20,0; 0,0; 0,0; 0,0
"063211 Naboskabsprogram "; 122,0; 160,0; 132,0; 160,0; 160,0; 160,0
"06321110 Programindsatser "; 106,8; 140,0; 112,0; 140,0; 140,0; 140,0
"06321120 Øvrige indsatser "; 15,2; 20,0; 20,0; 20,0; 20,0; 20,0
"0633 Bistand gennem civilsamfundsorganisationer "; 975,8; 935,8; 1004,8; 935,8; 935,8; 935,8
"063301 Bistand gennem civilsamfundsorganisationer "; 975,8; 935,8; 1004,8; 935,8; 935,8; 935,8
"06330110 Strategiske Partnerskaber "; 663,2; 664,0; 664,0; 664,0; 664,0; 664,0
"06330111 Strategiske Initiativer "; 35,3; 10,0; 10,0; 10,0; 10,0; 10,0
"06330112 Puljeordninger og netværk "; 277,3; 261,8; 330,8; 261,8; 261,8; 261,8
"0634 Naturressourcer, energi og klimaforandringer "; 702,3; 1445,0; 1969,3; 1645,0; 1645,0; 1645,0
"063401 Naturressourcer, energi og klimaforandringer "; 702,3; 1445,0; 1969,3; 1645,0; 1645,0; 1645,0
"06340110 Klima, konflikt, fordriv. og irr. mig. Afrika"; 0,0; 200,0; 200,0; 200,0; 200,0; 200,0
"06340120 Bilaterale miljøindsatser "; -3,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06340135 Sammenslutningen af byer, C40 "; 0,0; 67,0; 0,0; 0,0; 0,0; 0,0
"06340140 Energi og vandressourcer "; 0,0; 175,0; 670,8; 709,5; 709,5; 709,5
"06340150 FN's Miljøprogram (UNEP) "; 101,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06340170 Klimapulje "; 542,4; 675,0; 990,5; 677,5; 677,5; 677,5
"06340175 Miljøbidrag og modstandsdyg. mod klimaforand."; 0,0; 328,0; 108,0; 58,0; 58,0; 58,0
"06340180 Øvrige bidrag "; 62,0; 0,0; 0,0; 0,0; 0,0; 0,0
"0635 Oplysningsvirksomhed "; 32,9; 55,0; 22,5; 52,0; 52,0; 52,0
"063501 Oplysning i Danmark mv. "; 32,9; 55,0; 22,5; 52,0; 52,0; 52,0
"06350111 Forskningsvirksomhed "; -3,3; 0,0; -25,0; 0,0; 0,0; 0,0
"06350113 Oplysningsvirksomhed "; 21,4; 28,0; 49,5; 28,0; 28,0; 28,0
"06350114 Kulturelt samarbejde (CKU) "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06350117 Seminarer, kurser, konferencer mv. "; 1,1; 12,0; -17,0; 9,0; 9,0; 9,0
"06350118 Evaluering "; 14,0; 15,0; 15,0; 15,0; 15,0; 15,0
"0636 Multilateral bistand gennem FN mv. "; 2224,3; 1908,0; 1908,7; 1932,0; 1994,2; 1994,5
"063601 UNDP "; 425,8; 502,0; 527,0; 502,0; 502,0; 502,0
"06360110 FN's Udviklingsprogram (UNDP) "; 217,0; 327,0; 327,0; 327,0; 327,0; 327,0
"06360114 FN-byen "; 173,8; 175,0; 200,0; 175,0; 175,0; 175,0
"06360116 FN's Resident Coordinator-system "; 35,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063602 De Forenede Nationers Børnefond (UNICEF) "; 125,0; 125,0; 125,0; 125,0; 125,0; 125,0
"06360210 Generelt bidrag til UNICEF "; 125,0; 125,0; 125,0; 125,0; 125,0; 125,0
"063603 Befolkning, Sundhed og Ligestilling "; 935,9; 828,0; 919,0; 888,0; 888,0; 888,0
"06360310 FN's Befolkningsfond (UNFPA) "; 435,0; 350,0; 350,0; 350,0; 350,0; 350,0
"06360311 SRSR ved globalt civilsamfund "; 177,9; 225,0; 256,0; 200,0; 225,0; 225,0
"06360312 Verdenssundhedsorg. WHO's udvik. aktiviteter "; 35,0; 35,0; 70,0; 70,0; 70,0; 70,0
"06360313 FN's Ligestillingsenhed (UN Women) "; 73,0; 78,0; 78,0; 78,0; 78,0; 78,0
"06360314 FN's Aidsbekæmpelsesprogram (UNAIDS) m.fl. "; 40,0; 40,0; 40,0; 40,0; 40,0; 40,0
"06360316 Den Globale Fond "; 150,0; 100,0; 125,0; 125,0; 100,0; 100,0
"06360317 Den Globale Vaccine Alliance (Gavi) "; 25,0; 0,0; 0,0; 25,0; 25,0; 25,0
"063604 Uddannelse "; 550,0; 300,0; 250,0; 300,0; 362,5; 362,5
"06360410 Global Partnership for Education "; 300,0; 300,0; 200,0; 300,0; 300,0; 300,0
"06360411 Education Cannot Wait "; 250,0; 0,0; 50,0; 0,0; 62,5; 62,5
"063605 Globale Miljøprogrammer "; -2,9; 0,0; 0,0; 0,0; 0,0; 0,0
"06360512 Øvrige miljøbidrag "; -2,9; 0,0; 0,0; 0,0; 0,0; 0,0
"063606 FNUD "; 190,4; 153,0; 87,7; 117,0; 116,7; 117,0
"06360610 FN's organisation for industriel udv. (UNIDO)"; 0,0; 0,0; -24,0; 0,0; 0,0; 0,0
"06360616 Interessevaretagelse i int. organisationer "; 116,9; 120,0; 90,0; 90,0; 90,0; 90,0
"06360623 OECD-DAC udviklingsrelateret bidrag "; 11,2; 0,0; 6,7; 9,0; 6,7; 9,0
"06360624 Diverse multilaterale bidrag "; 62,4; 33,0; 15,0; 18,0; 20,0; 18,0
"0637 Udviklingsbanker, -fonde og EU "; 1892,8; 2070,1; 2020,9; 1724,2; 1830,0; 1485,0
"063701 Verdensbankgruppen "; 564,3; 970,0; 635,0; 836,0; 863,0; 732,0
"06370110 Verdensbanken (IBRD) "; 0,0; 70,0; 32,0; 70,0; 91,0; 0,0
"06370111 Den Internationale Udviklingssammenslu. (IDA)"; 564,4; 780,0; 603,0; 716,0; 772,0; 732,0
"06370117 VB globale facilitet for kat.forebyg. "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06370119 Verdensbankens indsatser for skrøbelighed, mv"; 0,0; 120,0; 0,0; 50,0; 0,0; 0,0
"063702 Regionale udviklingsbanker "; 76,3; 85,0; 67,0; 67,0; 67,0; 67,0
"06370210 Den Afrikanske Udviklingsbank (AfDB) "; -0,2; 85,0; 67,0; 67,0; 67,0; 67,0
"06370212 Den Interamerikanske Udviklingsbank (IDB) "; -16,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06370213 AIIB "; 92,8; 0,0; 0,0; 0,0; 0,0; 0,0
"063703 Udviklingsfonde m.v. "; 556,1; 322,1; 473,6; 405,5; 589,6; 435,0
"06370310 Den Afrikanske Udviklingsfond (AfDF) "; 429,9; 175,0; 175,0; 175,0; 350,0; 175,0
"06370313 Den Nordiske Udviklingsfond (NDF) "; 0,0; 0,0; 40,0; 40,0; 40,0; 40,0
"06370314 Multilaterale gældslettelsesinitiativer "; 126,2; 147,1; 258,6; 190,5; 199,6; 220,0
"063704 Bistand gennem Den Europæiske Union (EU) "; 696,0; 693,0; 565,0; 414,0; 310,0; 251,0
"06370410 Den Europæiske Udviklingsfond (EUF) "; 696,0; 693,0; 565,0; 414,0; 310,0; 251,0
"063705 Delegerede Partnerskaber "; 0,0; 0,0; 280,3; 1,7; 0,4; 0,0
"06370510 Partnerskab vedr. støtte til udvikling af udv"; 0,0; 0,0; 28,9; 0,9; 0,0; 0,0
"06370511 Partnerskab vedr. fremme af demokratisk reger"; 0,0; 0,0; 46,7; 0,1; 0,0; 0,0
"06370512 Partnerskab vedr. støtte til fødevaresikkerhe"; 0,0; 0,0; 26,8; 0,7; 0,4; 0,0
"06370513 Partnerskab vedr. støtte til kvinder og unge "; 0,0; 0,0; 114,3; 0,0; 0,0; 0,0
"06370514 Partnerskab vedr. støtte til privat virksomhe"; 0,0; 0,0; 2,7; 0,0; 0,0; 0,0
"06370515 Partnerskab vedr. retshjælp til sårbare "; 0,0; 0,0; 13,4; 0,0; 0,0; 0,0
"06370516 Partnerskab vedr. støtte til skattemoderniser"; 0,0; 0,0; 6,5; 0,0; 0,0; 0,0
"06370517 Partnerskab vedr. markedsdrevet kommercialise"; 0,0; 0,0; 19,0; 0,0; 0,0; 0,0
"06370518 Partnerskab vedr. Freds- og Stabiliseringspro"; 0,0; 0,0; 7,0; 0,0; 0,0; 0,0
"06370519 Partnerskab vedr. økonomisk vækst og jobskabe"; 0,0; 0,0; 15,0; 0,0; 0,0; 0,0
"0638 Partnerskaber for bæredygtig vækst "; 1620,1; 1404,0; 1079,7; 1265,0; 1210,0; 1076,0
"063801 Mobilisering - finansiering til investeringer "; 783,9; 500,0; 468,0; 602,0; 602,0; 462,0
"06380111 Investeringsfonden for Udviklingslande (IFU) "; 250,0; 0,0; 0,0; 100,0; 100,0; 0,0
"06380112 Den int. finansieringsinstitution (IFC) "; 20,0; 100,0; 0,0; 102,0; 102,0; 62,0
"06380113 DSIF "; 363,9; 400,0; 418,0; 400,0; 400,0; 400,0
"06380114 Projektudviklingsfacilitet DSIF "; 0,0; 0,0; 50,0; 0,0; 0,0; 0,0
"06380115 Den globale Infrastrukturfacilitet (GIF) "; 150,0; 0,0; 0,0; 0,0; 0,0; 0,0
"063802 Rammebetingelser, viden og forr. muligheder "; 836,6; 904,0; 611,7; 663,0; 608,0; 614,0
"06380211 Konfliktforebyggelse "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06380212 Partnerskaber for bæredygtig vækst "; 233,7; 255,0; 122,7; 75,0; 20,0; 26,0
"06380213 Sektorrådgivere "; 59,8; 74,0; 86,0; 88,0; 88,0; 88,0
"06380214 Strategisk sektorsamarbejde "; 61,9; 110,0; 32,0; 125,0; 125,0; 125,0
"06380215 FN's Arbejdsorganisation (ILO) "; 9,5; 35,0; 20,0; 20,0; 20,0; 20,0
"06380216 Støtte til aktiviteter indenfor handel og udv"; 70,0; 50,0; 0,0; 0,0; 0,0; 0,0
"06380217 Energi- og vandressourcer mv. "; 70,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06380218 Verdensmålsfacilitet "; 7,5; 20,0; 10,0; 10,0; 10,0; 10,0
"06380219 Forskningssamarbejde "; 199,4; 220,0; 220,0; 220,0; 220,0; 220,0
"06380220 Stipendiatbistand "; 60,0; 75,0; 56,0; 60,0; 60,0; 60,0
"06380221 Arbejdsmarkeder og rammebetingelser "; 65,0; 65,0; 65,0; 65,0; 65,0; 65,0
"063803 Diverse multilaterale bidrag "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"06380310 Diverse multilaterale bidrag "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06380320 Støtte til Int. Menneskerettigheder, NGO'er "; -0,4; 0,0; 0,0; 0,0; 0,0; 0,0
"0639 Humanitær bistand "; 2779,7; 2700,0; 3156,7; 2700,0; 2700,0; 2700,0
"063901 Humanitære organisationer "; 677,7; 875,0; 875,0; 875,0; 875,0; 875,0
"06390110 FN's Flygtningehøjkommissariat (UNHCR) "; 160,0; 235,0; 235,0; 235,0; 235,0; 235,0
"06390111 FN's org. for Palæstinaflygtninge (UNRWA) "; 70,0; 105,0; 105,0; 105,0; 105,0; 105,0
"06390112 FN's Humanitære Koordinationskontor (OCHA) "; 30,0; 70,0; 70,0; 70,0; 70,0; 70,0
"06390113 FN's Fødevareprogram (WFP) "; 212,7; 210,0; 210,0; 210,0; 210,0; 210,0
"06390114 Den Internationale Røde Kors Komite (ICRC) "; 40,0; 70,0; 70,0; 70,0; 70,0; 70,0
"06390116 FN's Centrale Humanitære Fond (CERF) "; 150,0; 170,0; 170,0; 170,0; 170,0; 170,0
"06390117 FN's Organisation for Minerydning (UNMAS) "; 15,0; 15,0; 15,0; 15,0; 15,0; 15,0
"063902 Humanitære bidrag kriser "; -2,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06390210 Humanitære bidrag "; -0,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06390212 Bistand til flyg og internt fordrevne i nærom"; -1,9; 0,0; 0,0; 0,0; 0,0; 0,0
"063903 Hum bidrag til partnere "; 2104,7; 1825,0; 2281,7; 1825,0; 1825,0; 1825,0
"06390310 Strategiske Partnerskaber og Nødhjælpspuljer "; 844,0; 919,0; 919,0; 919,0; 919,0; 919,0
"06390311 Øvrige bidrag til akutte og langvarige kriser"; 1260,7; 906,0; 1362,7; 906,0; 906,0; 906,0
"064 eksportfremme "; 70,0; 73,5; 120,7; 73,6; 83,4; 47,0
