"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2018";"2019";"2020";"2021";"2022";"2023" 
"06320810 Styrkelse af indsatser i nærområder "; -15,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320820 Bilateral regionalbistand "; -5,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06320830 Projekter, demokrati og menneskerettigheder "; -0,8; 0,0; 0,0; 0,0; 0,0; 0,0
"06320835 OHCHR "; 0,0; 60,0; 70,0; 60,0; 60,0; 60,0
"06320840 DIGNITY - Dansk Institut mod Tortur "; 48,0; 53,0; 53,0; 53,0; 53,0; 53,0
"06320850 Det Arabiske Initiativ "; -24,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320860 Stabilisering og konfliktforebyggelse "; 61,3; 65,0; 65,0; 65,0; 65,0; 65,0
"06320870 Demokrati, menneskerettigheder og god reg. "; 251,3; 179,6; 144,7; 162,0; 146,3; 161,0
"06320880 Freds- og Stabiliseringsfonden "; 379,0; 380,0; 400,0; 400,0; 400,0; 400,0
"06320885 Institut for Menneskerettigheder (IMR) "; 0,0; 0,0; 40,0; 40,0; 40,0; 40,0
"06320890 Institut for Menneskerettigheder (IMR) "; 29,2; 32,2; 0,0; 0,0; 0,0; 0,0
"063209 Dansk-Arabisk Partnerskabsprogram "; 189,3; 200,0; 195,4; 200,0; 200,0; 200,0
"06320910 Dansk-arabiske partnerskabsaftaler "; 152,0; 155,0; 163,0; 163,0; 155,0; 155,0
"06320920 Øvrige indsatser "; 37,3; 45,0; 32,4; 37,0; 45,0; 45,0
"063210 Migration "; 509,5; 185,0; 299,6; 290,0; 290,0; 290,0
"06321012 EU's Tyrkietfacilitet "; 144,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06321013 Migration og udsendelse "; 340,0; 160,0; 199,6; 190,0; 190,0; 190,0
"06321014 IOM "; 25,0; 25,0; 50,0; 50,0; 50,0; 50,0
"06321015 Øvrige multilaterale migrationsindsatser "; 0,0; 0,0; 50,0; 50,0; 50,0; 50,0
"063211 Naboskabsprogram "; 150,2; 160,0; 160,0; 160,0; 160,0; 160,0
"06321110 Programindsatser "; 133,2; 140,0; 140,0; 140,0; 140,0; 140,0
"06321120 Øvrige indsatser "; 17,0; 20,0; 20,0; 20,0; 20,0; 20,0
"0633 Bistand gennem civilsamfundsorganisationer "; 933,8; 945,4; 960,8; 935,8; 935,8; 935,8
"063301 Bistand gennem civilsamfundsorganisationer "; 933,8; 945,4; 960,8; 935,8; 935,8; 935,8
"06330110 Strategiske Partnerskaber "; 661,0; 664,0; 664,0; 664,0; 664,0; 664,0
"06330111 Strategiske Initiativer "; 9,2; 20,0; 10,0; 10,0; 10,0; 10,0
"06330112 Puljeordninger og netværk "; 263,6; 261,4; 286,8; 261,8; 261,8; 261,8
"0634 Naturressourcer, energi og klimaforandringer "; 832,8; 630,0; 1293,0; 1295,0; 1295,0; 1295,0
"063401 Naturressourcer, energi og klimaforandringer "; 832,8; 630,0; 1293,0; 1295,0; 1295,0; 1295,0
"06340110 Klima, konflikt, fordriv. og irr. mig. Afrika"; 0,0; 0,0; 34,3; 200,0; 200,0; 200,0
"06340120 Bilaterale miljøindsatser "; -11,4; 0,0; -26,3; 0,0; 0,0; 0,0
"06340135 Sammenslutningen af byer, C40 "; 0,0; 0,0; 67,0; 0,0; 0,0; 0,0
"06340140 Energi og vandressourcer "; 0,0; 0,0; 215,0; 190,5; 193,5; 193,5
"06340150 FN's Miljøprogram (UNEP) "; 0,0; 10,0; 0,0; 0,0; 30,0; 30,0
"06340160 Den Globale Miljøfacilitet (GEF) "; 450,0; 50,0; 0,0; 0,0; 0,0; 0,0
"06340170 Klimapulje "; 345,6; 540,0; 675,0; 600,0; 600,0; 600,0
"06340175 Miljøbidrag og modstandsdyg. mod klimaforand."; 0,0; 0,0; 328,0; 268,5; 271,5; 271,5
"06340180 Øvrige bidrag "; 18,1; 30,0; 0,0; 0,0; 0,0; 0,0
"06340185 Ozonfonden "; 0,0; 0,0; 0,0; 36,0; 0,0; 0,0
"06340190 Ozonfonden "; 30,5; 0,0; 0,0; 0,0; 0,0; 0,0
"0635 Oplysningsvirksomhed "; 48,1; 58,0; 35,0; 71,5; 55,0; 55,0
"063501 Oplysning i Danmark mv. "; 48,4; 58,0; 35,0; 71,5; 55,0; 55,0
"06350110 Projekter i Danmark "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06350111 Forskningsvirksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06350113 Oplysningsvirksomhed "; 28,1; 31,0; 8,0; 44,5; 28,0; 28,0
"06350114 Kulturelt samarbejde (CKU) "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"06350115 Udredningsvirksomhed "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06350117 Seminarer, kurser, konferencer mv. "; 6,4; 12,0; 12,0; 12,0; 12,0; 12,0
"06350118 Evaluering "; 14,1; 15,0; 15,0; 15,0; 15,0; 15,0
"063502 International udviklingsforskning "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"06350211 Anden international udviklingsforskning "; -0,3; 0,0; 0,0; 0,0; 0,0; 0,0
"0636 Multilateral bistand gennem FN mv. "; 1744,6; 1996,7; 2310,9; 1896,7; 1922,0; 1916,7
"063601 UNDP "; 363,7; 452,0; 504,9; 502,0; 522,0; 522,0
"06360110 FN's Udviklingsprogram (UNDP) "; 220,0; 217,0; 327,0; 327,0; 327,0; 327,0
"06360114 FN-byen "; 143,7; 175,0; 177,9; 175,0; 195,0; 195,0
"06360116 FN's Resident Coordinator-system "; 0,0; 60,0; 0,0; 0,0; 0,0; 0,0
"063602 De Forenede Nationers Børnefond (UNICEF) "; 125,0; 125,0; 136,0; 125,0; 125,0; 125,0
"06360210 Generelt bidrag til UNICEF "; 125,0; 125,0; 136,0; 125,0; 125,0; 125,0
"063603 Befolkning, Sundhed og Ligestilling "; 911,1; 838,0; 933,0; 828,0; 828,0; 828,0
"06360310 FN's Befolkningsfond (UNFPA) "; 400,0; 350,0; 390,0; 350,0; 350,0; 350,0
"06360311 SRSR ved globalt civilsamfund "; 208,0; 175,0; 225,0; 200,0; 200,0; 225,0
"06360312 Verdenssundhedsorg. WHO's udvik. aktiviteter "; 25,0; 35,0; 35,0; 35,0; 35,0; 35,0
"06360313 FN's Ligestillingsenhed (UN Women) "; 63,0; 63,0; 78,0; 78,0; 78,0; 78,0
"06360314 FN's Aidsbekæmpelsesprogram (UNAIDS) m.fl. "; 40,0; 40,0; 40,0; 40,0; 40,0; 40,0
"06360316 Den Globale Fond "; 150,1; 150,0; 125,0; 125,0; 125,0; 100,0
"06360317 Den Globale Vaccine Alliance (Gavi) "; 25,0; 25,0; 40,0; 0,0; 0,0; 0,0
"063604 Uddannelse "; 0,0; 425,0; 534,0; 300,0; 300,0; 300,0
"06360410 Global Partnership for Education "; 0,0; 300,0; 435,0; 300,0; 300,0; 300,0
"06360411 Education Cannot Wait "; 0,0; 50,0; 64,0; 0,0; 0,0; 0,0
"06360412 Øvrige multilaterale uddannelsesindsatser "; 0,0; 75,0; 35,0; 0,0; 0,0; 0,0
"063606 FNUD "; 344,8; 156,7; 203,0; 141,7; 147,0; 141,7
"06360610 FN's organisation for industriel udv. (UNIDO)"; -0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"06360614 UNESCO "; 0,0; 0,0; 50,0; 0,0; 0,0; 0,0
"06360616 Interessevaretagelse i int. organisationer "; 109,6; 120,0; 120,0; 120,0; 120,0; 120,0
"06360623 OECD-DAC udviklingsrelateret bidrag "; 7,1; 6,7; 0,0; 6,7; 9,0; 6,7
"06360624 Diverse multilaterale bidrag "; 228,8; 30,0; 33,0; 15,0; 18,0; 15,0
"0637 Udviklingsbanker, -fonde og EU "; 1955,2; 2014,2; 2400,5; 1831,6; 1793,5; 1687,9
"063701 Verdensbankgruppen "; 983,9; 635,0; 1294,4; 780,0; 870,0; 818,3
"06370110 Verdensbanken (IBRD) "; 0,0; 70,0; 108,0; 70,0; 70,0; 52,3
"06370111 Den Internationale Udviklingssammenslu. (IDA)"; 572,8; 565,0; 1066,4; 710,0; 800,0; 766,0
"06370118 Global Partnership for Education (GPE) "; 300,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06370119 Verdensbankens indsatser for skrøbelighed, mv"; 111,1; 0,0; 120,0; 0,0; 0,0; 0,0
"063702 Regionale udviklingsbanker "; 94,2; 100,0; 85,0; 115,0; 115,0; 185,0
"06370210 Den Afrikanske Udviklingsbank (AfDB) "; -5,8; 0,0; 85,0; 115,0; 115,0; 185,0
"06370213 AIIB "; 100,0; 100,0; 0,0; 0,0; 0,0; 0,0
"063703 Udviklingsfonde m.v. "; 221,9; 556,2; 345,6; 346,6; 365,5; 374,6
"06370310 Den Afrikanske Udviklingsfond (AfDF) "; 100,1; 430,0; 175,0; 175,0; 175,0; 175,0
"06370314 Multilaterale gældslettelsesinitiativer "; 121,8; 126,2; 170,6; 171,6; 190,5; 199,6
"063704 Bistand gennem Den Europæiske Union (EU) "; 655,2; 723,0; 675,5; 590,0; 443,0; 310,0
"06370410 Den Europæiske Udviklingsfond (EUF) "; 655,2; 723,0; 675,5; 590,0; 443,0; 310,0
"0638 Partnerskaber for fair og bæredygtig vækst "; 1185,4; 1676,5; 988,7; 1605,0; 1248,0; 1228,0
"063801 Mobilisering - finansiering til investeringer "; 344,9; 792,0; 218,2; 830,0; 580,0; 630,0
"06380111 Investeringsfonden for Udviklingslande (IFU) "; 0,0; 250,0; 0,0; 200,0; 0,0; 0,0
"06380112 Den int. finansieringsinstitution (IFC) "; 20,0; 42,0; 168,2; 80,0; 80,0; 130,0
"06380113 DSIF "; 324,9; 500,0; 50,0; 500,0; 500,0; 500,0
"06380114 Projektudviklingsfacilitet DSIF "; 0,0; 0,0; 0,0; 50,0; 0,0; 0,0
"063802 Rammebetingelser, viden og forr. muligheder "; 840,7; 884,5; 770,5; 775,0; 668,0; 598,0
"06380212 Partnerskaber for fair og bæredygtig vækst "; 251,7; 245,0; 181,5; 94,0; 85,0; 15,0
"06380213 Vækstrådgivere "; 47,8; 55,0; 74,0; 76,0; 78,0; 78,0
"06380214 Strategisk sektorsamarbejde "; 50,7; 90,0; 60,0; 115,0; 115,0; 115,0
"06380215 FN's Arbejdsorganisation (ILO) "; 29,5; 9,5; 35,0; 20,0; 20,0; 20,0
"06380216 Støtte til aktiviteter indenfor handel og udv"; 50,0; 70,0; 50,0; 0,0; 0,0; 0,0
"06380217 Energi- og vandressourcer mv. "; 70,0; 70,0; 0,0; 0,0; 0,0; 0,0
"06380218 Verdensmålsfacilitet "; 6,3; 20,0; 10,0; 10,0; 10,0; 10,0
"06380219 Forskningssamarbejde "; 224,7; 200,0; 220,0; 320,0; 220,0; 220,0
"06380220 Stipendiatbistand "; 45,0; 60,0; 75,0; 75,0; 75,0; 75,0
"06380221 Arbejdsmarkeder og rammebetingelser "; 65,0; 65,0; 65,0; 65,0; 65,0; 65,0
"063803 Diverse multilaterale bidrag "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"06380310 Diverse multilaterale bidrag "; -0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"0639 Humanitær bistand "; 2550,3; 2600,0; 2841,1; 2700,0; 2700,0; 2700,0
"063901 Humanitære organisationer "; 627,2; 675,0; 875,0; 875,0; 875,0; 875,0
"06390110 FN's Flygtningehøjkommissariat (UNHCR) "; 160,0; 160,0; 235,0; 235,0; 235,0; 235,0
"06390111 FN's org. for Palæstinaflygtninge (UNRWA) "; 70,0; 70,0; 105,0; 105,0; 105,0; 105,0
"06390112 FN's Humanitære Koordinationskontor (OCHA) "; 30,0; 30,0; 70,0; 70,0; 70,0; 70,0
"06390113 FN's Fødevareprogram (WFP) "; 212,2; 210,0; 210,0; 210,0; 210,0; 210,0
"06390114 Den Internationale Røde Kors Komite (ICRC) "; 40,0; 40,0; 70,0; 70,0; 70,0; 70,0
"06390116 FN's Centrale Humanitære Fond (CERF) "; 100,0; 150,0; 170,0; 170,0; 170,0; 170,0
"06390117 FN's Organisation for Minerydning (UNMAS) "; 15,0; 15,0; 15,0; 15,0; 15,0; 15,0
"063902 Humanitære bidrag kriser "; -16,5; 0,0; -9,4; 0,0; 0,0; 0,0
"06390210 Humanitære bidrag "; -10,5; 0,0; 0,0; 0,0; 0,0; 0,0
"06390211 Civile beredskaber og akutte hum. indsatser "; 0,0; 0,0; -2,9; 0,0; 0,0; 0,0
"06390212 Bistand til flyg og internt fordrevne i nærom"; -4,8; 0,0; -6,5; 0,0; 0,0; 0,0
"06390213 Nødhjælpspuljer "; -1,2; 0,0; 0,0; 0,0; 0,0; 0,0
"063903 Hum bidrag til partnere "; 1939,5; 1925,0; 1975,5; 1825,0; 1825,0; 1825,0
"06390310 Strategiske Partnerskaber og Nødhjælpspuljer "; 759,2; 844,0; 1069,0; 919,0; 919,0; 919,0
"06390311 Øvrige bidrag til akutte og langvarige kriser"; 1180,4; 1081,0; 906,5; 906,0; 906,0; 906,0
"064 eksportfremme "; 56,0; 72,8; 73,5; 73,5; 46,9; 46,7
"0641 Fællesudgifter "; 56,0; 72,8; 73,5; 73,5; 46,9; 46,7
"064103 Særlige eksportfremmetilskud "; 56,0; 72,8; 73,5; 73,5; 46,9; 46,7
"06410310 smv-programmet "; 22,1; 24,9; 25,2; 25,2; 11,8; 11,8
"06410320 Fælles erhvervsfremstød "; 33,9; 34,4; 34,7; 34,7; 21,5; 21,3
"06410340 Tilskud til Copenhagen Capacity "; 0,0; 13,5; 13,6; 13,6; 13,6; 13,6
"07 Finansministeriet "; 32113,5; 32642,5; 41527,6; 33306,7; 32455,3; 33135,3
"071 Offentlig økonomi "; 5596,7; 5742,0; 12955,9; 5695,2; 5480,8; 5358,3
"0711 Centralstyrelsen "; 389,2; 425,0; 519,2; 350,6; 338,8; 303,9
"071101 Departementet "; 245,9; 252,6; 262,1; 253,5; 243,8; 239,5
"07110110 Almindelig virksomhed "; 245,9; 252,6; 262,1; 253,5; 243,8; 239,5
"071102 Effektivisering af offentlige institutioner "; 50,9; 80,1; 55,0; 71,8; 70,1; 68,7
