"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2009";"2010";"2011";"2012";"2013";"2014" 
"063201 Udviklingslande i Afrika "; 0,0; 0,0; 92,2; 0,0; 0,0; 0,0
"06320126 AK "; 0,0; 0,0; 92,2; 0,0; 0,0; 0,0
"063204 Personelbistand "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320414 IT-, ejend., rejse- og kom. udgifter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"06320415 Rådgivende enheder "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"0634 Miljø- og klimabistand "; 0,0; 0,0; 66,4; 0,0; 0,0; 0,0
"063401 Miljø- og klimabistand i udviklingslande mv. "; 0,0; 0,0; 66,4; 0,0; 0,0; 0,0
"06340120 Bilaterale miljøindsatser "; 0,0; 0,0; 66,4; 0,0; 0,0; 0,0
"0636 Multilateral bistand gennem FN mv. "; 0,0; 0,0; -80,0; 0,0; 0,0; 0,0
"063603 HIV/AIDS, Befolknings- og sundhedsprogrammer "; 0,0; 0,0; -80,0; 0,0; 0,0; 0,0
"06360311 IPPF m.fl. "; 0,0; 0,0; -80,0; 0,0; 0,0; 0,0
"0637 Udviklingsbanker, -fonde og EU "; 0,0; 0,0; -261,4; 0,0; 0,0; 0,0
"063702 Regionale udviklingsbanker "; 0,0; 0,0; -261,4; 0,0; 0,0; 0,0
"06370210 Den afrikanske Udviklingsbank (AfDB) "; 0,0; 0,0; -261,4; 0,0; 0,0; 0,0
"064 eksportfremme "; 0,0; 0,0; 28,5; 14,0; 0,0; 0,0
"0641 Fællesudgifter "; 0,0; 0,0; 28,5; 14,0; 0,0; 0,0
"064102 Eksportstipendiater "; 0,0; 0,0; 3,0; 3,0; 0,0; 0,0
"06410220 Innovationscentre "; 0,0; 0,0; 3,0; 3,0; 0,0; 0,0
"064103 Særlige eksportfremmetilskud "; 0,0; 0,0; 25,5; 11,0; 0,0; 0,0
"06410310 smv-programmet "; 0,0; 0,0; 9,3; 4,5; 0,0; 0,0
"06410320 Eksportfremme "; 0,0; 0,0; 16,2; 6,5; 0,0; 0,0
"07 Finansministeriet "; 0,0; 0,0; 955,6; 581,6; 581,2; 580,9
"071 Offentlig økonomi "; 0,0; 0,0; 955,6; 581,6; 581,2; 580,9
"0711 Centralstyrelsen "; 0,0; 0,0; -11,9; -11,5; -11,9; -12,2
"071179 Reserver og budgetregulering "; 0,0; 0,0; -11,9; -11,5; -11,9; -12,2
"07117910 Budgetregulering vedr. indkøbsbesparelser "; 0,0; 0,0; -5,6; -5,2; -5,6; -5,9
"07117920 Budgetregulering vedr. konsulentforbrug "; 0,0; 0,0; -6,3; -6,3; -6,3; -6,3
"0712 Økonomisystemer og økonomiforvaltning "; 0,0; 0,0; 374,4; 0,0; 0,0; 0,0
"071203 ABT-fonden - Anvendt Borgernær Teknologi "; 0,0; 0,0; 374,4; 0,0; 0,0; 0,0
"07120310 ABT-fonden - Administration "; 0,0; -219,6; 10,3; 0,0; 0,0; 0,0
"07120320 ABT-fonden - udmøntede projekter "; 0,0; 176,9; 58,9; 0,0; 0,0; 0,0
"07120330 ABT-fonden - Reserver og budgetregulering "; 0,0; 209,6; 316,5; 0,0; 0,0; 0,0
"07120340 Digitalisering "; 0,0; -77,9; 0,0; 0,0; 0,0; 0,0
"07120350 Omsorgsteknologi "; 0,0; -26,3; 0,0; 0,0; 0,0; 0,0
"07120360 Projekter overført fra tidligere år "; 0,0; -62,7; -11,3; 0,0; 0,0; 0,0
"0713 Administration, service og tilskudsforvaltnin "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"071305 Fleksjobordning i staten mv. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07130510 Fleksjobordning i staten mv. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"0715 Statslige selskaber "; 0,0; 0,0; 594,0; 594,0; 594,0; 594,0
"071501 Udbytte fra statslige selskaber "; 0,0; 0,0; 594,0; 594,0; 594,0; 594,0
"07150110 Udbytte mv. "; 0,0; 0,0; 594,0; 594,0; 594,0; 594,0
"0716 Slotte og ejendomme "; 0,0; 0,0; -0,9; -0,9; -0,9; -0,9
"071603 Slots- og Ejendomsstyrelsen "; 0,0; 0,0; -0,9; -0,9; -0,9; -0,9
"07160310 Driftsbudget "; 0,0; 0,0; -0,9; -0,9; -0,9; -0,9
"08 Erhvervs- og Vækstministeriet "; 0,0; 0,0; 124,0; -84,1; -45,4; -60,3
"081 Fællesudgifter "; 0,0; 0,0; 26,9; -23,1; -12,0; -12,3
"0811 Centralstyrelsen "; 0,0; 0,0; 26,9; -23,1; -12,0; -12,3
"081101 Departementet "; 0,0; 0,0; 7,8; 7,7; 0,0; 0,0
"08110110 Almindelig virksomhed "; 0,0; 0,0; 7,8; 7,7; 0,0; 0,0
"081179 Reserver og budgetregulering "; 0,0; 0,0; 19,1; -30,8; -12,0; -12,3
"08117920 Indkøbsbesparelsens fase V "; 0,0; 0,0; -4,6; -4,5; -4,9; -5,2
"08117921 Besparelse på konsulentudgifter "; 0,0; 0,0; -7,1; -7,1; -7,1; -7,1
"08117941 Fremme af virksomheders eksport "; 0,0; 0,0; 23,0; 0,0; 0,0; 0,0
"08117942 Indsats for offentligt-privat samarbejde "; 0,0; 0,0; 17,0; 0,0; 0,0; 0,0
"08117943 Pulje vedrørende offentlige indkøb "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"08117947 Reserve til øget offentligt-privat samarbejde"; 0,0; 0,0; -10,1; -10,1; 0,0; 0,0
"08117948 Reserve, forbedring af forbrugernes forhold "; 0,0; 0,0; -9,1; -9,1; 0,0; 0,0
"082 Erhvervsregulering "; 2,9; 2,9; -31,0; -45,2; -63,4; -63,4
"0821 Tilsyns- og registreringsvirksomhed "; 94,7; 91,1; 70,8; 53,1; 33,0; 31,6
"082101 Konkurrence- og Forbrugerstyrelsen "; 153,5; 154,0; 173,8; 164,6; 128,5; 126,0
"08210110 Almindelig virksomhed "; 153,5; 154,0; 153,5; 145,2; 111,4; 109,3
"08210111 Forsyningssekretariatet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08210112 Forbrugerombudsmandens sekretariat "; 0,0; 0,0; 20,3; 19,4; 17,1; 16,7
"08210113 Sekretariatsbetjening af Stormrådet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08210114 Sekretariatet for Energitilsynet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08210190 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"082102 Forskellige indtægter under KFST "; -1,8; -5,3; -6,4; -6,4; -6,4; -6,4
"08210210 Gebyrer vedr. klagenævn og betalingsmiddellov"; -1,8; -5,3; -6,4; -6,4; -6,4; -6,4
"082103 Tilskud til Dansk Varefakta Nævn "; 0,7; 0,7; 0,7; 0,7; 0,7; 0,7
"08210310 Dansk Varefakta Nævn "; 0,7; 0,7; 0,7; 0,7; 0,7; 0,7
"082104 Forbrugerrådet "; 15,8; 16,9; 17,3; 17,3; 17,3; 17,3
"08210410 Forbrugerrådet "; 15,8; 16,9; 17,3; 17,3; 17,3; 17,3
"082111 Konkurrencestyrelsen "; -73,5; -75,2; -79,6; -75,6; -57,1; -56,0
"08211110 Almindelig virksomhed "; -73,5; -75,2; -79,6; -75,6; -57,1; -56,0
"08211111 Sekretariat for Energitilsynet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08211112 Forsyningssekretariatet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08211190 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"082121 Erhvervs- og Selskabsstyrelsen "; 0,0; 0,0; -35,0; -47,5; -50,0; -50,0
"08212110 Almindelig virksomhed "; 0,0; 0,0; -35,0; -47,5; -50,0; -50,0
"0822 Erhvervs- og sikkerhedsforhold "; 2,9; 2,9; 3,2; 3,1; 3,1; 3,1
"082241 Sikkerhedsstyrelsen "; 0,0; 0,0; 0,3; 0,2; 0,2; 0,2
"08224110 Alm. virksomhed "; 0,0; 0,0; 0,3; 0,2; 0,2; 0,2
"082242 Tilskud til Ædelmetalkontrollen mv. "; 2,9; 2,9; 2,9; 2,9; 2,9; 2,9
"08224210 Tilskud til ædelmetalkontrollen "; 2,9; 2,9; 2,9; 2,9; 2,9; 2,9
"0823 Finansielt tilsyn "; 0,0; 0,0; -16,5; -16,5; -16,5; -16,5
"082301 Finanstilsynet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08230110 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"082302 Forskellige indtægter under Finanstilsynet "; 0,0; 0,0; -16,5; -16,5; -16,5; -16,5
"08230220 Risikopræmie for terrorforsikring "; 0,0; 0,0; -16,5; -16,5; -16,5; -16,5
"0824 Forbrugerbeskyttelse og oplysning "; -94,7; -91,1; -88,5; -84,9; -83,0; -81,6
"082401 Forbrugerstyrelsen "; -80,0; -78,8; -76,9; -73,3; -71,4; -70,0
"08240110 Almindelig virksomhed "; -80,0; -78,8; -76,9; -73,3; -71,4; -70,0
"08240111 Sekretariatsbetjening af Stormrådet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08240190 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"082405 Forskellige indtægter u. Forbrugerstyrelsen "; 1,8; 5,3; 6,4; 6,4; 6,4; 6,4
"08240510 Gebyrer vedr. klagenævn og betalingsmiddellov"; 1,8; 5,3; 6,4; 6,4; 6,4; 6,4
"082411 Tilskud til Dansk Varefakta Nævn "; -0,7; -0,7; -0,7; -0,7; -0,7; -0,7
"08241110 Dansk Varefakta Nævn "; -0,7; -0,7; -0,7; -0,7; -0,7; -0,7
"082415 Forbrugerrådet "; -15,8; -16,9; -17,3; -17,3; -17,3; -17,3
"08241510 Forbrugerrådet "; -15,8; -16,9; -17,3; -17,3; -17,3; -17,3
"083 Erhvervsfremme og byggeri "; -2,9; -2,9; 84,7; -65,3; -11,7; -11,7
"0831 Fællesudgifter "; -2,9; -2,9; -2,3; 1,0; -3,6; -3,6
"083101 Erhvervs- og Byggestyrelsen "; 0,0; 0,0; 1,9; 4,4; -0,2; -0,2
"08310110 Almindelig virksomhed "; 0,0; 0,0; 1,9; 4,4; -0,2; -0,2
"08310114 Administration af Huseftersynsordningen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"083102 Forskellige tilskud "; -2,9; -2,9; -2,9; -2,9; -2,9; -2,9
"08310240 Afskaffelse af gebyrer m.v. "; -2,9; -2,9; -2,9; -2,9; -2,9; -2,9
"083104 Forskellige indtægter under EBST "; 0,0; 0,0; -1,3; -0,5; -0,5; -0,5
"08310410 Bøder vedr. lov om omsætning af fast ejendom "; 0,0; 0,0; -1,2; -0,4; -0,4; -0,4
"08310411 Bøder vedr. lov om beskikkede bygningssagk. "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"0832 Eksportfinansiering og øststøtte m.v. "; 0,0; 0,0; -15,0; 0,0; 0,0; 0,0
"083203 Eksportfinansiering "; 0,0; 0,0; -15,0; 0,0; 0,0; 0,0
"08320325 Kautionsordning, EKF "; 0,0; 0,0; -15,0; 0,0; 0,0; 0,0
"0833 Erhvervsudvikling mv. "; 0,0; 0,0; 233,5; 31,0; 0,0; 0,0
"083301 Erhvervsudvikling mv. "; 0,0; 0,0; 126,4; 0,0; 0,0; 0,0
"08330138 Lånegarantier "; 0,0; 0,0; 125,0; 0,0; 0,0; 0,0
"08330147 Reserve til fremme af dansk design "; 0,0; 0,0; 1,4; 0,0; 0,0; 0,0
"083307 Fonden til markedsføring af Danmark "; 0,0; 0,0; 25,2; 31,0; 0,0; 0,0
"08330710 Fonden til markedsføring af Danmark "; 0,0; 0,0; 25,2; 31,0; 0,0; 0,0
"083308 International Design Week Denmark "; 0,0; 0,0; 5,9; 0,0; 0,0; 0,0
"08330810 International Design Week Denmark "; 0,0; 0,0; 5,9; 0,0; 0,0; 0,0
"083309 Arbejdskraftbesparende teknologi "; 0,0; 0,0; -49,0; 0,0; 0,0; 0,0
"08330920 Offentlige velfærdsløsninger "; 0,0; 0,0; -49,0; 0,0; 0,0; 0,0
"083310 Risikovillig kapital til nye virksomheder "; 0,0; 0,0; 125,0; 0,0; 0,0; 0,0
"08331020 Vækstlån "; 0,0; 0,0; 125,0; 0,0; 0,0; 0,0
"0835 Regionaludvikling og beskæftigelse m.v. "; 0,0; 0,0; -98,6; -97,3; -8,1; -8,1
"083501 Regionaludvikling m.v. "; 0,0; 0,0; -12,0; -12,0; -12,0; -12,0
"08350110 Medfinansiering af EU's Regionalfond og Socia"; 0,0; 0,0; -12,0; -12,0; -12,0; -12,0
"083502 Turisme "; 0,0; 0,0; 18,6; 18,8; 3,9; 3,9
"08350210 VisitDenmark "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"08350260 Videncenter for kystturisme "; 0,0; 0,0; 2,0; 3,0; 4,0; 4,0
"08350270 Turismepolitisk vækstplan "; 0,0; 0,0; 16,7; 15,9; 0,0; 0,0
"083579 Offensiv global markedsføring af DK "; 0,0; 0,0; -105,2; -104,1; 0,0; 0,0
"08357910 Offensiv global markedsføring af DK "; 0,0; 0,0; -105,2; -104,1; 0,0; 0,0
"0836 Afvikling af ophørte ordninger m.v. "; 0,0; 0,0; -32,9; 0,0; 0,0; 0,0
"083606 Afvikling af Investeringsfonden Vækstmarkeder "; 0,0; 0,0; -32,9; 0,0; 0,0; 0,0
"08360610 Afvik Investeringsfonden for Vækstmarkeder "; 0,0; 0,0; -32,9; 0,0; 0,0; 0,0
"087 Søfart "; 0,0; 0,0; 43,4; 49,5; 41,7; 27,1
"0871 Søfart "; 0,0; 0,0; 43,4; 49,5; 41,7; 27,1
"087101 Søfartsstyrelsen "; 0,0; 0,0; -0,7; -1,2; -1,4; -1,1
"08710110 Almindelig virksomhed "; 0,0; 0,0; -0,7; -1,2; -1,4; -1,1
"087114 Maritime uddannelser "; 0,0; 0,0; 47,0; 53,6; 46,0; 31,1
"08711420 Maritime uddannelser "; 0,0; 0,0; 47,3; 53,6; 46,0; 31,1
"08711421 Skoleskibet DANMARK "; 0,0; 0,0; -0,2; 0,0; 0,0; 0,0
"08711422 Skoleskibet GEORG STAGE "; 0,0; 0,0; -0,1; 0,0; 0,0; 0,0
"087115 Forskellige tilskud "; 0,0; 0,0; -2,9; -2,9; -2,9; -2,9
"08711570 Tilsk. t. Center f. Mar. Sundhed og Sikkerhed"; 0,0; 0,0; -2,9; -2,9; -2,9; -2,9
"09 Skatteministeriet "; 0,0; 0,0; 25,7; 33,5; 33,5; 33,7
"091 Fællesudgifter "; 0,0; 0,0; 25,1; 32,3; 32,3; 32,5
"0911 Centralstyrelsen "; 0,0; 0,0; 25,1; 32,3; 32,3; 32,5
"091101 Koncerncentret "; 0,0; 0,0; -16,6; -10,4; -11,4; -12,2
"09110110 Almindelig virksomhed "; 0,0; 0,0; -16,6; -10,4; -11,4; -12,2
"09110190 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"091102 Landsskatteretten "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,3
"09110210 Almindelig virksomhed "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,3
"091141 Det Danske Klasselotteri A/S "; 0,0; 0,0; 42,0; 43,0; 44,0; 45,0
"09114110 Betaling for ret til at drive klasselotteri "; 0,0; 0,0; 42,0; 43,0; 44,0; 45,0
"092 Forvaltning "; 0,0; 0,0; 0,6; 1,2; 1,2; 1,2
"0921 Skatte- og afgiftsforvaltning "; 0,0; 0,0; 0,6; 1,2; 1,2; 1,2
"092101 SKAT "; 0,0; 0,0; 0,6; 1,2; 1,2; 1,2
"09210110 Almindelig virksomhed "; 0,0; 0,0; 0,6; 1,2; 1,2; 1,2
"11 Justitsministeriet "; 0,0; 0,0; 512,2; -20,6; -23,3; -26,5
"111 Fællesudgifter "; 0,0; 0,0; 19,6; -0,4; -0,5; -0,6
"1111 Centralstyrelsen "; 0,0; 0,0; 19,6; -0,4; -0,5; -0,6
"111101 Departementet "; 0,0; 0,0; -0,2; -0,2; -0,2; -0,3
"11110110 Almindelig virksomhed "; 0,0; 0,0; -0,2; -0,2; -0,2; -0,3
"111111 Civilstyrelsen "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"11111110 Almindelig virksomhed "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"111121 Familiestyrelsen "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"11112110 Almindelig virksomhed "; 0,0; 0,0; -0,1; -0,1; -0,1; -0,1
"111161 Datatilsynet "; 0,0; 0,0; 0,0; 0,0; -0,1; -0,1
"11116110 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; -0,1; -0,1
"111179 Reserver og budgetregulering "; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"11117963 Pulje til sektionering i kriminalforsorgen "; 0,0; 0,0; 20,0; 0,0; 0,0; 0,0
"112 Politivæsenet "; 0,0; 0,0; 492,6; -22,3; -25,3; -27,2
"1123 Politi "; 0,0; 0,0; 492,6; -22,3; -25,3; -27,2
"112301 Politiet og anklagemyndigheden mv. "; 0,0; 0,0; 492,8; -22,1; -25,0; -26,9
"11230110 Almindelig virksomhed "; 0,0; 0,0; 492,8; -22,1; -25,0; -26,9
"112303 Radiokommunikation "; 0,0; 0,0; -0,2; -0,2; -0,3; -0,3
"11230320 Drift af radionettet "; 0,0; 0,0; -0,2; -0,2; -0,3; -0,3
"113 Kriminalforsorg "; 0,0; 0,0; 6,4; 8,2; 9,2; 8,4
"1131 Kriminalforsorg "; 0,0; 0,0; 6,4; 8,2; 9,2; 8,4
"113101 Direktoratet for Kriminalforsorgen "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,4
"11310110 Almindelig virksomhed "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,4
"113103 Kriminalforsorgen i anstalter og frihed "; 0,0; 0,0; 6,7; 8,5; 9,5; 8,8
"11310310 Almindelig virksomhed "; 0,0; 0,0; 6,7; 8,5; 9,5; 8,8
"114 Retsvæsenet "; 0,0; 0,0; -6,4; -6,1; -6,7; -7,1
"1141 Fællesudgifter "; 0,0; 0,0; -6,4; -6,1; -6,7; -7,1
"114101 Domstolsstyrelsen "; 0,0; 0,0; -0,2; -0,1; -0,2; -0,2
"11410110 Almindelig virksomhed "; 0,0; 0,0; -0,2; -0,1; -0,2; -0,2
"114102 Retterne "; 0,0; 0,0; -6,0; -5,8; -6,3; -6,7
"11410210 Almindelig virksomhed "; 0,0; 0,0; -6,0; -5,8; -6,3; -6,7
"114105 Tinglysning "; 0,0; 0,0; -0,2; -0,2; -0,2; -0,2
"11410510 Tinglysning "; 0,0; 0,0; -0,2; -0,2; -0,2; -0,2
"12 Forsvarsministeriet "; 0,0; 0,0; -21,0; -36,8; -43,7; -46,4
"121 Fællesudgifter "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,3
"1211 Centralstyrelsen "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,3
"121101 Departementet "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,3
"12110110 Almindelig virksomhed "; 0,0; 0,0; -0,3; -0,3; -0,3; -0,3
"122 Militært forsvar "; 0,0; 0,0; -19,4; -18,9; -22,8; -25,8
"1221 Forsvarskommandoen og Hjemmeværnet "; 0,0; 0,0; -22,6; -22,4; -16,4; -14,5
"122101 Forsvarskommandoen "; 0,0; 0,0; 201,6; 93,5; -195,7; 2,2
"12210110 Almindelig virksomhed "; 0,0; 0,0; 201,6; 93,5; -195,7; 2,2
"12210150 Global ramme "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"122102 Materielinvesteringer "; 0,0; 0,0; -104,4; 12,6; 11,0; -9,8
"12210210 Anlæg og materielinvesteringer "; 0,0; 0,0; -104,4; 12,6; 11,0; -9,8
"122103 Hjemmeværnet "; 0,0; 0,0; -0,9; -0,9; -1,0; -1,1
"12210310 Almindelig virksomhed "; 0,0; 0,0; -0,9; -0,9; -1,0; -1,1
"122113 Nat. finansierede bygge- og anlægsarbejder "; 0,0; 0,0; -117,8; -126,5; 170,5; -4,5
"12211310 Nationalt finans. bygge- og anlægsarbejder "; 0,0; 0,0; -192,3; -173,4; 136,6; -5,4
"12211314 Strukturtilpasninger 2005-2009 "; 0,0; 0,0; 74,5; 46,9; 33,9; 0,9
"122120 Forsvarets Efterretningstjeneste "; 0,0; 0,0; -1,1; -1,1; -1,2; -1,3
"12212010 Almindelig virksomhed "; 0,0; 0,0; -1,1; -1,1; -1,2; -1,3
"1222 Særlige udgifter vedr. NATO "; 0,0; 0,0; 3,2; 3,5; -6,4; -11,3
"122213 Inter.nat. finansieret NATO-inv.program "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"12221310 Inter.nat. finansieret NATO-inv.program "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"122215 Nat. finans. NATO-inv.program (t.anm. 2,3,4) "; 0,0; 0,0; 3,2; 3,5; -6,4; -11,3
"12221510 Nat. finans. NATO-inv.program (t.anm. 2,3,4) "; 0,0; 0,0; 3,2; 3,5; -6,4; -11,3
"123 Civil virksomhed "; 0,0; 0,0; -2,6; -2,6; -2,6; -2,6
"1231 Farvandsvæsen m.v. "; 0,0; 0,0; -2,6; -2,6; -2,6; -2,6
"123101 Farvandsvæsenet "; 0,0; 0,0; -2,6; -2,6; -2,6; -2,6
"12310110 Almindelig virksomhed "; 0,0; 0,0; -2,6; -2,6; -2,6; -2,6
"124 Redningsberedskab "; 0,0; 0,0; 19,3; 2,9; -0,2; -0,3
"1241 Redningsberedskab "; 0,0; 0,0; 19,3; 2,9; -0,2; -0,3
"124101 Redningsberedskabet "; 0,0; 0,0; 17,6; 2,9; 2,8; 2,7
"12410110 Almindelig virksomhed "; 0,0; 0,0; 17,6; 2,9; 2,8; 2,7
"124103 Beredskabsforbundet "; 0,0; 0,0; 1,7; 0,0; -3,0; -3,0
"12410320 Beredskabsforbundet, øvrige driftsudgifter "; 0,0; 0,0; 1,7; 0,0; -3,0; -3,0
"125 Militærnægterområdet "; 0,0; 0,0; -18,0; -17,9; -17,8; -17,4
"1251 Militærnægteradministrationen "; 0,0; 0,0; -18,0; -17,9; -17,8; -17,4
"125101 Militærnægteradministrationen "; 0,0; 0,0; -18,0; -17,9; -17,8; -17,4
"12510110 Almindelig virksomhed "; 0,0; 0,0; -18,0; -17,9; -17,8; -17,4
"15 Socialministeriet "; 0,0; 0,0; -459,9; 119,1; 93,0; 73,7
"151 Fællesudgifter "; 0,0; 0,0; 36,4; 75,4; 65,6; 59,8
"1511 Centralstyrelsen "; 0,0; 0,0; 28,7; 71,7; 64,6; 58,8
"151101 Departementet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"15110110 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"151121 Ankestyrelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"15112190 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"151124 Det Centrale Handicapråd "; 0,0; 0,0; 5,8; 5,0; 5,0; 5,0
"15112410 Almindelig virksomhed "; 0,0; 0,0; 5,8; 5,0; 5,0; 5,0
"151130 Servicestyrelsen "; 0,0; 0,0; 46,4; 46,4; 46,4; 46,4
"15113010 Almindelig virksomhed "; 0,0; 0,0; 6,0; 6,0; 6,0; 6,0
"15113060 Videnscenter for Handicap og Socialpsykiatri "; 0,0; 0,0; 40,4; 40,4; 40,4; 40,4
"151131 Rådgivning og udredning "; 0,0; 0,0; -4,9; -4,9; -4,9; -4,9
"15113110 Rådgivning og udredning "; 0,0; 0,0; -4,9; -4,9; -4,9; -4,9
"151140 Videnscentre "; 0,0; 0,0; -35,5; -35,5; -35,5; -35,5
"15114010 Videnscenter for Synshandicap "; 0,0; 0,0; -3,7; -3,7; -3,7; -3,7
"15114011 Dansk Videnscenter for Stammen "; 0,0; 0,0; -2,2; -2,2; -2,2; -2,2
"15114012 Videnscenter for Hjerneskade "; 0,0; 0,0; -3,8; -3,8; -3,8; -3,8
"15114013 Videnscenter for Hørehandicap "; 0,0; 0,0; -3,7; -3,7; -3,7; -3,7
"15114014 Dansk Videnscenter for Ordblindhed "; 0,0; 0,0; -2,1; -2,1; -2,1; -2,1
"15114015 Videnscenter for Bevægelseshandicap "; 0,0; 0,0; -2,4; -2,4; -2,4; -2,4
"15114016 Videnscenter for Døvblindblevne "; 0,0; 0,0; -2,4; -2,4; -2,4; -2,4
"15114017 Videnscenter om Epilepsi "; 0,0; 0,0; -2,1; -2,1; -2,1; -2,1
"15114018 Center for Små Handicapgrupper "; 0,0; 0,0; -5,2; -5,2; -5,2; -5,2
"15114019 Videncenter for Socialpsykiatri "; 0,0; 0,0; -7,9; -7,9; -7,9; -7,9
"151179 Reserver og budgetregulering "; 0,0; 0,0; 16,9; 60,7; 53,6; 47,8
"15117920 Det kommunale lov- og cirkulæreprogram "; 0,0; 0,0; 22,3; 66,1; 59,2; 53,6
"15117990 Budgetregulering sfa. Statens Indkøbsprogram "; 0,0; 0,0; -2,9; -2,9; -3,1; -3,3
"15117991 Konsulentbesparelser "; 0,0; 0,0; -2,5; -2,5; -2,5; -2,5
"1513 Forsknings- og forsøgsvirksomhed mv. "; 0,0; 0,0; 7,7; 3,7; 1,0; 1,0
"151301 SFI "; 0,0; 0,0; 1,7; 1,7; 0,0; 0,0
"15130110 Almindelig virksomhed "; 0,0; 0,0; 1,7; 1,7; 0,0; 0,0
