"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2003";"2004";"2005";"2006";"2007";"2008" 
"08221510 Forbrugerrådet "; -15,2; -15,0; -14,2; -13,9; -13,9; -10,6
"082279 Reserver og budgetregulering "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08227920 Pulje til forebyggelse, fyrværkeriulykker "; 0,0; 0,0; 30,0; 0,0; 0,0; 0,0
"08227930 Finansiering af pulje - fyrværkeriulykker "; 0,0; 0,0; -30,0; 0,0; 0,0; 0,0
"0823 Finansielt tilsyn "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"082301 Finanstilsynet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08230110 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"083 Erhvervsfremme og boligforhold "; 0,0; -23,2; 800,0; 63,5; 62,5; 62,4
"0831 Fællesudgifter "; 0,0; -40,4; -34,1; -31,3; -30,7; -30,9
"083101 Erhvervs- og Byggestyrelsen "; 0,0; -40,4; -34,1; -31,3; -30,7; -30,9
"08310110 Almindelig virksomhed "; 0,0; -40,4; -37,9; -33,8; -33,1; -33,2
"08310113 Offentlige informationsserver "; 0,0; 0,0; 3,8; 2,5; 2,4; 2,3
"0832 Eksportfinansiering og øststøtte m.v. "; 0,0; 0,0; -88,5; 0,0; 0,0; 0,0
"083203 Eksportfinansiering "; 0,0; 0,0; -88,5; 0,0; 0,0; 0,0
"08320330 Tilbageførsel fra Danmarks Erhvervsfond "; 0,0; 0,0; -70,0; 0,0; 0,0; 0,0
"08320370 Renteudligningsordning "; 0,0; 0,0; -18,5; 0,0; 0,0; 0,0
"0833 Erhvervsfremme m.v. "; 0,0; 0,0; 47,6; 48,3; 48,7; 48,8
"083301 Erhvervsfremme m.v. "; 0,0; 0,0; 25,6; 26,3; 26,7; 26,8
"08330162 Regional erhvervsudvikling "; 0,0; 0,0; 10,0; 9,1; 9,4; 9,4
"08330166 Dansk iværksætterkultur "; 0,0; 0,0; 7,6; 9,2; 9,3; 9,4
"08330170 Lånegarantiordning - Kom-i-gang-lån "; 0,0; 0,0; 8,0; 8,0; 8,0; 8,0
"083304 LæsInd tilskudsordning "; 0,0; 0,0; 22,0; 22,0; 22,0; 22,0
"08330410 LæsInd L. 1203 27/12 2003 "; 0,0; 0,0; 22,0; 22,0; 22,0; 22,0
"0837 Byggeri og boliger "; 0,0; 17,2; 875,0; 46,5; 44,5; 44,5
"083705 Tilgængelighed til de fysiske omgivelser "; 0,0; 0,0; 3,0; 2,0; 0,0; 0,0
"08370540 Tilgængelighedspulje "; 0,0; 0,0; 3,0; 2,0; 0,0; 0,0
"083721 Refusion vedr. kommunal anvisningsret "; 0,0; -1,8; -1,5; -2,0; -2,0; -2,0
"08372110 Ref. kommunal anvisning privat udlejningsejen"; 0,0; -1,8; -1,5; -2,0; -2,0; -2,0
"083779 Reserve, budgetregulering overførselsrammen "; 0,0; 19,0; 873,5; 46,5; 46,5; 46,5
"08377910 Reserve kommunale lov- og cirkulæreprogram "; 0,0; -5,0; 0,0; 0,0; 0,0; 0,0
"08377911 Budgetregul. reform byfornyelse i 2003 "; 0,0; 15,0; 0,0; 0,0; 0,0; 0,0
"08377912 Budgetregul. finansiering grundkapital 2005 "; 0,0; 0,0; 874,0; 0,0; 0,0; 0,0
"08377913 Budgetreg. indfør.af bindende maksimumbeløbum"; 0,0; 9,0; 0,0; 0,0; 0,0; 0,0
"08377919 Reserver kommunale lov- og cirkulæreprogram "; 0,0; 0,0; -0,5; -0,5; -0,5; -0,5
"08377920 Budgetregulering vedr. forsøg rammeudbud "; 0,0; 0,0; 0,0; 47,0; 47,0; 47,0
"084 Støttet boligbyggeri og byfornyelse "; -2214,1; -1866,1; -2872,9; -2123,1; -2131,2; -1927,2
"0841 Alment boligbyggeri "; -1410,9; -1438,3; -2206,4; -1625,7; -1633,8; -1680,2
"084101 Ydelsesstøtte til almene boliger "; -2636,9; -2051,5; -2032,7; -1496,6; -1496,6; -1496,6
"08410140 Ydelsesstøt, almene boliger, finans 1.1.99 "; -2636,9; -2051,5; -2032,7; -1496,6; -1496,6; -1496,6
"084102 Ungdomsboligbidrag til almene boliger "; -58,0; -43,0; -44,0; -44,0; -44,0; -44,0
"08410210 Almene boliger, ungdomsboligbidrag, Økonomist"; -58,0; -43,0; -44,0; -44,0; -44,0; -44,0
"084103 Tilsk. t. indr. af serv.areal. i tilk. t. æld "; -179,6; -130,0; -129,0; -129,0; -129,0; -129,0
"08410310 Ældreboliger, tilskud til indretn. af service"; -179,2; -129,0; -129,0; -129,0; -129,0; -129,0
"08410320 Bofællesskaber, tilskud til indretn. af serv "; -0,4; -1,0; 0,0; 0,0; 0,0; 0,0
"084104 Administrationsgebyr "; 44,9; 27,0; 13,5; 14,0; 13,5; 13,5
"08410410 Administrationsgebyr, Økonomistyrelsen "; 44,9; 27,0; 13,5; 14,0; 13,5; 13,5
"084105 Administrationsudg. til støttet byggeri m.v. "; -5,8; 0,0; 0,0; 0,0; 0,0; 0,0
"08410520 Administrationsudgifter "; -5,8; 0,0; 0,0; 0,0; 0,0; 0,0
"08410530 Udgifter til BOSSINF "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"084106 Genudlån til Landsbyggefonden "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08410610 Genudlån, Økonomistyrelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08410615 Forrentning af genudlån, Økonomistyrelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08410620 Renter, Økonomistyrelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"084107 Indtægter fra Landsbyggefonden "; 1458,0; 868,0; 0,0; 0,0; 0,0; 0,0
"08410710 Landsbyggefonden, indtægter fra, Økonomistyr."; 1458,0; 868,0; 0,0; 0,0; 0,0; 0,0
"084111 Særligt udsatte grupper, støtte til "; -13,1; -8,0; -8,1; -8,1; -8,1; 0,0
"08411110 Særligt udsatte grupper, forsøg med udvikl. "; -13,1; -8,0; -8,1; -8,1; -8,1; 0,0
"084112 Boliger til yngre fysisk handicappede "; -13,3; -13,8; 0,0; 0,0; 0,0; 0,0
"08411210 Boliger yngre fysisk handicap, Økonomistyrels"; -13,3; -13,8; 0,0; 0,0; 0,0; 0,0
"084116 Tab på flygtninges fraflygtningsudgifter "; -1,5; -1,5; -1,5; -1,5; -1,5; -1,5
"08411610 Garanti flygtninges fraflytningsudgifter "; -1,5; -1,5; -1,5; -1,5; -1,5; -1,5
"084117 Støtte til beboerindskud "; -5,6; -25,3; -20,4; -21,3; -21,9; -22,4
"08411710 Støtte til betaling af beboerindskud "; -5,6; -25,3; -20,4; -21,3; -21,9; -22,4
"084118 Boliger til personer med handicap "; 0,0; -60,0; 0,0; 0,0; 0,0; 0,0
"08411810 Erstatningsboliger nedlagte botilbud "; 0,0; -30,0; 0,0; 0,0; 0,0; 0,0
"08411820 Amtskommunale ventelister "; 0,0; -30,0; 0,0; 0,0; 0,0; 0,0
"084131 Rentesikring til almene boliger "; 0,0; 0,0; 1,1; 3,3; 2,1; 0,0
"08413110 Rentesikring almene boliger "; 0,0; 0,0; 1,1; 3,3; 2,1; 0,0
"084132 Rente- og afdragsbidrag til almene boliger "; 0,0; 0,0; 4,6; 16,2; 13,0; 0,0
"08413210 Rentebidrag til alment boligbyggeri "; 0,0; 0,0; 3,6; 12,7; 10,0; 0,0
"08413220 Afdragsbidrag til alment boligbyggeri "; 0,0; 0,0; 1,0; 3,5; 3,0; 0,0
"084133 Ydelsessikring til visse almene boligafdeling "; 0,0; 0,0; 6,4; 25,7; 24,0; 0,0
"08413310 Ydelsessikring til visse almene boligafd., ØS"; 0,0; 0,0; 6,4; 25,7; 24,0; 0,0
"084135 Driftsstøtte m.v. til almene boliger m.v. "; 0,0; 0,0; 0,1; 0,5; 0,4; 0,0
"08413530 Huslesikring til visse almene boligafd., ØS "; 0,0; 0,0; 0,1; 0,5; 0,4; 0,0
"084136 Grundkapital "; 0,0; 0,0; 3,3; 13,5; 12,8; 0,0
"08413610 Tilbagebetaling af grundkapital "; 0,0; 0,0; 3,3; 13,5; 12,8; 0,0
"084137 Driftsstøttelån "; 0,0; 0,0; 0,5; 1,8; 1,7; 0,0
"08413710 Tilbagebetaling af driftsstøttelån "; 0,0; 0,0; 0,5; 1,8; 1,7; 0,0
"084145 Støtte til kollegier m.v. "; 0,0; -0,2; -0,2; -0,2; -0,2; -0,2
"08414550 Ungdomsboliger, indfrielse af statsgaranti "; 0,0; -0,2; -0,2; -0,2; -0,2; -0,2
"0842 Privat boligbyggeri "; -205,0; -195,8; -421,5; -250,4; -250,4; 0,0
"084201 Støtte til andelsboliger "; -55,8; -70,0; 0,0; 0,0; 0,0; 0,0
"08420130 Andelsboligtilskud "; -55,8; -70,0; 0,0; 0,0; 0,0; 0,0
"084202 Støtte til private ungdomsboliger "; -149,2; -125,8; -231,5; -155,4; -155,4; 0,0
"08420210 Ungdomsboligtilskud "; -148,7; -122,7; -228,4; -152,3; -152,3; 0,0
"08420220 Konsulentbistand "; -0,5; -3,1; -3,1; -3,1; -3,1; 0,0
"084203 Støtte til privat udlejningsbyggeri "; 0,0; 0,0; -190,0; -95,0; -95,0; 0,0
"08420310 Tilskud til privat udlejningsbyggeri "; 0,0; 0,0; -190,0; -95,0; -95,0; 0,0
"0843 Byfornyelse "; -708,2; -252,0; -247,0; -247,0; -247,0; -247,0
"084301 Forbedringstilskud og engangstilskud "; -54,1; -2,4; -2,1; -1,9; -1,6; -1,3
"08430110 Udlejningsboliger, forbedringstilskud, ØS "; -48,2; -2,3; -2,0; -1,8; -1,5; -1,2
"08430130 Udlejningsboliger, engangtilskud, Økonomistyr"; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08430150 Andelsboliger, forbedringstilskud, Økonomisty"; -5,9; -0,1; -0,1; -0,1; -0,1; -0,1
"084302 Refusion af byfornyelsesudgifter "; -199,2; -11,1; -9,7; -8,3; -6,9; -5,6
"08430210 Byfornyelsesudgifter, refusion af, Økonomisty"; -170,2; -11,1; -9,7; -8,3; -6,9; -5,6
"08430220 Byfornyelse, refusion af helhedsorienteret,ØS"; -29,0; 0,0; 0,0; 0,0; 0,0; 0,0
"084303 Kontant betaling af byfornyelsestab "; -158,8; -7,4; -6,5; -5,5; -4,6; -3,7
"08430310 Byfornyelsestab, kontant betaling, Økonomisty"; -158,8; -7,4; -6,5; -5,5; -4,6; -3,7
"084304 Byfornyelse "; 0,0; -209,2; -210,6; -219,9; -222,5; -225,1
"08430410 Refusion af byfornyelsesudgifter "; 0,0; -71,6; -71,3; -73,9; -74,4; -75,7
"08430420 Refusion af udgifter til områdefornyelse "; 0,0; -50,0; -50,0; -50,0; -50,0; -50,0
"08430430 Indfasningsstøtte til forbedringsarbejder "; 0,0; -29,9; -31,7; -34,3; -34,3; -34,9
"08430440 Støtte til vedligeholdelsesudgifter "; 0,0; -31,8; -31,8; -34,8; -36,3; -36,9
"08430450 Kontant tilskud til ejer- og andelsboliger "; 0,0; -25,9; -25,8; -26,9; -27,5; -27,6
"084306 Ydelsesstøtte til forbedringsarbejder "; 0,0; -1,0; -1,0; -1,0; -1,0; -1,0
"08430620 Tabslån, indfrielse af garanti, Økonomisty. "; 0,0; -1,0; -1,0; -1,0; -1,0; -1,0
"084307 Ydelsesbidrag til forbedringsarbejder "; -7,6; -0,6; -0,5; -0,4; -0,4; -0,3
"08430710 Forbedringsarbejder, ydelsesbidrag til "; -7,6; -0,6; -0,5; -0,4; -0,4; -0,3
"084311 Boligforbedring, tilskud til aftalt "; -96,6; -10,0; -5,0; 0,0; 0,0; 0,0
"08431120 Boligforbedring, kom. info og kons.bistand "; -8,8; -10,0; -5,0; 0,0; 0,0; 0,0
"08431130 Boligforbedring, tilskud til aftalt. Økonomis"; -87,8; 0,0; 0,0; 0,0; 0,0; 0,0
"084312 Rentesikring til sanering "; 0,0; -1,0; -1,0; -1,0; -1,0; -1,0
"08431220 Værdiforøgende lån, indfrielse af garanti "; 0,0; -1,0; -1,0; -1,0; -1,0; -1,0
"084314 Saneringslån og saneringstilskud "; 0,0; 1,0; 1,0; 1,0; 1,0; 1,0
"08431420 Saneringstilskud LB 385 1983 "; -1,4; 0,0; 0,0; 0,0; 0,0; 0,0
"08431440 Tilbagekøbsret, refusion fra Kbh. kom. "; 1,4; 1,0; 1,0; 1,0; 1,0; 1,0
"084315 Forbedringsarbejder, rente- og afdragsbidr "; 0,0; -1,0; -1,0; -1,0; -1,0; -1,0
"08431530 Værdiforøgende lån, indfrielse af garanti "; 0,0; -1,0; -1,0; -1,0; -1,0; -1,0
"084316 Kvarterløft særlig indsats (FL 2000) "; -188,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08431610 Kvarterløftsindsats (FL 2000) "; -188,0; 0,0; 0,0; 0,0; 0,0; 0,0
"084321 Byfornyelse, oplysn. og vejl. vedr. byfornyel "; -2,0; -4,5; -4,5; -4,4; -4,4; -4,4
"08432110 Oplysning og vejledning "; -2,0; -4,5; -4,5; -4,4; -4,4; -4,4
"084322 Udredning og forsøg vedr. byfornyelse "; -2,5; -4,8; -6,1; -4,6; -4,6; -4,6
"08432210 Udredning og forsøg "; -2,5; -4,8; -6,1; -4,6; -4,6; -4,6
"084324 Projekt Renovering "; 0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"08432410 Projekt Renovering "; 0,6; 0,0; 0,0; 0,0; 0,0; 0,0
"0845 Hensættelser vedr. byfornyelse og sanering "; 110,0; 20,0; 2,0; 0,0; 0,0; 0,0
"084501 Hensæt Tilsagn afgivet før 1.1.2001 "; 110,0; 20,0; 2,0; 0,0; 0,0; 0,0
"08450110 Hensæt Ydelsesbidrag til forbedringsarbejder "; 110,0; 20,0; 2,0; 0,0; 0,0; 0,0
"085 Statistik "; 0,0; 0,0; 0,4; 0,4; 0,4; 0,4
"0851 Statistik "; 0,0; 0,0; 0,4; 0,4; 0,4; 0,4
"085101 Danmarks Statistik "; 0,0; 0,0; 0,4; 0,4; 0,4; 0,4
"08510110 Almindelig virksomhed "; 0,0; 0,0; 0,4; 0,4; 0,4; 0,4
"086 Energi "; 0,0; 0,0; -2019,7; -687,2; 1182,0; 1259,0
"0863 Efterforskning og indvinding af energi m.m. "; 0,0; 0,0; -2019,7; -688,2; 1182,0; 1259,0
"086301 Koncessionsafgifter m.v. "; 0,0; 0,0; 0,3; -0,2; 0,0; 0,0
"08630110 Koncessionsafgifter m.v. "; 0,0; 0,0; 0,3; -0,2; 0,0; 0,0
"086302 Olierørledningsafgift m.v. "; 0,0; 0,0; -320,0; -138,0; 157,0; 134,0
"08630210 Olierørledningsafgift "; 0,0; 0,0; -308,0; -140,0; 120,0; 106,0
"08630220 Dispensationsafgift "; 0,0; 0,0; -12,0; 2,0; 37,0; 28,0
"086304 Overskudsdeling ved statsdelt. i Nordsøaktiv. "; 0,0; 0,0; -1700,0; -550,0; 1025,0; 1125,0
"08630410 Overskudsdeling m.v. "; 0,0; 0,0; -1700,0; -550,0; 1025,0; 1125,0
"0864 Vedvarenden energi "; 0,0; 0,0; -1,0; 0,0; 0,0; 0,0
"086412 Elsparefonden "; 0,0; 0,0; -1,0; 0,0; 0,0; 0,0
"08641210 Elsparefonden "; 0,0; 0,0; -1,0; 0,0; 0,0; 0,0
"0865 Tilskud til begrænsning af kuldioxid (CO2) "; 0,0; 0,0; 1,0; 1,0; 0,0; 0,0
"086579 Energireserve "; 0,0; 0,0; 1,0; 1,0; 0,0; 0,0
"08657910 Energireserve "; 0,0; 0,0; 1,0; 1,0; 0,0; 0,0
"087 Søfart "; 0,0; 0,0; 3,3; 0,0; 0,0; 0,0
"0871 Fællesudgifter "; 0,0; 0,0; 3,3; 0,0; 0,0; 0,0
"087116 Svendborg Søfartsskole, projekttilskud "; 0,0; 0,0; 3,3; 0,0; 0,0; 0,0
"08711610 Svendborg Søfartsskole, projekttilskud "; 0,0; 0,0; 3,3; 0,0; 0,0; 0,0
"09 Skatteministeriet "; 15,7; 15,7; -319,8; -464,1; -585,7; -705,1
"091 Fællesudgifter "; 0,0; 0,0; -1889,0; -3768,7; -3769,3; -3769,7
"0911 Centralstyrelsen "; 0,0; 0,0; -1889,0; -3768,7; -3769,3; -3769,7
"091101 Departementet "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"09110110 Almindelig virksomhed "; 0,0; 0,0; 10,0; 0,0; 0,0; 0,0
"091179 Reserver og budgetregulering "; 0,0; 0,0; -1899,0; -3768,7; -3769,3; -3769,7
"09117903 Budgetregulering, jf. aftale om kultur mv. "; 0,0; 0,0; 0,0; -0,7; -1,3; -1,7
"09117920 Budgetregulering vedr. diverse omlægninger "; 0,0; 0,0; -445,0; -860,0; -860,0; -860,0
"09117930 Lønreserve vedr. diverse omlægninger "; 0,0; 0,0; -1454,0; -2908,0; -2908,0; -2908,0
"092 Forvaltning "; 15,7; 15,7; 1569,2; 3304,6; 3183,6; 3064,6
"0921 Skatte- og afgiftsforvaltning "; 15,7; 15,7; 1586,2; 3321,6; 3195,6; 3076,6
"092101 ToldSkat "; -274,0; -274,0; 1003,2; 2218,6; 2218,6; 2218,6
"09210110 Almindelig virksomhed "; -274,0; -274,0; 1003,2; 2218,6; 2218,6; 2218,6
"092103 Gebyrer, retsafgifter m.v. "; 0,0; 0,0; -2,0; -2,0; -2,0; -2,0
"09210330 Gebyrer på spilleområdet "; 0,0; 0,0; -2,0; -2,0; -2,0; -2,0
"092108 Restanceinddrivelse "; 289,7; 289,7; 585,0; 1105,0; 979,0; 860,0
