"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2013";"2014";"2015";"2016";"2017";"2018" 
"071815 Fond til kulturelle formål mv. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07181520 Kulturministeriets fond til kulturelle formål"; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07181530 Landsdækkende oplysningsforbund m.fl. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07181540 Ungdomsformål "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"071816 Fond til forskningsformål "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07181630 Støtte til forskningsformål "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"071817 Ministeriet for Sundhed og Forebyggelse "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07181720 Sygdomsbekæmpende organisationer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"071818 Miljøministeriets fond til friluftsliv "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07181820 Friluftsliv m.v. "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"071819 Soc, B, og Intg.min. fond til sociale formål "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07181920 Pulje til handicaporg. og -foreninger "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07181930 Ældreorganisationer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07181940 Landsdækkende frivillige organisationer "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"07181950 Særlige sociale formål "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"075 Danmarks bidrag til EU's egne indtægter "; 0,0; 0,0; -500,0; 0,0; 0,0; 0,0
"0751 Danmarks bidrag til EU's egne indtægter "; 0,0; 0,0; -500,0; 0,0; 0,0; 0,0
"075111 Bidrag til EU vedrørende moms og BNI "; 0,0; 0,0; -500,0; 0,0; 0,0; 0,0
"07511120 fælles beregningsgrundlag for BNI "; 0,0; 0,0; -500,0; 0,0; 0,0; 0,0
"08 Erhvervs- og Vækstministeriet "; 0,0; 0,0; 362,8; 933,1; 1315,2; 1071,8
"081 Fællesudgifter "; 0,0; 0,0; 4,3; 0,9; 0,9; 0,9
"0811 Centralstyrelsen "; 0,0; 0,0; 4,3; 0,9; 0,9; 0,9
"081101 Departementet "; 0,0; 0,0; 4,3; 0,9; 0,9; 0,9
"08110110 Almindelig virksomhed "; 0,0; 0,0; 4,3; 0,9; 0,9; 0,9
"082 Erhvervsregulering "; 0,0; 0,0; 345,2; 923,3; 1295,8; 1052,4
"0821 Erhvervsreg. og forbrugerbeskyttelse "; 0,0; 0,0; 27,2; 21,3; 16,8; 17,4
"082101 Konkurrence- og Forbrugerstyrelsen "; 0,0; 0,0; 2,5; 4,3; 4,9; 5,4
"08210110 Almindelig virksomhed "; 0,0; 0,0; 2,5; 4,3; 4,9; 5,4
"082104 Forbrugerrådet "; 0,0; 0,0; 6,3; 5,3; 0,0; 0,0
"08210420 KemiWatch "; 0,0; 0,0; 6,3; 5,3; 0,0; 0,0
"082120 Erhvervsstyrelsen "; 0,0; 0,0; 18,4; 11,7; 11,9; 12,0
"08212010 Almindelig virksomhed "; 0,0; 0,0; 18,4; 11,7; 11,9; 12,0
"082141 Patent- og Varemærkestyrelsen "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08214110 Driftsbudget "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"0823 Finansielt tilsyn "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"082301 Finanstilsynet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08230110 Almindelig virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"082304 Krisehåndteringsopgaver i Finansiel Stabilite "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"08230410 Restrukturering mv. i Finansiel Stabilitet "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"0825 Nordsøfonden mv. "; 0,0; 0,0; 318,0; 902,0; 1279,0; 1035,0
"082503 Udbytte fra Nordsøfonden "; 0,0; 0,0; 318,0; 902,0; 1279,0; 1035,0
"08250310 Udbytte "; 0,0; 0,0; 318,0; 902,0; 1279,0; 1035,0
"083 Erhvervsfremme "; 0,0; 0,0; 13,3; 8,9; 18,5; 18,5
"0831 Fællesudgifter "; 0,0; 0,0; -16,0; 0,0; 0,0; 0,0
"083105 Tilskud til standardisering mv. "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"08310510 Tilskud til standardisering mv. "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"083178 Reserver og budgetregulering, budg.ramme "; 0,0; 0,0; -18,0; 0,0; 0,0; 0,0
"08317830 Insats for erhverv m. int. konk.kraft "; 0,0; 0,0; -18,0; 0,0; 0,0; 0,0
"0832 Erhvervsudvikling, iværksætteri og innovation "; 0,0; 0,0; 18,8; 8,9; 18,5; 18,5
"083208 Iværksætteri- og innovationsinitiativer "; 0,0; 0,0; 9,9; 0,0; 0,0; 0,0
"08320810 Fonden til entreprenørskab "; 0,0; 0,0; 9,9; 0,0; 0,0; 0,0
"083215 Reserve til grøn omstillingsfond "; 0,0; 0,0; 8,9; 8,9; 18,5; 18,5
"08321510 Grøn omstillingsfond "; 0,0; 0,0; 8,9; 8,9; 18,5; 18,5
"0834 Markedsføring af Danmark "; 0,0; 0,0; 10,5; 0,0; 0,0; 0,0
"083402 Turismeinitiativer "; 0,0; 0,0; 10,5; 0,0; 0,0; 0,0
"08340250 Turismepolitisk vækstplan "; 0,0; 0,0; 10,5; 0,0; 0,0; 0,0
"09 Skatteministeriet "; 0,0; 0,0; 63,6; 62,0; 58,5; 58,4
"091 Fællesudgifter "; 0,0; 0,0; 50,0; 50,0; 50,0; 50,0
"0911 Centralstyrelsen "; 0,0; 0,0; 50,0; 50,0; 50,0; 50,0
"091101 Departementet "; 0,0; 0,0; 50,0; 50,0; 50,0; 50,0
"09110120 Implementeringscenter for ejendomsvurderinger"; 0,0; 0,0; 50,0; 50,0; 50,0; 50,0
"092 Forvaltning "; 0,0; 0,0; 13,6; 12,0; 8,5; 8,4
"0921 Skatte- og afgiftsforvaltning "; 0,0; 0,0; 13,6; 12,0; 8,5; 8,4
"092101 SKAT "; 0,0; 0,0; 13,6; 12,0; 8,5; 8,4
"09210110 Almindelig virksomhed "; 0,0; 0,0; 13,6; 12,0; 8,5; 8,4
"10 Økonomi- og Indenrigsministeriet "; 0,0; 0,0; 5,7; 13,0; 13,0; 8,5
"101 Fællesudgifter "; 0,0; 0,0; 5,1; 12,4; 12,4; 12,4
"1013 Statsforvaltningen "; 0,0; 0,0; 5,1; 12,4; 12,4; 12,4
"101301 Statsforvaltningen "; 0,0; 0,0; 5,1; 12,4; 12,4; 12,4
"10130110 Almindelig virksomhed "; 0,0; 0,0; 5,1; 12,4; 12,4; 12,4
"102 Tilskud til kommuner mv. "; 0,0; 0,0; -3,9; -3,9; -3,9; -3,9
"1021 Tilskud til kommuner "; 0,0; 0,0; -3,9; -3,9; -3,9; -3,9
"102119 Fordeling af skattenedslag "; 0,0; 0,0; -3,9; -3,9; -3,9; -3,9
"10211910 Fordeling af skattenedslag som følge af perso"; 0,0; 0,0; -3,9; -3,9; -3,9; -3,9
"105 Statistik "; 0,0; 0,0; 4,5; 4,5; 4,5; 0,0
"1051 Statistik "; 0,0; 0,0; 4,5; 4,5; 4,5; 0,0
"105101 Danmarks Statistik "; 0,0; 0,0; 4,5; 4,5; 4,5; 0,0
"10510110 Almindelig virksomhed "; 0,0; 0,0; 4,5; 4,5; 4,5; 0,0
"10510190 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"11 Justitsministeriet "; 0,0; 0,0; 2905,8; 49,7; 48,9; 48,9
"111 Fællesudgifter "; 0,0; 0,0; 56,3; 0,0; 0,0; 0,0
"1111 Centralstyrelsen "; 0,0; 0,0; 56,3; 0,0; 0,0; 0,0
"111111 Civilstyrelsen "; 0,0; 0,0; 5,3; 0,0; 0,0; 0,0
"11111110 Almindelig virksomhed "; 0,0; 0,0; 5,3; 0,0; 0,0; 0,0
"111152 Flygtningenævnet "; 0,0; 0,0; 51,0; 0,0; 0,0; 0,0
"11115210 Almindelig virksomhed "; 0,0; 0,0; 51,0; 0,0; 0,0; 0,0
"112 Politivæsenet "; 0,0; 0,0; 24,0; 4,2; 2,4; 2,4
"1123 Politi "; 0,0; 0,0; 24,0; 4,2; 2,4; 2,4
"112301 Politiet og den lokale anklagemyndighed mv. "; 0,0; 0,0; 15,0; 4,2; 2,4; 2,4
"11230110 Almindelig virksomhed "; 0,0; 0,0; 15,0; 4,2; 2,4; 2,4
"112315 Udlændingesager "; 0,0; 0,0; 9,0; 0,0; 0,0; 0,0
"11231510 Udlændingesager "; 0,0; 0,0; 9,0; 0,0; 0,0; 0,0
"113 Kriminalforsorg "; 0,0; 0,0; 5,6; 5,6; 6,6; 6,6
"1131 Kriminalforsorg "; 0,0; 0,0; 5,6; 5,6; 6,6; 6,6
"113103 Kriminalforsorgen i anstalter og frihed "; 0,0; 0,0; 5,6; 5,6; 6,6; 6,6
"11310310 Almindelig virksomhed "; 0,0; 0,0; 5,6; 5,6; 6,6; 6,6
"114 Retsvæsenet "; 0,0; 0,0; 0,6; 1,4; 1,4; 1,4
"1141 Fællesudgifter "; 0,0; 0,0; 0,6; 1,4; 1,4; 1,4
"114105 Tinglysning "; 0,0; 0,0; 0,6; 1,4; 1,4; 1,4
"11410510 Tinglysning "; 0,0; 0,0; 0,6; 1,4; 1,4; 1,4
"115 Udlændinge "; 0,0; 0,0; 2819,3; 38,5; 38,5; 38,5
"1151 Udgifter vedrørende udlændinge "; 0,0; 0,0; 2819,3; 38,5; 38,5; 38,5
"115101 Udlændingestyrelsen "; 0,0; 0,0; 134,3; 0,0; 0,0; 0,0
"11510110 Almindelig virksomhed "; 0,0; 0,0; 101,2; 0,0; 0,0; 0,0
"11510120 Særlige sagsomkostninger "; 0,0; 0,0; 32,1; 0,0; 0,0; 0,0
"11510130 Drift af indvandringsprøven "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"115120 Drift og tilpasning af indkvarteringssystemet "; 0,0; 0,0; 957,1; 18,5; 18,5; 18,5
"11512010 Husleje og ejendomsudgifter "; 0,0; 0,0; 141,7; 0,0; 0,0; 0,0
"11512020 Bygningsmæssig drift og vedligeholdelse mv. "; 0,0; 0,0; 300,3; 0,0; 0,0; 0,0
"11512030 Øvr. driftudg. vedr. drift af indkv.systemet "; 0,0; 0,0; 85,0; 0,0; 0,0; 0,0
"11512040 Tilpasninger af indkvarteringssystemet "; 0,0; 0,0; 369,3; 0,0; 0,0; 0,0
"11512060 Diverse indtægter og udgifter "; 0,0; 0,0; 60,8; 18,5; 18,5; 18,5
"115121 Kontante ydelser mv. til asylansøgere m.fl. "; 0,0; 0,0; 418,1; 0,0; 0,0; 0,0
"11512110 Grundydelser til asylansøgere "; 0,0; 0,0; 194,0; 0,0; 0,0; 0,0
"11512120 Forsørgertillæg til asylansøgere "; 0,0; 0,0; 70,7; 0,0; 0,0; 0,0
"11512130 Tillægsydelser til asylansøgere "; 0,0; 0,0; 114,5; 0,0; 0,0; 0,0
"11512140 Naturalieydelser til asylansøgere "; 0,0; 0,0; 0,2; 0,0; 0,0; 0,0
"11512150 Naturalieydelser i modtagesystemet "; 0,0; 0,0; 38,7; 0,0; 0,0; 0,0
"115122 Indkvartering og underhold af asylansøgere "; 0,0; 0,0; 1272,9; 20,0; 20,0; 20,0
"11512210 Opholdscentre "; 0,0; 0,0; 476,6; 0,0; 0,0; 0,0
"11512215 Opholdscentre - afviste asylansøgere "; 0,0; 0,0; 0,6; 1,2; 1,2; 1,2
"11512220 Omsorgscentre "; 0,0; 0,0; 55,0; 0,5; 0,5; 0,5
"11512230 Modtagecentre "; 0,0; 0,0; 370,4; 0,0; 0,0; 0,0
"11512235 Udrejsecentre "; 0,0; 0,0; -2,5; 1,2; 1,2; 1,2
"11512240 Børnecentre "; 0,0; 0,0; 120,9; 6,1; 6,1; 6,1
"11512250 Fremrykket danskundervisning "; 0,0; 0,0; 29,7; 0,0; 0,0; 0,0
"11512260 Særlige social- og sundhedsydelser "; 0,0; 0,0; 220,6; 0,0; 0,0; 0,0
"11512270 Ledsagede uledsagede mindreårige "; 0,0; 0,0; 1,6; 0,0; 0,0; 0,0
"11512280 Reserve styrkede fritids- og underv.tilbud "; 0,0; 0,0; 0,0; 11,0; 11,0; 11,0
"115123 Tilskud og samarbejdspartnere "; 0,0; 0,0; 6,5; 0,0; 0,0; 0,0
"11512350 Dansk Flygtninghj. - dokumentation og rådg. "; 0,0; 0,0; 5,1; 0,0; 0,0; 0,0
"11512360 Dansk Flygtningehjælp - grundløse sager "; 0,0; 0,0; 1,4; 0,0; 0,0; 0,0
"115124 Bidrag til int. org. samt transp. til DK "; 0,0; 0,0; 4,9; 0,0; 0,0; 0,0
"11512410 Medlemsbidrag til IOM "; 0,0; 0,0; 0,3; 0,0; 0,0; 0,0
"11512430 Den Int. Organisation for Migration (IOM) "; 0,0; 0,0; 4,6; 0,0; 0,0; 0,0
"115126 Udflytning fra asylcentre "; 0,0; 0,0; 25,5; 0,0; 0,0; 0,0
"11512610 Udflytning fra asylcentre "; 0,0; 0,0; 20,5; 0,0; 0,0; 0,0
"11512630 Styrkede tilbud til børne- og ungegruppen "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"12 Forsvarsministeriet "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"121 Fællesudgifter "; 79,1; 13287,3; 11960,5; 12572,5; 12473,3; 11921,9
"1211 Centralstyrelsen "; 0,0; 1056,5; 1109,6; 1313,7; 1502,9; 1133,6
"121101 Departementet "; 0,0; 0,0; 182,5; 160,0; 158,8; 160,2
"12110110 Almindelig virksomhed "; 0,0; 0,0; 182,5; 160,0; 158,8; 160,2
"121102 Centralt styrede initiativer "; 0,0; 1056,5; 927,1; 1153,7; 1344,1; 973,4
"12110210 Centralt styrede initiativer "; 0,0; 986,4; 356,3; 582,9; 773,3; 391,9
"12110250 Freds- og Stabiliseringsfonden "; 0,0; 70,1; 70,8; 70,8; 70,8; 81,5
"12110270 Reserve vedr. internationale operationer "; 0,0; 0,0; 500,0; 500,0; 500,0; 500,0
"1212 Personale "; 0,0; 1893,2; 1886,6; 1771,6; 1684,1; 1644,0
"121201 Forsvarsministeriets Personalestyrelse "; 0,0; 1893,2; 1886,6; 1771,6; 1684,1; 1644,0
"12120110 Almindelig virksomhed "; 0,0; 1641,8; 1523,1; 1490,0; 1425,5; 1409,6
"12120120 Understøttelsesordning, redningsmænd "; 0,0; 4,3; 4,7; 4,7; 4,7; 4,7
"12120130 Forsvarets Auditørkorps "; 0,0; 18,8; 19,0; 19,0; 19,0; 19,0
"12120140 Den danske repræsentation ved NATO "; 0,0; 11,3; 11,5; 11,5; 11,5; 11,5
"12120150 Arbejdsskadeerstatning vedr. veteraner "; 0,0; 74,3; 168,4; 88,1; 66,7; 66,7
"12120160 Forsvarets Center for Arbejdsmiljø "; 0,0; 12,8; 12,9; 12,7; 12,5; 12,5
"12120170 Veterancenter "; 0,0; 129,9; 147,0; 145,6; 144,2; 120,0
"1213 Materiel og IT "; 0,0; 8212,8; 7005,7; 7472,7; 7468,5; 7293,5
"121301 Materiel- og Indkøbsstyrelse "; 0,0; 1257,2; 1234,8; 1207,7; 1200,8; 1200,8
"12130110 Almindelig virksomhed "; 0,0; 1257,2; 1234,8; 1207,7; 1200,8; 1200,8
"121302 Materieldrift "; 0,0; 4059,0; 3473,9; 3797,1; 3628,1; 3628,1
"12130210 Materieldrift "; 0,0; 4059,0; 3473,9; 3797,1; 3628,1; 3628,1
"121303 Informatik Plan "; 0,0; 546,6; 527,5; 498,4; 470,1; 495,1
"12130310 Informatik Plan "; 0,0; 546,6; 527,5; 498,4; 470,1; 495,1
"121304 Materielanskaffelser "; 0,0; 2350,0; 1769,5; 1969,5; 2169,5; 1969,5
"12130410 Anlæg og materielinvesteringer "; 0,0; 2350,0; 1769,5; 1969,5; 2169,5; 1969,5
"1214 Ejendomme "; 79,1; 2045,5; 1880,0; 1936,4; 1740,3; 1773,3
"121401 Forsvarsministeriets Ejendomsstyrelse "; 0,0; 130,9; 328,1; 325,6; 320,2; 320,2
"12140110 Almindelig virksomhed "; 0,0; 130,9; 328,1; 325,6; 320,2; 320,2
"121402 Etablissementsdrift "; 0,0; 1664,6; 1297,6; 1355,5; 1164,8; 1197,8
"12140210 Etablissementsdrift "; 0,0; 1664,6; 1297,6; 1355,5; 1164,8; 1197,8
"12140290 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"121403 Bygge- og anlægsarbejder "; 164,0; 250,0; 254,3; 255,3; 255,3; 255,3
"12140310 Bygge- og anlægsarbejder "; 174,2; 250,0; 254,3; 255,3; 255,3; 255,3
"12140314 Strukturtilpasninger 2005-2009 "; -10,2; 0,0; 0,0; 0,0; 0,0; 0,0
"121404 Provenu ved afhændelse af ejendomme "; -84,9; 0,0; 0,0; 0,0; 0,0; 0,0
"12140410 Provenu ved afhændelse af ejendomme "; -84,9; 0,0; 0,0; 0,0; 0,0; 0,0
"1215 Regnskab "; 0,0; 79,3; 78,6; 78,1; 77,5; 77,5
"121501 Forsvarsministeriets Regnskabsstyrelse "; 0,0; 79,3; 78,6; 78,1; 77,5; 77,5
"12150110 Almindelig virksomhed "; 0,0; 79,3; 78,6; 78,1; 77,5; 77,5
"122 Militært forsvar "; -79,1; -13287,3; -11958,5; -12572,5; -12473,3; -11921,9
"1223 Værnsfælles Forsvarskommando "; -79,1; -13287,3; -11966,5; -12580,5; -12481,3; -11929,9
"122301 Værnsfælles Forsvarskommando "; 0,0; -985,9; -632,7; -839,7; -1002,7; -633,5
"12230110 Almindelig virksomhed "; 0,0; 70,6; 272,0; 276,8; 263,5; 263,5
"12230150 Freds- og Stabiliseringsfonden "; 0,0; -70,1; -70,8; -70,8; -70,8; -81,5
"12230160 Centralt styrede initiativer "; 0,0; -986,4; -333,9; -545,7; -695,4; -315,5
"12230170 Reserve vedr. internationale operationer "; 0,0; 0,0; -500,0; -500,0; -500,0; -500,0
"122302 Hæren "; 0,0; 0,0; -202,7; -138,9; -143,7; -143,7
"12230210 Almindelig virksomhed "; 0,0; 0,0; -202,7; -138,9; -143,7; -143,7
"122303 Søværnet "; 0,0; 0,0; -237,2; -236,8; -233,7; -233,8
"12230310 Almindelig virksomhed "; 0,0; 0,0; -237,2; -236,8; -233,7; -233,8
"122304 Flyvevåbnet "; 0,0; 0,0; -220,5; -216,1; -214,2; -222,0
"12230410 Almindelig virksomhed "; 0,0; 0,0; -220,5; -216,1; -214,2; -222,0
"122306 Specialoperationer "; 0,0; 0,0; 186,3; 206,3; 216,3; 216,3
"12230610 Specialoperationer "; 0,0; 0,0; 186,3; 206,3; 216,3; 216,3
"122308 Arktisk Kommando "; 0,0; -70,6; -75,5; -75,5; -75,5; -75,5
